,CORANI,MISICUNI,MIGUILLA,ANGOSTURA
2020-06-13 13:00:00+00:00,0.882680348,0.870348601,0.896141182,0.888153669
2020-06-13 14:00:00+00:00,0.882608011,0.870331768,0.896047559,0.888072839
2020-06-13 15:00:00+00:00,0.882517755,0.870310848,0.895932005,0.887971436
2020-06-13 16:00:00+00:00,0.882412,0.870286407,0.895797704,0.887852142
2020-06-13 17:00:00+00:00,0.88229327,0.870259033,0.895647957,0.887717762
2020-06-13 18:00:00+00:00,0.88216415,0.87022933,0.895486128,0.887571176
2020-06-13 19:00:00+00:00,0.882027253,0.870197905,0.895315594,0.887415305
2020-06-13 20:00:00+00:00,0.881885175,0.870165362,0.895139692,0.887253063
2020-06-13 21:00:00+00:00,0.881740464,0.870132288,0.894961668,0.887087316
2020-06-13 22:00:00+00:00,0.881595574,0.870099252,0.894784625,0.88692084
2020-06-13 23:00:00+00:00,0.881452832,0.870066786,0.894611472,0.886756279
2020-06-14 00:00:00+00:00,0.881314394,0.870035386,0.894444871,0.8865961
2020-06-14 01:00:00+00:00,0.881182213,0.870005494,0.894287185,0.886442555
2020-06-14 02:00:00+00:00,0.881058005,0.869977498,0.894140444,0.886297647
2020-06-14 03:00:00+00:00,0.880943253,0.869951729,0.894006345,0.886163128
2020-06-14 04:00:00+00:00,0.880839211,0.869928462,0.893886268,0.886040506
2020-06-14 05:00:00+00:00,0.880746915,0.869907921,0.893781292,0.885931053
2020-06-14 06:00:00+00:00,0.880667193,0.869890282,0.893692211,0.885835816
2020-06-14 07:00:00+00:00,0.880600671,0.869875671,0.893619552,0.885755619
2020-06-14 08:00:00+00:00,0.880547788,0.869864173,0.893563591,0.885691078
2020-06-14 09:00:00+00:00,0.880508799,0.869855826,0.893524369,0.885642603
2020-06-14 10:00:00+00:00,0.880483785,0.869850633,0.893501707,0.885610412
2020-06-14 11:00:00+00:00,0.880472666,0.869848557,0.893495226,0.885594535
2020-06-14 12:00:00+00:00,0.880475207,0.869849526,0.89350436,0.885594821
2020-06-14 13:00:00+00:00,0.880491026,0.869853436,0.893528376,0.885610951
2020-06-14 14:00:00+00:00,0.880519608,0.869860152,0.893566386,0.885642444
2020-06-14 15:00:00+00:00,0.880560307,0.869869513,0.893617367,0.885688661
2020-06-14 16:00:00+00:00,0.880612362,0.86988133,0.893680176,0.885748819
2020-06-14 17:00:00+00:00,0.880674902,0.869895395,0.893753568,0.885821998
2020-06-14 18:00:00+00:00,0.880746956,0.869911475,0.893836209,0.885907145
2020-06-14 19:00:00+00:00,0.880827461,0.869929322,0.893926696,0.886003086
2020-06-14 20:00:00+00:00,0.880915275,0.869948671,0.894023573,0.886108533
2020-06-14 21:00:00+00:00,0.881009182,0.869969245,0.894125345,0.886222094
2020-06-14 22:00:00+00:00,0.8811079,0.869990754,0.894230497,0.886342276
2020-06-14 23:00:00+00:00,0.881210098,0.870012902,0.894337508,0.886467499
2020-06-15 00:00:00+00:00,0.881314394,0.870035386,0.894444871,0.8865961
2020-06-15 01:00:00+00:00,0.881419374,0.870057899,0.894551106,0.886726343
2020-06-15 02:00:00+00:00,0.881523595,0.870080133,0.894654777,0.88685643
2020-06-15 03:00:00+00:00,0.881625604,0.870101782,0.894754499,0.886984518
2020-06-15 04:00:00+00:00,0.881723947,0.870122544,0.894848947,0.887108742
2020-06-15 05:00:00+00:00,0.881817189,0.870142124,0.894936865,0.887227234
2020-06-15 06:00:00+00:00,0.881903923,0.870160235,0.895017072,0.887338144
2020-06-15 07:00:00+00:00,0.88198279,0.870176604,0.895088468,0.887439664
2020-06-15 08:00:00+00:00,0.882052488,0.870190972,0.895150045,0.887530045
2020-06-15 09:00:00+00:00,0.882111791,0.870203098,0.895200894,0.887607619
2020-06-15 10:00:00+00:00,0.882159559,0.870212759,0.895240208,0.887670824
2020-06-15 11:00:00+00:00,0.882194758,0.870219756,0.895267295,0.887718219
2020-06-15 12:00:00+00:00,0.88221647,0.870223916,0.895281586,0.887748509
2020-06-15 13:00:00+00:00,0.882223908,0.870225093,0.895282637,0.887760565
2020-06-15 14:00:00+00:00,0.882216434,0.870223171,0.895270141,0.887753446
2020-06-15 15:00:00+00:00,0.882193568,0.870218069,0.895243934,0.887726416
2020-06-15 16:00:00+00:00,0.882155007,0.870209741,0.895204004,0.887678972
2020-06-15 17:00:00+00:00,0.882100637,0.870198179,0.895150497,0.887610857
2020-06-15 18:00:00+00:00,0.882030549,0.870183418,0.895083725,0.887522089
2020-06-15 19:00:00+00:00,0.881945053,0.870165533,0.895004175,0.887412975
2020-06-15 20:00:00+00:00,0.881844689,0.87014465,0.894912513,0.887284136
2020-06-15 21:00:00+00:00,0.88173025,0.870120941,0.894809596,0.887136528
2020-06-15 22:00:00+00:00,0.881602787,0.870094632,0.894696477,0.886971462
2020-06-15 23:00:00+00:00,0.881463628,0.870066002,0.894574412,0.886790625
2020-06-16 00:00:00+00:00,0.881314394,0.870035386,0.894444871,0.8865961
2020-06-16 01:00:00+00:00,0.881157009,0.870003181,0.89430954,0.886390389
2020-06-16 02:00:00+00:00,0.880993704,0.869969843,0.894170325,0.886176414
2020-06-16 03:00:00+00:00,0.88082698,0.86993588,0.894029317,0.885957468
2020-06-16 04:00:00+00:00,0.880659563,0.869901842,0.893888767,0.885737158
2020-06-16 05:00:00+00:00,0.880494355,0.869868316,0.893751038,0.885519333
2020-06-16 06:00:00+00:00,0.880334388,0.869835912,0.893618577,0.885308025
2020-06-16 07:00:00+00:00,0.880182772,0.869805254,0.893493873,0.885107382
2020-06-16 08:00:00+00:00,0.880042653,0.869776972,0.893379425,0.884921602
2020-06-16 09:00:00+00:00,0.879917157,0.869751693,0.893277701,0.884754873
2020-06-16 10:00:00+00:00,0.879809353,0.869730028,0.893191105,0.884611303
2020-06-16 11:00:00+00:00,0.879722194,0.869712566,0.893121939,0.88449486
2020-06-16 12:00:00+00:00,0.879658477,0.869699865,0.893072366,0.884409302
2020-06-16 13:00:00+00:00,0.879620792,0.869692439,0.893044375,0.884358119
2020-06-16 14:00:00+00:00,0.879611474,0.869690751,0.893039743,0.884344465
2020-06-16 15:00:00+00:00,0.879632555,0.869695203,0.89306,0.884371091
2020-06-16 16:00:00+00:00,0.879685719,0.869706125,0.893106389,0.884440284
2020-06-16 17:00:00+00:00,0.879772249,0.869723769,0.893179835,0.884553803
2020-06-16 18:00:00+00:00,0.879892984,0.869748297,0.893280905,0.88471281
2020-06-16 19:00:00+00:00,0.880048269,0.869779771,0.89340977,0.88491781
2020-06-16 20:00:00+00:00,0.880237906,0.869818144,0.893566171,0.885168585
2020-06-16 21:00:00+00:00,0.880461109,0.869863254,0.893749385,0.885464126
2020-06-16 22:00:00+00:00,0.880716453,0.869914808,0.893958182,0.885802574
2020-06-16 23:00:00+00:00,0.881001829,0.869972377,0.894190792,0.886181151
2020-06-17 00:00:00+00:00,0.881314394,0.870035386,0.894444871,0.8865961
2020-06-17 01:00:00+00:00,0.881650525,0.870103104,0.89471746,0.887042615
2020-06-17 02:00:00+00:00,0.882005804,0.87017464,0.895004978,0.887514826
2020-06-17 03:00:00+00:00,0.882375075,0.870248959,0.895303267,0.888005876
2020-06-17 04:00:00+00:00,0.882752541,0.870324893,0.895607665,0.888508043
2020-06-17 05:00:00+00:00,0.88313185,0.870401167,0.89591308,0.889012866
2020-06-17 06:00:00+00:00,0.883506194,0.870476415,0.896214064,0.889511266
2020-06-17 07:00:00+00:00,0.883868394,0.870549196,0.896504883,0.889993673
2020-06-17 08:00:00+00:00,0.884210999,0.870618014,0.89677959,0.890450143
2020-06-17 09:00:00+00:00,0.884526375,0.87068134,0.897032102,0.890870489
2020-06-17 10:00:00+00:00,0.884806798,0.870737623,0.89725627,0.891244401
2020-06-17 11:00:00+00:00,0.885044546,0.870785317,0.897445952,0.891561568
2020-06-17 12:00:00+00:00,0.885231992,0.870822893,0.897595087,0.891811806
2020-06-17 13:00:00+00:00,0.885361696,0.870848859,0.897697768,0.891985177
2020-06-17 14:00:00+00:00,0.885426498,0.870861783,0.897748314,0.892072115
2020-06-17 15:00:00+00:00,0.885419609,0.870860304,0.897741343,0.892063548
2020-06-17 16:00:00+00:00,0.885334706,0.870843156,0.897671848,0.891951026
2020-06-17 17:00:00+00:00,0.88516602,0.870809185,0.897535267,0.891726837
2020-06-17 18:00:00+00:00,0.884908433,0.870757366,0.897327554,0.891384136
2020-06-17 19:00:00+00:00,0.884557567,0.870686825,0.89704526,0.890917068
2020-06-17 20:00:00+00:00,0.88410988,0.870596853,0.896685596,0.890320891
2020-06-17 21:00:00+00:00,0.883562753,0.870486928,0.896246514,0.889592099
2020-06-17 22:00:00+00:00,0.882914588,0.870356732,0.895726776,0.888728543
2020-06-17 23:00:00+00:00,0.882164897,0.870206169,0.895126027,0.887729563
2020-06-18 00:00:00+00:00,0.881314394,0.870035386,0.894444871,0.8865961
2020-06-18 01:00:00+00:00,0.880365089,0.869844788,0.893684938,0.885330828
2020-06-18 02:00:00+00:00,0.87932033,0.869635048,0.892848926,0.883938206
2020-06-18 03:00:00+00:00,0.878184737,0.869407095,0.891940538,0.882424395
2020-06-18 04:00:00+00:00,0.876964084,0.86916209,0.890964401,0.880797097
2020-06-18 05:00:00+00:00,0.87566519,0.868901401,0.889925967,0.879065406
2020-06-18 06:00:00+00:00,0.874295797,0.868626582,0.888831422,0.877239654
2020-06-18 07:00:00+00:00,0.872864457,0.868339351,0.887687597,0.875331253
2020-06-18 08:00:00+00:00,0.871380418,0.868041563,0.886501873,0.873352543
2020-06-18 09:00:00+00:00,0.869853506,0.86773519,0.885282091,0.871316638
2020-06-18 10:00:00+00:00,0.86829401,0.867422297,0.88403646,0.86923727
2020-06-18 11:00:00+00:00,0.866712568,0.867105017,0.882773462,0.867128634
2020-06-18 12:00:00+00:00,0.865120048,0.866785531,0.881501764,0.865005238
2020-06-18 13:00:00+00:00,0.863527437,0.866466043,0.880230125,0.862881742
2020-06-18 14:00:00+00:00,0.86194572,0.866148757,0.878967302,0.860772809
2020-06-18 15:00:00+00:00,0.86038577,0.865835852,0.87772196,0.858692949
2020-06-18 16:00:00+00:00,0.858858229,0.865529464,0.876502579,0.856656363
2020-06-18 17:00:00+00:00,0.857373392,0.865231657,0.875317364,0.85467679
2020-06-18 18:00:00+00:00,0.855941095,0.864944403,0.874174148,0.852767352
2020-06-18 19:00:00+00:00,0.854570594,0.864669557,0.873080309,0.850940402
2020-06-18 20:00:00+00:00,0.853270455,0.864408838,0.872042667,0.849207364
2020-06-18 21:00:00+00:00,0.852048435,0.8641638,0.871067401,0.847578586
2020-06-18 22:00:00+00:00,0.850911367,0.863935811,0.870159953,0.846063178
2020-06-18 23:00:00+00:00,0.849865045,0.863726034,0.869324937,0.844668865
2020-06-19 00:00:00+00:00,0.848914107,0.863535396,0.868566044,0.843401825
2020-06-19 01:00:00+00:00,0.848061924,0.863364572,0.867885958,0.842266544
2020-06-19 02:00:00+00:00,0.847310528,0.863213969,0.867286295,0.841265718
2020-06-19 03:00:00+00:00,0.84666066,0.863083731,0.866767641,0.84040032
2020-06-19 04:00:00+00:00,0.846111858,0.862973766,0.866329627,0.839669713
2020-06-19 05:00:00+00:00,0.845662549,0.862883755,0.865970996,0.839071781
2020-06-19 06:00:00+00:00,0.845310144,0.862813176,0.865689683,0.838603047
2020-06-19 07:00:00+00:00,0.845051126,0.862761323,0.865482882,0.838258798
2020-06-19 08:00:00+00:00,0.844881145,0.86272732,0.865347125,0.838033207
2020-06-19 09:00:00+00:00,0.844795109,0.862710145,0.865278351,0.837919459
2020-06-19 10:00:00+00:00,0.844787276,0.862708643,0.865271983,0.83790987
2020-06-19 11:00:00+00:00,0.844851344,0.862721549,0.865322996,0.837996014
2020-06-19 12:00:00+00:00,0.844980548,0.862747504,0.865425995,0.838168843
2020-06-19 13:00:00+00:00,0.845167746,0.862785073,0.865575288,0.838418813
2020-06-19 14:00:00+00:00,0.845405515,0.862832768,0.865764956,0.838736004
2020-06-19 15:00:00+00:00,0.845686244,0.862889058,0.86598893,0.839110246
2020-06-19 16:00:00+00:00,0.84600222,0.862952398,0.86624106,0.839531242
2020-06-19 17:00:00+00:00,0.846345727,0.863021239,0.866515193,0.839988688
2020-06-19 18:00:00+00:00,0.846709133,0.863094048,0.866805243,0.840472399
2020-06-19 19:00:00+00:00,0.847084985,0.863169333,0.867105266,0.840972432
2020-06-19 20:00:00+00:00,0.847466099,0.863245651,0.867409532,0.841479208
2020-06-19 21:00:00+00:00,0.847845654,0.863321636,0.867712599,0.841983637
2020-06-19 22:00:00+00:00,0.848217282,0.863396011,0.868009387,0.842477237
2020-06-19 23:00:00+00:00,0.848575161,0.86346761,0.868295248,0.842952263
2020-06-20 00:00:00+00:00,0.848914107,0.863535396,0.868566044,0.843401825
2020-06-20 01:00:00+00:00,0.849229665,0.863598477,0.868818216,0.843820013
2020-06-20 02:00:00+00:00,0.849518169,0.863656122,0.869048834,0.844201977
2020-06-20 03:00:00+00:00,0.849776728,0.863707753,0.869255583,0.844543904
2020-06-20 04:00:00+00:00,0.850003176,0.863752942,0.869436729,0.844842958
2020-06-20 05:00:00+00:00,0.850196033,0.863791393,0.86959108,0.845097217
2020-06-20 06:00:00+00:00,0.850354449,0.863822943,0.86971795,0.845305607
2020-06-20 07:00:00+00:00,0.850478166,0.863847543,0.86981712,0.845467841
2020-06-20 08:00:00+00:00,0.850567463,0.863865254,0.869888804,0.845584354
2020-06-20 09:00:00+00:00,0.850623114,0.863876236,0.869933608,0.845656241
2020-06-20 10:00:00+00:00,0.850646343,0.863880739,0.869952497,0.845685191
2020-06-20 11:00:00+00:00,0.85063877,0.863879093,0.869946753,0.845673425
2020-06-20 12:00:00+00:00,0.850602371,0.863871698,0.869917943,0.845623635
2020-06-20 13:00:00+00:00,0.850539429,0.863859016,0.869867877,0.845538915
2020-06-20 14:00:00+00:00,0.850452484,0.86384156,0.869798575,0.845422703
2020-06-20 15:00:00+00:00,0.850344293,0.863819885,0.869712225,0.845278714
2020-06-20 16:00:00+00:00,0.850217775,0.863794581,0.869611153,0.845110878
2020-06-20 17:00:00+00:00,0.850075971,0.863766259,0.869497777,0.844923276
2020-06-20 18:00:00+00:00,0.849921993,0.863735544,0.869374578,0.844720076
2020-06-20 19:00:00+00:00,0.84975898,0.863703066,0.869244057,0.844505472
2020-06-20 20:00:00+00:00,0.849590049,0.86366945,0.8691087,0.844283616
2020-06-20 21:00:00+00:00,0.849418248,0.863635307,0.868970943,0.84405856
2020-06-20 22:00:00+00:00,0.84924651,0.863601222,0.868833129,0.843834189
2020-06-20 23:00:00+00:00,0.849077609,0.863567748,0.868697478,0.843614157
2020-06-21 00:00:00+00:00,0.848914107,0.863535396,0.868566044,0.843401825
2020-06-21 01:00:00+00:00,0.848758313,0.863504622,0.868440681,0.8432002
2020-06-21 02:00:00+00:00,0.848612246,0.863475824,0.868323017,0.843011885
2020-06-21 03:00:00+00:00,0.848477637,0.863449342,0.86821445,0.842839085
2020-06-21 04:00:00+00:00,0.848355937,0.863425458,0.868116158,0.842683619
2020-06-21 05:00:00+00:00,0.848248332,0.8634044,0.868029109,0.842546942
2020-06-21 06:00:00+00:00,0.848155752,0.863386345,0.867954071,0.842430161
2020-06-21 07:00:00+00:00,0.848078887,0.863371419,0.867891616,0.842334057
2020-06-21 08:00:00+00:00,0.848018195,0.863359704,0.867842137,0.842259099
2020-06-21 09:00:00+00:00,0.847973915,0.863351238,0.86780585,0.842205465
2020-06-21 10:00:00+00:00,0.847946082,0.863346016,0.867782807,0.84217306
2020-06-21 11:00:00+00:00,0.847934536,0.863343997,0.867772905,0.842161533
2020-06-21 12:00:00+00:00,0.847938933,0.8633451,0.867775893,0.842170297
2020-06-21 13:00:00+00:00,0.84795876,0.863349214,0.867791384,0.842198548
2020-06-21 14:00:00+00:00,0.847993347,0.863356197,0.867818862,0.84224528
2020-06-21 15:00:00+00:00,0.848041875,0.863365876,0.867857692,0.842309307
2020-06-21 16:00:00+00:00,0.848103392,0.863378055,0.867907129,0.842389279
2020-06-21 17:00:00+00:00,0.848176825,0.863392513,0.867966328,0.842483702
2020-06-21 18:00:00+00:00,0.848260989,0.86340901,0.86803435,0.842590955
2020-06-21 19:00:00+00:00,0.8483546,0.863427288,0.868110176,0.842709308
2020-06-21 20:00:00+00:00,0.84845629,0.863447072,0.868192713,0.842836944
2020-06-21 21:00:00+00:00,0.848564615,0.863468075,0.868280803,0.842971972
2020-06-21 22:00:00+00:00,0.84867807,0.863490001,0.868373233,0.843112449
2020-06-21 23:00:00+00:00,0.848795099,0.863512544,0.868468745,0.843256398
2020-06-22 00:00:00+00:00,0.848914107,0.863535396,0.868566044,0.843401825
2020-06-22 01:00:00+00:00,0.849033474,0.863558244,0.868663807,0.843546738
2020-06-22 02:00:00+00:00,0.849151566,0.863580776,0.868760693,0.843689164
2020-06-22 03:00:00+00:00,0.849266749,0.863602683,0.868855357,0.843827166
2020-06-22 04:00:00+00:00,0.849377405,0.863623662,0.868946459,0.843958856
2020-06-22 05:00:00+00:00,0.849481946,0.863643415,0.869032681,0.844082409
2020-06-22 06:00:00+00:00,0.849578829,0.863661658,0.869112736,0.844196076
2020-06-22 07:00:00+00:00,0.849666571,0.863678117,0.869185383,0.844298203
2020-06-22 08:00:00+00:00,0.849743764,0.863692536,0.869249441,0.844387241
2020-06-22 09:00:00+00:00,0.849809088,0.863704674,0.869303799,0.844461761
2020-06-22 10:00:00+00:00,0.849861329,0.863714314,0.869347428,0.84452047
2020-06-22 11:00:00+00:00,0.849899391,0.863721259,0.869379398,0.844562224
2020-06-22 12:00:00+00:00,0.849922314,0.86372534,0.869398889,0.844586042
2020-06-22 13:00:00+00:00,0.849929283,0.863726416,0.869405202,0.844591122
2020-06-22 14:00:00+00:00,0.849919651,0.863724376,0.869397774,0.844576853
2020-06-22 15:00:00+00:00,0.849892946,0.863719142,0.869376189,0.844542832
2020-06-22 16:00:00+00:00,0.849848892,0.863710674,0.869340193,0.844488876
2020-06-22 17:00:00+00:00,0.849787419,0.863698967,0.869289704,0.844415036
2020-06-22 18:00:00+00:00,0.84970868,0.863684062,0.869224828,0.844321616
2020-06-22 19:00:00+00:00,0.849613067,0.863666038,0.86914587,0.844209179
2020-06-22 20:00:00+00:00,0.849501225,0.863645025,0.869053344,0.84407857
2020-06-22 21:00:00+00:00,0.849374064,0.863621199,0.868947994,0.843930926
2020-06-22 22:00:00+00:00,0.849232778,0.863594789,0.868830797,0.843767688
2020-06-22 23:00:00+00:00,0.849078858,0.863566075,0.868702983,0.843590622
2020-06-23 00:00:00+00:00,0.848914107,0.863535396,0.868566044,0.843401825
2020-06-23 01:00:00+00:00,0.848740653,0.86350315,0.868421748,0.843203747
2020-06-23 02:00:00+00:00,0.848560951,0.863469791,0.868272137,0.842999184
2020-06-23 03:00:00+00:00,0.848377745,0.863435828,0.868119501,0.842791238
2020-06-23 04:00:00+00:00,0.848194018,0.863401812,0.86796633,0.842583264
2020-06-23 05:00:00+00:00,0.848012937,0.863368326,0.867815272,0.842378809
2020-06-23 06:00:00+00:00,0.847837807,0.863335977,0.867669091,0.84218156
2020-06-23 07:00:00+00:00,0.847672013,0.863305388,0.867530622,0.841995283
2020-06-23 08:00:00+00:00,0.847518974,0.863277185,0.867402728,0.841823772
2020-06-23 09:00:00+00:00,0.847382088,0.863251991,0.867288256,0.841670787
2020-06-23 10:00:00+00:00,0.847264679,0.863230414,0.867189996,0.841539999
2020-06-23 11:00:00+00:00,0.847169949,0.863213041,0.867110635,0.841434937
2020-06-23 12:00:00+00:00,0.847100926,0.863200423,0.867052712,0.841358927
2020-06-23 13:00:00+00:00,0.847060407,0.863193072,0.867018581,0.841315037
2020-06-23 14:00:00+00:00,0.847050915,0.863191446,0.867010359,0.841306021
2020-06-23 15:00:00+00:00,0.847074638,0.863195944,0.86702989,0.841334262
2020-06-23 16:00:00+00:00,0.847133385,0.863206894,0.867078698,0.841401715
2020-06-23 17:00:00+00:00,0.84722853,0.863224542,0.867157942,0.841509853
2020-06-23 18:00:00+00:00,0.847360961,0.863249049,0.867268376,0.841659606
2020-06-23 19:00:00+00:00,0.84753103,0.863280475,0.867410305,0.841851307
2020-06-23 20:00:00+00:00,0.847738498,0.863318771,0.86758354,0.842084639
2020-06-23 21:00:00+00:00,0.847982488,0.863363772,0.867787354,0.84235857
2020-06-23 22:00:00+00:00,0.848261428,0.863415187,0.86802044,0.842671304
2020-06-23 23:00:00+00:00,0.848573005,0.863472586,0.868280869,0.843020222
2020-06-24 00:00:00+00:00,0.848914107,0.863535396,0.868566044,0.843401825
2020-06-24 01:00:00+00:00,0.849280778,0.863602887,0.868872657,0.843811678
2020-06-24 02:00:00+00:00,0.849668198,0.863674173,0.869196678,0.844244394
2020-06-24 03:00:00+00:00,0.85007075,0.863748219,0.869533406,0.844693703
2020-06-24 04:00:00+00:00,0.850482116,0.863823866,0.869877556,0.845152569
2020-06-24 05:00:00+00:00,0.850895384,0.863899843,0.870223341,0.845613294
2020-06-24 06:00:00+00:00,0.85130314,0.863974789,0.870564553,0.846067631
2020-06-24 07:00:00+00:00,0.851697577,0.864047271,0.870894656,0.846506898
2020-06-24 08:00:00+00:00,0.852070586,0.864115799,0.871206861,0.846922088
2020-06-24 09:00:00+00:00,0.852413866,0.86417885,0.871494214,0.847303977
2020-06-24 10:00:00+00:00,0.852719017,0.864234883,0.871749681,0.84764324
2020-06-24 11:00:00+00:00,0.852977642,0.864282358,0.87196623,0.84793056
2020-06-24 12:00:00+00:00,0.853181452,0.864319753,0.872136915,0.848156737
2020-06-24 13:00:00+00:00,0.853322358,0.864345586,0.872254964,0.848312803
2020-06-24 14:00:00+00:00,0.853392581,0.864358428,0.872313857,0.848390132
2020-06-24 15:00:00+00:00,0.853384742,0.864356929,0.872307417,0.84838055
2020-06-24 16:00:00+00:00,0.853291971,0.864339827,0.872229885,0.848276446
2020-06-24 17:00:00+00:00,0.853108004,0.864305974,0.872076016,0.848070887
2020-06-24 18:00:00+00:00,0.852827283,0.864254353,0.871841151,0.847757722
2020-06-24 19:00:00+00:00,0.852445054,0.864184091,0.871521311,0.847331703
2020-06-24 20:00:00+00:00,0.851957474,0.864094486,0.871113274,0.846788585
2020-06-24 21:00:00+00:00,0.851361705,0.863985017,0.870614663,0.846125247
2020-06-24 22:00:00+00:00,0.850656018,0.863855368,0.87002403,0.845339799
2020-06-24 23:00:00+00:00,0.849839889,0.863705446,0.869340937,0.84443169
2020-06-25 00:00:00+00:00,0.848914107,0.863535396,0.868566044,0.843401825
2020-06-25 01:00:00+00:00,0.847880864,0.863345621,0.86770119,0.842252672
2020-06-25 02:00:00+00:00,0.84674381,0.863136793,0.866749432,0.840988316
2020-06-25 03:00:00+00:00,0.845507976,0.862909835,0.865714988,0.839614374
2020-06-25 04:00:00+00:00,0.844179651,0.862665902,0.864603127,0.838137862
2020-06-25 05:00:00+00:00,0.842766256,0.862406357,0.863420067,0.83656705
2020-06-25 06:00:00+00:00,0.841276216,0.862132747,0.86217287,0.834911326
2020-06-25 07:00:00+00:00,0.83971884,0.861846781,0.860869332,0.833181051
2020-06-25 08:00:00+00:00,0.838104188,0.861550306,0.859517886,0.831387427
2020-06-25 09:00:00+00:00,0.836442953,0.861245283,0.858127489,0.829542349
2020-06-25 10:00:00+00:00,0.834746328,0.860933768,0.856707518,0.827658271
2020-06-25 11:00:00+00:00,0.833025885,0.860617885,0.855267668,0.825748061
2020-06-25 12:00:00+00:00,0.831293448,0.860299803,0.853817843,0.823824865
2020-06-25 13:00:00+00:00,0.829560967,0.859981716,0.852368055,0.821901968
2020-06-25 14:00:00+00:00,0.827840392,0.859665817,0.850928311,0.81999265
2020-06-25 15:00:00+00:00,0.826143549,0.859354277,0.849508516,0.818110046
2020-06-25 16:00:00+00:00,0.824482011,0.859049219,0.848118362,0.816267011
2020-06-25 17:00:00+00:00,0.822866975,0.858752698,0.846767224,0.814475977
2020-06-25 18:00:00+00:00,0.821309138,0.858466679,0.845464058,0.812748812
2020-06-25 19:00:00+00:00,0.819818565,0.858193007,0.844217289,0.811096683
2020-06-25 20:00:00+00:00,0.818404571,0.857933392,0.84303471,0.809529912
2020-06-25 21:00:00+00:00,0.817075588,0.857689383,0.841923379,0.80805784
2020-06-25 22:00:00+00:00,0.815839044,0.857462342,0.840889505,0.806688686
2020-06-25 23:00:00+00:00,0.814701238,0.857253426,0.839938353,0.805429407
2020-06-26 00:00:00+00:00,0.813667209,0.857063559,0.839074131,0.804285556
2020-06-26 01:00:00+00:00,0.812740618,0.856893414,0.838299889,0.803261147
2020-06-26 02:00:00+00:00,0.81192367,0.856743397,0.837617455,0.802358572
2020-06-26 03:00:00+00:00,0.811217162,0.856613653,0.837027481,0.801578653
2020-06-26 04:00:00+00:00,0.810620587,0.85650409,0.836529519,0.800920756
2020-06-26 05:00:00+00:00,0.810132227,0.856414393,0.836122109,0.800382903
2020-06-26 06:00:00+00:00,0.809749257,0.856344045,0.835802865,0.799961883
2020-06-26 07:00:00+00:00,0.809467847,0.856292343,0.835568554,0.799653365
2020-06-26 08:00:00+00:00,0.809283257,0.856258418,0.835415186,0.799452009
2020-06-26 09:00:00+00:00,0.809189941,0.856241253,0.835338093,0.799351582
2020-06-26 10:00:00+00:00,0.809181648,0.8562397,0.835332018,0.799345068
2020-06-26 11:00:00+00:00,0.809251517,0.856252501,0.835391195,0.799424779
2020-06-26 12:00:00+00:00,0.809392182,0.856278306,0.835509438,0.79958247
2020-06-26 13:00:00+00:00,0.809595873,0.856315687,0.835680219,0.799809452
2020-06-26 14:00:00+00:00,0.809854509,0.856363163,0.835896759,0.800096701
2020-06-26 15:00:00+00:00,0.810159806,0.856419213,0.836152108,0.800434972
2020-06-26 16:00:00+00:00,0.810503375,0.856482298,0.836439229,0.800814912
2020-06-26 17:00:00+00:00,0.810876818,0.856550877,0.836751085,0.801227175
2020-06-26 18:00:00+00:00,0.811271835,0.856623426,0.837080721,0.801662527
2020-06-26 19:00:00+00:00,0.811680318,0.856698457,0.83742135,0.802111966
2020-06-26 20:00:00+00:00,0.812094454,0.856774535,0.837766436,0.802566831
2020-06-26 21:00:00+00:00,0.812506826,0.856850299,0.838109777,0.803018913
2020-06-26 22:00:00+00:00,0.812910511,0.856924478,0.838445593,0.803460571
2020-06-26 23:00:00+00:00,0.813299183,0.85699591,0.838768607,0.803884843
2020-06-27 00:00:00+00:00,0.813667209,0.857063559,0.839074131,0.804285556
2020-06-27 01:00:00+00:00,0.814009752,0.857126537,0.839358147,0.80465744
2020-06-27 02:00:00+00:00,0.814322834,0.857184112,0.839617366,0.804996201
2020-06-27 03:00:00+00:00,0.814603321,0.857235707,0.839849208,0.8052985
2020-06-27 04:00:00+00:00,0.814848873,0.85728089,0.840051765,0.805561892
2020-06-27 05:00:00+00:00,0.815057891,0.857319367,0.840223754,0.80578477
2020-06-27 06:00:00+00:00,0.815229467,0.857350968,0.840364471,0.805966302
2020-06-27 07:00:00+00:00,0.815363332,0.857375643,0.840473751,0.806106375
2020-06-27 08:00:00+00:00,0.815459809,0.857393447,0.840551925,0.806205529
2020-06-27 09:00:00+00:00,0.815519753,0.857404536,0.840599769,0.806264903
2020-06-27 10:00:00+00:00,0.81554451,0.857409154,0.840618469,0.806286173
2020-06-27 11:00:00+00:00,0.815535857,0.857407627,0.840609572,0.806271489
2020-06-27 12:00:00+00:00,0.815495958,0.857400348,0.840574942,0.806223423
2020-06-27 13:00:00+00:00,0.815427307,0.857387773,0.84051672,0.806144899
2020-06-27 14:00:00+00:00,0.815332681,0.857370412,0.840437276,0.806039141
2020-06-27 15:00:00+00:00,0.815215086,0.857348814,0.840339166,0.805909611
2020-06-27 16:00:00+00:00,0.815077707,0.857323563,0.84022509,0.805759946
