,BANDA AZUL,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,SERIPOMA
1984-04-03 02:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 03:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 04:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 05:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 06:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 07:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 08:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 09:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 10:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 11:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 12:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 13:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 14:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 15:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 16:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
1984-04-03 17:00:00,0.22672084530612252,2.7693291111588,0.680826910505,1.9697974698441179,2.060807910450023,3.3934886748525006,5.615464585207501,0.9716563781018179,1.248266604326087,0.4060949596809678,2.767832451648
