TIMESTAMP,CORANI,MISICUNI,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2020-01-04 04:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 05:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 06:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 07:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 08:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 09:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 10:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 11:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 12:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 13:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 14:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 15:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 16:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 17:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 18:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 19:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 20:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 21:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 22:00:00+00:00,0.718842626,1.85115066,1.026838268,1.318832425,0.429116216
2020-01-04 23:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 00:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 01:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 02:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 03:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 04:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 05:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 06:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 07:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 08:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 09:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 10:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 11:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 12:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 13:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 14:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 15:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 16:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 17:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 18:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 19:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 20:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 21:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 22:00:00+00:00,0.301821744,0.922124909,0.43178407,0.554369366,0.180486649
2020-01-05 23:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 00:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 01:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 02:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 03:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 04:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 05:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 06:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 07:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 08:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 09:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 10:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 11:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 12:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 13:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 14:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 15:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 16:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 17:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 18:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 19:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 20:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 21:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 22:00:00+00:00,0.169342734,0.460631152,0.241207438,0.31006194,0.101293527
2020-01-06 23:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 00:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 01:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 02:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 03:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 04:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 05:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 06:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 07:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 08:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 09:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 10:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 11:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 12:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 13:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 14:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 15:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 16:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 17:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 18:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 19:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 20:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 21:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 22:00:00+00:00,0.11635113,0.369195006,0.165545671,0.212766642,0.069063769
2020-01-07 23:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 00:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 01:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 02:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 03:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 04:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 05:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 06:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 07:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 08:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 09:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 10:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 11:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 12:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 13:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 14:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 15:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 16:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 17:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 18:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 19:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 20:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 21:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 22:00:00+00:00,0.086399354,0.240666838,0.124017032,0.159307687,0.051567614
2020-01-08 23:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 00:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 01:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 02:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 03:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 04:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 05:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 06:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 07:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 08:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 09:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 10:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 11:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 12:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 13:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 14:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 15:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 16:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 17:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 18:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 19:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 20:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 21:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 22:00:00+00:00,0.229246286,0.634877393,0.326540258,0.419652798,0.136285837
2020-01-09 23:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 00:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 01:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 02:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 03:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 04:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 05:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 06:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 07:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 08:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 09:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 10:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 11:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 12:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 13:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 14:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 15:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 16:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 17:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 18:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 19:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 20:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 21:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 22:00:00+00:00,0.146302906,0.568456796,0.209349852,0.268898545,0.087480774
2020-01-10 23:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 00:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 01:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 02:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 03:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 04:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 05:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 06:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 07:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 08:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 09:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 10:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 11:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 12:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 13:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 14:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 15:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 16:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 17:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 18:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 19:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 20:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 21:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 22:00:00+00:00,0.264958019,0.892796334,0.378308836,0.485941903,0.158386243
2020-01-11 23:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 00:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 01:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 02:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 03:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 04:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 05:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 06:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 07:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 08:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 09:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 10:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 11:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 12:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 13:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 14:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 15:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 16:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 17:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 18:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 19:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 20:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 21:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 22:00:00+00:00,0.220030355,0.659892943,0.314024778,0.403615112,0.131681586
2020-01-12 23:00:00+00:00,1.410037459,2.323858284,2.013285669,2.585809664,0.841657127
2020-01-13 00:00:00+00:00,1.410037459,2.323858284,2.013285669,2.585809664,0.841657127
2020-01-13 01:00:00+00:00,1.410037459,2.323858284,2.013285669,2.585809664,0.841657127
2020-01-13 02:00:00+00:00,1.410037459,2.323858284,2.013285669,2.585809664,0.841657127
2020-01-13 03:00:00+00:00,1.410037459,2.323858284,2.013285669,2.585809664,0.841657127
2020-01-13 04:00:00+00:00,1.410037459,2.323858284,2.013285669,2.585809664,0.841657127
2020-01-13 05:00:00+00:00,1.410037459,2.323858284,2.013285669,2.585809664,0.841657127
