,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SERIPOMA
2015-03-30 09:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 10:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 11:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 12:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 13:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 14:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 15:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 16:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 17:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 18:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 19:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 20:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 21:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 22:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-30 23:00:00,1.3368280308012,0.40780495146999995,1.17882429075,0.994819609658977,1.2878694945487503,2.6240248849275,1.336139479458
2015-03-31 00:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 01:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 02:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 03:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 04:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 05:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 06:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
2015-03-31 07:00:00,1.7200968208020002,0.5137881591966666,1.4858016671911765,1.280055125529069,1.55010146128875,4.206415935465,1.719181151478
