,2020,CNDC
20/02/2020 14:00,0.711870633,0.701630409
20/02/2020 15:00,0.712409955,0.705653265
20/02/2020 16:00,0.712949277,0.709620436
20/02/2020 17:00,0.713488599,0.713504893
20/02/2020 18:00,0.714027922,0.71728049
20/02/2020 19:00,0.714567244,0.720922255
20/02/2020 20:00,0.715106566,0.724406683
20/02/2020 21:00,0.715645889,0.727712031
20/02/2020 22:00,0.716185211,0.730818612
20/02/2020 23:00,0.716724533,0.733709084
21/02/2020 00:00,0.717109275,0.736368749
21/02/2020 01:00,0.717621442,0.738785841
21/02/2020 02:00,0.718259887,0.740951819
21/02/2020 03:00,0.719002269,0.74286154
21/02/2020 04:00,0.719744651,0.744513143
21/02/2020 05:00,0.720262115,0.745907819
21/02/2020 06:00,0.720646857,0.747049583
21/02/2020 07:00,0.7210316,0.747945032
21/02/2020 08:00,0.721416342,0.748603116
21/02/2020 09:00,0.721801084,0.749034904
21/02/2020 10:00,0.722185826,0.749253349
21/02/2020 11:00,0.722570569,0.749273056
21/02/2020 12:00,0.723131862,0.749110047
21/02/2020 13:00,0.723563896,0.748781524
21/02/2020 14:00,0.723948639,0.748305644
21/02/2020 15:00,0.724333381,0.747701274
21/02/2020 16:00,0.724718123,0.746987768
21/02/2020 17:00,0.725102865,0.746184726
21/02/2020 18:00,0.725487608,0.745311761
21/02/2020 19:00,0.72587235,0.744388269
21/02/2020 20:00,0.726257092,0.743433192
21/02/2020 21:00,0.726641834,0.742464786
21/02/2020 22:00,0.727026577,0.741500385
21/02/2020 23:00,0.727411319,0.740556169
22/02/2020 00:00,0.727796061,0.739646931
22/02/2020 01:00,0.728180803,0.738785841
22/02/2020 02:00,0.728565546,0.737984216
22/02/2020 03:00,0.728950288,0.737251367
22/02/2020 04:00,0.72933503,0.736594636
22/02/2020 05:00,0.729719772,0.736019516
22/02/2020 06:00,0.730104514,0.735529767
22/02/2020 07:00,0.730489257,0.735127535
22/02/2020 08:00,0.730873999,0.734813474
22/02/2020 09:00,0.731258741,0.734586864
22/02/2020 10:00,0.731643483,0.734445727
22/02/2020 11:00,0.732028226,0.734386951
22/02/2020 12:00,0.732412968,0.734406407
22/02/2020 13:00,0.73279771,0.734499067
22/02/2020 14:00,0.733182452,0.734659124
22/02/2020 15:00,0.733567195,0.734880115
22/02/2020 16:00,0.733951937,0.735155031
22/02/2020 17:00,0.734336679,0.735476447
22/02/2020 18:00,0.734721421,0.735836632
22/02/2020 19:00,0.735106164,0.736227675
22/02/2020 20:00,0.735490906,0.7366416
22/02/2020 21:00,0.735875648,0.737070485
22/02/2020 22:00,0.73626039,0.737506586
22/02/2020 23:00,0.736645132,0.73794245
23/02/2020 00:00,0.737029875,0.738371037
23/02/2020 01:00,0.737414617,0.738785841
23/02/2020 02:00,0.737799359,0.739181004
23/02/2020 03:00,0.738184101,0.739551404
23/02/2020 04:00,0.738568844,0.739892657
23/02/2020 05:00,0.738953586,0.74020109
23/02/2020 06:00,0.739338328,0.740473704
23/02/2020 07:00,0.73972307,0.740708151
23/02/2020 08:00,0.740107813,0.740902698
23/02/2020 09:00,0.740492555,0.741056197
23/02/2020 10:00,0.740877297,0.741168055
23/02/2020 11:00,0.741262039,0.741238203
23/02/2020 12:00,0.741646782,0.741267067
23/02/2020 13:00,0.742031524,0.741255534
23/02/2020 14:00,0.742416266,0.741204922
23/02/2020 15:00,0.742801008,0.741116952
23/02/2020 16:00,0.74318575,0.740993712
23/02/2020 17:00,0.743570493,0.740837632
23/02/2020 18:00,0.743955235,0.74065145
23/02/2020 19:00,0.744339977,0.740438182
23/02/2020 20:00,0.744724719,0.740201089
23/02/2020 21:00,0.745109462,0.739943649
23/02/2020 22:00,0.745494204,0.739669528
23/02/2020 23:00,0.745878946,0.739382542
24/02/2020 00:00,0.746263688,0.739086635
24/02/2020 01:00,0.746648431,0.738785841
24/02/2020 02:00,0.747033173,0.738484258
24/02/2020 03:00,0.747417915,0.738186013
24/02/2020 04:00,0.747802657,0.737895227
24/02/2020 05:00,0.7481874,0.73761598
24/02/2020 06:00,0.748572142,0.737352271
24/02/2020 07:00,0.748956884,0.737107983
24/02/2020 08:00,0.749341626,0.736886844
24/02/2020 09:00,0.749726368,0.736692394
24/02/2020 10:00,0.750111111,0.736527943
24/02/2020 11:00,0.750495853,0.736396539
24/02/2020 12:00,0.750880595,0.736300924
24/02/2020 13:00,0.751265337,0.736243507
24/02/2020 14:00,0.75165008,0.736226316
24/02/2020 15:00,0.752034822,0.736250971
24/02/2020 16:00,0.752419564,0.736318639
24/02/2020 17:00,0.752804306,0.736430002
24/02/2020 18:00,0.753189049,0.736585219
24/02/2020 19:00,0.753573791,0.736783885
24/02/2020 20:00,0.753958533,0.737025003
24/02/2020 21:00,0.754343275,0.737306935
24/02/2020 22:00,0.754728018,0.737627377
24/02/2020 23:00,0.75511276,0.737983313
25/02/2020 00:00,0.755497502,0.738370982
25/02/2020 01:00,0.755882244,0.738785841
25/02/2020 02:00,0.756266986,0.739222528
25/02/2020 03:00,0.756651729,0.739674865
25/02/2020 04:00,0.757036471,0.740135946
25/02/2020 05:00,0.757421213,0.74059827
25/02/2020 06:00,0.757805955,0.741053867
25/02/2020 07:00,0.758190698,0.741494433
25/02/2020 08:00,0.75857544,0.741911453
25/02/2020 09:00,0.758960182,0.742296336
25/02/2020 10:00,0.759344924,0.742640545
25/02/2020 11:00,0.759729667,0.74293572
25/02/2020 12:00,0.760114409,0.743173819
25/02/2020 13:00,0.760499151,0.743347238
25/02/2020 14:00,0.760883893,0.743448945
25/02/2020 15:00,0.761268636,0.743472611
25/02/2020 16:00,0.761653378,0.743412736
25/02/2020 17:00,0.76203812,0.743264784
25/02/2020 18:00,0.762422862,0.743025306
25/02/2020 19:00,0.762807604,0.742692079
25/02/2020 20:00,0.763192347,0.742264225
25/02/2020 21:00,0.763577089,0.741742351
25/02/2020 22:00,0.763961831,0.741128672
25/02/2020 23:00,0.764346573,0.740427143
26/02/2020 00:00,0.764731316,0.739643591
26/02/2020 01:00,0.765473697,0.738785841
26/02/2020 02:00,0.766216079,0.737863845
26/02/2020 03:00,0.766958461,0.736889725
26/02/2020 04:00,0.767700843,0.735877608
26/02/2020 05:00,0.768443225,0.734843374
26/02/2020 06:00,0.768827967,0.733804409
26/02/2020 07:00,0.769212709,0.732779345
26/02/2020 08:00,0.769597451,0.731787814
26/02/2020 09:00,0.769982194,0.730850194
26/02/2020 10:00,0.770366936,0.729987356
26/02/2020 11:00,0.770751678,0.729220411
26/02/2020 12:00,0.77113642,0.728570459
26/02/2020 13:00,0.771521162,0.728058336
26/02/2020 14:00,0.771905905,0.727704364
26/02/2020 15:00,0.772290647,0.727528093
26/02/2020 16:00,0.772675389,0.727548055
26/02/2020 17:00,0.773266279,0.727781508
26/02/2020 18:00,0.773651021,0.728244185
26/02/2020 19:00,0.774035763,0.728950041
26/02/2020 20:00,0.774420506,0.729911001
26/02/2020 21:00,0.774805248,0.731136708
26/02/2020 22:00,0.77518999,0.732634269
26/02/2020 23:00,0.775574732,0.734408006
27/02/2020 00:00,0.776317114,0.7364592
27/02/2020 01:00,0.777059496,0.738785841
27/02/2020 02:00,0.777801878,0.74138238
27/02/2020 03:00,0.778544259,0.744239605
27/02/2020 04:00,0.779286641,0.747344828
27/02/2020 05:00,0.780029023,0.750682198
27/02/2020 06:00,0.780413765,0.75423302
27/02/2020 07:00,0.780798507,0.757976069
27/02/2020 08:00,0.78118325,0.761887908
27/02/2020 09:00,0.781567992,0.765943204
27/02/2020 10:00,0.781952734,0.770115046
27/02/2020 11:00,0.782337476,0.774375262
27/02/2020 12:00,0.783079858,0.778694734
27/02/2020 13:00,0.7834646,0.783043716
27/02/2020 14:00,0.783849343,0.787392152
27/02/2020 15:00,0.784234085,0.791709991
27/02/2020 16:00,0.784618827,0.795967504
27/02/2020 17:00,0.785361209,0.800135602
27/02/2020 18:00,0.785745951,0.804186151
27/02/2020 19:00,0.786130693,0.80809229
27/02/2020 20:00,0.786515436,0.811828751
27/02/2020 21:00,0.786900178,0.815372167
27/02/2020 22:00,0.78728492,0.8187014
27/02/2020 23:00,0.788027302,0.821797848
28/02/2020 00:00,0.788833661,0.824645768
28/02/2020 01:00,0.789640019,0.827232591
28/02/2020 02:00,0.790446378,0.829549234
28/02/2020 03:00,0.791252737,0.831590287
28/02/2020 04:00,0.792059096,0.833353889
28/02/2020 05:00,0.792865455,0.834841479
28/02/2020 06:00,0.793314174,0.836057537
28/02/2020 07:00,0.794120533,0.837009334
28/02/2020 08:00,0.794569252,0.837706676
28/02/2020 09:00,0.795017971,0.838161649
28/02/2020 10:00,0.79546669,0.838388363
28/02/2020 11:00,0.79591541,0.838402703
28/02/2020 12:00,0.796364129,0.838222067
28/02/2020 13:00,0.796812848,0.837865115
28/02/2020 14:00,0.797261567,0.837351518
28/02/2020 15:00,0.797710287,0.836701696
28/02/2020 16:00,0.798159006,0.835936569
28/02/2020 17:00,0.798696019,0.835077302
28/02/2020 18:00,0.799144738,0.834145047
28/02/2020 19:00,0.799593457,0.833160691
28/02/2020 20:00,0.800042176,0.832144604
28/02/2020 21:00,0.800490896,0.831116377
28/02/2020 22:00,0.800939615,0.830094576
28/02/2020 23:00,0.801388334,0.829096481
29/02/2020 00:00,0.801837053,0.828137836
29/02/2020 01:00,0.802455387,0.827232591
29/02/2020 02:00,0.803261746,0.826392652
29/02/2020 03:00,0.804068105,0.825627714
29/02/2020 04:00,0.804874464,0.824945311
29/02/2020 05:00,0.805680822,0.824350947
29/02/2020 06:00,0.806487181,0.82384823
29/02/2020 07:00,0.80729354,0.823439013
29/02/2020 08:00,0.807742259,0.823123526
29/02/2020 09:00,0.808190979,0.822900512
29/02/2020 10:00,0.808639698,0.822767366
29/02/2020 11:00,0.809088417,0.822720268
29/02/2020 12:00,0.809537136,0.822754319
29/02/2020 13:00,0.809985855,0.822863681
29/02/2020 14:00,0.810434575,0.823041706
29/02/2020 15:00,0.810883294,0.82328108
29/02/2020 16:00,0.811332013,0.823573953
29/02/2020 17:00,0.811780732,0.823912075
29/02/2020 18:00,0.812229452,0.824286937
29/02/2020 19:00,0.812678171,0.824689902
29/02/2020 20:00,0.81312689,0.825112344
29/02/2020 21:00,0.813575609,0.825545782
29/02/2020 22:00,0.814024329,0.825982016
29/02/2020 23:00,0.814473048,0.826413266
01/03/2020 00:00,0.814921767,0.826832304
01/03/2020 01:00,0.815370486,0.827232591
01/03/2020 02:00,0.815819206,0.827608414
01/03/2020 03:00,0.816267925,0.827954977
01/03/2020 04:00,0.816716644,0.828268392
01/03/2020 05:00,0.817165363,0.828545629
01/03/2020 06:00,0.817614083,0.828784466
01/03/2020 07:00,0.818062802,0.828983436
01/03/2020 08:00,0.818511521,0.829141773
01/03/2020 09:00,0.81896024,0.829259366
01/03/2020 10:00,0.81940896,0.829336701
01/03/2020 11:00,0.819857679,0.829374814
01/03/2020 12:00,0.820306398,0.829375237
01/03/2020 13:00,0.820755117,0.829339948
01/03/2020 14:00,0.821203837,0.829271319
01/03/2020 15:00,0.821652556,0.82917206
01/03/2020 16:00,0.822101275,0.829045175
01/03/2020 17:00,0.822549994,0.828893906
01/03/2020 18:00,0.822998714,0.828721679
01/03/2020 19:00,0.823447433,0.828532059
01/03/2020 20:00,0.823896152,0.82832869
01/03/2020 21:00,0.824344871,0.828115252
01/03/2020 22:00,0.824793591,0.827895404
01/03/2020 23:00,0.82524231,0.82767273
02/03/2020 00:00,0.825691029,0.827450697
02/03/2020 01:00,0.826139748,0.827232591
02/03/2020 02:00,0.826588468,0.827021477
02/03/2020 03:00,0.827037187,0.826820151
02/03/2020 04:00,0.827485906,0.826631137
02/03/2020 05:00,0.827934625,0.826456686
02/03/2020 06:00,0.828383345,0.826298783
02/03/2020 07:00,0.828832064,0.826159146
02/03/2020 08:00,0.829280783,0.826039232
02/03/2020 09:00,0.829729502,0.825940242
02/03/2020 10:00,0.830178222,0.825863119
02/03/2020 11:00,0.830626941,0.825808558
02/03/2020 12:00,0.83107566,0.825777005
02/03/2020 13:00,0.831524379,0.825768659
02/03/2020 14:00,0.831973099,0.825783481
02/03/2020 15:00,0.832421818,0.825821192
02/03/2020 16:00,0.832870537,0.825881279
02/03/2020 17:00,0.833319256,0.825962999
02/03/2020 18:00,0.833767976,0.82606538
02/03/2020 19:00,0.834216695,0.826187224
02/03/2020 20:00,0.834665414,0.826327115
02/03/2020 21:00,0.835114133,0.826483417
02/03/2020 22:00,0.835562853,0.82665428
02/03/2020 23:00,0.836011572,0.826837643
03/03/2020 00:00,0.836460291,0.827031238
03/03/2020 01:00,0.83690901,0.827232591
03/03/2020 02:00,0.83735773,0.827439028
03/03/2020 03:00,0.837806449,0.827647687
03/03/2020 04:00,0.838255168,0.827855549
03/03/2020 05:00,0.838703887,0.828059481
03/03/2020 06:00,0.839152607,0.828256276
03/03/2020 07:00,0.839601326,0.828442695
03/03/2020 08:00,0.840050045,0.82861551
03/03/2020 09:00,0.840498764,0.828771541
03/03/2020 10:00,0.840947484,0.828907704
03/03/2020 11:00,0.841396203,0.829021047
03/03/2020 12:00,0.841844922,0.829108793
03/03/2020 13:00,0.842293641,0.829168382
03/03/2020 14:00,0.84274236,0.829197515
03/03/2020 15:00,0.84319108,0.829194188
03/03/2020 16:00,0.843639799,0.829156742
03/03/2020 17:00,0.844088518,0.829083898
03/03/2020 18:00,0.844537237,0.828974803
03/03/2020 19:00,0.844985957,0.828829069
03/03/2020 20:00,0.845434676,0.828646813
03/03/2020 21:00,0.845883395,0.828428705
03/03/2020 22:00,0.846332114,0.828175999
03/03/2020 23:00,0.846780834,0.827890585
04/03/2020 00:00,0.847229553,0.827575024
04/03/2020 01:00,0.847678272,0.827232591
04/03/2020 02:00,0.848126991,0.826867315
04/03/2020 03:00,0.848575711,0.826483993
04/03/2020 04:00,0.84902443,0.826088125
04/03/2020 05:00,0.849473149,0.825685823
04/03/2020 06:00,0.849921868,0.825283724
04/03/2020 07:00,0.850370588,0.824888892
04/03/2020 08:00,0.850819307,0.824508729
04/03/2020 09:00,0.851268026,0.824150885
04/03/2020 10:00,0.851716745,0.823823163
04/03/2020 11:00,0.852165465,0.823533429
04/03/2020 12:00,0.852614184,0.82328952
04/03/2020 13:00,0.853062903,0.823099149
04/03/2020 14:00,0.853511622,0.822969821
04/03/2020 15:00,0.853960342,0.822908731
04/03/2020 16:00,0.854409061,0.822922681
04/03/2020 17:00,0.85485778,0.823017983
04/03/2020 18:00,0.855306499,0.823200368
04/03/2020 19:00,0.855755219,0.823474897
04/03/2020 20:00,0.856203938,0.823845865
04/03/2020 21:00,0.856652657,0.824316712
04/03/2020 22:00,0.857101376,0.82488993
04/03/2020 23:00,0.857550096,0.825566973
05/03/2020 00:00,0.857998815,0.82634816
05/03/2020 01:00,0.858447534,0.827232591
05/03/2020 02:00,0.858896253,0.828218051
05/03/2020 03:00,0.859344973,0.829300966
05/03/2020 04:00,0.859793692,0.830476478
05/03/2020 05:00,0.860242411,0.831738555
05/03/2020 06:00,0.86069113,0.833080114
05/03/2020 07:00,0.86113985,0.834493137
05/03/2020 08:00,0.861588569,0.83596879
05/03/2020 09:00,0.862037288,0.837497539
05/03/2020 10:00,0.862486007,0.839069269
05/03/2020 11:00,0.862934727,0.840673406
05/03/2020 12:00,0.863383446,0.842299026
05/03/2020 13:00,0.863832165,0.843934983
05/03/2020 14:00,0.864280884,0.84557002
05/03/2020 15:00,0.864729604,0.84719289
05/03/2020 16:00,0.865178323,0.848792473
05/03/2020 17:00,0.865627042,0.850357897
05/03/2020 18:00,0.866075761,0.85187865
05/03/2020 19:00,0.866524481,0.853344704
05/03/2020 20:00,0.8669732,0.85474663
05/03/2020 21:00,0.867421919,0.856075716
05/03/2020 22:00,0.867870638,0.857324087
05/03/2020 23:00,0.868319358,0.858484819
06/03/2020 00:00,0.868441069,0.859552063
06/03/2020 01:00,0.868562781,0.860521157
06/03/2020 02:00,0.868684493,0.861388747
06/03/2020 03:00,0.868806205,0.862152854
06/03/2020 04:00,0.868927917,0.862812827
06/03/2020 05:00,0.869049629,0.863369249
06/03/2020 06:00,0.86917134,0.863823845
06/03/2020 07:00,0.869293052,0.86417938
06/03/2020 08:00,0.869414764,0.864439569
06/03/2020 09:00,0.869536476,0.864608978
06/03/2020 10:00,0.869658188,0.864692931
06/03/2020 11:00,0.8697799,0.864697411
06/03/2020 12:00,0.869901611,0.864628968
06/03/2020 13:00,0.870023323,0.864494622
06/03/2020 14:00,0.870145035,0.864301768
06/03/2020 15:00,0.870266747,0.864058077
06/03/2020 16:00,0.870388459,0.863771406
06/03/2020 17:00,0.870510171,0.863449699
06/03/2020 18:00,0.870631882,0.86310089
06/03/2020 19:00,0.870753594,0.862732813
06/03/2020 20:00,0.870875306,0.862353099
06/03/2020 21:00,0.870997018,0.861969088
06/03/2020 22:00,0.87111873,0.861587726
06/03/2020 23:00,0.871240442,0.861215477
07/03/2020 00:00,0.871362153,0.860858219
07/03/2020 01:00,0.871483865,0.860521157
07/03/2020 02:00,0.871605577,0.860208723
07/03/2020 03:00,0.871727289,0.859924514
07/03/2020 04:00,0.871849001,0.859671313
07/03/2020 05:00,0.871970712,0.85945114
07/03/2020 06:00,0.872092424,0.859265298
07/03/2020 07:00,0.872214136,0.859114433
07/03/2020 08:00,0.872335848,0.85899858
07/03/2020 09:00,0.87245756,0.858917214
07/03/2020 10:00,0.872579272,0.858869309
07/03/2020 11:00,0.872700983,0.858853382
07/03/2020 12:00,0.872822695,0.858867549
07/03/2020 13:00,0.872944407,0.858909573
07/03/2020 14:00,0.873066119,0.858976923
07/03/2020 15:00,0.873187831,0.859066816
07/03/2020 16:00,0.873309543,0.859176279
07/03/2020 17:00,0.873431254,0.859302191
07/03/2020 18:00,0.873552966,0.859441343
07/03/2020 19:00,0.873674678,0.859590485
07/03/2020 20:00,0.87379639,0.859746378
07/03/2020 21:00,0.873918102,0.859905849
07/03/2020 22:00,0.874039814,0.860065838
07/03/2020 23:00,0.874161525,0.860223456
08/03/2020 00:00,0.874283237,0.860376029
08/03/2020 01:00,0.874404949,0.860521157
08/03/2020 02:00,0.874526661,0.860656761
08/03/2020 03:00,0.874648373,0.86078112
08/03/2020 04:00,0.874770085,0.860892864
08/03/2020 05:00,0.874891796,0.860990958
08/03/2020 06:00,0.875013508,0.861074674
08/03/2020 07:00,0.87513522,0.861143575
08/03/2020 08:00,0.875256932,0.861197492
08/03/2020 09:00,0.875378644,0.861236502
08/03/2020 10:00,0.875500356,0.861260908
08/03/2020 11:00,0.875622067,0.861271216
08/03/2020 12:00,0.875743779,0.861268114
08/03/2020 13:00,0.875865491,0.861252453
08/03/2020 14:00,0.875987203,0.861225222
08/03/2020 15:00,0.876108915,0.86118753
08/03/2020 16:00,0.876230627,0.861140583
08/03/2020 17:00,0.876352338,0.861085662
08/03/2020 18:00,0.87647405,0.861024102
08/03/2020 19:00,0.876595762,0.860957275
08/03/2020 20:00,0.876717474,0.86088656
08/03/2020 21:00,0.876839186,0.860813329
08/03/2020 22:00,0.876960898,0.860738923
08/03/2020 23:00,0.877082609,0.860664632
09/03/2020 00:00,0.877204321,0.860591669
09/03/2020 01:00,0.877326033,0.860521157
09/03/2020 02:00,0.877447745,0.860454099
09/03/2020 03:00,0.877569457,0.86039137
09/03/2020 04:00,0.877691169,0.860333711
09/03/2020 05:00,0.87781288,0.860281739
09/03/2020 06:00,0.877934592,0.86023595
09/03/2020 07:00,0.878056304,0.860196728
09/03/2020 08:00,0.878178016,0.860164346
09/03/2020 09:00,0.878299728,0.860138977
09/03/2020 10:00,0.87842144,0.860120695
09/03/2020 11:00,0.878543151,0.860109487
09/03/2020 12:00,0.878664863,0.860105252
09/03/2020 13:00,0.878786575,0.86010781
09/03/2020 14:00,0.878908287,0.860116911
09/03/2020 15:00,0.879029999,0.860132235
09/03/2020 16:00,0.879151711,0.860153402
09/03/2020 17:00,0.879273422,0.860179975
09/03/2020 18:00,0.879395134,0.860211468
09/03/2020 19:00,0.879516846,0.860247352
09/03/2020 20:00,0.879638558,0.86028706
09/03/2020 21:00,0.87976027,0.860329991
09/03/2020 22:00,0.879881982,0.860375519
09/03/2020 23:00,0.880003693,0.860422999
10/03/2020 00:00,0.880125405,0.860471768
10/03/2020 01:00,0.880247117,0.860521157
10/03/2020 02:00,0.880368829,0.860570493
10/03/2020 03:00,0.880490541,0.860619107
10/03/2020 04:00,0.880612253,0.860666336
10/03/2020 05:00,0.880733964,0.860711531
10/03/2020 06:00,0.880855676,0.860754062
10/03/2020 07:00,0.880977388,0.860793322
10/03/2020 08:00,0.8810991,0.860828731
10/03/2020 09:00,0.881220812,0.860859744
10/03/2020 10:00,0.881342523,0.860885854
10/03/2020 11:00,0.881464235,0.860906597
10/03/2020 12:00,0.881585947,0.860921559
10/03/2020 13:00,0.881707659,0.860930378
10/03/2020 14:00,0.881829371,0.860932752
10/03/2020 15:00,0.881951083,0.860928443
10/03/2020 16:00,0.882072794,0.86091728
10/03/2020 17:00,0.882194506,0.86089917
10/03/2020 18:00,0.882316218,0.860874095
10/03/2020 19:00,0.88243793,0.860842123
10/03/2020 20:00,0.882559642,0.860803412
10/03/2020 21:00,0.882681354,0.860758214
10/03/2020 22:00,0.882803065,0.860706878
10/03/2020 23:00,0.882924777,0.860649861
11/03/2020 00:00,0.883046489,0.860587727
11/03/2020 01:00,0.883168201,0.860521157
11/03/2020 02:00,0.883289913,0.86045095
11/03/2020 03:00,0.883411625,0.860378024
11/03/2020 04:00,0.883533336,0.86030341
11/03/2020 05:00,0.883655048,0.860228229
11/03/2020 06:00,0.88377676,0.860153685
11/03/2020 07:00,0.883898472,0.860081042
11/03/2020 08:00,0.884020184,0.860011615
11/03/2020 09:00,0.884141896,0.859946752
11/03/2020 10:00,0.884263607,0.859887817
11/03/2020 11:00,0.884385319,0.85983618
11/03/2020 12:00,0.884507031,0.859793196
11/03/2020 13:00,0.884628743,0.859760191
11/03/2020 14:00,0.884750455,0.859738452
11/03/2020 15:00,0.884872167,0.859729204
11/03/2020 16:00,0.884993878,0.859733599
11/03/2020 17:00,0.88511559,0.859752701
11/03/2020 18:00,0.885237302,0.85978747
11/03/2020 19:00,0.885359014,0.859838744
11/03/2020 20:00,0.885480726,0.85990723
11/03/2020 21:00,0.885602438,0.859993483
11/03/2020 22:00,0.885724149,0.860097892
11/03/2020 23:00,0.885845861,0.860220667
12/03/2020 00:00,0.885967573,0.860361821
12/03/2020 01:00,0.886089285,0.860521157
12/03/2020 02:00,0.886210997,0.860698251
12/03/2020 03:00,0.886332709,0.860892446
12/03/2020 04:00,0.88645442,0.861102865
12/03/2020 05:00,0.886576132,0.861328428
12/03/2020 06:00,0.886697844,0.861567876
12/03/2020 07:00,0.886819556,0.86181979
12/03/2020 08:00,0.886941268,0.86208261
12/03/2020 09:00,0.88706298,0.862354657
12/03/2020 10:00,0.887184691,0.862634154
12/03/2020 11:00,0.887306403,0.862919242
12/03/2020 12:00,0.887428115,0.863208007
12/03/2020 13:00,0.887549827,0.863498495
12/03/2020 14:00,0.887671539,0.863788735
12/03/2020 15:00,0.887793251,0.864076758
12/03/2020 16:00,0.887914962,0.864360617
12/03/2020 17:00,0.888036674,0.864638411
12/03/2020 18:00,0.888158386,0.864908299
12/03/2020 19:00,0.888280098,0.865168528
12/03/2020 20:00,0.88840181,0.865417446
12/03/2020 21:00,0.888523522,0.865653526
12/03/2020 22:00,0.888645233,0.865875389
12/03/2020 23:00,0.888766945,0.866081817
13/03/2020 00:00,0.888704097,0.866271781
13/03/2020 01:00,0.888641248,0.866444457
13/03/2020 02:00,0.8885784,0.866599246
13/03/2020 03:00,0.888515552,0.866735789
13/03/2020 04:00,0.888452703,0.866853955
13/03/2020 05:00,0.888389855,0.86695383
13/03/2020 06:00,0.888327006,0.867035695
13/03/2020 07:00,0.888264158,0.867100015
13/03/2020 08:00,0.88820131,0.867147418
13/03/2020 09:00,0.888138461,0.867178683
13/03/2020 10:00,0.888075613,0.867194721
13/03/2020 11:00,0.888012765,0.867196559
13/03/2020 12:00,0.887949916,0.867185326
13/03/2020 13:00,0.887887068,0.867162232
13/03/2020 14:00,0.887824219,0.867128557
13/03/2020 15:00,0.887761371,0.867085632
13/03/2020 16:00,0.887698523,0.867034822
13/03/2020 17:00,0.887635674,0.866977511
13/03/2020 18:00,0.887572826,0.866915087
13/03/2020 19:00,0.887509977,0.866848923
13/03/2020 20:00,0.887447129,0.866780362
13/03/2020 21:00,0.887384281,0.866710701
13/03/2020 22:00,0.887321432,0.866641174
13/03/2020 23:00,0.887258584,0.866572936
14/03/2020 00:00,0.887195735,0.866507047
14/03/2020 01:00,0.887132887,0.866444457
14/03/2020 02:00,0.887070039,0.866385986
14/03/2020 03:00,0.88700719,0.866332317
14/03/2020 04:00,0.886944342,0.866283997
14/03/2020 05:00,0.886881494,0.866241444
14/03/2020 06:00,0.886818645,0.866204957
14/03/2020 07:00,0.886755797,0.86617472
14/03/2020 08:00,0.886692948,0.866150816
14/03/2020 09:00,0.8866301,0.866133227
14/03/2020 10:00,0.886567252,0.86612185
14/03/2020 11:00,0.886504403,0.866116498
14/03/2020 12:00,0.886441555,0.866116911
14/03/2020 13:00,0.886378706,0.866122766
14/03/2020 14:00,0.886315858,0.86613368
14/03/2020 15:00,0.88625301,0.866149221
14/03/2020 16:00,0.886190161,0.866168917
14/03/2020 17:00,0.886127313,0.866192259
14/03/2020 18:00,0.886064465,0.866218715
14/03/2020 19:00,0.886001616,0.866247733
14/03/2020 20:00,0.885938768,0.866278752
14/03/2020 21:00,0.885875919,0.866311206
14/03/2020 22:00,0.885813071,0.866344538
14/03/2020 23:00,0.885750223,0.866378202
15/03/2020 00:00,0.885687374,0.866411673
15/03/2020 01:00,0.885624526,0.866444457
15/03/2020 02:00,0.885561677,0.866476095
15/03/2020 03:00,0.885498829,0.866506172
15/03/2020 04:00,0.885435981,0.866534316
15/03/2020 05:00,0.885373132,0.866560198
15/03/2020 06:00,0.885310284,0.866583532
15/03/2020 07:00,0.885247435,0.866604074
15/03/2020 08:00,0.885184587,0.866621619
15/03/2020 09:00,0.885121739,0.866636004
15/03/2020 10:00,0.88505889,0.866647103
15/03/2020 11:00,0.884996042,0.86665483
15/03/2020 12:00,0.884933194,0.866659135
15/03/2020 13:00,0.884870345,0.866660006
15/03/2020 14:00,0.884807497,0.866657466
15/03/2020 15:00,0.884744648,0.866651574
15/03/2020 16:00,0.8846818,0.866642421
15/03/2020 17:00,0.884618952,0.866630133
15/03/2020 18:00,0.884556103,0.86661487
15/03/2020 19:00,0.884493255,0.86659682
15/03/2020 20:00,0.884430406,0.866576205
15/03/2020 21:00,0.884367558,0.866553277
15/03/2020 22:00,0.88430471,0.866528315
15/03/2020 23:00,0.884241861,0.866501629
16/03/2020 00:00,0.884179013,0.866473555
16/03/2020 01:00,0.884116164,0.866444457
16/03/2020 02:00,0.884053316,0.866414725
16/03/2020 03:00,0.883990468,0.866384772
16/03/2020 04:00,0.883927619,0.866355031
16/03/2020 05:00,0.883864771,0.866325949
16/03/2020 06:00,0.883801923,0.86629798
16/03/2020 07:00,0.883739074,0.866271581
16/03/2020 08:00,0.883676226,0.866247205
16/03/2020 09:00,0.883613377,0.866225295
16/03/2020 10:00,0.883550529,0.866206278
16/03/2020 11:00,0.883487681,0.866190561
16/03/2020 12:00,0.883424832,0.866178524
16/03/2020 13:00,0.883361984,0.866170513
16/03/2020 14:00,0.883299135,0.866166837
16/03/2020 15:00,0.883236287,0.866167758
16/03/2020 16:00,0.883173439,0.86617349
16/03/2020 17:00,0.88311059,0.866184192
16/03/2020 18:00,0.883047742,0.866199957
16/03/2020 19:00,0.882984893,0.866220814
16/03/2020 20:00,0.882922045,0.866246718
16/03/2020 21:00,0.882859197,0.866277542
