,ANGOSTURA,CARABUCO,CHOJLLA,CHOQUETANGA,CORANI,KANATA,KILPANI,LANDARA,MIGUILLA,MISICUNI,PUNUTUMA,SAN JACINTO,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,SISTEMA ZONGO,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI
2020-03-14 00:00:00+00:00,1.338115025,2.7936432860000004,5.270403202,2.23151955,10.17,0.513,2.7607142860000002,2.7607142860000002,0.409994787,3.187142857,2.7607142860000002,13.72201804,19.97428571,19.97428571,10.80857143,0.386963678,2.030481681,14.52091013,9.317777077999999,3.8162362639999996,11.36795769,22.66699191,5.962222411,5.33272663,0.486874005,10.70547097
2020-03-15 00:00:00+00:00,1.338115025,2.7936432860000004,5.270403202,2.23151955,10.17,0.513,2.7607142860000002,2.7607142860000002,0.409994787,3.187142857,2.7607142860000002,13.72201804,19.97428571,19.97428571,10.80857143,0.386963678,2.030481681,14.52091013,9.317777077999999,3.8162362639999996,11.36795769,22.66699191,5.962222411,5.33272663,0.486874005,10.70547097
2020-03-16 00:00:00+00:00,1.338115025,2.7936432860000004,5.270403202,2.23151955,10.17,0.513,2.7607142860000002,2.7607142860000002,0.409994787,3.187142857,2.7607142860000002,13.72201804,19.97428571,19.97428571,10.80857143,0.386963678,2.030481681,14.52091013,9.317777077999999,3.8162362639999996,11.36795769,22.66699191,5.962222411,5.33272663,0.486874005,10.70547097
2020-03-17 00:00:00+00:00,1.338115025,2.7936432860000004,5.270403202,2.23151955,10.17,0.513,2.7607142860000002,2.7607142860000002,0.409994787,3.187142857,2.7607142860000002,13.72201804,19.97428571,19.97428571,10.80857143,0.386963678,2.030481681,14.52091013,9.317777077999999,3.8162362639999996,11.36795769,22.66699191,5.962222411,5.33272663,0.486874005,10.70547097
2020-03-18 00:00:00+00:00,1.338115025,2.7936432860000004,5.270403202,2.23151955,10.17,0.513,2.7607142860000002,2.7607142860000002,0.409994787,3.187142857,2.7607142860000002,13.72201804,19.97428571,19.97428571,10.80857143,0.386963678,2.030481681,14.52091013,9.317777077999999,3.8162362639999996,11.36795769,22.66699191,5.962222411,5.33272663,0.486874005,10.70547097
2020-03-19 00:00:00+00:00,1.338115025,2.7936432860000004,5.270403202,2.23151955,10.17,0.513,2.7607142860000002,2.7607142860000002,0.409994787,3.187142857,2.7607142860000002,13.72201804,19.97428571,19.97428571,10.80857143,0.386963678,2.030481681,14.52091013,9.317777077999999,3.8162362639999996,11.36795769,22.66699191,5.962222411,5.33272663,0.486874005,10.70547097
2020-03-20 00:00:00+00:00,1.697706282,3.012722125,8.129078237,2.398087615,7.8071428570000005,0.42200000000000004,3.557857143,3.557857143,0.53788975,5.414696918,3.557857143,21.61285251,16.66714286,16.66714286,8.45,0.45262689899999997,2.367609389,14.98763009,9.554182743,4.142277228999999,12.05750097,22.61097542,6.305425603,5.671262507000001,0.6858962359999999,14.26700609
2020-03-21 00:00:00+00:00,1.697706282,3.012722125,8.129078237,2.398087615,7.8071428570000005,0.42200000000000004,3.557857143,3.557857143,0.53788975,5.414696918,3.557857143,21.61285251,16.66714286,16.66714286,8.45,0.45262689899999997,2.367609389,14.98763009,9.554182743,4.142277228999999,12.05750097,22.61097542,6.305425603,5.671262507000001,0.6858962359999999,14.26700609
2020-03-22 00:00:00+00:00,1.697706282,3.012722125,8.129078237,2.398087615,7.8071428570000005,0.42200000000000004,3.557857143,3.557857143,0.53788975,5.414696918,3.557857143,21.61285251,16.66714286,16.66714286,8.45,0.45262689899999997,2.367609389,14.98763009,9.554182743,4.142277228999999,12.05750097,22.61097542,6.305425603,5.671262507000001,0.6858962359999999,14.26700609
2020-03-23 00:00:00+00:00,1.697706282,3.012722125,8.129078237,2.398087615,7.8071428570000005,0.42200000000000004,3.557857143,3.557857143,0.53788975,5.414696918,3.557857143,21.61285251,16.66714286,16.66714286,8.45,0.45262689899999997,2.367609389,14.98763009,9.554182743,4.142277228999999,12.05750097,22.61097542,6.305425603,5.671262507000001,0.6858962359999999,14.26700609
2020-03-24 00:00:00+00:00,1.697706282,3.012722125,8.129078237,2.398087615,7.8071428570000005,0.42200000000000004,3.557857143,3.557857143,0.53788975,5.414696918,3.557857143,21.61285251,16.66714286,16.66714286,8.45,0.45262689899999997,2.367609389,14.98763009,9.554182743,4.142277228999999,12.05750097,22.61097542,6.305425603,5.671262507000001,0.6858962359999999,14.26700609
2020-03-25 00:00:00+00:00,1.697706282,3.012722125,8.129078237,2.398087615,7.8071428570000005,0.42200000000000004,3.557857143,3.557857143,0.53788975,5.414696918,3.557857143,21.61285251,16.66714286,16.66714286,8.45,0.45262689899999997,2.367609389,14.98763009,9.554182743,4.142277228999999,12.05750097,22.61097542,6.305425603,5.671262507000001,0.6858962359999999,14.26700609
2020-03-26 00:00:00+00:00,1.697706282,3.012722125,8.129078237,2.398087615,7.8071428570000005,0.42200000000000004,3.557857143,3.557857143,0.53788975,5.414696918,3.557857143,21.61285251,16.66714286,16.66714286,8.45,0.45262689899999997,2.367609389,14.98763009,9.554182743,4.142277228999999,12.05750097,22.61097542,6.305425603,5.671262507000001,0.6858962359999999,14.26700609
2020-03-27 00:00:00+00:00,1.312680507,2.871031003,5.432055704,2.19921738,10.57428571,0.534,3.789142857,3.789142857,0.464833454,7.588571429,3.789142857,15.08819519,19.70428571,19.70428571,11.09714286,0.360899395,2.23138425,14.86336556,9.565881295,4.111957891,11.89182397,22.32813518,6.215731505,5.613916708,0.615623335,10.67688532
2020-03-28 00:00:00+00:00,1.312680507,2.871031003,5.432055704,2.19921738,10.57428571,0.534,3.789142857,3.789142857,0.464833454,7.588571429,3.789142857,15.08819519,19.70428571,19.70428571,11.09714286,0.360899395,2.23138425,14.86336556,9.565881295,4.111957891,11.89182397,22.32813518,6.215731505,5.613916708,0.615623335,10.67688532
2020-03-29 00:00:00+00:00,1.312680507,2.871031003,5.432055704,2.19921738,10.57428571,0.534,3.789142857,3.789142857,0.464833454,7.588571429,3.789142857,15.08819519,19.70428571,19.70428571,11.09714286,0.360899395,2.23138425,14.86336556,9.565881295,4.111957891,11.89182397,22.32813518,6.215731505,5.613916708,0.615623335,10.67688532
2020-03-30 00:00:00+00:00,1.312680507,2.871031003,5.432055704,2.19921738,10.57428571,0.534,3.789142857,3.789142857,0.464833454,7.588571429,3.789142857,15.08819519,19.70428571,19.70428571,11.09714286,0.360899395,2.23138425,14.86336556,9.565881295,4.111957891,11.89182397,22.32813518,6.215731505,5.613916708,0.615623335,10.67688532
2020-03-31 00:00:00+00:00,1.312680507,2.871031003,5.432055704,2.19921738,10.57428571,0.534,3.789142857,3.789142857,0.464833454,7.588571429,3.789142857,15.08819519,19.70428571,19.70428571,11.09714286,0.360899395,2.23138425,14.86336556,9.565881295,4.111957891,11.89182397,22.32813518,6.215731505,5.613916708,0.615623335,10.67688532
2020-04-01 00:00:00+00:00,1.312680507,2.871031003,5.432055704,2.19921738,10.57428571,0.534,3.789142857,3.789142857,0.464833454,7.588571429,3.789142857,15.08819519,19.70428571,19.70428571,11.09714286,0.360899395,2.23138425,14.86336556,9.565881295,4.111957891,11.89182397,22.32813518,6.215731505,5.613916708,0.615623335,10.67688532
2020-04-02 00:00:00+00:00,1.312680507,2.871031003,5.432055704,2.19921738,10.57428571,0.534,3.789142857,3.789142857,0.464833454,7.588571429,3.789142857,15.08819519,19.70428571,19.70428571,11.09714286,0.360899395,2.23138425,14.86336556,9.565881295,4.111957891,11.89182397,22.32813518,6.215731505,5.613916708,0.615623335,10.67688532
2020-04-03 00:00:00+00:00,1.420397343,2.68499815,8.434242267,2.0166083230000003,7.9314285710000005,0.41100000000000003,3.227857143,3.227857143,0.59130847,6.001428571,3.227857143,14.61286496,17.51285714,17.51285714,8.407142857,0.6231288229999999,2.6976228819999997,15.01397117,9.43964731,4.352271563,12.01031538,21.46953733,6.425774492,5.782681854,1.4338335009999998,13.988202800000002
2020-04-04 00:00:00+00:00,1.420397343,2.68499815,8.434242267,2.0166083230000003,7.9314285710000005,0.41100000000000003,3.227857143,3.227857143,0.59130847,6.001428571,3.227857143,14.61286496,17.51285714,17.51285714,8.407142857,0.6231288229999999,2.6976228819999997,15.01397117,9.43964731,4.352271563,12.01031538,21.46953733,6.425774492,5.782681854,1.4338335009999998,13.988202800000002
2020-04-05 00:00:00+00:00,1.420397343,2.68499815,8.434242267,2.0166083230000003,7.9314285710000005,0.41100000000000003,3.227857143,3.227857143,0.59130847,6.001428571,3.227857143,14.61286496,17.51285714,17.51285714,8.407142857,0.6231288229999999,2.6976228819999997,15.01397117,9.43964731,4.352271563,12.01031538,21.46953733,6.425774492,5.782681854,1.4338335009999998,13.988202800000002
2020-04-06 00:00:00+00:00,1.420397343,2.68499815,8.434242267,2.0166083230000003,7.9314285710000005,0.41100000000000003,3.227857143,3.227857143,0.59130847,6.001428571,3.227857143,14.61286496,17.51285714,17.51285714,8.407142857,0.6231288229999999,2.6976228819999997,15.01397117,9.43964731,4.352271563,12.01031538,21.46953733,6.425774492,5.782681854,1.4338335009999998,13.988202800000002
2020-04-07 00:00:00+00:00,1.420397343,2.68499815,8.434242267,2.0166083230000003,7.9314285710000005,0.41100000000000003,3.227857143,3.227857143,0.59130847,6.001428571,3.227857143,14.61286496,17.51285714,17.51285714,8.407142857,0.6231288229999999,2.6976228819999997,15.01397117,9.43964731,4.352271563,12.01031538,21.46953733,6.425774492,5.782681854,1.4338335009999998,13.988202800000002
2020-04-08 00:00:00+00:00,1.420397343,2.68499815,8.434242267,2.0166083230000003,7.9314285710000005,0.41100000000000003,3.227857143,3.227857143,0.59130847,6.001428571,3.227857143,14.61286496,17.51285714,17.51285714,8.407142857,0.6231288229999999,2.6976228819999997,15.01397117,9.43964731,4.352271563,12.01031538,21.46953733,6.425774492,5.782681854,1.4338335009999998,13.988202800000002
2020-04-09 00:00:00+00:00,1.420397343,2.68499815,8.434242267,2.0166083230000003,7.9314285710000005,0.41100000000000003,3.227857143,3.227857143,0.59130847,6.001428571,3.227857143,14.61286496,17.51285714,17.51285714,8.407142857,0.6231288229999999,2.6976228819999997,15.01397117,9.43964731,4.352271563,12.01031538,21.46953733,6.425774492,5.782681854,1.4338335009999998,13.988202800000002
2020-04-10 00:00:00+00:00,1.141386017,2.359663517,5.673402577,1.585005169,9.808571429,0.48700000000000004,3.067857143,3.067857143,0.407547841,6.930913327000001,3.067857143,13.25189591,19.93714286,19.93714286,10.42428571,0.399330675,2.424419173,14.54686169,9.005221014,3.995651628,11.55928833,19.98331308,5.946026156,5.3666745,0.765841332,10.75473259
2020-04-11 00:00:00+00:00,1.141386017,2.359663517,5.673402577,1.585005169,9.808571429,0.48700000000000004,3.067857143,3.067857143,0.407547841,6.930913327000001,3.067857143,13.25189591,19.93714286,19.93714286,10.42428571,0.399330675,2.424419173,14.54686169,9.005221014,3.995651628,11.55928833,19.98331308,5.946026156,5.3666745,0.765841332,10.75473259
2020-04-12 00:00:00+00:00,1.141386017,2.359663517,5.673402577,1.585005169,9.808571429,0.48700000000000004,3.067857143,3.067857143,0.407547841,6.930913327000001,3.067857143,13.25189591,19.93714286,19.93714286,10.42428571,0.399330675,2.424419173,14.54686169,9.005221014,3.995651628,11.55928833,19.98331308,5.946026156,5.3666745,0.765841332,10.75473259
2020-04-13 00:00:00+00:00,1.141386017,2.359663517,5.673402577,1.585005169,9.808571429,0.48700000000000004,3.067857143,3.067857143,0.407547841,6.930913327000001,3.067857143,13.25189591,19.93714286,19.93714286,10.42428571,0.399330675,2.424419173,14.54686169,9.005221014,3.995651628,11.55928833,19.98331308,5.946026156,5.3666745,0.765841332,10.75473259
2020-04-14 00:00:00+00:00,1.141386017,2.359663517,5.673402577,1.585005169,9.808571429,0.48700000000000004,3.067857143,3.067857143,0.407547841,6.930913327000001,3.067857143,13.25189591,19.93714286,19.93714286,10.42428571,0.399330675,2.424419173,14.54686169,9.005221014,3.995651628,11.55928833,19.98331308,5.946026156,5.3666745,0.765841332,10.75473259
2020-04-15 00:00:00+00:00,1.141386017,2.359663517,5.673402577,1.585005169,9.808571429,0.48700000000000004,3.067857143,3.067857143,0.407547841,6.930913327000001,3.067857143,13.25189591,19.93714286,19.93714286,10.42428571,0.399330675,2.424419173,14.54686169,9.005221014,3.995651628,11.55928833,19.98331308,5.946026156,5.3666745,0.765841332,10.75473259
2020-04-16 00:00:00+00:00,1.141386017,2.359663517,5.673402577,1.585005169,9.808571429,0.48700000000000004,3.067857143,3.067857143,0.407547841,6.930913327000001,3.067857143,13.25189591,19.93714286,19.93714286,10.42428571,0.399330675,2.424419173,14.54686169,9.005221014,3.995651628,11.55928833,19.98331308,5.946026156,5.3666745,0.765841332,10.75473259
2020-04-17 00:00:00+00:00,0.660281443,2.2421361440000003,3.248522145,1.238871689,5.417142857000001,0.44,2.7637142860000004,2.7637142860000004,0.25902640600000004,4.844285714,2.7637142860000004,7.845681766,13.07571429,13.07571429,5.787142857,0.22287108600000002,1.7290413669999998,13.64631865,8.41965865,3.550249617,10.97326798,17.77808648,5.154234069,4.800975531000001,0.353234599,7.372280731
2020-04-18 00:00:00+00:00,0.660281443,2.2421361440000003,3.248522145,1.238871689,5.417142857000001,0.44,2.7637142860000004,2.7637142860000004,0.25902640600000004,4.844285714,2.7637142860000004,7.845681766,13.07571429,13.07571429,5.787142857,0.22287108600000002,1.7290413669999998,13.64631865,8.41965865,3.550249617,10.97326798,17.77808648,5.154234069,4.800975531000001,0.353234599,7.372280731
2020-04-19 00:00:00+00:00,0.660281443,2.2421361440000003,3.248522145,1.238871689,5.417142857000001,0.44,2.7637142860000004,2.7637142860000004,0.25902640600000004,4.844285714,2.7637142860000004,7.845681766,13.07571429,13.07571429,5.787142857,0.22287108600000002,1.7290413669999998,13.64631865,8.41965865,3.550249617,10.97326798,17.77808648,5.154234069,4.800975531000001,0.353234599,7.372280731
2020-04-20 00:00:00+00:00,0.660281443,2.2421361440000003,3.248522145,1.238871689,5.417142857000001,0.44,2.7637142860000004,2.7637142860000004,0.25902640600000004,4.844285714,2.7637142860000004,7.845681766,13.07571429,13.07571429,5.787142857,0.22287108600000002,1.7290413669999998,13.64631865,8.41965865,3.550249617,10.97326798,17.77808648,5.154234069,4.800975531000001,0.353234599,7.372280731
2020-04-21 00:00:00+00:00,0.660281443,2.2421361440000003,3.248522145,1.238871689,5.417142857000001,0.44,2.7637142860000004,2.7637142860000004,0.25902640600000004,4.844285714,2.7637142860000004,7.845681766,13.07571429,13.07571429,5.787142857,0.22287108600000002,1.7290413669999998,13.64631865,8.41965865,3.550249617,10.97326798,17.77808648,5.154234069,4.800975531000001,0.353234599,7.372280731
2020-04-22 00:00:00+00:00,0.660281443,2.2421361440000003,3.248522145,1.238871689,5.417142857000001,0.44,2.7637142860000004,2.7637142860000004,0.25902640600000004,4.844285714,2.7637142860000004,7.845681766,13.07571429,13.07571429,5.787142857,0.22287108600000002,1.7290413669999998,13.64631865,8.41965865,3.550249617,10.97326798,17.77808648,5.154234069,4.800975531000001,0.353234599,7.372280731
2020-04-23 00:00:00+00:00,0.660281443,2.2421361440000003,3.248522145,1.238871689,5.417142857000001,0.44,2.7637142860000004,2.7637142860000004,0.25902640600000004,4.844285714,2.7637142860000004,7.845681766,13.07571429,13.07571429,5.787142857,0.22287108600000002,1.7290413669999998,13.64631865,8.41965865,3.550249617,10.97326798,17.77808648,5.154234069,4.800975531000001,0.353234599,7.372280731
2020-04-24 00:00:00+00:00,0.814964215,2.270977442,2.7369131110000002,1.283025214,3.878571429,0.325,2.774285714,2.774285714,0.299152244,4.692857143,2.774285714,6.23915487,9.795714286,9.795714286,4.11,0.209276679,1.60846233,12.88227474,7.812076594,3.132011045,10.25336181,16.55214494,4.89469921,4.263120997,0.32646944,6.071474182999999
2020-04-25 00:00:00+00:00,0.814964215,2.270977442,2.7369131110000002,1.283025214,3.878571429,0.325,2.774285714,2.774285714,0.299152244,4.692857143,2.774285714,6.23915487,9.795714286,9.795714286,4.11,0.209276679,1.60846233,12.88227474,7.812076594,3.132011045,10.25336181,16.55214494,4.89469921,4.263120997,0.32646944,6.071474182999999
2020-04-26 00:00:00+00:00,0.814964215,2.270977442,2.7369131110000002,1.283025214,3.878571429,0.325,2.774285714,2.774285714,0.299152244,4.692857143,2.774285714,6.23915487,9.795714286,9.795714286,4.11,0.209276679,1.60846233,12.88227474,7.812076594,3.132011045,10.25336181,16.55214494,4.89469921,4.263120997,0.32646944,6.071474182999999
2020-04-27 00:00:00+00:00,0.814964215,2.270977442,2.7369131110000002,1.283025214,3.878571429,0.325,2.774285714,2.774285714,0.299152244,4.692857143,2.774285714,6.23915487,9.795714286,9.795714286,4.11,0.209276679,1.60846233,12.88227474,7.812076594,3.132011045,10.25336181,16.55214494,4.89469921,4.263120997,0.32646944,6.071474182999999
2020-04-28 00:00:00+00:00,0.814964215,2.270977442,2.7369131110000002,1.283025214,3.878571429,0.325,2.774285714,2.774285714,0.299152244,4.692857143,2.774285714,6.23915487,9.795714286,9.795714286,4.11,0.209276679,1.60846233,12.88227474,7.812076594,3.132011045,10.25336181,16.55214494,4.89469921,4.263120997,0.32646944,6.071474182999999
2020-04-29 00:00:00+00:00,0.814964215,2.270977442,2.7369131110000002,1.283025214,3.878571429,0.325,2.774285714,2.774285714,0.299152244,4.692857143,2.774285714,6.23915487,9.795714286,9.795714286,4.11,0.209276679,1.60846233,12.88227474,7.812076594,3.132011045,10.25336181,16.55214494,4.89469921,4.263120997,0.32646944,6.071474182999999
2020-04-30 00:00:00+00:00,0.814964215,2.270977442,2.7369131110000002,1.283025214,3.878571429,0.325,2.774285714,2.774285714,0.299152244,4.692857143,2.774285714,6.23915487,9.795714286,9.795714286,4.11,0.209276679,1.60846233,12.88227474,7.812076594,3.132011045,10.25336181,16.55214494,4.89469921,4.263120997,0.32646944,6.071474182999999
2020-05-01 00:00:00+00:00,0.526881941,1.85509134,2.1816636519999997,0.934974636,3.075714286,0.298,2.6117142859999998,2.6117142859999998,0.215628321,3.502857143,2.6117142859999998,5.443062531,8.387142857,8.387142857,3.257142857,0.152959963,1.215895909,11.22340214,6.2936636329999995,2.537432818,8.61284063,14.68960862,4.095295799,3.5877855860000003,0.22293981,4.935104575
2020-05-02 00:00:00+00:00,0.526881941,1.85509134,2.1816636519999997,0.934974636,3.075714286,0.298,2.6117142859999998,2.6117142859999998,0.215628321,3.502857143,2.6117142859999998,5.443062531,8.387142857,8.387142857,3.257142857,0.152959963,1.215895909,11.22340214,6.2936636329999995,2.537432818,8.61284063,14.68960862,4.095295799,3.5877855860000003,0.22293981,4.935104575
2020-05-03 00:00:00+00:00,0.526881941,1.85509134,2.1816636519999997,0.934974636,3.075714286,0.298,2.6117142859999998,2.6117142859999998,0.215628321,3.502857143,2.6117142859999998,5.443062531,8.387142857,8.387142857,3.257142857,0.152959963,1.215895909,11.22340214,6.2936636329999995,2.537432818,8.61284063,14.68960862,4.095295799,3.5877855860000003,0.22293981,4.935104575
2020-05-04 00:00:00+00:00,0.526881941,1.85509134,2.1816636519999997,0.934974636,3.075714286,0.298,2.6117142859999998,2.6117142859999998,0.215628321,3.502857143,2.6117142859999998,5.443062531,8.387142857,8.387142857,3.257142857,0.152959963,1.215895909,11.22340214,6.2936636329999995,2.537432818,8.61284063,14.68960862,4.095295799,3.5877855860000003,0.22293981,4.935104575
2020-05-05 00:00:00+00:00,0.526881941,1.85509134,2.1816636519999997,0.934974636,3.075714286,0.298,2.6117142859999998,2.6117142859999998,0.215628321,3.502857143,2.6117142859999998,5.443062531,8.387142857,8.387142857,3.257142857,0.152959963,1.215895909,11.22340214,6.2936636329999995,2.537432818,8.61284063,14.68960862,4.095295799,3.5877855860000003,0.22293981,4.935104575
2020-05-06 00:00:00+00:00,0.526881941,1.85509134,2.1816636519999997,0.934974636,3.075714286,0.298,2.6117142859999998,2.6117142859999998,0.215628321,3.502857143,2.6117142859999998,5.443062531,8.387142857,8.387142857,3.257142857,0.152959963,1.215895909,11.22340214,6.2936636329999995,2.537432818,8.61284063,14.68960862,4.095295799,3.5877855860000003,0.22293981,4.935104575
2020-05-07 00:00:00+00:00,0.526881941,1.85509134,2.1816636519999997,0.934974636,3.075714286,0.298,2.6117142859999998,2.6117142859999998,0.215628321,3.502857143,2.6117142859999998,5.443062531,8.387142857,8.387142857,3.257142857,0.152959963,1.215895909,11.22340214,6.2936636329999995,2.537432818,8.61284063,14.68960862,4.095295799,3.5877855860000003,0.22293981,4.935104575
2020-05-08 00:00:00+00:00,0.43314559700000005,1.649231949,2.0238695840000003,0.844302133,3.187142857,0.301,2.548285714,2.548285714,0.180338587,1.004285714,2.548285714,4.169278864,9.465714286,9.465714286,3.5014285710000004,0.149922756,1.017162484,9.496117087,5.378919801,2.134459472,7.2881971960000005,12.15582268,3.676860775,3.210713358,0.17709420899999997,4.623709886
2020-05-09 00:00:00+00:00,0.43314559700000005,1.649231949,2.0238695840000003,0.844302133,3.187142857,0.301,2.548285714,2.548285714,0.180338587,1.004285714,2.548285714,4.169278864,9.465714286,9.465714286,3.5014285710000004,0.149922756,1.017162484,9.496117087,5.378919801,2.134459472,7.2881971960000005,12.15582268,3.676860775,3.210713358,0.17709420899999997,4.623709886
2020-05-10 00:00:00+00:00,0.43314559700000005,1.649231949,2.0238695840000003,0.844302133,3.187142857,0.301,2.548285714,2.548285714,0.180338587,1.004285714,2.548285714,4.169278864,9.465714286,9.465714286,3.5014285710000004,0.149922756,1.017162484,9.496117087,5.378919801,2.134459472,7.2881971960000005,12.15582268,3.676860775,3.210713358,0.17709420899999997,4.623709886
2020-05-11 00:00:00+00:00,0.43314559700000005,1.649231949,2.0238695840000003,0.844302133,3.187142857,0.301,2.548285714,2.548285714,0.180338587,1.004285714,2.548285714,4.169278864,9.465714286,9.465714286,3.5014285710000004,0.149922756,1.017162484,9.496117087,5.378919801,2.134459472,7.2881971960000005,12.15582268,3.676860775,3.210713358,0.17709420899999997,4.623709886
2020-05-12 00:00:00+00:00,0.43314559700000005,1.649231949,2.0238695840000003,0.844302133,3.187142857,0.301,2.548285714,2.548285714,0.180338587,1.004285714,2.548285714,4.169278864,9.465714286,9.465714286,3.5014285710000004,0.149922756,1.017162484,9.496117087,5.378919801,2.134459472,7.2881971960000005,12.15582268,3.676860775,3.210713358,0.17709420899999997,4.623709886
2020-05-13 00:00:00+00:00,0.43314559700000005,1.649231949,2.0238695840000003,0.844302133,3.187142857,0.301,2.548285714,2.548285714,0.180338587,1.004285714,2.548285714,4.169278864,9.465714286,9.465714286,3.5014285710000004,0.149922756,1.017162484,9.496117087,5.378919801,2.134459472,7.2881971960000005,12.15582268,3.676860775,3.210713358,0.17709420899999997,4.623709886
2020-05-14 00:00:00+00:00,0.43314559700000005,1.649231949,2.0238695840000003,0.844302133,3.187142857,0.301,2.548285714,2.548285714,0.180338587,1.004285714,2.548285714,4.169278864,9.465714286,9.465714286,3.5014285710000004,0.149922756,1.017162484,9.496117087,5.378919801,2.134459472,7.2881971960000005,12.15582268,3.676860775,3.210713358,0.17709420899999997,4.623709886
2020-05-15 00:00:00+00:00,0.315324703,1.364867799,1.4695180369999998,0.627530396,2.037142857,0.308,2.456428571,2.456428571,0.170017589,3.2357142860000003,2.456428571,3.3934899819999997,7.1814285710000005,7.1814285710000005,2.201428571,0.151527466,0.877323108,9.211958865,5.03112705,1.62609022,7.311236737000001,11.6471765,3.301546342,2.8118627939999996,0.168972185,3.484193387
2020-05-16 00:00:00+00:00,0.315324703,1.364867799,1.4695180369999998,0.627530396,2.037142857,0.308,2.456428571,2.456428571,0.170017589,3.2357142860000003,2.456428571,3.3934899819999997,7.1814285710000005,7.1814285710000005,2.201428571,0.151527466,0.877323108,9.211958865,5.03112705,1.62609022,7.311236737000001,11.6471765,3.301546342,2.8118627939999996,0.168972185,3.484193387
2020-05-17 00:00:00+00:00,0.315324703,1.364867799,1.4695180369999998,0.627530396,2.037142857,0.308,2.456428571,2.456428571,0.170017589,3.2357142860000003,2.456428571,3.3934899819999997,7.1814285710000005,7.1814285710000005,2.201428571,0.151527466,0.877323108,9.211958865,5.03112705,1.62609022,7.311236737000001,11.6471765,3.301546342,2.8118627939999996,0.168972185,3.484193387
2020-05-18 00:00:00+00:00,0.315324703,1.364867799,1.4695180369999998,0.627530396,2.037142857,0.308,2.456428571,2.456428571,0.170017589,3.2357142860000003,2.456428571,3.3934899819999997,7.1814285710000005,7.1814285710000005,2.201428571,0.151527466,0.877323108,9.211958865,5.03112705,1.62609022,7.311236737000001,11.6471765,3.301546342,2.8118627939999996,0.168972185,3.484193387
2020-05-19 00:00:00+00:00,0.315324703,1.364867799,1.4695180369999998,0.627530396,2.037142857,0.308,2.456428571,2.456428571,0.170017589,3.2357142860000003,2.456428571,3.3934899819999997,7.1814285710000005,7.1814285710000005,2.201428571,0.151527466,0.877323108,9.211958865,5.03112705,1.62609022,7.311236737000001,11.6471765,3.301546342,2.8118627939999996,0.168972185,3.484193387
2020-05-20 00:00:00+00:00,0.315324703,1.364867799,1.4695180369999998,0.627530396,2.037142857,0.308,2.456428571,2.456428571,0.170017589,3.2357142860000003,2.456428571,3.3934899819999997,7.1814285710000005,7.1814285710000005,2.201428571,0.151527466,0.877323108,9.211958865,5.03112705,1.62609022,7.311236737000001,11.6471765,3.301546342,2.8118627939999996,0.168972185,3.484193387
2020-05-21 00:00:00+00:00,0.315324703,1.364867799,1.4695180369999998,0.627530396,2.037142857,0.308,2.456428571,2.456428571,0.170017589,3.2357142860000003,2.456428571,3.3934899819999997,7.1814285710000005,7.1814285710000005,2.201428571,0.151527466,0.877323108,9.211958865,5.03112705,1.62609022,7.311236737000001,11.6471765,3.301546342,2.8118627939999996,0.168972185,3.484193387
2020-05-22 00:00:00+00:00,0.250648938,1.134024481,1.219678869,0.402209754,2.297142857,0.268,2.474,2.474,0.137095738,0.8742857140000001,2.474,2.681826484,6.808571429,6.808571429,2.532857143,0.127253629,0.794157045,8.066445107,4.779461856,1.421831985,6.611303228,10.14401465,3.14005814,2.7159415510000002,0.143944585,2.942944855
2020-05-23 00:00:00+00:00,0.250648938,1.134024481,1.219678869,0.402209754,2.297142857,0.268,2.474,2.474,0.137095738,0.8742857140000001,2.474,2.681826484,6.808571429,6.808571429,2.532857143,0.127253629,0.794157045,8.066445107,4.779461856,1.421831985,6.611303228,10.14401465,3.14005814,2.7159415510000002,0.143944585,2.942944855
2020-05-24 00:00:00+00:00,0.250648938,1.134024481,1.219678869,0.402209754,2.297142857,0.268,2.474,2.474,0.137095738,0.8742857140000001,2.474,2.681826484,6.808571429,6.808571429,2.532857143,0.127253629,0.794157045,8.066445107,4.779461856,1.421831985,6.611303228,10.14401465,3.14005814,2.7159415510000002,0.143944585,2.942944855
2020-05-25 00:00:00+00:00,0.250648938,1.134024481,1.219678869,0.402209754,2.297142857,0.268,2.474,2.474,0.137095738,0.8742857140000001,2.474,2.681826484,6.808571429,6.808571429,2.532857143,0.127253629,0.794157045,8.066445107,4.779461856,1.421831985,6.611303228,10.14401465,3.14005814,2.7159415510000002,0.143944585,2.942944855
2020-05-26 00:00:00+00:00,0.250648938,1.134024481,1.219678869,0.402209754,2.297142857,0.268,2.474,2.474,0.137095738,0.8742857140000001,2.474,2.681826484,6.808571429,6.808571429,2.532857143,0.127253629,0.794157045,8.066445107,4.779461856,1.421831985,6.611303228,10.14401465,3.14005814,2.7159415510000002,0.143944585,2.942944855
