,[29] - MIGUILLA,[118] - SAN JACINTO,[66] - VALLE DE ZONGO - TIQUIMANI,[69] - VALLE DE ZONGO - SANTA ROSA,[25] - CORANI,[75] - CHOJLLA,[65] - SISTEMA ZONGO,[28] - MISICUNI,[30] - ANGOSTURA
2020-08-14 17:00:00,0.5651917088160595,0.8405572674541386,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5072972893786871,0.4969619298904451,0.8087811005398124,0.173106125
2020-08-14 18:00:00,0.5648494687259332,0.8393917214567698,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5024408940053917,0.4942406474635047,0.8085630943583564,0.173106125
2020-08-14 19:00:00,0.5645072286358069,0.838226175459401,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4975844986320964,0.4915193650365644,0.8083450881769004,0.173106125
2020-08-14 20:00:00,0.5641649885456806,0.8370606294620322,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4927281032588011,0.4887980826096241,0.8081270819954444,0.173106125
2020-08-14 21:00:00,0.5638227484555542,0.8358950834646633,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.48787170788550577,0.4871474190301617,0.8079090758139884,0.173106125
2020-08-14 22:00:00,0.563480508365428,0.8347295374672945,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.48301531251221047,0.48719186345722865,0.8076910696325323,0.173106125
2020-08-14 23:00:00,0.5631382682753017,0.8350610786995845,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.48408982942442924,0.48723630788429556,0.8074730634510763,0.173106125
2020-08-15 00:00:00,0.5628094374961908,0.8353809711861903,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4851937851519483,0.48728075231136253,0.8075940362526147,0.173106125
2020-08-15 01:00:00,0.56248060671708,0.8349363230817176,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.48629774087946737,0.48732519673842944,0.8077280389739019,0.173106125
2020-08-15 02:00:00,0.5621517759379692,0.8344916749772451,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.48740169660698646,0.4873696411654964,0.8078620416951889,0.173106125
2020-08-15 03:00:00,0.5618229451588583,0.8340470268727724,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4885056523345055,0.48741408559256333,0.8079960444164761,0.173106125
2020-08-15 04:00:00,0.5614941143797476,0.8336023787682999,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4896096080620246,0.48745853001963024,0.8081300471377632,0.173106125
2020-08-15 05:00:00,0.5611652836006368,0.8331577306638273,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4907135637895436,0.4875029744466972,0.8082640498590503,0.173106125
2020-08-15 06:00:00,0.5608364528215259,0.8327130825593547,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4918175195170627,0.4875474188737641,0.8083980525803374,0.173106125
2020-08-15 07:00:00,0.5605076220424151,0.8328304426683754,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49292147524458174,0.4875918633008311,0.8085320553016244,0.173106125
2020-08-15 08:00:00,0.5601787912633043,0.8331503351549812,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49402543097210083,0.487636307727898,0.8086660580229116,0.173106125
2020-08-15 09:00:00,0.5598499604841934,0.8334702276415868,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49512938669961987,0.487680752154965,0.8088000607441986,0.173106125
2020-08-15 10:00:00,0.5595211297050826,0.8337901201281926,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49623334242713896,0.4877251965820319,0.8089340634654858,0.173106125
2020-08-15 11:00:00,0.5591922989259719,0.8341100126147984,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.497337298154658,0.48776964100909886,0.8090680661867728,0.173106125
2020-08-15 12:00:00,0.558863468146861,0.8344299051014041,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4984412538821771,0.4878140854361658,0.8092020689080599,0.173106125
2020-08-15 13:00:00,0.5585346373677502,0.8347497975880099,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4995452096096962,0.4878585298632327,0.8093360716293471,0.173106125
2020-08-15 14:00:00,0.5582058065886394,0.8350696900746156,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5006491653372153,0.48790297429029966,0.8094700743506341,0.173106125
2020-08-15 15:00:00,0.5578769758095286,0.8344888600700205,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5017531210647342,0.4879474187173666,0.8096040770719213,0.173106125
2020-08-15 16:00:00,0.5575481450304177,0.8333116653269674,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5028570767922533,0.4862967551379042,0.8097380797932083,0.173106125
2020-08-15 17:00:00,0.5572193142513069,0.8321344705839144,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.5039610325197724,0.4846460915584418,0.8095226358051186,0.173106125
2020-08-15 18:00:00,0.556890483472196,0.8309572758408614,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4991340759617774,0.4821241385834069,0.8093071918170288,0.173106125
2020-08-15 19:00:00,0.5565616526930853,0.8297800810978083,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.49430711940378236,0.47938516254092,0.8090917478289391,0.173106125
2020-08-15 20:00:00,0.5562328219139745,0.8286028863547553,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4894801628457873,0.4777344989614576,0.8088763038408493,0.173106125
2020-08-15 21:00:00,0.5559039911348637,0.8274256916117023,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.4846532062877923,0.47608383538199517,0.8086608598527595,0.173106125
2020-08-15 22:00:00,0.5555751603557528,0.8262484968686492,0.06794009876136511,0.01592055162289016,0.9995856704157726,0.48575716201531133,0.47612827980906214,0.8084454158646698,0.173106125
