,CE,OR,SU,NO
2020-03-12 12:00:00,-7.5438,3.0549000000000035,2.1617999999999986,-8.295
2020-03-12 13:00:00,-8.027099999999999,1.4628000000000014,2.124599999999999,-8.5647
2020-03-12 14:00:00,0.8240999999999961,-21.3333,2.4227999999999987,2.6087999999999987
2020-03-12 15:00:00,3.5820000000000025,-16.91460000000012,-1.2077999999999989,2.5466999999999995
2020-03-12 16:00:00,3.6636000000000006,1.7331000000000003,2.1797999999999984,2.6639999999999997
2020-03-12 17:00:00,-8.0697,3.703800000000001,0.632399999999997,-5.004299999999992
2020-03-12 18:00:00,0.0,-19.171499999999998,-3.6549369388800415,1.5311999999999983
2020-03-12 19:00:00,0.0,-17.035050000000012,-7.1106,0.3830999999999989
2020-03-12 20:00:00,0.0,-7.48694999999989,-4.025736938880016,0.46259999999999835
2020-03-12 21:00:00,2.294100000000002,3.6381000000000014,1.3793999999999986,1.2789000000000001
2020-03-12 22:00:00,3.2334000000000014,4.580099999999998,1.8332999999999986,2.7447
2020-03-12 23:00:00,4.241400000000001,-8.2182,2.465399999999999,4.160399999999999
2020-03-13 00:00:00,4.885500000000001,0.0,-5.2809,-1.6428000000000011
2020-03-13 01:00:00,-2.227200000000014,7.8309,0.370573877760064,-5.9955
2020-03-13 02:00:00,5.389800000000001,3.400200000000005,-5.1993,-5.737799999999999
2020-03-13 03:00:00,5.460600000000001,8.9037,-5.0256,5.6769
2020-03-13 04:00:00,-6.3294,9.306,0.0,-5.6769
2020-03-13 05:00:00,4.896900000000001,9.5358,0.0,0.3336000000000032
2020-03-13 06:00:00,5.0325000000000015,9.7938,0.0,4.150199999999999
2020-03-13 07:00:00,-6.492000000000001,7.521599999999999,0.0,3.333599999999999
2020-03-13 08:00:00,3.9228000000000005,4.788,0.0,2.6915999999999993
2020-03-13 09:00:00,3.341100000000001,3.3198000000000008,0.0,2.5107
2020-03-13 10:00:00,3.0831000000000017,2.428500000000003,0.0,2.3549999999999986
2020-03-13 11:00:00,3.255000000000001,-2.4816999999999894,0.7600376109800129,2.3015999999999988
2020-03-13 12:00:00,-0.6732000000000014,2.349,2.0879999999999983,-8.7252
2020-03-13 13:00:00,-3.8193000000000055,-4.155200000000022,1.9793999999999992,-8.9511
2020-03-13 14:00:00,2.817000000000002,-21.766199999999998,1.8023999999999987,2.3268000000000004
2020-03-13 15:00:00,2.9391000000000016,-19.254999999999995,1.817099999999999,2.3405999999999985
2020-03-13 16:00:00,-0.5879999999999939,-8.730780915948472,1.8854999999999977,2.4974999999999987
2020-03-13 17:00:00,-8.4369,3.198900000000002,1.8614999999999986,0.3058266026599217
2020-03-13 18:00:00,1.308300000000001,-11.86130954202568,-6.772337610980003,1.2546
2020-03-13 19:00:00,-10.854,-4.126009542025841,1.606799999999998,-8.72532660265992
2020-03-13 20:00:00,-7.284534142659766,2.978999999999999,-7.0283999999999995,0.6527999999999992
2020-03-13 21:00:00,2.2047000000000008,3.4142999999999972,0.41849999999999454,1.6058999999999983
2020-03-13 22:00:00,-8.6301,4.184699999999999,1.757699999999998,2.918099999999999
2020-03-13 23:00:00,4.259400000000001,-10.577999999999996,2.410499999999998,4.238099999999999
2020-03-14 00:00:00,-0.691265857340241,0.0,2.5421999999999985,-3.7526999999999955
2020-03-14 01:00:00,-6.5388,2.184599999999998,-5.436599999999999,-5.6622
2020-03-14 02:00:00,0.8375999999999992,7.792200000000001,-1.6922999999999897,0.0
2020-03-14 03:00:00,5.537400000000001,8.4309,0.0,5.5857
2020-03-14 04:00:00,-6.375,8.823300000000001,0.0,-5.5857
2020-03-14 05:00:00,0.0,9.1785,2.583899999999998,1.6347000000000014
2020-03-14 06:00:00,5.446800000000001,9.9471,-2.583899999999998,5.365199999999999
2020-03-14 07:00:00,-5.446800000000001,8.3178,0.0,-6.9999
2020-03-14 08:00:00,4.133700000000001,5.7789,0.0,3.746999999999999
2020-03-14 09:00:00,3.7992000000000017,4.151700000000002,0.0,3.3935999999999993
2020-03-14 10:00:00,3.658500000000002,-12.028700000000072,2.2028999999999987,3.2018999999999984
2020-03-14 11:00:00,3.6897,-16.16930000000002,2.194799999999998,3.2063999999999986
2020-03-14 12:00:00,-7.502400000000003,3.7818000000000005,-1.2182504342959435,3.3599999999999994
2020-03-14 13:00:00,-7.778700000000001,-1.0206000000000301,2.222699999999999,-4.231499999999997
2020-03-14 14:00:00,0.0,-11.207300000000004,1.9967999999999986,-8.087699999999998
2020-03-14 15:00:00,3.7614,-5.2333,2.180699999999998,3.4529999999999976
2020-03-14 16:00:00,3.788100000000002,3.879900000000003,2.3363999999999985,-8.042699999999998
2020-03-14 17:00:00,-7.549500000000002,5.1708,2.3531999999999984,3.4358999999999984
2020-03-14 18:00:00,1.7748000000000008,-12.851899999999901,1.3454999999999986,1.9712999999999994
2020-03-14 19:00:00,-1.7748000000000008,-12.079399999999993,-1.9658000000000015,-0.6685433177499363
2020-03-14 20:00:00,1.6707,-6.846999999999991,-0.8739999999999952,1.1309999999999985
2020-03-14 21:00:00,-0.18240000000000922,3.978300000000001,1.412399999999999,-5.86965668225006
2020-03-14 22:00:00,3.2154000000000007,-3.978300000000001,-2.9973495657040417,3.153599999999999
2020-03-14 23:00:00,4.270500000000001,5.675699999999999,2.2331999999999983,4.375499999999999
2020-03-15 00:00:00,4.958400000000002,6.699000000000002,2.482499999999998,5.202299999999999
2020-03-15 01:00:00,5.283000000000001,7.539300000000001,2.692499999999998,5.6495999999999995
2020-03-15 02:00:00,5.558400000000002,8.214,2.747399999999999,-5.5533
2020-03-15 03:00:00,-5.9988,-13.2348,-0.6827999999999967,-1.8197999999999972
2020-03-15 04:00:00,-1.909799999999997,-0.48339999999996053,-0.25560000000000116,-5.435999999999999
2020-03-15 05:00:00,-5.9172,9.5499,-0.4236000000000004,-5.571899999999999
2020-03-15 06:00:00,-5.2299,10.8621,-4.719,5.8850999999999996
2020-03-15 07:00:00,-5.7183,7.706799999999966,-4.8936,-5.8850999999999996
2020-03-15 08:00:00,0.0,9.0834,3.2045999999999992,0.0
2020-03-15 09:00:00,0.0,-10.036199999999994,-5.2707,0.0
2020-03-15 10:00:00,0.0,7.167299999999999,3.3557999999999986,0.0
2020-03-15 11:00:00,5.158200000000002,6.718500000000001,3.653699999999999,4.282799999999999
2020-03-15 12:00:00,5.020800000000001,6.496799999999999,-5.090999999999999,4.298999999999999
2020-03-15 13:00:00,-6.5775,-0.3345000000000198,2.8301999999999987,-1.4591999999999983
2020-03-15 14:00:00,-3.6015000000000024,-16.557,2.867099999999999,-7.122599999999999
2020-03-15 15:00:00,0.0,-14.301300000000055,0.5940000000000065,0.0
2020-03-15 16:00:00,4.872600000000001,4.3313999999999595,2.7014999999999985,4.153199999999999
2020-03-15 17:00:00,-0.5175000000000063,6.728399999999999,2.6237999999999984,4.041899999999999
2020-03-15 18:00:00,2.6997000000000018,-3.4265999999999366,-6.4239,0.8622000000000032
2020-03-15 19:00:00,2.1579000000000015,-11.666599999999903,-6.387599999999999,1.0649999999999995
2020-03-15 20:00:00,-9.212699999999998,-16.033799999999957,-6.387599999999999,-10.122300000000001
2020-03-15 21:00:00,0.0,-10.698400000000106,-1.5218798254740022,2.155499999999998
2020-03-15 22:00:00,4.413600000000001,0.0,-0.24152017452599583,3.3864
2020-03-15 23:00:00,5.2566000000000015,6.4764,2.5319999999999983,4.653899999999999
2020-03-16 00:00:00,-5.751899999999999,-2.46980000000017,2.893799999999999,5.43
2020-03-16 01:00:00,1.424999999999998,9.012,3.2006999999999985,-5.339399999999998
2020-03-16 02:00:00,-5.3433,-10.771799999999928,-4.7928,-5.1777
2020-03-16 03:00:00,5.2983,4.451600000000099,-4.7112,-5.1087
2020-03-16 04:00:00,-5.2983,10.5588,0.0,0.2679000000000018
2020-03-16 05:00:00,0.0,10.767900000000001,0.0,5.681699999999999
2020-03-16 06:00:00,0.0,10.812,2.9894999999999987,4.449899999999999
2020-03-16 07:00:00,4.594499999999992,9.8217,2.9810999999999988,3.892499999999999
2020-03-16 08:00:00,4.407900000000001,7.7064,2.7512999999999987,3.068999999999999
2020-03-16 09:00:00,4.034700000000001,-13.798200000000008,2.4815999999999985,2.8011
2020-03-16 10:00:00,3.9000000000000004,-12.562200000000018,2.573999999999999,2.6153999999999993
2020-03-16 11:00:00,4.056600000000001,-5.970200000000094,-2.5910999999999866,2.5958999999999985
2020-03-16 12:00:00,4.294800000000001,7.6464,2.5988999999999978,2.927999999999999
2020-03-16 13:00:00,-7.6617,-14.103533333333303,-5.5485,2.8613999999999997
2020-03-16 14:00:00,3.9996,-12.012633333333255,2.541299999999999,2.950799999999999
2020-03-16 15:00:00,3.988200000000001,-5.564833333333329,2.6348999999999982,-0.3312000000000026
2020-03-16 16:00:00,4.278600000000001,8.0271,2.5961999999999987,-7.863299999999995
2020-03-16 17:00:00,0.2339999999999982,8.9478,2.488199999999998,-8.4351
2020-03-16 18:00:00,-2.1339000000000006,-6.4548333333333225,-6.7097999999999995,1.5165000000000006
2020-03-16 19:00:00,-9.7686,-8.998933333333305,-6.7703999999999995,0.6615000000000002
2020-03-16 20:00:00,-9.4758,-1.5211333333333776,1.4468999999999985,-10.358099999999999
2020-03-16 21:00:00,-8.748899999999999,0.0,-6.464099999999999,-9.303899999999999
2020-03-16 22:00:00,3.900900000000002,3.9102000000000317,2.0714999999999986,3.6098999999999988
2020-03-16 23:00:00,4.821300000000001,-3.9102000000000317,2.5940999999999983,4.737299999999999
2020-03-17 00:00:00,-3.035700000000002,0.0,2.8625999999999987,-2.940599999999997
2020-03-17 01:00:00,-5.6865000000000006,0.15730000000006328,-0.2705999999999804,-5.4066
2020-03-17 02:00:00,0.7058999999999918,6.355499999999985,3.0155999999999983,0.0
2020-03-17 03:00:00,6.108300000000001,11.186199999999964,3.0521999999999982,5.2581
2020-03-17 04:00:00,-5.8599000000000006,11.6394,-5.0847,-5.2581
2020-03-17 05:00:00,5.369100000000001,7.735699999999987,2.7944999999999984,4.0010700000000785
2020-03-17 06:00:00,5.243100000000001,5.078299999999992,2.905499999999998,4.757399999999999
2020-03-17 07:00:00,4.9902000000000015,9.1296,-5.3031,3.9221999999999992
2020-03-17 08:00:00,3.9225000000000003,6.892799999999999,2.4449999999999985,3.4118999999999975
2020-03-17 09:00:00,3.8373000000000017,-16.1688,2.3561999999999985,2.733749999999999
2020-03-17 10:00:00,3.5991000000000017,5.159700000000001,2.252699999999998,2.5154099999999993
2020-03-17 11:00:00,3.8184000000000013,4.9338000000000015,2.4167999999999985,2.60511
2020-03-17 12:00:00,-4.732500000000005,4.690799999999999,2.5439999999999987,-8.470920000000001
2020-03-17 13:00:00,-8.0499,-18.3936,-5.660699999999999,-8.72142
2020-03-17 14:00:00,3.6015000000000015,-16.261500000000012,2.1926999999999985,2.6225999999999985
2020-03-17 15:00:00,3.8100000000000005,4.525200000000002,2.324399999999999,2.8325999999999976
2020-03-17 16:00:00,4.128900000000002,6.561900000000001,2.565299999999999,3.101099999999999
2020-03-17 17:00:00,0.1224000000000025,7.669799999999999,0.5724000000000018,3.070199999999998
2020-03-17 18:00:00,2.0490000000000013,-14.634199999999979,1.3664999999999985,1.5165000000000006
2020-03-17 19:00:00,-10.0308,-16.2513,-6.882,-9.51810000000006
2020-03-17 20:00:00,-4.487758327810184,-8.485099999999832,1.4342999999999986,-10.3794
2020-03-17 21:00:00,2.919600000000001,6.7377,1.6739999999999986,2.166599999999999
2020-03-17 22:00:00,3.8946000000000005,-5.031800000000175,2.104499999999998,3.5229
2020-03-17 23:00:00,0.8997583278101757,9.0786,-0.6260999999999974,4.816499999999999
2020-03-18 00:00:00,-2.1402000000000037,-12.306,-1.0919999999999987,5.4975
2020-03-18 01:00:00,-6.092099999999999,3.0199000000000638,-2.663999999999991,0.10710000000000264
2020-03-18 02:00:00,-5.846699999999999,10.5249,-4.9509,-5.3454
2020-03-18 03:00:00,-5.7440999999999995,7.698249999999968,-5.0604000000000005,-5.3277
2020-03-18 04:00:00,-6.035699999999999,9.696449999999965,3.0521999999999982,-5.4375
2020-03-18 05:00:00,0.0,5.452850000000007,-5.368499999999999,0.0
2020-03-18 06:00:00,0.0,8.048449999999995,2.6957999999999984,0.0
2020-03-18 07:00:00,3.395099999999993,7.5660000000000025,2.6294999999999984,0.0
2020-03-18 08:00:00,4.129500000000001,6.989700000000001,2.187599999999999,0.0
2020-03-18 09:00:00,3.7704000000000004,0.35330000000007544,2.234099999999998,0.0
2020-03-18 10:00:00,3.755700000000001,-16.0752,2.2502999999999993,2.4596999999999998
2020-03-18 11:00:00,3.864300000000001,-8.823999999999984,2.2928999999999986,2.4686999999999983
2020-03-18 12:00:00,4.333800000000001,6.647399999999999,2.482199999999999,2.934899999999999
2020-03-18 13:00:00,-7.4376,7.395300000000001,-2.9681999999999995,3.1415999999999986
2020-03-18 14:00:00,4.169400000000001,7.7829,2.579399999999999,1.4571000000000076
2020-03-18 15:00:00,4.359000000000001,-6.5519000000001455,-0.5183999999999997,3.737099999999999
2020-03-18 16:00:00,4.533600000000001,-12.585500000000025,-0.22439999999999927,3.8393999999999995
2020-03-18 17:00:00,0.3479999999999954,9.6522,1.1040000000000028,3.6936
2020-03-18 18:00:00,2.1102000000000025,-14.5419,1.361699999999999,1.6766999999999985
2020-03-18 19:00:00,-9.8013,-14.7693,-0.37530000000000996,-10.6755
2020-03-18 20:00:00,-9.452699999999998,-14.565299999999999,-3.4259999999999913,-10.2021
2020-03-18 21:00:00,3.149700000000001,5.149600000000021,1.7444999999999986,2.3964
2020-03-18 22:00:00,4.096200000000001,-8.06409999999994,2.130299999999999,3.807599999999999
2020-03-18 23:00:00,4.274999999999995,0.0,-2.558399999999999,4.874999999999999
2020-03-19 00:00:00,-6.1572000000000005,0.0,-0.4823999999999984,5.615099999999999
2020-03-19 01:00:00,-5.9685,0.0,-0.6803999999999988,-5.4609
2020-03-19 02:00:00,-5.7309,4.289899999999989,-1.7615999999999943,-5.2124999999999995
2020-03-19 03:00:00,-5.7417,11.479300000000023,-4.7748,-5.1858
2020-03-19 04:00:00,0.0,11.8707,-4.842599999999999,-5.3661
2020-03-19 05:00:00,0.0,5.083000000000027,2.9408999999999983,0.0
2020-03-19 06:00:00,0.0,9.46069999999996,2.867099999999999,0.0
2020-03-19 07:00:00,0.0,9.0669,2.768699999999999,0.0
2020-03-19 08:00:00,0.0,-9.648600000000016,2.534699999999998,2.3607000000000085
2020-03-19 09:00:00,0.0,-15.7146,2.501999999999999,2.3903999999999996
2020-03-19 10:00:00,3.7722000000000007,-15.9255,-0.5304000000000002,2.3390999999999984
2020-03-19 11:00:00,3.9135000000000018,-9.961799999999982,-2.2131000000000007,2.4647999999999985
2020-03-19 12:00:00,4.225200000000002,6.9756,2.550299999999999,3.0416999999999987
2020-03-19 13:00:00,-7.3602,8.061900000000001,-3.224099999999982,3.2654999999999976
2020-03-19 14:00:00,-4.550700000000005,-4.9130999999999965,-5.2025999999999994,3.5492999999999997
2020-03-19 15:00:00,0.0,9.9147,-5.0729999999999995,3.954299999999999
2020-03-19 16:00:00,2.231099999999997,10.081800000000001,2.895299999999999,3.9014999999999986
2020-03-19 17:00:00,4.567500000000002,10.2021,2.561099999999999,3.729899999999999
2020-03-19 18:00:00,2.605500000000001,-13.4148,1.4567999999999985,1.633799999999999
2020-03-19 19:00:00,-9.4041,-13.571399999999999,-6.7097999999999995,-10.4715
2020-03-19 20:00:00,2.7327000000000012,-13.2861,-6.541799999999999,-4.1021889543400505
2020-03-19 21:00:00,-2.7327000000000012,-0.050700000000006185,1.9913999999999978,2.597999999999999
2020-03-19 22:00:00,0.0,2.8361999999999057,2.3999999999999986,3.803699999999999
2020-03-19 23:00:00,5.705700000000001,-2.8361999999999057,2.971799999999998,1.5845889543400489
2020-03-20 00:00:00,5.769000000000001,0.0,3.0944999999999983,-4.8018
2020-03-20 01:00:00,4.834799999999998,0.0,3.0581999999999985,-5.484
2020-03-20 02:00:00,-5.4369,7.452200000000019,3.211199999999999,-5.2449
2020-03-20 03:00:00,-5.3727,12.6228,-4.8027,-5.2074
2020-03-20 04:00:00,-5.4999,12.598799999999999,-4.8438,-5.305499999999999
2020-03-20 05:00:00,0.0,3.1743000000000308,3.038999999999999,0.0
2020-03-20 06:00:00,5.275200000000002,2.940699999999957,2.9753999999999987,0.0
2020-03-20 07:00:00,4.869600000000001,6.122399999999992,2.782499999999998,3.5330999999999992
2020-03-20 08:00:00,4.047900000000001,4.549200000000006,2.4827999999999992,2.6591999999999985
2020-03-20 09:00:00,3.975900000000001,-7.4722000000000435,2.335799999999999,2.0930999999999997
2020-03-20 10:00:00,3.954300000000001,-11.808499999999967,-0.4748999999999981,2.3621999999999996
2020-03-20 11:00:00,4.068300000000001,-12.9003,-6.366899999999999,2.444699999999999
2020-03-20 12:00:00,2.515199999999993,6.787500000000037,3.2369999999999983,2.9171999999999993
2020-03-20 13:00:00,-0.6083999999999996,-4.285400000000095,-1.7609999999999957,3.2247000000000003
2020-03-20 14:00:00,-0.17400000000000304,-6.926299999999969,2.941799999999998,3.6590999999999987
2020-03-20 15:00:00,-0.5579999999999963,5.650000000000034,-4.691700000000001,3.977099999999999
2020-03-20 16:00:00,-1.198800000000002,11.426400000000001,2.8523999999999985,-1.0313999999999979
2020-03-20 17:00:00,1.3980000000000032,11.6028,2.7212999999999985,-7.7454
2020-03-20 18:00:00,3.2475000000000005,-12.585299999999998,-6.5127,1.6778999999999993
2020-03-20 19:00:00,-8.8893,-12.650699999999999,-6.5202,-10.185899999999998
2020-03-20 20:00:00,-8.4963,-6.776100000000021,-4.53268915512399,-9.5856
2020-03-20 21:00:00,3.979800000000002,-9.52229999999998,2.035499999999998,2.9924999999999997
2020-03-20 22:00:00,4.822500000000002,4.032900000000041,2.5409999999999986,4.217399999999999
2020-03-20 23:00:00,3.1757999999999953,0.17241908405149076,2.8553999999999986,5.137199999999999
2020-03-21 00:00:00,-5.8824000000000005,-4.205319084051531,-1.4109108448760033,-5.5473
2020-03-21 01:00:00,-5.582999999999999,0.0,-4.928699999999999,-5.205
2020-03-21 02:00:00,-5.3004,0.0,-4.793699999999999,6.180900000000012
2020-03-21 03:00:00,-3.2793000000000028,0.022119084051551496,3.197099999999999,6.452999999999999
2020-03-21 04:00:00,-5.360099999999999,13.0785,3.257699999999998,-4.8231
2020-03-21 05:00:00,0.0,9.60698091594844,-4.8891,-5.2815
2020-03-21 06:00:00,6.0630000000000015,13.047600000000001,3.2699999999999987,5.7132
2020-03-21 07:00:00,-6.0630000000000015,5.800800000000002,-5.0187,4.762499999999999
2020-03-21 08:00:00,0.0,-7.841899999999953,2.815199999999998,3.9251999999999985
2020-03-21 09:00:00,0.0,4.524199999999965,2.6477999999999993,3.7451999999999988
2020-03-21 10:00:00,4.634100000000001,-13.016699999999998,2.4974999999999987,3.6575999999999986
2020-03-21 11:00:00,4.641600000000001,-12.305999999999969,2.6732999999999985,3.997799999999999
2020-03-21 12:00:00,-6.8111999999999995,1.660800000000009,-2.63459999999999,-1.9955999999999996
2020-03-21 13:00:00,3.795299999999987,3.3912000000000404,2.923499999999999,-0.9791999999999987
2020-03-21 14:00:00,4.948200000000002,-0.9451000000000107,-4.7583,-0.8028000000000013
2020-03-21 15:00:00,4.993500000000001,6.965299999999971,3.573599999999998,-0.5579999999999998
2020-03-21 16:00:00,5.012100000000001,-2.9171000000000724,3.8786999999999985,-2.959199999999999
2020-03-21 17:00:00,4.835400000000001,10.236,3.7436999999999987,4.657199999999999
2020-03-21 18:00:00,2.7201000000000004,-13.9935,-2.6960999999999977,2.5733999999999995
2020-03-21 19:00:00,2.6235000000000017,-14.0778,2.8328999999999986,2.1812999999999985
2020-03-21 20:00:00,3.123000000000001,-0.31699999999997885,2.967599999999999,-4.361399999999996
2020-03-21 21:00:00,-3.821999999999999,9.0063,-2.0472,3.647099999999999
2020-03-21 22:00:00,-3.0912000000000006,-11.9247,-2.198399999999996,-4.7231999999999985
2020-03-21 23:00:00,-3.3371999999999993,1.6948000000000434,-3.5685,-3.7452000000000005
2020-03-22 00:00:00,-3.3876000000000026,6.506919084051503,-3.492,-2.468399999999999
2020-03-22 01:00:00,-5.4408,-8.201719084051547,-3.4265999999999996,-4.8576
2020-03-22 02:00:00,-5.316599999999999,0.0,-2.3931,-4.6719
2020-03-22 03:00:00,-5.096699999999999,0.0,-3.339,-4.567799999999999
2020-03-22 04:00:00,-5.023499999999999,3.234600000000002,1.5036000000000014,-3.9849000000000006
2020-03-22 05:00:00,0.0,13.3815,4.6865999999999985,6.774299999999998
2020-03-22 06:00:00,4.845899999999999,14.265899999999998,-3.0528,-4.2813
2020-03-22 07:00:00,-4.845899999999999,2.507999999999999,-3.1374,-4.8024000000000004
2020-03-22 08:00:00,0.0,3.1092000000000013,0.0,0.0
2020-03-22 09:00:00,0.0,-5.771100000000004,0.0,0.0
2020-03-22 10:00:00,5.062499999999998,11.4435,2.240100000000001,3.6891000000000025
2020-03-22 11:00:00,6.129000000000001,2.505600000000001,4.603199999999998,4.856099999999999
2020-03-22 12:00:00,-5.5809,1.9547999999999988,-3.3975,4.7471999999999985
2020-03-22 13:00:00,-5.6106,1.3195499999999711,-3.4457999999999998,-6.642
2020-03-22 14:00:00,0.0,-7.971050000000012,3.5211,-6.6504
2020-03-22 15:00:00,0.0,-7.071299999999987,-3.5211,3.309600000000006
2020-03-22 16:00:00,0.0,-3.775299999999987,4.094100000000006,4.445999999999999
2020-03-22 17:00:00,5.080199999999994,9.8928,4.493399999999998,4.248899999999999
2020-03-22 18:00:00,3.4644000000000013,-14.4033,3.428399999999998,2.5440000000000005
2020-03-22 19:00:00,3.2643000000000004,-14.752799999999999,3.274799999999998,1.932299999999998
2020-03-22 20:00:00,3.8127000000000013,-9.870599999999982,3.4088999999999983,2.4986999999999977
2020-03-22 21:00:00,4.521000000000001,8.0058,-1.3415999999999997,3.511799999999999
2020-03-22 22:00:00,5.373000000000001,4.266899999999998,-2.409600000000001,4.685099999999999
2020-03-22 23:00:00,-2.539200000000001,-12.272699999999999,-1.0764000000000014,-3.5291999999999994
2020-03-23 00:00:00,-4.2027,1.6330000000000382,-3.087,-3.186
2020-03-23 01:00:00,-4.7943,-1.6330000000000382,-2.9853,-2.089500000000001
2020-03-23 02:00:00,-4.6722,0.0,-2.9313,-4.5668999999999995
2020-03-23 03:00:00,-4.6047,0.7471333333333128,-2.8683,-4.5009
2020-03-23 04:00:00,-4.7025,5.248233333333317,-2.0000999999999975,-4.5009
2020-03-23 05:00:00,0.0,7.483333333333363,5.113799999999999,-4.803
2020-03-23 06:00:00,5.2674,13.2939,-2.2310999999999988,0.0
2020-03-23 07:00:00,-5.2674,12.2346,-2.8827,0.0
2020-03-23 08:00:00,0.0,4.9056,0.0,5.079299999999999
2020-03-23 09:00:00,1.129799999999995,3.7139999999999986,0.0,4.778999999999999
2020-03-23 10:00:00,5.604300000000001,2.622,1.858200000000001,4.5173999999999985
2020-03-23 11:00:00,5.515200000000002,1.147200000000005,4.745999999999999,4.4384999999999994
2020-03-23 12:00:00,-6.0725999999999996,0.36719999999999686,-3.2217,-6.8892
2020-03-23 13:00:00,-6.176699999999999,-8.475800000000035,-3.3825,-6.9273
2020-03-23 14:00:00,0.0,-13.399199999999999,0.869400000000006,4.379099999999999
2020-03-23 15:00:00,5.577300000000001,-11.201399999999921,4.693199999999999,4.363499999999999
2020-03-23 16:00:00,-4.733100000000005,3.836599999999997,-3.441,4.3004999999999995
2020-03-23 17:00:00,5.300700000000002,9.700800000000001,4.476299999999998,3.797699999999999
2020-03-23 18:00:00,2.945100000000002,-14.6883,3.2102999999999993,2.123099999999999
2020-03-23 19:00:00,-9.09,-14.9016,-4.924799999999999,1.6233000000000004
2020-03-23 20:00:00,3.2043,-2.6343000000000387,3.3095999999999988,2.2196999999999996
2020-03-23 21:00:00,4.066500000000001,7.8690000000000015,3.728699999999999,3.2909999999999986
2020-03-23 22:00:00,4.881900000000001,7.0627999999999656,4.082699999999998,-3.2435999999999936
2020-03-23 23:00:00,5.8969200000000015,-12.084299999999999,-1.7500800000000005,-4.447199999999999
2020-03-24 00:00:00,1.9456799999999959,-2.847499999999968,-0.7531199999999991,-5.1234
2020-03-24 01:00:00,-5.1423,0.0,-1.2750000000000021,-4.7768999999999995
2020-03-24 02:00:00,-5.0373,0.0,-3.069,-4.5738
2020-03-24 03:00:00,-4.8801,0.0,-3.0369,-4.354499999999999
2020-03-24 04:00:00,-4.9356,5.458999999999946,-3.033,-4.576199999999999
2020-03-24 05:00:00,0.0,10.002700000000058,-3.0873,0.0
2020-03-24 06:00:00,5.5179,13.0989,3.0029999999999997,5.604
2020-03-24 07:00:00,-5.5179,11.876999999999999,-3.0029999999999997,-5.604
2020-03-24 08:00:00,0.0,4.280399999999993,0.0,0.0
2020-03-24 09:00:00,0.0,3.4104000000000028,0.0,0.20550000000000157
2020-03-24 10:00:00,0.0,3.1188000000000002,2.3259000000000016,4.480199999999999
2020-03-24 11:00:00,0.0,2.2128000000000014,4.598999999999998,4.426499999999999
2020-03-24 12:00:00,5.484000000000001,2.235599999999998,-3.4137,4.594199999999999
2020-03-24 13:00:00,-5.484000000000001,-3.8839999999999577,-3.5112,-6.7943999999999996
2020-03-24 14:00:00,5.360400000000001,-15.049199999999999,0.0,-6.912
2020-03-24 15:00:00,2.4347999999999974,-9.844899999999996,4.537799999999999,4.538399999999998
2020-03-24 16:00:00,-6.3852,7.623900000000001,-3.6483,4.452299999999999
2020-03-24 17:00:00,5.168700000000001,8.451,4.429499999999998,4.379999999999999
2020-03-24 18:00:00,2.6829,-10.961400000000047,3.119399999999999,2.161199999999999
2020-03-24 19:00:00,-9.2616,-16.023,-5.0889,-9.9378
2020-03-24 20:00:00,2.9712000000000014,-16.008,3.1568999999999985,2.0756999999999994
2020-03-24 21:00:00,3.9453000000000005,4.973100000000102,3.524399999999999,3.1961999999999975
2020-03-24 22:00:00,4.762800000000001,-4.973100000000102,4.106699999999998,4.499999999999999
2020-03-24 23:00:00,3.5987999999999953,0.0,-1.3712999999999926,5.5704899999999995
2020-03-25 00:00:00,-5.406,9.7875,-3.3585,-5.2032
2020-03-25 01:00:00,-5.1579,-9.7875,-3.2919,-4.8174
2020-03-25 02:00:00,-1.2864000000000022,5.979600000000062,-3.051,-4.545
2020-03-25 03:00:00,6.775500000000001,11.493,-3.0648,-1.904789999999994
2020-03-25 04:00:00,-4.9434,9.619499999999938,3.1340999999999997,-4.4661
2020-03-25 05:00:00,-5.2599,-10.091099999999999,-3.1340999999999997,4.396199999999999
2020-03-25 06:00:00,5.547,12.6381,2.9802,6.783599999999999
2020-03-25 07:00:00,-5.547,11.661299999999999,-2.9802,-5.535299999999999
2020-03-25 08:00:00,0.0,4.755599999999994,1.8078000000000012,5.112299999999999
2020-03-25 09:00:00,3.8201999999999927,3.192,4.763399999999998,4.815899999999998
2020-03-25 10:00:00,5.5977000000000015,3.0360000000000014,-3.2846999999999995,4.533599999999999
2020-03-25 11:00:00,5.656500000000001,2.146799999999999,-3.2864999999999998,4.4597999999999995
2020-03-25 12:00:00,-5.972099999999999,1.716000000000001,2.0154000000000014,-6.822299999999999
2020-03-25 13:00:00,-6.1239,-4.288346056034342,4.681499999999998,-6.8286
2020-03-25 14:00:00,5.518500000000001,-12.734346056034383,-3.3462,4.560599999999999
2020-03-25 15:00:00,5.680500000000001,-4.298646056034393,-3.3507,4.466099999999999
2020-03-25 16:00:00,5.720700000000002,7.7271,4.715399999999999,4.518299999999999
2020-03-25 17:00:00,5.421900000000001,8.569799999999999,4.6724999999999985,-7.145099999999999
2020-03-25 18:00:00,2.8329000000000004,-15.638680915948413,3.5702999999999987,1.9611
2020-03-25 19:00:00,-8.9247,-15.833099999999998,-5.2452,-9.8628
