,CE -> NO,CE -> SU,NO -> CE,CE -> OR,SU -> CE,OR -> CE
2020-07-20 14:00:00,241.37272454607853,84.537897521548,0.0,164.63639999999998,0.0,0.0
2020-07-20 15:00:00,237.37065383078,100.943572061508,0.0,150.3764,0.0,0.0
2020-07-20 16:00:00,229.32065383077997,107.66812917952798,0.0,125.215647344188,0.0,0.0
2020-07-20 17:00:00,190.77971466747007,128.10524149173958,0.0,124.72639999999996,0.0,0.0
2020-07-20 18:00:00,250.66345383077996,67.04949157116405,0.0,95.91508091594832,0.0,0.0
2020-07-20 19:00:00,250.3843323947799,75.55949157116405,0.0,90.14508091594836,0.0,0.0
2020-07-20 20:00:00,234.07345383078,70.56949157116404,0.0,107.98132947577602,0.0,0.0
2020-07-20 21:00:00,213.54065383078,84.74825689550003,0.0,133.31835864156,0.0,0.0
2020-07-20 22:00:00,170.49265383078003,75.20725689550001,0.0,213.75754135844002,0.0,0.0
2020-07-20 23:00:00,160.04595583709997,52.902056895499996,0.0,161.97250000000003,0.0,0.0
2020-07-21 00:00:00,133.27284061276004,81.79816978730997,0.0,181.10699999999997,0.0,0.0
2020-07-21 01:00:00,122.76068824754206,99.875965318528,0.0,172.53589999999997,0.0,0.0
2020-07-21 02:00:00,120.93776111727999,102.37176531852798,0.0,176.13291531626203,0.0,0.0
2020-07-21 03:00:00,118.45776111727996,101.43176531852798,0.0,170.91339999999997,0.0,0.0
2020-07-21 04:00:00,118.36403398701789,104.861765318528,0.0,168.79908468373793,0.0,0.0
2020-07-21 05:00:00,131.83716111728,92.257965318528,0.0,171.29638478138304,0.0,0.0
2020-07-21 06:00:00,142.44524261907998,91.177965318528,0.0,159.88128478138304,0.0,0.0
2020-07-21 07:00:00,174.41524261907998,95.50849230952798,0.0,202.01135876544416,0.0,0.0
2020-07-21 08:00:00,214.24444261908002,101.69569100752803,0.0,190.150201742062,0.0,0.0
2020-07-21 09:00:00,227.25444261908004,97.74830412850804,0.0,194.3836622644818,0.0,0.0
2020-07-21 10:00:00,232.01444261908003,82.768946580508,0.0,217.71142989308203,0.0,0.0
2020-07-21 11:00:00,232.58444261908,91.96376226452799,0.0,212.8209,0.0,0.0
2020-07-21 12:00:00,227.83444261907994,82.18240790850797,0.0,212.42089999999996,0.0,0.0
2020-07-21 13:00:00,236.98444261908008,82.622120397548,0.0,224.8909,0.0,0.0
2020-07-21 14:00:00,233.24444261907993,95.1528989997901,0.0,213.72089999999997,0.0,0.0
2020-07-21 15:00:00,219.68914242120985,66.20310126306009,0.0,117.43390000000002,0.0,0.0
2020-07-21 16:00:00,220.96344281695,50.956974251520016,0.0,118.32589999999993,0.0,0.0
2020-07-21 17:00:00,175.94264261908003,64.26519743947999,0.0,106.65670129170988,0.0,0.0
2020-07-21 18:00:00,247.51822311366,76.57949157116406,0.0,99.85508091594838,0.0,0.0
2020-07-21 19:00:00,252.12030345577003,77.22949157116406,0.0,95.97508091594838,0.0,0.0
2020-07-21 20:00:00,240.45524261907997,78.54764834767403,0.0,90.13936675831599,0.0,0.0
2020-07-21 21:00:00,208.31874261907996,88.77150011899005,0.0,137.91739999999993,0.0,0.0
2020-07-21 22:00:00,175.85444261907995,73.2772568955,0.0,210.00074041848998,0.0,0.0
2020-07-21 23:00:00,162.59944261907995,52.126456895500006,0.0,166.98406266749,0.0,0.0
2020-07-22 00:00:00,142.61201036744006,47.830856895499984,0.0,196.73059999999998,0.0,0.0
2020-07-22 01:00:00,126.31747814931973,84.42772970962025,0.0,181.95009999999996,0.0,0.0
2020-07-22 02:00:00,122.67836645758003,102.25578596235988,0.0,174.98899224100006,0.0,0.0
2020-07-22 03:00:00,121.76836645758003,100.39578596235988,0.0,177.1934,0.0,0.0
2020-07-22 04:00:00,124.21967385958027,102.17578596235988,0.0,176.52130775899985,0.0,0.0
2020-07-22 05:00:00,128.54584795937998,97.5485671041802,0.0,167.37699999999995,0.0,0.0
2020-07-22 06:00:00,148.79584795937998,87.49194209356,0.0,157.537,0.0,0.0
2020-07-22 07:00:00,196.9732477475998,85.03816445753999,0.0,103.25449999999992,0.0,0.0
2020-07-22 08:00:00,224.84504795937997,100.57056824056001,0.0,168.86089999999996,0.0,0.0
2020-07-22 09:00:00,233.0350479593799,93.00422432654,0.0,188.09089999999998,0.0,0.0
2020-07-22 10:00:00,241.97504795937996,78.85960219153999,0.0,206.83089999999999,0.0,0.0
2020-07-22 11:00:00,243.69504795937996,80.35808544258,0.0,205.7009,0.0,0.0
2020-07-22 12:00:00,234.56504795937994,68.90556643958,0.0,193.6692,0.0,0.0
2020-07-22 13:00:00,234.92504795937998,74.40369786835993,0.0,219.65089999999998,0.0,0.0
2020-07-22 14:00:00,235.46504795937997,82.2121294807601,0.0,164.27639999999997,0.0,0.0
2020-07-22 15:00:00,219.13167163946537,57.42409771967476,0.0,123.30999999999995,0.0,0.0
2020-07-22 16:00:00,220.43807142768523,76.51971990665477,0.0,114.38739999999996,0.0,0.0
2020-07-22 17:00:00,220.74807142768523,97.4400081556548,0.0,135.05639999999997,0.0,0.0
2020-07-22 18:00:00,240.27090879606996,79.15949157116404,0.0,94.35508091594835,0.0,0.0
2020-07-22 19:00:00,245.65090879606998,82.17949157116405,0.0,86.4550809159484,0.0,0.0
2020-07-22 20:00:00,237.24584795937997,73.97949157116406,0.0,86.06363575039595,0.0,0.0
2020-07-22 21:00:00,219.81050249443993,80.9661568955,0.0,121.18100000000003,0.0,0.0
2020-07-22 22:00:00,172.02064795938003,65.50137297750004,0.0,223.48704886405991,0.0,0.0
2020-07-22 23:00:00,133.63504795938,58.84724081350001,0.0,172.13704886405992,0.0,0.0
2020-07-23 00:00:00,133.29926334988005,61.25475889831992,0.0,199.89560000000003,0.0,0.0
2020-07-23 01:00:00,131.31846334988,97.99238502312001,0.0,165.11700000000002,0.0,0.0
2020-07-23 02:00:00,124.58178184808003,95.68494085211998,0.0,176.45900060419993,0.0,0.0
2020-07-23 03:00:00,121.77178184807998,100.95238502312,0.0,173.93340000000003,0.0,0.0
2020-07-23 04:00:00,119.55128184808001,99.90921627411993,0.0,177.35340000000005,0.0,0.0
2020-07-23 05:00:00,128.67258184808,100.08726044511997,0.0,163.08700000000005,0.0,0.0
2020-07-23 06:00:00,148.14258184808,96.06541627411994,0.0,150.25995209700002,0.0,0.0
2020-07-23 07:00:00,184.03258184808,111.70316081609994,0.0,85.68861511762003,0.0,0.0
2020-07-23 08:00:00,221.55178184808003,118.40995544909993,0.0,143.28501511761993,0.0,0.0
2020-07-23 09:00:00,234.72178184808007,125.28117472213992,0.0,128.80861511761998,0.0,0.0
2020-07-23 10:00:00,240.52928184808005,117.27278649710004,0.0,135.01861511761996,0.0,0.0
2020-07-23 11:00:00,240.86178184808003,111.77041694311998,0.0,153.98040337359993,0.0,0.0
2020-07-23 12:00:00,233.33846334988002,108.69195594410004,0.0,142.26422686164,0.0,0.0
2020-07-23 13:00:00,235.61846334988005,111.74761806708,0.0,165.06501511761996,0.0,0.0
2020-07-23 14:00:00,235.94846334988003,119.11131150609998,0.0,164.52501511761994,0.0,0.0
2020-07-23 15:00:00,231.64846334988002,123.6810845762601,0.0,151.91501511761993,0.0,0.0
2020-07-23 16:00:00,224.08846334988004,131.29020333809996,0.0,134.69501511761996,0.0,0.0
2020-07-23 17:00:00,236.25846334988003,128.17759332851995,0.0,95.25250000000003,0.0,0.0
2020-07-23 18:00:00,246.21201794160248,117.79949157116403,0.0,73.15508091594842,0.0,0.0
2020-07-23 19:00:00,260.25432418657005,114.15949157116401,0.0,68.19508091594832,0.0,0.0
2020-07-23 20:00:00,249.65926334987998,112.05949157116402,0.0,56.92508091594843,0.0,0.0
2020-07-23 21:00:00,219.43736334988,115.78115689550002,0.0,101.57442771181995,0.0,0.0
2020-07-23 22:00:00,208.52096334988002,108.37205689550002,0.0,145.48547458481997,0.0,0.0
2020-07-23 23:00:00,171.66846334988,142.57278246257994,0.0,173.2389000000001,0.0,0.0
2020-07-24 00:00:00,135.22172507133,127.77368246257996,0.0,144.61536845072004,0.0,0.0
2020-07-24 01:00:00,124.39465547805003,123.01408246257995,0.0,165.070914942,0.0,0.0
2020-07-24 02:00:00,124.58277729705001,118.13278246257994,0.0,165.03678505800008,0.0,0.0
2020-07-24 03:00:00,122.47277729705,118.87278246257998,0.0,164.88340000000008,0.0,0.0
2020-07-24 04:00:00,126.69277729705,114.18228246257995,0.0,165.0434,0.0,0.0
2020-07-24 05:00:00,138.13377729705,123.56278246257995,0.0,130.4773427545001,0.0,0.0
2020-07-24 06:00:00,159.78407729705003,123.04278246257994,0.0,121.66734275450011,0.0,0.0
2020-07-24 07:00:00,193.05347729705002,127.31637269955993,0.0,179.57374275450005,0.0,0.0
2020-07-24 08:00:00,222.67277729705003,130.64625098359997,0.0,113.71219999999998,0.0,0.0
2020-07-24 09:00:00,235.3427772970501,128.53172457355993,0.0,133.2109,0.0,0.0
2020-07-24 10:00:00,229.95357729705,79.80155458750001,0.0,104.49148449308005,0.0,0.0
2020-07-24 11:00:00,242.01277729705006,84.70407604452001,0.0,100.76148449308002,0.0,0.0
2020-07-24 12:00:00,234.9127772970501,76.33741653309984,0.0,112.06788449308006,0.0,0.0
2020-07-24 13:00:00,236.3941772970501,75.52539868827984,0.0,113.47788449308003,0.0,0.0
2020-07-24 14:00:00,225.6035772970501,84.85167916652013,0.0,88.09651496645976,0.0,0.0
2020-07-24 15:00:00,226.6327772970501,85.05117767472011,0.0,75.31191496645978,0.0,0.0
2020-07-24 16:00:00,182.80372830485027,97.55765293552003,0.0,87.69831496645976,0.0,0.0
2020-07-24 17:00:00,181.1756402746901,111.52779710451998,0.0,49.81354482281995,0.0,0.0
2020-07-24 18:00:00,246.16337690069017,117.94545689550003,0.0,24.009441310439932,0.0,0.0
2020-07-24 19:00:00,253.72154027469014,122.69545689550002,0.0,18.53944131043994,0.0,0.0
2020-07-24 20:00:00,237.4215402746901,114.9654568955,0.0,52.52991703143995,0.0,0.0
2020-07-24 21:00:00,208.58674027469004,130.78725689550004,0.0,84.79513032300193,0.0,0.0
2020-07-24 22:00:00,206.96157849113,116.3672568955,0.0,128.1338,0.0,0.0
2020-07-24 23:00:00,162.87630205825,96.10475689550002,0.0,109.40839999999997,0.0,0.0
2020-07-25 00:00:00,150.20430323844005,104.6143673285699,0.0,138.50469999999999,0.0,0.0
2020-07-25 01:00:00,122.60074026080004,143.69796531852802,0.0,129.5025,0.0,0.0
2020-07-25 02:00:00,118.43144026080002,148.52176531852803,0.0,122.50879999999998,0.0,0.0
2020-07-25 03:00:00,120.32404026080003,147.071765318528,0.0,127.89889999999998,0.0,0.0
2020-07-25 04:00:00,109.7207402608,146.731765318528,0.0,134.6734,0.0,0.0
2020-07-25 05:00:00,125.28994026080001,147.581765318528,0.0,114.827,0.0,0.0
2020-07-25 06:00:00,120.30994026080003,138.34176531852802,0.0,120.20339999999999,0.0,0.0
2020-07-25 07:00:00,131.51994026080004,141.86666531852802,0.0,123.2866,0.0,0.0
2020-07-25 08:00:00,155.50344026080006,134.1185579170184,0.0,148.5915,0.0,0.0
2020-07-25 09:00:00,173.53354026080004,122.90129195701843,0.0,151.41700000000006,0.0,0.0
2020-07-25 10:00:00,178.63824026080005,121.94342599215273,0.0,164.52655193245718,0.0,0.0
2020-07-25 11:00:00,180.72074026080003,115.43258182096415,0.0,181.32340000000008,0.0,0.0
2020-07-25 12:00:00,190.44994026080002,115.66210910805839,0.0,161.53809106775154,0.0,0.0
2020-07-25 13:00:00,185.25994026080005,115.04051020501839,0.0,166.8022569997915,0.0,0.0
2020-07-25 14:00:00,183.27994026080003,116.01845767303843,0.0,155.24030000000008,0.0,0.0
2020-07-25 15:00:00,181.89474026080003,107.37499330300983,0.0,153.52400000000006,0.0,0.0
2020-07-25 16:00:00,185.51854026080002,94.43377261400994,0.0,143.63700000000003,0.0,0.0
2020-07-25 17:00:00,203.7729467766605,121.89732950694946,0.0,36.3729,0.0,0.0
2020-07-25 18:00:00,230.61473105244022,117.85145689550006,0.0,58.91161472906971,0.0,0.0
2020-07-25 19:00:00,236.5987032384402,119.58145689550001,0.0,55.66161472906974,0.0,0.0
2020-07-25 20:00:00,221.41243932850983,122.51345689550004,0.0,71.68330000000007,0.0,0.0
2020-07-25 21:00:00,190.06116063250994,112.24625689550003,0.0,139.59250000000003,0.0,0.0
2020-07-25 22:00:00,194.63790323844003,97.71609796822578,0.0,179.64558878334412,0.0,0.0
2020-07-25 23:00:00,153.5271225981282,88.51939796822579,0.0,144.7026112166559,0.0,0.0
2020-07-26 00:00:00,127.84199060022186,136.927965318528,0.0,131.7582,0.0,0.0
2020-07-26 01:00:00,122.59712847434997,138.391765318528,0.0,133.6134,0.0,0.0
2020-07-26 02:00:00,113.38072847434998,138.46176531852802,0.0,117.9478,0.0,0.0
2020-07-26 03:00:00,98.63792847434999,130.049346632528,0.0,100.947,0.0,0.0
2020-07-26 04:00:00,98.22792847434998,135.43098170552804,0.0,98.42699999999998,0.0,0.0
2020-07-26 05:00:00,99.65792847435,129.984967617528,0.0,98.71699999999998,0.0,0.0
2020-07-26 06:00:00,101.70712847434999,127.451765318528,0.0,96.99923641216802,0.0,0.0
2020-07-26 07:00:00,114.90712847434999,122.57176531852801,0.0,101.15663641216798,0.0,0.0
2020-07-26 08:00:00,133.55832847435,117.98943926143204,0.0,108.47633641216802,0.0,0.0
2020-07-26 09:00:00,162.59712847434997,120.66810185041203,0.0,120.30233641216802,0.0,0.0
2020-07-26 10:00:00,178.13712847435,114.53508788239202,0.0,127.45573641216802,0.0,0.0
2020-07-26 11:00:00,187.04712847435,113.91017775043204,0.0,125.86283641216798,0.0,0.0
2020-07-26 12:00:00,178.00792847435,112.51417861941201,0.0,143.68623641216797,0.0,0.0
2020-07-26 13:00:00,185.13712847435,112.12538440741203,0.0,136.76053641216797,0.0,0.0
2020-07-26 14:00:00,195.06712847434997,120.45848302843198,0.0,134.36413641216797,0.0,0.0
2020-07-26 15:00:00,192.74137293755,126.26827477243206,0.0,126.71289828356788,0.0,0.0
2020-07-26 16:00:00,208.64637293754998,137.65723533539202,0.0,139.24390171643216,0.0,0.0
2020-07-26 17:00:00,219.43637293754998,121.08302958839991,0.0,153.39450000000002,0.0,0.0
2020-07-26 18:00:00,238.65638142208724,106.85949157116406,0.0,62.72464868649871,0.0,0.0
2020-07-26 19:00:00,237.60311935008735,104.32949157116401,0.0,60.74464868649858,0.0,0.0
2020-07-26 20:00:00,266.74717293755,98.81949157116398,0.0,51.61299765003599,0.0,0.0
2020-07-26 21:00:00,236.94637293754997,120.8072568955,0.0,76.27523232569995,0.0,0.0
2020-07-26 22:00:00,188.50767293754998,128.13488922119993,0.0,159.68959999999996,0.0,0.0
2020-07-26 23:00:00,140.38717293755,116.30834226119995,0.0,134.71699999999998,0.0,0.0
2020-07-27 00:00:00,119.61103807295,142.331765318528,0.0,122.94139999999996,0.0,0.0
2020-07-27 01:00:00,115.46433807295,138.87176531852802,0.0,113.02249999999998,0.0,0.0
2020-07-27 02:00:00,111.09503807294998,136.78176531852802,0.0,120.45733495199997,0.0,0.0
2020-07-27 03:00:00,109.97503807294999,137.291765318528,0.0,122.96340000000001,0.0,0.0
2020-07-27 04:00:00,106.88776266794997,140.861765318528,0.0,116.12826504800003,0.0,0.0
2020-07-27 05:00:00,124.60251347795,138.752865318528,0.0,126.70209999999999,0.0,0.0
2020-07-27 06:00:00,141.77583807295,139.57743302473006,0.0,113.837,0.0,0.0
2020-07-27 07:00:00,192.00503807295,136.27932462871004,0.0,179.066,0.0,0.0
2020-07-27 08:00:00,208.42583807295,122.33876025578994,0.0,189.94699999999997,0.0,0.0
2020-07-27 09:00:00,226.15503807295005,107.57292574398988,0.0,206.45700000000008,0.0,0.0
2020-07-27 10:00:00,232.67503807295003,87.85524959432979,0.0,218.34700000000007,0.0,0.0
2020-07-27 11:00:00,227.98506687561002,86.8614548533298,0.0,231.77050000000006,0.0,0.0
2020-07-27 12:00:00,225.43503807295008,88.0086429453298,0.0,239.14690654306006,0.0,0.0
2020-07-27 13:00:00,223.33650927029007,86.85602022330981,0.0,246.65379345693995,0.0,0.0
2020-07-27 14:00:00,229.93503807295008,96.5690770403098,0.0,150.9109,0.0,0.0
2020-07-27 15:00:00,229.59503807295005,104.05185568632983,0.0,141.34089999999998,0.0,0.0
2020-07-27 16:00:00,219.59503807295002,112.38937403428982,0.0,131.2509,0.0,0.0
2020-07-27 17:00:00,223.95503807295,125.08722121630983,0.0,80.2147,0.0,0.0
2020-07-27 18:00:00,234.48052242662007,117.20973246377153,0.0,60.69508091594842,0.0,0.0
2020-07-27 19:00:00,238.60014337283997,113.75464404664115,0.0,53.71508091594837,0.0,0.0
2020-07-27 20:00:00,233.29508253615,112.59949157116401,0.0,51.53116186502595,0.0,0.0
2020-07-27 21:00:00,199.33703807295,122.36725689550005,0.0,94.93241430288995,0.0,0.0
2020-07-27 22:00:00,202.13463807295003,103.26725689550003,0.0,152.92877725888994,0.0,0.0
2020-07-27 23:00:00,167.58503807295,131.79633752352822,0.0,173.73200436335185,0.0,0.0
2020-07-28 00:00:00,133.74303589451998,122.24633752352821,0.0,130.76599819735182,0.0,0.0
2020-07-28 01:00:00,116.55953589452001,145.771965318528,0.0,119.10841052935197,0.0,0.0
2020-07-28 02:00:00,115.31783589451999,145.15176531852802,0.0,127.09945598635198,0.0,0.0
2020-07-28 03:00:00,113.61873589451999,141.111765318528,0.0,134.84449989635203,0.0,0.0
2020-07-28 04:00:00,115.74873589452,143.94846531852804,0.0,133.09824827335197,0.0,0.0
2020-07-28 05:00:00,125.37413589451998,142.26461933783685,0.0,104.21900998104317,0.0,0.0
2020-07-28 06:00:00,141.53393589452,135.4597282552268,0.0,103.29469104065322,0.0,0.0
2020-07-28 07:00:00,182.78873589452,142.75561742942688,0.0,159.10809104065316,0.0,0.0
2020-07-28 08:00:00,206.08953589452,123.51393971302682,0.0,175.4046910406532,0.0,0.0
2020-07-28 09:00:00,222.0989901748267,104.84675020152005,0.0,186.9046910406532,0.0,0.0
2020-07-28 10:00:00,233.3286605278667,102.08896315148004,0.0,204.65859104065322,0.0,0.0
2020-07-28 11:00:00,234.84185698086674,104.95918689848003,0.0,210.89109104065318,0.0,0.0
2020-07-28 12:00:00,233.95873589452006,100.73057349048003,0.0,207.14109104065318,0.0,0.0
2020-07-28 13:00:00,236.39873589452003,88.42378564950005,0.0,214.7910910406531,0.0,0.0
2020-07-28 14:00:00,233.30873589451997,102.96609733150004,0.0,196.07729290113338,0.0,0.0
2020-07-28 15:00:00,230.28873589452002,113.12470058952002,0.0,168.84329290113345,0.0,0.0
2020-07-28 16:00:00,222.81798035772005,127.05175911352003,0.0,55.52000000000005,0.0,0.0
2020-07-28 17:00:00,226.37798035772,140.02474333848005,0.0,82.05250000000008,0.0,0.0
2020-07-28 18:00:00,244.32044692028768,120.54949157116403,0.0,50.26508091594835,0.0,0.0
2020-07-28 19:00:00,250.41437467028769,120.65949157116401,0.0,47.23508091594838,0.0,0.0
2020-07-28 20:00:00,237.98878035772003,114.32949157116403,0.0,35.44286978951598,0.0,0.0
2020-07-28 21:00:00,207.39539897589998,125.5872568955,0.0,75.92490000000002,0.0,0.0
2020-07-28 22:00:00,184.6029481169822,108.73005689550001,0.0,162.45640256291784,0.0,0.0
2020-07-28 23:00:00,155.60596964607709,87.95885689550003,0.0,111.95000256291782,0.0,0.0
2020-07-29 00:00:00,136.59519018478994,145.9224344744973,0.0,97.52970256291779,0.0,0.0
2020-07-29 01:00:00,124.36792841279002,147.27176531852803,0.0,110.85247842998196,0.0,0.0
2020-07-29 02:00:00,118.56660929878998,146.671765318528,0.0,119.18061858798197,0.0,0.0
2020-07-29 03:00:00,122.42400929879001,146.291765318528,0.0,116.59334851798195,0.0,0.0
2020-07-29 04:00:00,126.20400929879,146.351765318528,0.0,110.81316818398204,0.0,0.0
2020-07-29 05:00:00,138.11220929879,125.27751670652802,0.0,109.36857842998202,0.0,0.0
2020-07-29 06:00:00,159.70010929879,104.45765743353475,0.0,112.13954573997522,0.0,0.0
2020-07-29 07:00:00,199.51400929879,120.16505147752787,0.0,169.15497842998207,0.0,0.0
2020-07-29 08:00:00,224.17456384760337,98.63077385852127,0.0,179.84857842998204,0.0,0.0
2020-07-29 09:00:00,237.5830547499767,91.40071166554128,0.0,188.18857842998202,0.0,0.0
2020-07-29 10:00:00,245.48400929879,87.6557109185213,0.0,188.42857842998202,0.0,0.0
2020-07-29 11:00:00,230.22260929879002,93.84206030792797,0.0,206.364978429982,0.0,0.0
2020-07-29 12:00:00,233.90400929879002,90.11431680154126,0.0,185.19135507908928,0.0,0.0
2020-07-29 13:00:00,238.16400929879,91.24335571950127,0.0,197.66583447060867,0.0,0.0
2020-07-29 14:00:00,234.96200929879,93.53298736532807,0.0,202.434978429982,0.0,0.0
2020-07-29 15:00:00,233.23460929879005,86.6441570511279,0.0,191.834978429982,0.0,0.0
2020-07-29 16:00:00,221.57710929879005,95.81921542912795,0.0,178.044978429982,0.0,0.0
2020-07-29 17:00:00,233.60400929878998,117.04084778112798,0.0,103.73043005938203,0.0,0.0
2020-07-29 18:00:00,244.53949365246004,115.40949157116403,0.0,30.055080915948423,0.0,0.0
2020-07-29 19:00:00,246.77949365246,115.71949157116403,0.0,28.915080915948387,0.0,0.0
2020-07-29 20:00:00,238.68405376199001,109.44949157116403,0.0,32.65152665214592,0.0,0.0
2020-07-29 21:00:00,217.95991548388943,118.17435689550004,0.0,59.71350000000001,0.0,0.0
2020-07-29 22:00:00,201.0434920400906,107.70255689550002,0.0,128.3015848837989,0.0,0.0
2020-07-29 23:00:00,168.27294975989477,113.11297963649477,0.0,175.959510032,0.0,0.0
2020-07-30 00:00:00,131.51489221907522,102.84287963649479,0.0,137.51700000000002,0.0,0.0
2020-07-30 01:00:00,121.35463268017996,123.74828585339009,0.0,132.43288996800004,0.0,0.0
2020-07-30 02:00:00,120.90473268017999,123.5082858533901,0.0,131.9867574019999,0.0,0.0
2020-07-30 03:00:00,119.82473268017998,115.61828585339009,0.0,143.47340000000003,0.0,0.0
2020-07-30 04:00:00,123.55273268017997,110.4282858533901,0.0,141.625423254,0.0,0.0
2020-07-30 05:00:00,134.86003268017998,108.04448585339009,0.0,124.11124543046972,0.0,0.0
2020-07-30 06:00:00,155.17863268018,111.33158585339012,0.0,103.67462608646949,0.0,0.0
2020-07-30 07:00:00,192.79473268017998,119.20986981141007,0.0,166.4452260864695,0.0,0.0
2020-07-30 08:00:00,220.07101330910007,109.8555125073701,0.0,162.76851088618946,0.0,0.0
2020-07-30 09:00:00,225.48211330910004,108.7558150234101,0.0,161.54777665254943,0.0,0.0
2020-07-30 10:00:00,233.52801330910003,102.12594423737008,0.0,165.26221372402247,0.0,0.0
2020-07-30 11:00:00,226.35749565781992,53.754725374500026,0.0,135.85581372402245,0.0,0.0
2020-07-30 12:00:00,225.77269565782,55.95731771748001,0.0,152.30916384013625,0.0,0.0
2020-07-30 13:00:00,221.13799565782,53.37316012512008,0.0,143.97062393083007,0.0,0.0
2020-07-30 14:00:00,217.64349565782004,55.25393138252002,0.0,143.30062393083006,0.0,0.0
2020-07-30 15:00:00,224.83269565782004,71.58494060248003,0.0,155.96702393083,0.0,0.0
2020-07-30 16:00:00,215.48944407953283,83.69841148850003,0.0,143.47042393083007,0.0,0.0
2020-07-30 17:00:00,221.8894440795328,107.02426097348001,0.0,33.61450000000007,0.0,0.0
2020-07-30 18:00:00,240.61270585914,112.19949157116405,0.0,20.795080915948333,0.0,0.0
2020-07-30 19:00:00,245.42869080745763,113.14949157116402,0.0,16.025080915948358,0.0,0.0
2020-07-30 20:00:00,233.67349565781993,114.89949157116403,0.0,41.557506800586154,0.0,0.0
2020-07-30 21:00:00,218.6116733131596,120.2172568955,0.0,64.3264,0.0,0.0
2020-07-30 22:00:00,196.37689565782,108.00302246285992,0.0,143.79781923197962,0.0,0.0
2020-07-30 23:00:00,158.62549565782,94.43085689550001,0.0,139.497,0.0,0.0
2020-07-31 00:00:00,127.96654999112997,115.25178038266952,0.0,129.49390000000002,0.0,0.0
2020-07-31 01:00:00,115.97166848933,143.051765318528,0.0,120.09,0.0,0.0
2020-07-31 02:00:00,114.53696848932996,132.681765318528,0.0,119.16492461600005,0.0,0.0
2020-07-31 03:00:00,113.24646848932997,132.251765318528,0.0,124.40339999999995,0.0,0.0
2020-07-31 04:00:00,118.34646848932998,128.541765318528,0.0,123.06917538399986,0.0,0.0
2020-07-31 05:00:00,128.8798620458748,120.83960323792468,0.0,123.8655,0.0,0.0
2020-07-31 06:00:00,149.86247493278518,120.1796032379247,0.0,116.90470000000003,0.0,0.0
2020-07-31 07:00:00,179.16726848932998,86.03242954523066,0.0,119.61453139883884,0.0,0.0
2020-07-31 08:00:00,213.99646848933,88.62809787327066,0.0,171.89093139883875,0.0,0.0
2020-07-31 09:00:00,226.65646848933,78.9813992612707,0.0,164.5942313988388,0.0,0.0
2020-07-31 10:00:00,232.3664684893301,56.92637694047999,0.0,190.46093139883882,0.0,0.0
2020-07-31 11:00:00,223.77054320869942,45.2331303675,0.0,151.15250000000006,0.0,0.0
2020-07-31 12:00:00,220.95646848932998,50.52134285748,0.0,158.76610000000002,0.0,0.0
2020-07-31 13:00:00,217.02890352871825,44.35791526452002,0.0,158.96250000000003,0.0,0.0
2020-07-31 14:00:00,225.16646848933004,29.02722043049999,0.0,159.34250000000003,0.0,0.0
2020-07-31 15:00:00,221.90646848932994,38.8028551575,0.0,127.27164746536948,0.0,0.0
2020-07-31 16:00:00,207.48085873057244,56.67540676450001,0.0,109.3661175965271,0.0,0.0
2020-07-31 17:00:00,215.43646848933,92.36267226448,0.0,106.51611759652705,0.0,0.0
2020-07-31 18:00:00,240.3865381200648,107.20949157116402,0.0,29.70951680848107,0.0,0.0
2020-07-31 19:00:00,250.4902216370647,107.41949157116406,0.0,22.449516808481206,0.0,0.0
2020-07-31 20:00:00,235.92394999112994,104.52949157116402,0.0,56.35845276641598,0.0,0.0
2020-07-31 21:00:00,248.66754999113002,114.45635689549998,0.0,53.56527192983053,0.0,0.0
2020-07-31 22:00:00,202.32224999113,96.3054568955,0.0,29.463928070169516,0.0,0.0
2020-07-31 23:00:00,162.14194999113,86.80885689550001,0.0,107.14790121516955,0.0,0.0
2020-08-01 00:00:00,135.82532591348001,102.98838063743958,0.0,133.9641,0.0,0.0
2020-08-01 01:00:00,120.78164441168,132.552965318528,0.0,126.69637251571156,0.0,0.0
2020-08-01 02:00:00,110.86274441168,134.6499520710281,0.0,115.89942748428847,0.0,0.0
2020-08-01 03:00:00,114.44764441167999,133.241765318528,0.0,95.30699999999996,0.0,0.0
2020-08-01 04:00:00,114.58764441167997,133.271765318528,0.0,95.75699999999995,0.0,0.0
2020-08-01 05:00:00,108.51634441168,129.29117856602787,0.0,107.9401,0.0,0.0
2020-08-01 06:00:00,110.47764441168,122.861765318528,0.0,93.5934,0.0,0.0
2020-08-01 07:00:00,128.39334441167998,127.04176531852802,0.0,121.68339999999998,0.0,0.0
2020-08-01 08:00:00,154.95024441168,121.56033835575005,0.0,140.20700000000005,0.0,0.0
2020-08-01 09:00:00,173.05674441168003,113.66156616975005,0.0,147.37359565019995,0.0,0.0
2020-08-01 10:00:00,184.66144441168,97.58852084175005,0.0,145.6436013791464,0.0,0.0
2020-08-01 11:00:00,188.6210174804064,100.51475135471006,0.0,141.98640137914643,0.0,0.0
2020-08-01 12:00:00,187.98237134295357,102.87434215773004,0.0,163.28280137914646,0.0,0.0
2020-08-01 13:00:00,179.76584441168,102.32070002073007,0.0,149.4549629219095,0.0,0.0
2020-08-01 14:00:00,182.43114441168,108.07076732371003,0.0,135.21871408472953,0.0,0.0
