,OR -> CE,SU -> CE,NO -> CE,CE -> OR,CE -> NO,CE -> SU
2020-12-11 06:00:00,0.0,0.0,0.0,141.73353205450593,158.08873033743401,26.021010845940047
2020-12-11 07:00:00,0.0,0.0,0.0,202.47076054829,105.94913862240995,16.333735371980048
2020-12-11 08:00:00,0.0,0.0,0.0,221.03677096192993,105.21993862240996,6.496006186940058
2020-12-11 09:00:00,0.0,3.8238956680399454,0.0,233.49295229211,114.1599386224099,0.0
2020-12-11 10:00:00,0.0,3.0571347920599763,0.0,243.69295229210996,103.87708189862997,0.0
2020-12-11 11:00:00,0.0,0.0895101000399805,0.0,251.59236208731005,102.40153312800993,0.0
2020-12-11 12:00:00,0.0,2.2048239080399483,0.0,268.51935229211006,91.89153312800983,0.0
2020-12-11 13:00:00,0.0,0.0,0.0,272.5,64.04619945909994,7.878664974980026
2020-12-11 14:00:00,0.0,14.092179143512169,0.0,272.5,69.43882136160781,0.0
2020-12-11 15:00:00,0.0,12.304219328492167,0.0,272.5,56.9155287859722,0.0
2020-12-11 16:00:00,0.0,0.0,0.0,250.43146914449218,50.81699945910004,8.369778609344095
2020-12-11 17:00:00,0.0,0.0,0.0,210.17276914449215,57.36619945910008,18.59282993448781
2020-12-11 18:00:00,0.0,0.0,0.0,131.4230944109158,83.92619945910003,35.001348072467835
2020-12-11 19:00:00,0.0,0.0,0.0,106.63086537284585,102.79993862241002,8.84292647622405
2020-12-11 20:00:00,0.0,0.0,0.0,116.79117118384592,103.23763862240997,6.815326491224069
2020-12-11 21:00:00,0.0,0.0,0.0,163.92259020848013,77.92619945910002,1.3451764762240268
2020-12-11 22:00:00,0.0,0.0,0.0,180.2999434341799,31.146199459099982,60.87491883520005
2020-12-11 23:00:00,0.0,0.0,0.0,210.09,48.31219222827988,50.004918835200016
2020-12-12 00:00:00,0.0,0.0,0.0,161.8536,141.34993862241,34.35440140083
2020-12-12 01:00:00,0.0,0.0,0.0,151.20579999999998,145.47663921131,39.54220120083002
2020-12-12 02:00:00,0.0,0.0,0.0,146.48,147.14028158030652,46.222714259933454
2020-12-12 03:00:00,0.0,0.0,0.0,127.477,178.17414039304998,34.66190237857684
2020-12-12 04:00:00,0.0,0.0,0.0,133.13359999999997,171.38994098195,42.41979619329004
2020-12-12 05:00:00,0.0,0.0,0.0,128.19,184.48213916331,37.43766347493002
2020-12-12 06:00:00,0.0,0.0,0.0,139.54,163.1533068658899,32.16011742995006
2020-12-12 07:00:00,0.0,0.0,0.0,175.70999999999998,140.79309937352997,23.356409841910036
2020-12-12 08:00:00,0.0,0.0,0.0,216.08379999999997,113.20177742182342,23.736588709950084
2020-12-12 09:00:00,0.0,0.0,0.0,226.32359999999997,117.8119197908199,13.315045638999784
2020-12-12 10:00:00,0.0,0.0,0.0,245.3536,121.01692037971989,9.10265557292007
2020-12-12 11:00:00,0.0,0.0,0.0,252.2236,128.91182097058987,1.9488771048501405
2020-12-12 12:00:00,0.0,5.849976582049933,0.0,272.5,120.07612155948993,0.0
2020-12-12 13:00:00,0.0,0.0,0.0,272.5,101.99141405070996,8.573586223930068
2020-12-12 14:00:00,0.0,0.0,0.0,268.55609999999996,98.58641464157994,17.86448518386011
2020-12-12 15:00:00,0.0,0.0,0.0,262.9,56.605646696909886,29.603548610930048
2020-12-12 16:00:00,0.0,0.0,0.0,249.15,39.9798186343299,41.69089131391003
2020-12-12 17:00:00,0.0,0.0,0.0,209.54359999999997,50.27644831632993,50.24398823691003
2020-12-12 18:00:00,0.0,0.0,0.0,174.95216461773634,45.05218138765203,56.090579913451606
2020-12-12 19:00:00,0.0,0.0,0.0,150.01304226629782,75.22494983514999,0.6512094418540642
2020-12-12 20:00:00,0.0,0.0,0.0,151.04214226629784,78.13359813601812,7.976786875923956
2020-12-12 21:00:00,0.0,0.0,0.0,133.78105845477592,108.97121185161001,8.383008541854025
2020-12-12 22:00:00,0.0,6.201990958145998,0.0,225.52849647015597,64.01011543823,0.0
2020-12-12 23:00:00,0.0,0.0,0.0,197.248496470156,58.97561303335001,62.905161488733995
2020-12-13 00:00:00,0.0,0.0,0.0,227.63949999999988,56.18621362225003,50.048377906049915
2020-12-13 01:00:00,0.0,0.0,0.0,222.46599999999995,67.62423551642998,53.55489337081008
2020-12-13 02:00:00,0.0,0.0,0.0,191.0895,93.44625741061003,72.28140133893007
2020-12-13 03:00:00,0.0,0.0,0.0,192.25809999999993,107.50629537495,71.0165601029301
2020-12-13 04:00:00,0.0,0.0,0.0,187.21110000000004,112.76001260930988,64.92411020593008
2020-12-13 05:00:00,0.0,0.0,0.0,165.97589999999994,162.48213916330997,55.31708972393008
2020-12-13 06:00:00,0.0,0.0,0.0,145.56628025021996,182.23213916330997,48.620238024910066
2020-12-13 07:00:00,0.0,0.0,0.0,157.95826879253994,182.80970604678998,39.524422561910086
2020-12-13 08:00:00,0.0,0.0,0.0,170.68925095724012,197.68672756706985,28.966115232930036
2020-12-13 09:00:00,0.0,0.0,0.0,195.3587108883599,191.75494983514997,26.875798100930083
2020-12-13 10:00:00,0.0,0.0,0.0,197.76828911164006,205.11621269564984,22.450253748950104
2020-12-13 11:00:00,0.0,0.0,0.0,202.99070000000003,197.36827091870984,20.735142898930064
2020-12-13 12:00:00,0.0,0.0,0.0,209.2462698722401,193.03549281288983,20.81401841991007
2020-12-13 13:00:00,0.0,0.0,0.0,216.65912522108948,186.31553005420045,17.3212017409501
2020-12-13 14:00:00,0.0,0.0,0.0,222.5776049066704,178.63868788098,19.8807219225896
2020-12-13 15:00:00,0.0,0.0,0.0,234.98589999999996,124.01510977712996,38.266686584910076
2020-12-13 16:00:00,0.0,0.0,0.0,236.84589999999997,82.64175944148994,50.84548744995007
2020-12-13 17:00:00,0.0,0.0,0.0,235.22589999999997,50.48304386054949,61.53966690429055
2020-12-13 18:00:00,0.0,0.0,0.0,272.5,14.528846884739977,34.09183248790004
2020-12-13 19:00:00,0.0,8.495258976069891,0.0,193.3385126993898,68.18716877892004,0.0
2020-12-13 20:00:00,0.0,0.3827073412499544,0.0,195.2385126993898,66.95439067310008,0.0
2020-12-13 21:00:00,0.0,0.0,0.0,204.26141269938972,65.71583604595035,0.1291733748998496
2020-12-13 22:00:00,0.0,4.445686640100135,0.0,252.69949999999992,68.06521552734024,0.0
2020-12-13 23:00:00,0.0,0.0,0.0,237.95919999999992,61.48686625161456,40.4882626356255
2020-12-14 00:00:00,0.0,0.0,0.0,214.52669999999992,98.51013553334056,44.33539335389952
2020-12-14 01:00:00,0.0,0.0,0.0,202.16466090036502,119.34009470728,40.104748262594995
2020-12-14 02:00:00,0.0,0.0,0.0,168.70981622231506,159.23358949333,38.30274796259499
2020-12-14 03:00:00,0.0,0.0,0.0,166.129642987545,157.2941451141,40.90574736259501
2020-12-14 04:00:00,0.0,0.0,0.0,169.53917988977494,152.57470073487,44.30874826259503
2020-12-14 05:00:00,0.0,0.0,0.0,167.7159,154.83351692464498,39.615711962594986
2020-12-14 06:00:00,0.0,0.0,0.0,177.67910000000006,126.54841515886491,33.922413275574996
2020-12-14 07:00:00,0.0,0.0,0.0,193.12949999999995,137.93536759915003,6.395593030889984
2020-12-14 08:00:00,0.0,24.006188394469945,0.0,223.84029999999996,151.52145302171002,0.0
2020-12-14 09:00:00,0.0,12.138910002449961,0.0,243.70949999999996,130.16827884069002,0.0
2020-12-14 10:00:00,0.0,23.232064860590015,0.0,253.08949999999996,139.22973918442997,0.0
2020-12-14 11:00:00,0.0,23.36856977842993,0.0,256.61249999999995,141.65105555747002,0.0
2020-12-14 12:00:00,0.0,8.31776542216005,0.0,247.82659999999996,139.26964570300007,0.0
2020-12-14 13:00:00,0.0,20.958785188429943,0.0,263.44589999999994,121.14243481146997,0.0
2020-12-14 14:00:00,0.0,15.470996863469964,0.0,250.79638098250987,103.63731778320007,0.0
2020-12-14 15:00:00,0.0,8.968221299622911,0.0,256.0263549462928,100.69787340397,0.0
2020-12-14 16:00:00,0.0,0.0,0.0,238.7794950137229,86.30842902473995,3.639354773377079
2020-12-14 17:00:00,0.0,0.0,0.0,225.13796905747427,82.33898464551001,16.70450380037709
2020-12-14 18:00:00,0.0,14.894544896096008,0.0,195.9417682051759,93.02247943156001,0.0
2020-12-14 19:00:00,0.0,0.0,0.0,128.29296032702595,89.23383505232997,11.587492209884033
2020-12-14 20:00:00,0.0,2.144629660265773,0.0,146.16679517179602,88.09405150978827,0.0
2020-12-14 21:00:00,0.0,0.0,0.0,172.58509517179596,68.48120713056004,6.738290709884012
2020-12-14 22:00:00,0.0,0.0,0.0,212.78719212184993,15.787362751329994,57.41264389206009
2020-12-14 23:00:00,0.0,0.0,0.0,193.16800773042917,41.417618374069995,83.67938289474078
2020-12-15 00:00:00,0.0,0.0,0.0,167.42129226957087,76.84991315814999,88.8838200885191
2020-12-15 01:00:00,0.0,0.0,0.0,155.0191930108956,100.83768120082534,87.6347006095191
2020-12-15 02:00:00,0.0,0.0,0.0,151.67928293162095,114.43248179109997,77.92870150951909
2020-12-15 03:00:00,0.0,0.0,0.0,157.63590000000005,112.62280410572085,75.6307003095191
2020-12-15 04:00:00,0.0,0.0,0.0,147.5821240574835,111.38328117523075,80.61470110951909
2020-12-15 05:00:00,0.0,0.0,0.0,147.38590000000005,129.61421549072077,76.86027250951912
2020-12-15 06:00:00,0.0,0.0,0.0,163.3287,113.69531905897,67.38114237227
2020-12-15 07:00:00,0.0,0.0,0.0,193.9595,88.00995337642998,60.27934589227002
2020-12-15 08:00:00,0.0,0.0,0.0,255.01939968683436,49.320348530579935,48.25345280642571
2020-12-15 09:00:00,0.0,0.0,0.0,255.30101354144978,69.23788284607001,46.58086383652022
2020-12-15 10:00:00,0.0,0.0,0.0,246.51359999999994,17.64995632683995,30.740387562520198
2020-12-15 11:00:00,0.0,0.0,0.0,256.9235999999999,17.758290644299947,25.462983830520216
2020-12-15 12:00:00,0.0,0.0,0.0,272.5,69.8533862081197,35.53559823452022
2020-12-15 13:00:00,0.0,0.0,0.0,272.5,74.92415927724998,19.780062632590003
2020-12-15 14:00:00,0.0,0.0,0.0,272.5,80.34249359471004,1.0451841043299623
2020-12-15 15:00:00,0.0,0.0,0.0,272.5,74.98861053327558,3.1170749553644583
2020-12-15 16:00:00,0.0,0.0,0.0,259.54577498361004,46.95622306632004,17.28540134731
2020-12-15 17:00:00,0.0,0.0,0.0,237.61187292993984,38.694557381810036,29.48627621629001
2020-12-15 18:00:00,0.0,19.34215655861601,0.0,219.91708676952825,60.57289169927,0.0
2020-12-15 19:00:00,0.0,0.0,0.0,103.50187471481115,101.45496518004002,12.240773870364023
2020-12-15 20:00:00,0.0,0.0,0.0,107.5551767684814,97.55921687639452,8.935773970364039
2020-12-15 21:00:00,0.0,0.0,0.0,123.52097471488594,104.59073381299001,11.031834582364013
2020-12-15 22:00:00,0.0,5.5223258296359745,0.0,225.02344212342592,62.746968130449986,0.0
2020-12-15 23:00:00,0.0,0.0,0.0,195.3872232802201,38.24776328460005,81.70129991541984
2020-12-16 00:00:00,0.0,0.0,0.0,175.1414232802201,81.26263676536998,81.69858558718997
2020-12-16 01:00:00,0.0,0.0,0.0,164.03147205585515,102.10828439173486,74.13858558718997
2020-12-16 02:00:00,0.0,0.0,0.0,149.48122436126508,121.54217255932488,75.66858558718997
2020-12-16 03:00:00,0.0,0.0,0.0,151.32739143467515,116.77606072691484,76.06858558718997
2020-12-16 04:00:00,0.0,0.0,0.0,152.87760526908517,113.86954889450487,78.59858558718997
2020-12-16 05:00:00,0.0,0.0,0.0,139.82252328022017,132.0663318183699,72.23858558718996
2020-12-16 06:00:00,0.0,0.0,0.0,158.98812328022015,104.15780327538985,66.39953604416996
2020-12-16 07:00:00,0.0,0.0,0.0,182.79331840127995,97.12815393653,54.12411456576999
2020-12-16 08:00:00,0.0,0.0,0.0,239.45201840128004,69.77800294080998,28.85521471516998
2020-12-16 09:00:00,0.0,0.0,0.0,238.58379999999997,73.28801995579002,41.24708259218994
2020-12-16 10:00:00,0.0,0.0,0.0,258.8891,76.52257927599004,30.362606435589953
2020-12-16 11:00:00,0.0,0.0,0.0,246.31359999999992,86.82159391881012,43.421219675169965
2020-12-16 12:00:00,0.0,0.0,0.0,272.5,74.31955561117002,38.710044091209994
2020-12-16 13:00:00,0.0,0.0,0.0,272.5,68.04638294207,18.34184285710994
2020-12-16 14:00:00,0.0,0.0,0.0,272.5,62.47107110966003,9.401115846119936
2020-12-16 15:00:00,0.0,0.0,0.0,269.8556593718199,62.99495927724995,16.33748260051013
2020-12-16 16:00:00,0.0,0.0,0.0,244.13079992533972,59.29804744483992,21.69603472692031
2020-12-16 17:00:00,0.0,0.0,0.0,209.17999999999998,55.98193561242995,40.12876478055014
2020-12-16 18:00:00,0.0,4.826341426616011,0.0,178.76563334199605,73.59236845739986,0.0
