,SU -> CE,CE -> NO,OR -> CE,CE -> SU,CE -> OR,NO -> CE
2020-03-27 12:00:00,0.0,193.51568622805817,0.0,99.65176532433598,272.5,0.0
2020-03-27 13:00:00,0.0,173.20648622805817,0.0,91.44796532433598,272.5,0.0
2020-03-27 14:00:00,0.0,174.36648622805816,0.0,90.50796532433598,272.5,0.0
2020-03-27 15:00:00,0.0,185.70318622805817,0.0,89.81796532433599,272.5,0.0
2020-03-27 16:00:00,0.0,192.98528622805821,0.0,93.47006532433598,272.5,0.0
2020-03-27 17:00:00,0.0,212.9363862280582,0.0,99.68726532433598,272.5,0.0
2020-03-27 18:00:00,0.0,271.4712862280582,0.0,133.90447779821403,272.5,0.0
2020-03-27 19:00:00,0.0,282.99568622805816,0.0,145.67176532433598,272.5,0.0
2020-03-27 20:00:00,0.0,263.01568622805826,0.0,138.451765324336,272.5,0.0
2020-03-27 21:00:00,0.0,224.48568622805817,0.0,126.46187878723401,272.5,0.0
2020-03-27 22:00:00,0.0,188.38568622805818,0.0,108.10796532433598,272.5,0.0
2020-03-27 23:00:00,0.0,156.0156862280582,0.0,92.79807878723402,272.5,0.0
2020-03-28 00:00:00,0.0,126.68354706474821,0.0,86.95796532433599,272.5,0.0
2020-03-28 01:00:00,0.0,114.90354706474818,0.0,81.83807878723401,272.5,0.0
2020-03-28 02:00:00,0.0,109.1635470647482,0.0,84.25446532433598,272.5,0.0
2020-03-28 03:00:00,0.0,113.11294706474814,0.0,80.29807878723402,265.8299190840516,0.0
2020-03-28 04:00:00,0.0,105.9335470647481,0.0,83.73256532433598,259.21731908405155,0.0
2020-03-28 05:00:00,0.0,109.89354706474805,0.0,92.090865324336,257.63281908405156,0.0
2020-03-28 06:00:00,0.0,103.04944706474808,0.0,73.85796532433598,233.35231908405157,0.0
2020-03-28 07:00:00,0.0,110.4035470647481,0.0,73.88796532433598,252.08231908405148,0.0
2020-03-28 08:00:00,0.0,138.20844706474804,0.0,79.51986532433598,270.00831908405155,0.0
2020-03-28 09:00:00,0.0,155.430047064748,0.0,81.89916532433598,272.5,0.0
2020-03-28 10:00:00,0.0,170.85284706474792,0.0,85.20546532433599,272.5,0.0
2020-03-28 11:00:00,0.0,186.7427470647479,0.0,90.49876532433598,272.5,0.0
2020-03-28 12:00:00,0.0,186.312747064748,0.0,82.43796532433598,272.5,0.0
2020-03-28 13:00:00,0.0,167.01354706474794,0.0,86.39796532433598,272.5,0.0
2020-03-28 14:00:00,0.0,172.1535470647478,0.0,89.90556532433598,272.5,0.0
2020-03-28 15:00:00,0.0,180.0367470647478,0.0,88.14796532433598,272.5,0.0
2020-03-28 16:00:00,0.0,182.12761229219154,0.0,91.78716532433599,272.5,0.0
2020-03-28 17:00:00,0.0,186.9583122921914,0.0,98.93536532433598,272.5,0.0
2020-03-28 18:00:00,0.0,266.7524122921913,0.0,142.27187878723402,272.5,0.0
2020-03-28 19:00:00,0.0,280.54611229219154,0.0,144.701765324336,272.5,0.0
2020-03-28 20:00:00,0.0,260.70611229219156,0.0,139.21176532433597,272.5,0.0
2020-03-28 21:00:00,0.0,228.9827470647479,0.0,116.67796532433599,272.5,0.0
2020-03-28 22:00:00,0.0,191.8827470647475,0.0,101.36796532433598,272.5,0.0
2020-03-28 23:00:00,0.0,162.69274706474746,0.0,77.45256532433599,272.5,0.0
2020-03-29 00:00:00,0.0,128.42354706474748,0.0,87.120065324336,272.5,0.0
2020-03-29 01:00:00,0.0,115.32354706474746,0.0,79.40796532433598,272.5,0.0
2020-03-29 02:00:00,0.0,107.12354706474747,0.0,82.36266532433598,272.5,0.0
2020-03-29 03:00:00,0.0,108.28434706474745,0.0,82.02256532433599,263.5948190840516,0.0
2020-03-29 04:00:00,0.0,103.13354706474746,0.0,77.38796532433598,256.7350190840516,0.0
2020-03-29 05:00:00,0.0,106.13354706474746,0.0,86.48286532433598,253.92451908405155,0.0
2020-03-29 06:00:00,0.0,98.51394706474747,0.0,67.85796532433598,228.56231908405158,0.0
2020-03-29 07:00:00,0.0,107.88354706474746,0.0,71.48796532433599,246.65231908405158,0.0
2020-03-29 08:00:00,0.0,137.87884706474748,0.0,79.27266532433597,264.77191908405155,0.0
2020-03-29 09:00:00,0.0,157.46944706474747,0.0,82.31116532433597,272.5,0.0
2020-03-29 10:00:00,0.0,173.18724706474745,0.0,85.93676532433598,272.5,0.0
2020-03-29 11:00:00,0.0,189.50274706474747,0.0,93.69176532433598,272.5,0.0
2020-03-29 12:00:00,0.0,188.8827470647475,0.0,84.64796532433598,272.5,0.0
2020-03-29 13:00:00,0.0,179.0739470647475,0.0,89.85296532433598,272.5,0.0
2020-03-29 14:00:00,0.0,180.40354706474747,0.0,99.95866532433598,272.5,0.0
2020-03-29 15:00:00,0.0,188.31794706474747,0.0,106.24176532433597,272.5,0.0
2020-03-29 16:00:00,0.0,192.83964706474748,0.0,94.21796532433598,272.5,0.0
2020-03-29 17:00:00,0.0,198.49434706474747,0.0,97.20796532433599,272.5,0.0
2020-03-29 18:00:00,0.0,274.2324470647475,0.0,139.64096532433598,272.5,0.0
2020-03-29 19:00:00,0.0,286.9627470647475,0.0,149.93176532433597,272.5,0.0
2020-03-29 20:00:00,0.0,269.46274706474753,0.0,145.73176532433598,272.5,0.0
2020-03-29 21:00:00,0.0,236.70274706474754,0.0,136.09176532433597,272.5,0.0
2020-03-29 22:00:00,0.0,198.70274706474748,0.0,108.24176532433597,272.5,0.0
2020-03-29 23:00:00,0.0,168.08274706474745,0.0,101.69796532433598,272.5,0.0
2020-03-30 00:00:00,0.0,129.43354706474747,0.0,83.99796532433598,272.5,0.0
2020-03-30 01:00:00,0.0,116.44354706474746,0.0,78.87796532433599,272.5,0.0
2020-03-30 02:00:00,0.0,108.82354706474746,0.0,76.75796532433598,272.5,0.0
2020-03-30 03:00:00,0.0,105.54354706474749,0.0,78.50736532433599,272.5,0.0
2020-03-30 04:00:00,0.0,105.57354706474746,0.0,76.91796532433598,272.5,0.0
2020-03-30 05:00:00,0.0,117.50544706474747,0.0,87.03586532433599,272.5,0.0
2020-03-30 06:00:00,0.0,120.28644706474748,0.0,72.95796532433599,259.2568190840516,0.0
2020-03-30 07:00:00,0.0,146.82254706474745,0.0,76.23796532433599,272.5,0.0
2020-03-30 08:00:00,0.0,170.74274706474748,0.0,83.13516532433597,272.5,0.0
2020-03-30 09:00:00,0.0,183.23274706474749,0.0,87.25516532433598,272.5,0.0
2020-03-30 10:00:00,0.0,188.90274706474747,0.0,98.34176532433598,272.5,0.0
2020-03-30 11:00:00,0.0,198.23274706474746,0.0,88.42696532433598,272.5,0.0
2020-03-30 12:00:00,0.0,198.28274706474747,0.0,91.51796532433599,272.5,0.0
2020-03-30 13:00:00,0.0,179.45354706474748,0.0,101.70606532433598,272.5,0.0
2020-03-30 14:00:00,0.0,182.36354706474748,0.0,102.74276532433598,272.5,0.0
2020-03-30 15:00:00,0.0,197.2727470647475,0.0,98.21796532433598,272.5,0.0
2020-03-30 16:00:00,0.0,197.1327470647475,0.0,98.93796532433598,272.5,0.0
2020-03-30 17:00:00,0.0,199.90814706474748,0.0,97.737965324336,272.5,0.0
2020-03-30 18:00:00,0.0,278.84274706474747,0.0,144.04936532433598,272.5,0.0
2020-03-30 19:00:00,0.0,294.5727470647475,0.0,149.661765324336,272.5,0.0
2020-03-30 20:00:00,0.0,279.94274706474744,0.0,144.71176532433597,272.5,0.0
2020-03-30 21:00:00,0.0,238.66434706474752,0.0,135.07176532433598,272.5,0.0
2020-03-30 22:00:00,0.0,192.18354706474747,0.0,120.960465324336,272.5,0.0
2020-03-30 23:00:00,0.0,158.18354706474747,0.0,98.863165324336,272.5,0.0
2020-03-31 00:00:00,0.0,131.91354706474746,0.0,86.57796532433599,272.5,0.0
2020-03-31 01:00:00,0.0,123.53704706474747,0.0,81.477965324336,272.5,0.0
2020-03-31 02:00:00,0.0,112.80354706474748,0.0,80.827365324336,272.5,0.0
2020-03-31 03:00:00,0.0,110.82354706474746,0.0,77.227965324336,272.5,0.0
2020-03-31 04:00:00,0.0,111.99354706474747,0.0,79.017965324336,272.5,0.0
2020-03-31 05:00:00,0.0,123.04684706474748,0.0,90.79016532433599,272.5,0.0
2020-03-31 06:00:00,0.0,126.65714706474748,0.0,72.67796532433599,269.59681908405156,0.0
2020-03-31 07:00:00,0.0,139.93354706474747,0.0,79.77796532433598,272.5,0.0
2020-03-31 08:00:00,0.0,168.83034706474749,0.0,87.19336532433599,272.5,0.0
2020-03-31 09:00:00,0.0,179.58354706474748,0.0,90.42756532433597,272.5,0.0
2020-03-31 10:00:00,0.0,193.7927470647475,0.0,99.13106532433598,272.5,0.0
2020-03-31 11:00:00,0.0,202.74274706474748,0.0,107.807665324336,272.5,0.0
2020-03-31 12:00:00,0.0,196.78274706474747,0.0,106.73176532433598,272.5,0.0
2020-03-31 13:00:00,0.0,181.18554706474745,0.0,98.17796532433599,272.5,0.0
2020-03-31 14:00:00,0.0,176.55354706474748,0.0,97.59796532433599,272.5,0.0
2020-03-31 15:00:00,0.0,181.36354706474748,0.0,99.34796532433599,272.5,0.0
2020-03-31 16:00:00,0.0,190.57364706474746,0.0,102.26366532433599,272.5,0.0
2020-03-31 17:00:00,0.0,196.88754706474748,0.0,97.69796532433598,272.5,0.0
2020-03-31 18:00:00,0.0,276.8258470647475,0.0,144.36866532433595,272.5,0.0
2020-03-31 19:00:00,0.0,292.5127470647475,0.0,149.67176532433598,272.5,0.0
2020-03-31 20:00:00,0.0,277.04274706474746,0.0,143.77176532433597,272.5,0.0
2020-03-31 21:00:00,0.0,242.85274706474746,0.0,136.941765324336,272.5,0.0
2020-03-31 22:00:00,0.0,202.06274706474747,0.0,118.35516532433599,272.5,0.0
2020-03-31 23:00:00,0.0,168.31274706474747,0.0,99.69796532433598,272.5,0.0
2020-04-01 00:00:00,0.0,133.86354706474748,0.0,93.32956532433597,272.5,0.0
2020-04-01 01:00:00,0.0,121.01354706474748,0.0,86.41796532433598,272.5,0.0
2020-04-01 02:00:00,0.0,117.06754706474749,0.0,84.00796532433598,272.5,0.0
2020-04-01 03:00:00,0.0,110.90354706474747,0.0,78.29796532433598,272.5,0.0
2020-04-01 04:00:00,0.0,111.66354706474746,0.0,78.72796532433598,272.5,0.0
2020-04-01 05:00:00,0.0,124.14894706474749,0.0,88.64306532433598,272.5,0.0
2020-04-01 06:00:00,0.0,127.15704706474747,0.0,71.39796532433598,268.9468190840516,0.0
2020-04-01 07:00:00,0.0,141.83354706474748,0.0,76.43796532433596,272.5,0.0
2020-04-01 08:00:00,0.0,169.58224706474746,0.0,87.46116532433598,272.5,0.0
2020-04-01 09:00:00,0.0,182.86924706474747,0.0,92.21976532433598,272.5,0.0
2020-04-01 10:00:00,0.0,193.77694706474747,0.0,96.80326532433598,272.5,0.0
2020-04-01 11:00:00,0.0,203.99274706474748,0.0,106.29176532433598,272.5,0.0
2020-04-01 12:00:00,0.0,201.02274706474748,0.0,105.29176532433598,272.5,0.0
2020-04-01 13:00:00,0.0,180.55354706474748,0.0,93.10796532433598,272.5,0.0
2020-04-01 14:00:00,0.0,191.99014706474748,0.0,102.53796532433599,272.5,0.0
2020-04-01 15:00:00,0.0,197.50554706474747,0.0,110.31176532433598,272.5,0.0
2020-04-01 16:00:00,0.0,202.13894689694504,0.0,97.52796532433597,272.5,0.0
2020-04-01 17:00:00,0.0,211.67844689694502,0.0,99.05796532433598,272.5,0.0
2020-04-01 18:00:00,0.0,289.06844689694503,0.0,148.34176532433597,272.5,0.0
2020-04-01 19:00:00,0.0,292.687046896945,0.0,148.76176532433598,272.5,0.0
2020-04-01 20:00:00,0.0,285.92844689694493,0.0,143.89176532433598,272.5,0.0
2020-04-01 21:00:00,0.0,253.26844689694494,0.0,126.08796532433598,272.5,0.0
2020-04-01 22:00:00,0.0,210.89844689694496,0.0,111.56796532433599,272.5,0.0
2020-04-01 23:00:00,0.0,175.778446896945,0.0,103.471165324336,272.5,0.0
2020-04-02 00:00:00,0.0,146.38534689694504,0.0,90.18796532433598,272.5,0.0
2020-04-02 01:00:00,0.0,127.17924689694502,0.0,93.13016134771402,272.5,0.0
2020-04-02 02:00:00,0.0,121.39085509213083,0.0,80.32356532433599,272.5,0.0
2020-04-02 03:00:00,0.0,118.32085509213081,0.0,78.62796532433599,272.5,0.0
2020-04-02 04:00:00,0.0,118.57085509213081,0.0,78.83796532433598,272.5,0.0
2020-04-02 05:00:00,0.0,135.99065509213082,0.0,88.66016134771402,272.5,0.0
2020-04-02 06:00:00,0.0,123.46085509213083,0.0,73.96796532433598,272.5,0.0
2020-04-02 07:00:00,0.0,153.29215509213083,0.0,79.82816532433598,272.5,0.0
2020-04-02 08:00:00,0.0,181.7100550921308,0.0,84.83796532433598,272.5,0.0
2020-04-02 09:00:00,0.0,182.8597602370509,0.0,87.81796532433599,272.5,0.0
2020-04-02 10:00:00,0.0,198.74256023705087,0.0,101.49176532433597,272.5,0.0
2020-04-02 11:00:00,0.0,206.40936023705086,0.0,98.01796532433599,272.5,0.0
2020-04-02 12:00:00,0.0,205.52016023705087,0.0,95.59756532433599,272.5,0.0
2020-04-02 13:00:00,0.0,188.1709602370509,0.0,88.23796532433599,272.5,0.0
2020-04-02 14:00:00,0.0,202.31016023705087,0.0,86.48796532433599,272.5,0.0
2020-04-02 15:00:00,0.0,197.29676023705088,0.0,96.05176532433597,272.5,0.0
2020-04-02 16:00:00,0.0,205.58176023705087,0.0,89.42326532433599,272.5,0.0
2020-04-02 17:00:00,0.0,213.04016023705086,0.0,101.02176532433597,272.5,0.0
2020-04-02 18:00:00,0.0,283.7607434129958,0.0,134.787965324336,272.5,0.0
2020-04-02 19:00:00,0.0,298.4592770611059,0.0,131.95636134771402,272.5,0.0
2020-04-02 20:00:00,0.0,287.28016023705084,0.0,130.47396532433598,272.5,0.0
2020-04-02 21:00:00,0.0,252.85016023705086,0.0,117.73286532433598,272.5,0.0
2020-04-02 22:00:00,0.0,200.95096023705085,0.0,113.59176532433598,272.5,0.0
2020-04-02 23:00:00,0.0,176.2101602370509,0.0,97.25896134771402,272.5,0.0
2020-04-03 00:00:00,0.0,140.55096023705087,0.0,81.78636134771402,272.5,0.0
2020-04-03 01:00:00,0.0,136.3904602370508,0.0,77.57636134771403,272.5,0.0
2020-04-03 02:00:00,0.0,121.82096023705074,0.0,76.84636134771402,267.09681908405156,0.0
2020-04-03 03:00:00,0.0,122.6049602370507,0.0,77.24796532433598,257.23971908405156,0.0
2020-04-03 04:00:00,0.0,127.60966023705063,0.0,82.11636134771402,264.7923190840516,0.0
2020-04-03 05:00:00,0.0,126.55096023705065,0.0,80.90796532433598,263.6523190840516,0.0
2020-04-03 06:00:00,0.0,133.83956023705062,0.0,77.14056532433598,228.6943190840516,0.0
2020-04-03 07:00:00,0.0,146.59096023705064,0.0,83.49526532433597,259.8501190840516,0.0
2020-04-03 08:00:00,0.0,178.24016023705073,0.0,76.69360168974094,272.5,0.0
2020-04-03 09:00:00,0.0,174.9809602370507,0.0,82.91796532433598,272.5,0.0
2020-04-03 10:00:00,0.0,189.9566602370507,0.0,87.11096532433598,272.5,0.0
2020-04-03 11:00:00,0.0,199.7501602370507,0.0,89.77156532433598,272.5,0.0
2020-04-03 12:00:00,0.0,186.75516023705072,0.0,83.33796532433598,272.5,0.0
2020-04-03 13:00:00,0.0,193.81016023705064,0.0,87.06740168974095,272.5,0.0
2020-04-03 14:00:00,0.0,184.53696023705064,0.0,86.82196532433596,272.5,0.0
2020-04-03 15:00:00,0.0,194.9601602370508,0.0,86.56796532433599,272.5,0.0
2020-04-03 16:00:00,0.0,183.14096023705088,0.0,86.49796532433598,272.5,0.0
2020-04-03 17:00:00,0.0,199.07216023705087,0.0,97.017401689741,272.5,0.0
2020-04-03 18:00:00,0.0,278.99016023705076,0.0,139.60096134771402,272.5,0.0
2020-04-03 19:00:00,0.0,286.943132270956,0.0,131.84636134771398,272.5,0.0
2020-04-03 20:00:00,0.0,271.7985520418647,0.0,127.50796532433598,272.5,0.0
2020-04-03 21:00:00,0.0,235.59855204186448,0.0,121.30016134771401,272.5,0.0
2020-04-03 22:00:00,0.0,199.46855204186494,0.0,102.30796532433598,272.5,0.0
2020-04-03 23:00:00,0.0,158.37935204186496,0.0,97.40016134771403,272.5,0.0
2020-04-04 00:00:00,0.0,133.56935204186496,0.0,82.57636134771403,272.5,0.0
2020-04-04 01:00:00,0.0,125.31988000795947,0.0,80.31796532433599,266.6848190840516,0.0
2020-04-04 02:00:00,0.0,114.24935204186494,0.0,81.71466134771401,256.4981190840516,0.0
2020-04-04 03:00:00,0.0,120.04655204186494,0.0,74.04636134771403,263.04231908405154,0.0
2020-04-04 04:00:00,0.0,110.66935204186495,0.0,74.42636134771402,248.79211908405156,0.0
2020-04-04 05:00:00,0.0,122.39055204186494,0.0,77.55106134771401,253.33231908405153,0.0
2020-04-04 06:00:00,0.0,99.87935204186496,0.0,67.65426532433598,202.73591908405157,0.0
2020-04-04 07:00:00,0.0,122.86665204186494,0.0,76.26176532433598,236.63791908405162,0.0
2020-04-04 08:00:00,0.0,149.94855204186493,0.0,73.61430168974096,255.20701908405155,0.0
2020-04-04 09:00:00,0.0,163.92855204186495,0.0,75.44796532433598,272.1075190840516,0.0
2020-04-04 10:00:00,0.0,173.62215204186492,0.0,83.99796532433598,272.5,0.0
2020-04-04 11:00:00,0.0,189.11855204186497,0.0,86.41796532433598,272.5,0.0
2020-04-04 12:00:00,0.0,187.12855204186494,0.0,85.72046532433598,272.5,0.0
2020-04-04 13:00:00,0.0,174.13935204186495,0.0,94.39176532433598,272.5,0.0
2020-04-04 14:00:00,0.0,181.42155204186494,0.0,88.456865324336,272.5,0.0
2020-04-04 15:00:00,0.0,170.68935204186494,0.0,85.47796532433598,272.5,0.0
2020-04-04 16:00:00,0.0,188.62855204186496,0.0,94.66176532433597,272.5,0.0
2020-04-04 17:00:00,0.0,186.5836611541849,0.0,102.32176532433598,272.5,0.0
2020-04-04 18:00:00,0.0,265.412960224994,0.0,133.137965324336,272.5,0.0
2020-04-04 19:00:00,0.0,277.37553474641595,0.0,132.596361347714,272.5,0.0
2020-04-04 20:00:00,0.0,262.2985520418649,0.0,127.56336532433599,272.5,0.0
2020-04-04 21:00:00,0.0,220.35935204186492,0.0,111.42796532433599,272.5,0.0
2020-04-04 22:00:00,0.0,187.56935204186496,0.0,107.57176532433598,272.5,0.0
2020-04-04 23:00:00,0.0,163.10875204186493,0.0,94.52996532433598,272.5,0.0
2020-04-05 00:00:00,0.0,140.41785204186493,0.0,81.21796532433598,272.5,0.0
2020-04-05 01:00:00,0.0,133.09855204186496,0.0,78.56796532433599,262.69871908405156,0.0
2020-04-05 02:00:00,0.0,124.53835204186498,0.0,71.97796532433598,249.2572190840515,0.0
2020-04-05 03:00:00,0.0,111.44935204186496,0.0,78.98586532433599,241.16141908405157,0.0
2020-04-05 04:00:00,0.0,110.61935204186494,0.0,72.81796532433599,236.53671908405155,0.0
2020-04-05 05:00:00,0.0,112.36935204186494,0.0,74.12796532433599,230.29491908405157,0.0
2020-04-05 06:00:00,0.0,99.94915204186495,0.0,64.00806532433597,202.5261190840516,0.0
2020-04-05 07:00:00,0.0,122.06865204186496,0.0,70.44346532433599,233.42231908405157,0.0
2020-04-05 08:00:00,0.0,137.55935204186494,0.0,67.21796532433598,244.15841908405153,0.0
2020-04-05 09:00:00,0.0,162.12505204186496,0.0,81.57176532433598,266.61231908405153,0.0
2020-04-05 10:00:00,0.0,180.24855204186494,0.0,74.47796532433598,270.2772190840516,0.0
2020-04-05 11:00:00,0.0,193.25855204186496,0.0,79.56796532433599,272.5,0.0
2020-04-05 12:00:00,0.0,179.60935204186495,0.0,76.98796532433599,272.5,0.0
2020-04-05 13:00:00,0.0,174.01935204186495,0.0,83.83556532433599,272.5,0.0
2020-04-05 14:00:00,0.0,190.29855204186495,0.0,82.52746532433599,272.5,0.0
2020-04-05 15:00:00,0.0,194.01185204186498,0.0,88.74866532433597,272.5,0.0
2020-04-05 16:00:00,0.0,197.79855204186495,0.0,96.87176532433598,272.5,0.0
2020-04-05 17:00:00,0.0,211.45855204186495,0.0,100.24376532433598,272.5,0.0
2020-04-05 18:00:00,0.0,268.17935204186495,0.0,131.72796532433597,272.5,0.0
2020-04-05 19:00:00,0.0,272.03935204186496,0.0,133.204643913344,272.5,0.0
2020-04-05 20:00:00,0.0,267.098552041865,0.0,131.606965324336,272.5,0.0
2020-04-05 21:00:00,0.0,235.82855204186495,0.0,122.42176532433598,272.5,0.0
2020-04-05 22:00:00,0.0,198.56855204186493,0.0,102.32426532433598,272.5,0.0
2020-04-05 23:00:00,0.0,159.97675204186493,0.0,90.52796532433598,272.5,0.0
2020-04-06 00:00:00,0.0,131.87935204186496,0.0,87.09136532433598,272.5,0.0
2020-04-06 01:00:00,0.0,119.00935204186496,0.0,77.42796532433599,272.5,0.0
2020-04-06 02:00:00,0.0,116.07465204186495,0.0,82.30696532433598,272.5,0.0
2020-04-06 03:00:00,0.0,118.30325204186494,0.0,74.44796532433598,272.5,0.0
2020-04-06 04:00:00,0.0,112.29935204186495,0.0,75.73796532433599,272.5,0.0
2020-04-06 05:00:00,0.0,127.66645204186494,0.0,85.19256532433597,272.5,0.0
2020-04-06 06:00:00,0.0,132.14485204186494,0.0,72.29796532433598,266.1223190840516,0.0
2020-04-06 07:00:00,0.0,148.63935204186495,0.0,76.56796532433599,272.5,0.0
2020-04-06 08:00:00,0.0,175.39665204186494,0.0,82.91886532433598,272.5,0.0
2020-04-06 09:00:00,0.0,191.81855204186493,0.0,91.61206532433599,272.5,0.0
2020-04-06 10:00:00,0.0,202.80855204186494,0.0,92.21976532433598,272.5,0.0
2020-04-06 11:00:00,0.0,211.05855204186494,0.0,107.621765324336,272.5,0.0
2020-04-06 12:00:00,0.0,206.25855204186493,0.0,88.35936532433598,272.5,0.0
2020-04-06 13:00:00,0.0,203.06855204186493,0.0,88.56796532433599,272.5,0.0
2020-04-06 14:00:00,0.0,201.42955204186495,0.0,96.08426532433597,272.5,0.0
2020-04-06 15:00:00,0.0,206.59855204186493,0.0,95.59176532433598,272.5,0.0
2020-04-06 16:00:00,0.0,198.70995204186497,0.0,92.06796532433599,272.5,0.0
2020-04-06 17:00:00,0.0,193.27935204186494,0.0,104.20176532433598,272.5,0.0
2020-04-06 18:00:00,0.0,275.269352041865,0.0,137.08796532433598,272.5,0.0
2020-04-06 19:00:00,0.0,282.28233601307875,0.0,136.257965324336,272.5,0.0
2020-04-06 20:00:00,0.0,276.96263601307874,0.0,138.811765324336,272.5,0.0
2020-04-06 21:00:00,0.0,243.82153601307883,0.0,128.431765324336,272.5,0.0
2020-04-06 22:00:00,0.0,204.1315360130789,0.0,110.622265324336,272.5,0.0
2020-04-06 23:00:00,0.0,172.21153601307884,0.0,88.188465324336,272.5,0.0
2020-04-07 00:00:00,0.0,142.76133601307885,0.0,86.67796532433599,272.5,0.0
2020-04-07 01:00:00,0.0,122.33233601307889,0.0,77.82706532433598,272.5,0.0
2020-04-07 02:00:00,0.0,116.17233601307883,0.0,75.15796532433599,272.5,0.0
2020-04-07 03:00:00,0.0,110.41233601307884,0.0,74.997965324336,272.5,0.0
2020-04-07 04:00:00,0.0,110.51233601307885,0.0,76.07796532433599,272.5,0.0
2020-04-07 05:00:00,0.0,123.85913601307885,0.0,85.81326532433599,272.5,0.0
2020-04-07 06:00:00,0.0,125.94653601307886,0.0,71.33796532433598,259.2523190840516,0.0
2020-04-07 07:00:00,0.0,140.33233601307887,0.0,75.62796532433599,272.5,0.0
2020-04-07 08:00:00,0.0,173.56693601307884,0.0,83.09326532433599,272.5,0.0
2020-04-07 09:00:00,0.0,181.67303601307887,0.0,87.04846532433598,272.5,0.0
2020-04-07 10:00:00,0.0,190.16023601307887,0.0,88.55226532433599,272.5,0.0
2020-04-07 11:00:00,0.0,198.82153601307888,0.0,94.64176532433599,272.5,0.0
2020-04-07 12:00:00,0.0,195.73153601307885,0.0,93.32176532433598,272.5,0.0
2020-04-07 13:00:00,0.0,189.96153601307884,0.0,83.48796532433599,272.5,0.0
2020-04-07 14:00:00,0.0,185.25328601307888,0.0,82.59796532433599,272.5,0.0
2020-04-07 15:00:00,0.0,191.52153601307884,0.0,83.67796532433599,272.5,0.0
2020-04-07 16:00:00,0.0,198.92153601307885,0.0,90.086665324336,272.5,0.0
2020-04-07 17:00:00,0.0,202.60633601307887,0.0,101.66176532433599,272.5,0.0
2020-04-07 18:00:00,0.0,267.95333601307885,0.0,137.237965324336,272.5,0.0
2020-04-07 19:00:00,0.0,273.48233601307885,0.0,134.677965324336,272.5,0.0
2020-04-07 20:00:00,0.0,264.74253601307885,0.0,137.02176532433597,272.5,0.0
2020-04-07 21:00:00,0.0,233.64053601307884,0.0,125.34176532433598,272.5,0.0
2020-04-07 22:00:00,0.0,194.24353601307885,0.0,110.19466532433599,272.5,0.0
2020-04-07 23:00:00,0.0,163.74153601307884,0.0,89.02986532433599,272.5,0.0
2020-04-08 00:00:00,0.0,136.55536601307884,0.0,82.34806532433599,272.5,0.0
2020-04-08 01:00:00,0.0,115.89233601307886,0.0,77.40796532433599,257.2088190840516,0.0
2020-04-08 02:00:00,0.0,111.89233601307886,0.0,75.08796532433598,248.10361908405153,0.0
2020-04-08 03:00:00,0.0,109.76233601307885,0.0,74.78796532433599,256.14781908405155,0.0
2020-04-08 04:00:00,0.0,112.13233601307886,0.0,75.10796532433599,257.8623190840516,0.0
2020-04-08 05:00:00,0.0,125.34233601307886,0.0,86.34276532433599,237.79591908405158,0.0
2020-04-08 06:00:00,0.0,130.4517360130789,0.0,72.50796532433598,239.63231908405155,0.0
2020-04-08 07:00:00,0.0,145.96233601307887,0.0,75.62796532433599,263.54431908405166,0.0
2020-04-08 08:00:00,0.0,174.44243601307886,0.0,84.32926532433598,272.5,0.0
2020-04-08 09:00:00,0.0,187.40136601307884,0.0,88.68616532433599,272.5,0.0
2020-04-08 10:00:00,0.0,195.49153601307884,0.0,90.612265324336,272.5,0.0
2020-04-08 11:00:00,0.0,202.64153601307885,0.0,97.38176532433599,272.5,0.0
2020-04-08 12:00:00,0.0,199.00153601307886,0.0,86.887965324336,272.5,0.0
2020-04-08 13:00:00,0.0,196.2515360130789,0.0,88.44256532433599,272.5,0.0
2020-04-08 14:00:00,0.0,189.57233601307888,0.0,95.78286532433599,272.5,0.0
2020-04-08 15:00:00,0.0,203.24153601307887,0.0,97.54076532433601,272.5,0.0
2020-04-08 16:00:00,0.0,202.44153601307886,0.0,93.09796532433599,272.5,0.0
2020-04-08 17:00:00,0.0,206.16073601307886,0.0,107.35176532433599,272.5,0.0
2020-04-08 18:00:00,0.0,253.3501394849335,0.0,140.17176532433598,272.5,0.0
2020-04-08 19:00:00,0.0,252.96835066993359,0.0,138.11796532433598,272.5,0.0
2020-04-08 20:00:00,0.0,247.7475506699336,0.0,138.909365324336,272.5,0.0
2020-04-08 21:00:00,0.0,210.5475506699336,0.0,124.93176532433598,272.5,0.0
2020-04-08 22:00:00,0.0,181.99125066993355,0.0,111.79176532433598,272.5,0.0
2020-04-08 23:00:00,0.0,132.72755066993358,0.0,87.64796532433598,272.5,0.0
2020-04-09 00:00:00,0.0,98.54835066993355,0.0,82.86796532433598,272.5,0.0
2020-04-09 01:00:00,0.0,85.24145066993357,0.0,77.64796532433598,259.8559190840516,0.0
2020-04-09 02:00:00,0.0,80.62835066993357,0.0,77.91286532433598,247.03241908405155,0.0
2020-04-09 03:00:00,0.0,77.21835066993359,0.0,75.497965324336,252.34231908405158,0.0
2020-04-09 04:00:00,0.0,80.80835066993359,0.0,77.277965324336,231.24591908405156,0.0
2020-04-09 05:00:00,0.0,93.94965066993359,0.0,87.70206532433599,240.77161908405157,0.0
