,OR,CE,SU,NO
2020-03-18 13:00:00,7.395300000000001,-7.4376,2.4716999999999985,-0.8267999999999986
2020-03-18 14:00:00,7.7829,4.169400000000001,2.579399999999999,-1.1841000000000008
2020-03-18 15:00:00,8.469000000000001,4.359000000000001,2.7089999999999987,-7.7421
2020-03-18 16:00:00,-10.705800000000444,-0.6983999999999995,2.7650999999999986,-7.639799999999999
2020-03-18 17:00:00,9.6522,-7.305299999999999,1.1040000000000028,-7.785599999999999
2020-03-18 18:00:00,-14.5419,2.1102000000000025,-6.722099999999999,1.6766999999999985
2020-03-18 19:00:00,-14.7693,-9.8013,-6.8193,-10.6755
2020-03-18 20:00:00,-7.765299999999911,2.2992000000000026,-6.6474,1.277099999999999
2020-03-18 21:00:00,8.0385,3.149700000000001,-2.190000000000002,2.3964
2020-03-18 22:00:00,0.9779000000000906,4.096200000000001,2.130299999999999,3.807599999999999
2020-03-18 23:00:00,-11.9733,-5.565300000000015,2.769899999999999,4.874999999999999
2020-03-19 00:00:00,-5.144799999999918,-6.1572000000000005,2.8904999999999985,5.615099999999999
2020-03-19 01:00:00,0.0,-5.9685,1.8915000000000033,-2.2067999999999977
2020-03-19 02:00:00,4.289899999999989,-5.7309,-4.9074,-5.2124999999999995
2020-03-19 03:00:00,11.479300000000023,0.0,-4.7748,-5.1858
2020-03-19 04:00:00,11.8707,0.0,0.0,-5.3661
2020-03-19 05:00:00,5.083000000000027,0.0,0.0,0.0
2020-03-19 06:00:00,9.46069999999996,0.0,0.0,0.0
2020-03-19 07:00:00,9.0669,0.0,0.0,3.359399999999999
2020-03-19 08:00:00,4.461780915948395,0.5252999999999908,0.0,2.5337999999999994
2020-03-19 09:00:00,-15.7146,3.8403,0.0,2.3903999999999996
2020-03-19 10:00:00,-15.9255,3.7722000000000007,1.8963000000000116,2.3390999999999984
2020-03-19 11:00:00,-15.751799999999998,3.9135000000000018,2.4974999999999987,2.4647999999999985
2020-03-19 12:00:00,5.604119084051604,4.225200000000002,2.550299999999999,3.0416999999999987
2020-03-19 13:00:00,-13.924499999999998,4.391700000000001,2.589299999999998,3.2654999999999976
2020-03-19 14:00:00,9.4746,4.560900000000001,2.881199999999999,-0.6509999999999891
2020-03-19 15:00:00,9.9147,-7.0127999999999995,3.010799999999999,-7.5249
2020-03-19 16:00:00,10.081800000000001,-6.965999999999999,2.895299999999999,3.9014999999999986
2020-03-19 17:00:00,10.2021,4.567500000000002,2.561099999999999,3.729899999999999
2020-03-19 18:00:00,-13.4148,2.605500000000001,-6.627,1.633799999999999
2020-03-19 19:00:00,-13.571399999999999,-9.4041,-6.7097999999999995,-10.4715
2020-03-19 20:00:00,-3.7760999999999854,-9.0192,-6.541799999999999,-10.0125
2020-03-19 21:00:00,9.2727,0.0,1.9913999999999978,0.0
2020-03-19 22:00:00,-6.803400000000021,0.0,2.3999999999999986,0.0
2020-03-19 23:00:00,-11.380199999999999,5.705700000000001,2.971799999999998,0.0
2020-03-20 00:00:00,0.0,5.769000000000001,3.0944999999999983,5.6408999999999985
2020-03-20 01:00:00,0.0,4.834799999999998,-5.0256,5.995199999999999
2020-03-20 02:00:00,7.452200000000005,-5.4369,3.211199999999999,6.234299999999998
2020-03-20 03:00:00,12.6228,-5.3727,-4.8027,0.77010000000001
2020-03-20 04:00:00,12.598799999999999,-5.4999,-4.8438,-5.305499999999999
2020-03-20 05:00:00,3.1743000000000166,0.0,3.038999999999999,5.455499999999999
2020-03-20 06:00:00,2.9406999999999854,0.0,2.9753999999999987,4.2551999999999985
2020-03-20 07:00:00,6.122399999999992,0.0,2.782499999999998,3.5330999999999992
2020-03-20 08:00:00,-6.400199999999998,0.0,2.4827999999999992,2.6591999999999985
2020-03-20 09:00:00,-12.7422,0.0,2.335799999999999,2.0930999999999997
2020-03-20 10:00:00,-12.8685,3.954300000000001,2.348399999999998,2.3621999999999996
2020-03-20 11:00:00,-12.9003,4.068300000000001,-5.502865324335971,2.444699999999999
2020-03-20 12:00:00,8.740000000000009,4.575300000000001,3.2369999999999983,-1.8900000000000006
2020-03-20 13:00:00,10.4034,4.727400000000001,2.660099999999999,-1.230000000000004
2020-03-20 14:00:00,-6.3506,2.949299999999994,2.941799999999998,-4.92209999999999
2020-03-20 15:00:00,-2.9209999999999923,-6.8415,-3.4236346756640152,-7.5020999999999995
2020-03-20 16:00:00,8.357500000000016,-6.541799999999999,2.8523999999999985,-7.355099999999999
2020-03-20 17:00:00,11.6028,-6.8913,2.7212999999999985,3.7337999999999987
2020-03-20 18:00:00,-12.585299999999998,0.0,-6.5127,1.6778999999999993
2020-03-20 19:00:00,-12.650699999999999,2.8626000000000005,-6.5202,1.2933000000000003
2020-03-20 20:00:00,-4.596100000000035,3.255600000000001,-1.9389153243359942,1.8935999999999993
2020-03-20 21:00:00,4.538099999999986,3.979800000000002,2.035499999999998,2.9924999999999997
2020-03-20 22:00:00,-4.538099999999986,4.822500000000002,2.5409999999999986,4.217399999999999
2020-03-20 23:00:00,10.530780000000064,-6.3513,2.8553999999999986,-3.6792000000000016
2020-03-21 00:00:00,-9.530400000000025,-2.9862000000000046,-4.9803,-5.5473
2020-03-21 01:00:00,-1.000380000000039,-5.582999999999999,-4.928699999999999,-5.205
2020-03-21 02:00:00,6.044819999999984,0.0,3.290099999999999,-5.0672999999999995
2020-03-21 03:00:00,9.134820000000012,5.360099999999999,3.197099999999999,0.5562000000000022
2020-03-21 04:00:00,9.732220000000005,-5.360099999999999,3.257699999999998,-4.8231
2020-03-21 05:00:00,2.1720199999999963,0.27419999999999867,-4.8891,-5.2815
2020-03-21 06:00:00,8.671320000000001,6.0630000000000015,3.2699999999999987,0.0
2020-03-21 07:00:00,5.800800000000002,-6.3372,-5.0187,0.0
2020-03-21 08:00:00,-11.9004,4.854600000000001,2.815199999999998,0.0
2020-03-21 09:00:00,4.524199999999965,4.672800000000001,2.6477999999999993,0.0
2020-03-21 10:00:00,-13.016699999999998,4.634100000000001,2.4974999999999987,3.6575999999999986
2020-03-21 11:00:00,-12.305999999999969,4.641600000000001,-5.4105,3.997799999999999
2020-03-21 12:00:00,1.660800000000009,-6.8111999999999995,-5.4399,4.496699999999999
2020-03-21 13:00:00,3.3912000000000404,-5.1882000000000055,2.923499999999999,4.7414999999999985
2020-03-21 14:00:00,-0.9451000000000107,-6.803699999999999,-4.7583,-3.9074999999999953
2020-03-21 15:00:00,6.965299999999971,4.993500000000001,1.8216153243360047,-6.3975
2020-03-21 16:00:00,9.8529,-4.993500000000001,-4.2051,-6.5886
2020-03-21 17:00:00,10.236,0.0,0.0,0.0
2020-03-21 18:00:00,-13.9935,0.0,0.0,0.0
2020-03-21 19:00:00,-14.0778,2.6235000000000017,2.8328999999999986,2.1812999999999985
2020-03-21 20:00:00,-4.572080915948419,3.123000000000001,2.967599999999999,2.6705999999999985
2020-03-21 21:00:00,9.0063,4.078500000000001,3.479399999999999,3.647099999999999
2020-03-21 22:00:00,-11.9247,4.851300000000001,4.028999999999998,4.827899999999999
2020-03-21 23:00:00,-4.456419084051591,5.685600000000001,-3.5685,5.764199999999999
2020-03-22 00:00:00,11.587519084051614,-4.507800000000007,-3.0293999999999954,-5.0979
2020-03-22 01:00:00,-9.646799999999999,-5.4408,-3.4265999999999996,-0.1580999999999939
2020-03-22 02:00:00,-1.940719084051615,-5.316599999999999,-3.2844,-4.6719
2020-03-22 03:00:00,0.0,-5.096699999999999,0.0,-4.567799999999999
2020-03-22 04:00:00,0.0,0.0,1.5036000000000014,-4.5954
2020-03-22 05:00:00,5.4852000000000025,0.0,4.6865999999999985,6.774299999999998
2020-03-22 06:00:00,14.265899999999998,4.845899999999999,-3.0528,-4.2813
2020-03-22 07:00:00,13.6389,-4.845899999999999,-3.1374,-2.4929999999999986
2020-03-22 08:00:00,1.1492809159484167,0.0,0.0,0.0
2020-03-22 09:00:00,-1.312280915948456,0.0,0.0,0.0
2020-03-22 10:00:00,8.944600000000037,5.062499999999998,0.0,0.0
2020-03-22 11:00:00,2.505600000000001,6.129000000000001,4.603199999999998,4.856099999999999
2020-03-22 12:00:00,1.9547999999999988,-5.5809,-1.1573999999999987,4.7471999999999985
2020-03-22 13:00:00,1.0109500000000224,-5.6106,-3.4457999999999998,-6.642
2020-03-22 14:00:00,-8.279649999999968,0.0,3.5211,-2.961299999999997
2020-03-22 15:00:00,-12.587699999999998,0.0,-3.5211,0.0
2020-03-22 16:00:00,-9.291700000000006,0.0,0.0,0.0
2020-03-22 17:00:00,9.8928,0.0,0.0,0.0
2020-03-22 18:00:00,-2.7533000000000385,0.0,0.1737000000000064,0.0
2020-03-22 19:00:00,-14.752799999999999,3.2643000000000004,3.274799999999998,1.932299999999998
2020-03-22 20:00:00,-9.87060000000001,3.8127000000000013,3.4088999999999983,2.4986999999999977
2020-03-22 21:00:00,8.0058,4.521000000000001,3.744299999999998,3.511799999999999
2020-03-22 22:00:00,4.266899999999998,5.373000000000001,4.3466999999999985,4.685099999999999
2020-03-22 23:00:00,-12.272699999999999,6.0053999999999945,-3.4679999999999995,5.567399999999999
2020-03-23 00:00:00,10.9809,-5.109,-3.087,0.11190000000000566
2020-03-23 01:00:00,-5.121580915948472,-4.7943,0.32670000000000066,-4.738499999999999
2020-03-23 02:00:00,-5.859319084051528,-4.6722,-2.9313,-4.5668999999999995
2020-03-23 03:00:00,0.0,-4.6047,-2.8683,-4.5009
2020-03-23 04:00:00,10.445580915948447,-3.7961999999999962,-2.9204999999999997,-4.5009
2020-03-23 05:00:00,11.030519084051548,0.0,5.113799999999999,0.0
2020-03-23 06:00:00,13.2939,5.2674,-2.73,0.0
2020-03-23 07:00:00,4.237200000000001,-5.2674,-2.3837999999999986,0.0
2020-03-23 08:00:00,4.9056,0.0,0.0,0.08160000000000256
2020-03-23 09:00:00,-2.342199999999991,0.0,0.0,4.778999999999999
2020-03-23 10:00:00,8.67819999999999,5.604300000000001,1.858200000000001,4.5173999999999985
2020-03-23 11:00:00,-1.1685999999999765,5.515200000000002,4.745999999999999,4.4384999999999994
2020-03-23 12:00:00,-2.44080000000001,-4.942800000000003,-3.2217,-6.8892
2020-03-23 13:00:00,-13.2558,-6.176699999999999,-3.3825,-6.9273
2020-03-23 14:00:00,-13.399199999999999,0.0,0.0,0.0
2020-03-23 15:00:00,-9.804499999999948,5.577300000000001,3.441,0.0
2020-03-23 16:00:00,5.2335000000000065,-5.577300000000001,-3.441,0.0
2020-03-23 17:00:00,9.700800000000001,0.0,0.0,0.0
2020-03-23 18:00:00,-7.578300000000041,0.0,1.7244000000000037,0.0
2020-03-23 19:00:00,-14.9016,2.661900000000001,3.158999999999999,1.6233000000000004
2020-03-23 20:00:00,-2.6343000000000245,3.2043,3.3095999999999988,2.2196999999999996
2020-03-23 21:00:00,7.8690000000000015,4.066500000000001,3.728699999999999,3.2909999999999986
2020-03-23 22:00:00,4.215299999999997,4.881900000000001,4.082699999999998,4.5161999999999995
2020-03-23 23:00:00,-12.084299999999999,5.8969200000000015,-1.7500800000000005,5.627999999999999
2020-03-24 00:00:00,7.189000000000021,-5.3757,-0.7531199999999991,1.153500000000001
2020-03-24 01:00:00,3.1981190840515,-5.1423,-3.2718,-4.7768999999999995
2020-03-24 02:00:00,-10.007399999999999,-0.3778200000000034,-1.0722000000000023,-4.5738
2020-03-24 03:00:00,-0.37971908405152277,-4.8801,-3.0369,-4.5047999999999995
2020-03-24 04:00:00,5.079280915948424,-4.9356,-3.033,-4.576199999999999
2020-03-24 05:00:00,10.898780915948485,0.0,-3.0873,0.0
2020-03-24 06:00:00,13.0989,5.5179,3.0029999999999997,5.604
2020-03-24 07:00:00,11.360638168103094,-5.5179,-3.0029999999999997,-5.604
2020-03-24 08:00:00,4.280399999999993,0.0,0.0,0.0
2020-03-24 09:00:00,3.4104000000000028,0.0,0.0,0.0
2020-03-24 10:00:00,3.1188000000000002,5.370900000000002,2.3259000000000016,4.480199999999999
2020-03-24 11:00:00,2.2128000000000014,5.355900000000002,4.598999999999998,4.426499999999999
2020-03-24 12:00:00,2.235599999999998,-6.2679,-3.4137,4.594199999999999
2020-03-24 13:00:00,-3.883999999999972,-4.458900000000004,-3.5112,-6.7943999999999996
2020-03-24 14:00:00,-15.049199999999999,0.0,0.0,-6.706499999999997
2020-03-24 15:00:00,-13.610200000000034,5.3988000000000005,3.6483,4.538399999999998
2020-03-24 16:00:00,3.858599999999953,-5.3988000000000005,-3.6483,4.452299999999999
2020-03-24 17:00:00,8.451,0.07859999999999623,0.0,4.379999999999999
2020-03-24 18:00:00,-3.930799999999948,2.6829,0.0,2.161199999999999
2020-03-24 19:00:00,-16.023,2.4903000000000013,2.9948999999999986,1.5413999999999994
2020-03-24 20:00:00,-15.508,2.9712000000000014,3.1568999999999985,2.0756999999999994
2020-03-24 21:00:00,5.473100000000073,3.9453000000000005,3.524399999999999,3.1961999999999975
2020-03-24 22:00:00,0.9502999999998281,4.762800000000001,4.106699999999998,4.499999999999999
2020-03-24 23:00:00,-6.423399999999901,6.015300000000001,-3.6039,-3.362699999999993
2020-03-25 00:00:00,3.8834999999999695,-5.406,-3.3585,-5.2032
2020-03-25 01:00:00,-3.8834999999999695,-5.1579,-3.2919,-4.8174
2020-03-25 02:00:00,11.1075,-5.048699999999999,-3.051,-4.545
2020-03-25 03:00:00,11.493,2.869499999999996,-0.47759999999999536,-4.4508
2020-03-25 04:00:00,4.491600000000002,-4.9434,3.1340999999999997,-4.4661
2020-03-25 05:00:00,-10.091099999999999,-5.2599,-3.1340999999999997,6.743699999999999
2020-03-25 06:00:00,12.6381,5.547,2.9802,6.783599999999999
2020-03-25 07:00:00,11.661299999999999,-5.547,-2.9802,-4.3713
2020-03-25 08:00:00,4.755599999999994,0.0,0.0,5.112299999999999
2020-03-25 09:00:00,3.192,0.0,4.763399999999998,4.815899999999998
2020-03-25 10:00:00,3.0360000000000014,5.5977000000000015,-1.4768999999999983,4.533599999999999
2020-03-25 11:00:00,-4.0869,5.656500000000001,-3.2864999999999998,4.4597999999999995
2020-03-25 12:00:00,7.9497,-5.972099999999999,0.0,-6.822299999999999
2020-03-25 13:00:00,-6.614599999999967,-5.282100000000003,4.681499999999998,-6.8286
2020-03-25 14:00:00,-15.060599999999999,5.518500000000001,-3.3462,4.560599999999999
2020-03-25 15:00:00,-10.746999999999929,5.680500000000001,-1.335299999999998,4.466099999999999
2020-03-25 16:00:00,7.7271,-6.031199999999999,0.0,-6.9609
2020-03-25 17:00:00,8.569799999999999,-5.167800000000002,0.0,-7.145099999999999
2020-03-25 18:00:00,-10.013600000000054,0.0,0.0,1.9611
2020-03-25 19:00:00,-15.833099999999998,2.3111456167676465,2.8385999999999987,-9.8628
2020-03-25 20:00:00,-14.174800000000047,3.284700000000001,3.4838999999999984,2.0657999999999994
2020-03-25 21:00:00,1.7592999999998966,4.184400000000001,3.8756999999999984,3.0633
2020-03-25 22:00:00,7.476000000000001,4.949700000000001,4.360199999999999,4.334999999999999
2020-03-25 23:00:00,8.595,-5.7714,-3.2159999999999997,5.647199999999999
2020-03-26 00:00:00,1.572500000000101,-5.2638,-3.0759,-5.1738
2020-03-26 01:00:00,-11.620199999999999,-3.694745616767648,0.24870000000000303,-4.7337
2020-03-26 02:00:00,-7.782600000000002,0.0,-2.8329,-4.4706
2020-03-26 03:00:00,0.0,0.0,-2.8263,-2.178899999999995
2020-03-26 04:00:00,7.77860000000004,0.0,-2.856,0.0
2020-03-26 05:00:00,11.7441,0.0,0.0,0.0
2020-03-26 06:00:00,12.483600000000001,5.0046,5.319899999999999,0.0
2020-03-26 07:00:00,9.894099999999959,-5.0046,-2.6454,0.0
2020-03-26 08:00:00,3.289200000000001,6.348600000000001,-2.6744999999999988,5.473499999999999
2020-03-26 09:00:00,-11.991,5.721300000000001,4.9853999999999985,5.091299999999999
2020-03-26 10:00:00,-6.78949999999999,5.799900000000001,5.016599999999999,4.833599999999999
2020-03-26 11:00:00,-1.2218000000000728,-5.787599999999999,1.4262000000000015,4.7177999999999995
2020-03-26 12:00:00,-9.924999999999955,-1.757400000000013,-2.9034,4.822799999999999
2020-03-26 13:00:00,-6.227300000000014,-5.694599999999999,-2.8745999999999996,-5.530199999999994
2020-03-26 14:00:00,-9.028899999999965,6.0291000000000015,-2.8185,-6.4497
2020-03-26 15:00:00,4.083000000000009,6.048300000000001,-2.8317,-6.447299999999999
2020-03-26 16:00:00,11.5905,6.060000000000001,0.0,-6.5118
2020-03-26 17:00:00,11.619,-0.9222000000000037,0.0,0.0
2020-03-26 18:00:00,-12.3303,3.304500000000001,0.0,0.0
2020-03-26 19:00:00,-11.804999999999986,3.283200000000001,3.8408999999999986,1.9298999999999982
2020-03-26 20:00:00,-3.163300000000028,3.714900000000002,3.9845999999999986,2.4773999999999994
2020-03-26 21:00:00,0.0,-3.2387999999999977,4.373399999999998,3.6446999999999994
2020-03-26 22:00:00,5.679500000000019,-6.4143,0.9699000000000044,4.811699999999999
2020-03-26 23:00:00,1.8026190840515497,-5.52,-3.0995999999999997,-5.6688
2020-03-27 00:00:00,-7.482119084051568,-5.0559,-2.377799999999999,-2.6300999999999943
2020-03-27 01:00:00,0.0,-2.730299999999996,-2.6136,-4.5648
2020-03-27 02:00:00,0.0,-4.62,-2.5688999999999997,0.0
2020-03-27 03:00:00,12.087600000000002,-4.5687,-2.5088999999999997,0.0
2020-03-27 04:00:00,13.5747,2.743499999999999,0.0,0.0
2020-03-27 05:00:00,-8.435699999999999,6.781500000000001,4.918200000000001,0.0
2020-03-27 06:00:00,14.143799999999999,-4.5519,-2.3835,5.2095
2020-03-27 07:00:00,3.820799999999995,-4.9731000000000005,-2.5347,-5.2095
2020-03-27 08:00:00,3.7224000000000004,0.0,0.0,0.0
2020-03-27 09:00:00,2.013600000000004,0.0,0.0,0.0
2020-03-27 10:00:00,1.7591999999999999,6.1194000000000015,0.0,3.0072000000000028
2020-03-27 11:00:00,1.3980000000000032,6.090600000000001,5.174399999999999,4.794299999999999
2020-03-27 12:00:00,2.000399999999999,6.132300000000002,5.1968999999999985,4.887299999999999
2020-03-27 13:00:00,-4.8128999999999635,-5.5866,-2.8832999999999998,-6.327
2020-03-27 14:00:00,-10.683900000000065,-5.6442,-2.8550999999999997,-6.3618
2020-03-27 15:00:00,-11.435799999999986,6.076200000000001,-2.8344,0.0
2020-03-27 16:00:00,1.665799999999976,6.080400000000001,-1.7984999999999975,0.0
2020-03-27 17:00:00,10.666500000000001,2.882999999999992,0.0,0.0
2020-03-27 18:00:00,-10.810699999999997,3.2925000000000004,0.0,0.0
2020-03-27 19:00:00,-13.5711,3.211500000000001,3.8162999999999982,2.2028999999999996
2020-03-27 20:00:00,-7.10269999999997,3.6705000000000005,4.032899999999999,2.802299999999999
2020-03-27 21:00:00,9.2613,-3.657600000000002,4.370399999999998,3.9581999999999997
2020-03-27 22:00:00,-0.27360000000003915,-2.9328000000000003,-3.3830999999999998,5.041199999999999
2020-03-27 23:00:00,-8.987699999999961,-5.4273,-2.946,6.012299999999999
2020-03-28 00:00:00,10.895719084051532,-2.2104,-2.7486,-4.7475
2020-03-28 01:00:00,-9.6039,-4.690499999999999,-2.6172,-4.3941
2020-03-28 02:00:00,-1.2918190840515322,-4.5333000000000006,2.0463000000000027,-4.2219
2020-03-28 03:00:00,0.0,-4.3892999999999995,-2.571,1.7154000000000025
2020-03-28 04:00:00,0.0,-4.4844,0.0,-4.125
2020-03-28 05:00:00,4.430699999999991,7.0950000000000015,4.7120999999999995,-4.2438
2020-03-28 06:00:00,14.3874,-2.7996000000000016,-2.3556,4.2591
2020-03-28 07:00:00,13.825500000000002,-4.2954,-2.3565,-4.2591
2020-03-28 08:00:00,3.313200000000002,0.0,0.0,0.0
2020-03-28 09:00:00,2.0183999999999997,0.0,0.0,0.0
2020-03-28 10:00:00,2.121600000000001,6.545100000000001,0.0,1.507500000000002
2020-03-28 11:00:00,1.9788000000000068,6.510900000000001,5.344799999999999,5.274299999999998
2020-03-28 12:00:00,2.305199999999992,6.375000000000002,-2.6129999999999995,5.287199999999999
2020-03-28 13:00:00,0.8514999999999873,-4.805700000000009,-2.7318,-5.9574
2020-03-28 14:00:00,-12.0357,-5.4189,2.7843,-6.1116
2020-03-28 15:00:00,-12.0321,6.281700000000001,-2.7843,0.0
2020-03-28 16:00:00,-6.091399999999993,6.303900000000001,0.0,0.0
2020-03-28 17:00:00,10.7388,-2.025000000000002,0.0,0.0
2020-03-28 18:00:00,-7.608299999999986,3.6075,3.896099999999999,0.0
2020-03-28 19:00:00,-13.7883,3.4986000000000015,3.845399999999999,2.4533999999999985
2020-03-28 20:00:00,-4.415300000000002,4.026900000000001,4.010099999999999,3.0486000000000004
2020-03-28 21:00:00,0.0,-6.9456,-3.6402,4.007099999999999
2020-03-28 22:00:00,0.0,-5.9127,-3.1809,5.120099999999999
2020-03-28 23:00:00,0.0,-5.244,-2.252699999999997,5.995799999999999
2020-03-29 00:00:00,11.5938,-4.797599999999999,-0.1557000000000004,-4.7997000000000005
2020-03-29 01:00:00,-8.324380915948472,-4.4679,-2.5220999999999996,-4.4067
2020-03-29 02:00:00,-3.2694190840515276,-2.5047000000000006,0.0,-4.160699999999999
2020-03-29 03:00:00,0.0,7.518300000000001,2.4615,0.9141000000000039
2020-03-29 04:00:00,0.0,-4.2183,-2.4615,-4.0409999999999995
2020-03-29 05:00:00,3.472500000000002,-4.3275,4.4601,-4.130999999999999
2020-03-29 06:00:00,14.5311,3.9609,-2.1755999999999998,4.1834999999999996
2020-03-29 07:00:00,13.988399999999999,-3.9609,-2.2845,-4.1834999999999996
2020-03-29 08:00:00,3.350399999999997,0.0,0.0,0.0
2020-03-29 09:00:00,2.445599999999999,0.0,0.0,0.0
2020-03-29 10:00:00,2.7084000000000046,0.0,0.0,0.0
2020-03-29 11:00:00,-2.7355999999999767,0.0,5.375699999999998,5.191499999999999
2020-03-29 12:00:00,8.677999999999976,0.0,-2.6793,5.210099999999999
2020-03-29 13:00:00,3.028799999999997,0.0,-2.6963999999999984,-4.042499999999999
2020-03-29 14:00:00,-7.126399999999961,0.0,1.0233000000000008,-6.3591
2020-03-29 15:00:00,-12.976799999999999,0.0,4.999199999999998,0.0
2020-03-29 16:00:00,-2.70769999999996,0.0,-2.9663999999999997,0.0
2020-03-29 17:00:00,9.8334,0.0,-3.0561,0.0
2020-03-29 18:00:00,-5.641600000000011,0.0,0.0,2.124000000000005
2020-03-29 19:00:00,-14.684999999999999,3.5946,3.6884999999999986,2.2676999999999996
2020-03-29 20:00:00,-12.71769999999998,4.038600000000001,3.814499999999998,2.792699999999998
2020-03-29 21:00:00,5.6266000000000815,4.811400000000002,4.103699999999999,3.7754999999999983
2020-03-29 22:00:00,8.8059,5.834700000000001,1.3857000000000017,4.915499999999999
2020-03-29 23:00:00,-12.2568,-0.6342000000000034,-3.1908,5.834099999999999
2020-03-30 00:00:00,-5.621500000000166,-4.722,-2.6597999999999997,-4.83
2020-03-30 01:00:00,0.0,-4.452,-2.5062,-4.4403
2020-03-30 02:00:00,0.0,-4.2633,-2.4426,-4.2116999999999996
2020-03-30 03:00:00,0.0,-4.2078,0.25440000000000174,-4.113300000000001
2020-03-30 04:00:00,4.122700000000002,0.0,-2.4474,-4.114199999999999
2020-03-30 05:00:00,8.459,0.0,4.7556,0.0
2020-03-30 06:00:00,13.3584,4.6422,-2.3286000000000002,0.0
2020-03-30 07:00:00,12.4011,-4.6422,-2.427,0.003300000000002079
2020-03-30 08:00:00,3.8903999999999996,0.0,0.0,5.754299999999999
2020-03-30 09:00:00,1.4471999999999632,0.0,0.0,5.379599999999999
2020-03-30 10:00:00,2.8980000000000317,4.780199999999997,5.236199999999998,5.2094999999999985
2020-03-30 11:00:00,-3.4932000000000016,6.220200000000002,-2.3507999999999982,4.929599999999999
2020-03-30 12:00:00,8.9724,-5.443499999999999,-2.8854,4.928099999999999
2020-03-30 13:00:00,-8.66039999999991,-5.5569,0.0,-6.3306000000000004
2020-03-30 14:00:00,-14.3544,6.142800000000001,3.0864,-6.4179
2020-03-30 15:00:00,-14.0805,6.175800000000001,-3.0864,4.958399999999998
2020-03-30 16:00:00,8.5944,6.206700000000001,3.072,4.962599999999999
2020-03-30 17:00:00,9.2982,3.3584999999999887,-3.072,3.216300000000004
2020-03-30 18:00:00,-4.431200000000075,3.3435000000000024,0.0,2.5112999999999985
2020-03-30 19:00:00,-15.163799999999998,3.208800000000002,3.6965999999999983,2.0393999999999988
2020-03-30 20:00:00,-13.25830000000002,3.7143000000000015,3.8450999999999986,2.478299999999999
2020-03-30 21:00:00,2.696399999999983,-3.6587999999999994,4.134299999999998,-1.9157999999999902
2020-03-30 22:00:00,8.161800000000001,-4.407600000000002,2.6508000000000056,-6.7124999999999995
2020-03-30 23:00:00,-10.858199999999984,-2.846399999999999,-2.0292000000000012,-5.6925
2020-03-31 00:00:00,0.0,-1.9991999999999983,-2.7371999999999996,-4.9044
2020-03-31 01:00:00,0.0,-4.5711,-2.5842,-1.487400000000008
2020-03-31 02:00:00,0.0,-4.4478,-2.009099999999999,-4.3311
2020-03-31 03:00:00,0.0,-4.3626,-2.4567,-4.271699999999999
2020-03-31 04:00:00,6.797100000000015,-1.1099999999999977,-2.5104,-4.3068
2020-03-31 05:00:00,12.39,-4.746899999999999,4.8534,0.0
2020-03-31 06:00:00,13.0482,4.7607,-2.3202,5.145
2020-03-31 07:00:00,8.593499999999985,-4.7607,-2.5332,-5.145
2020-03-31 08:00:00,5.021999999999991,0.0,0.0,0.0
2020-03-31 09:00:00,-11.51939999999999,0.0,0.0,0.0
2020-03-31 10:00:00,9.4167,4.535399999999999,0.0,5.062799999999999
2020-03-31 11:00:00,8.8395,6.359400000000001,4.288800000000002,4.794299999999999
2020-03-31 12:00:00,2.2535999999999916,-5.3774999999999995,4.984499999999999,4.973099999999999
2020-03-31 13:00:00,-13.43489999999997,-5.5173,-3.0852,-2.1986999999999988
2020-03-31 14:00:00,-14.7534,0.0,-3.0678,-6.2436
2020-03-31 15:00:00,-5.699699999999993,0.0,-3.1203,-6.3879
2020-03-31 16:00:00,8.298000000000002,0.0,3.0707999999999998,0.0
2020-03-31 17:00:00,9.192,0.0,-3.0707999999999998,0.0
2020-03-31 18:00:00,-11.300799999999988,3.330300000000001,0.0,0.0
2020-03-31 19:00:00,-14.9823,3.283200000000001,3.696299999999998,2.1011999999999986
2020-03-31 20:00:00,-12.160100000000043,3.7098000000000013,3.8732999999999986,2.565299999999999
2020-03-31 21:00:00,7.7079,4.589700000000001,4.078199999999998,3.5909999999999993
2020-03-31 22:00:00,3.217099999999995,5.462100000000001,2.4042000000000048,4.814699999999998
2020-03-31 23:00:00,0.49840000000000373,-5.322,-3.1308,5.827199999999999
2020-04-01 00:00:00,-11.423399999999999,-4.8138,-0.5381999999999998,-4.9629
2020-04-01 01:00:00,0.0,-4.590299999999999,-2.7323999999999997,-4.5774
2020-04-01 02:00:00,0.0,-4.3908000000000005,-2.6601,-0.7880999999999911
2020-04-01 03:00:00,0.5488,-1.258200000000004,-2.4888,-4.2741
2020-04-01 04:00:00,4.916000000000025,0.0,-2.5017,-4.2969
2020-04-01 05:00:00,10.395599999999975,6.991500000000001,4.7148,0.0
2020-04-01 06:00:00,13.0677,-2.286900000000002,-2.2818,5.202
2020-04-01 07:00:00,11.8035,-4.704599999999999,-2.433,-5.202
2020-04-01 08:00:00,5.078399999999995,0.0,0.0,0.0
2020-04-01 09:00:00,3.4908,0.0,0.0,0.0
2020-04-01 10:00:00,2.9399999999999977,5.244299999999999,0.0,0.0
2020-04-01 11:00:00,1.9152000000000058,6.0699000000000005,4.997699999999998,4.756799999999998
2020-04-01 12:00:00,2.0112000000000023,-5.645099999999999,5.0276999999999985,4.8458999999999985
