,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.771321051,0.424494904,0.43767595,0.388244355,0.408994438,0.451124037,0.451511563,0.477637572,0.444574629,0.456630931
Jan,0.77273167,0.424703014,0.438412734,0.389806408,0.409698068,0.451533535,0.451927333,0.476791023,0.445999998,0.456867879
Jan,0.774142289,0.424911124,0.439149518,0.391368461,0.410401697,0.451943033,0.452343104,0.475944473,0.447425368,0.457100875
Jan,0.775552908,0.425119234,0.439886302,0.392930514,0.411105327,0.452352532,0.452758875,0.476595011,0.448850738,0.45732668
Jan,0.776963527,0.425327344,0.440623086,0.394492566,0.411808957,0.45276203,0.453174645,0.477245548,0.450276107,0.457542321
Jan,0.778374146,0.425535454,0.442856957,0.396054619,0.412512586,0.453171528,0.453590416,0.477896086,0.451701477,0.4577451
Jan,0.779784765,0.427240651,0.445090828,0.397616672,0.413216216,0.453581026,0.454006187,0.478546624,0.453126846,0.457932597
Jan,0.781195384,0.428945848,0.447324699,0.400675812,0.413919846,0.453990524,0.454421957,0.479197161,0.454552216,0.458102662
Jan,0.782606003,0.430651045,0.44955857,0.402237864,0.414623475,0.454400023,0.454837728,0.479847699,0.455977585,0.45825342
Jan,0.784016622,0.432356242,0.451792441,0.403799917,0.415327105,0.454809521,0.455253498,0.480498237,0.457402955,0.458383262
Jan,0.785427241,0.432564352,0.454026312,0.40536197,0.416030735,0.455219019,0.455669269,0.481148774,0.458828324,0.458490848
Jan,0.78683786,0.432772462,0.456260183,0.406924022,0.416734365,0.455628517,0.45608504,0.481799312,0.460253694,0.458575106
Jan,0.788248479,0.43447766,0.458494054,0.408486075,0.417437994,0.456038016,0.45650081,0.48244985,0.461679063,0.458635224
Jan,0.789659098,0.436182857,0.460727925,0.410048128,0.418141624,0.456447514,0.456916581,0.483100387,0.463104433,0.458670655
Jan,0.791069717,0.437888054,0.462961796,0.41161018,0.418845254,0.456857012,0.457332352,0.483750925,0.464529803,0.458681111
Jan,0.792480336,0.439593251,0.465195667,0.413172233,0.419548883,0.45726651,0.457748122,0.484401463,0.465955172,0.458666563
Jan,0.793890955,0.439801361,0.467429538,0.414734286,0.420252513,0.457676008,0.458163893,0.485052,0.467380542,0.458627237
Jan,0.795301574,0.441506558,0.46966341,0.416296338,0.420956143,0.458085507,0.458579663,0.485702538,0.468805911,0.458563617
Jan,0.796712193,0.443211755,0.471014575,0.417858391,0.421659773,0.458495005,0.458995434,0.484855988,0.470231281,0.458476435
Jan,0.798122812,0.443419865,0.473248446,0.419420444,0.422363402,0.458904503,0.459411205,0.484009439,0.470159563,0.458366678
Jan,0.799533431,0.443627975,0.47398523,0.420982496,0.423067032,0.459314001,0.459826975,0.483162889,0.470087845,0.45823558
Jan,0.80094405,0.443836085,0.474722014,0.422544549,0.423770662,0.4597235,0.460242746,0.48231634,0.470016128,0.458084623
Jan,0.802354669,0.444044195,0.475458797,0.424106602,0.424474291,0.460132998,0.460658517,0.482966877,0.46994441,0.457915534
Jan,0.803765288,0.444252305,0.477522983,0.425668654,0.425177921,0.460542496,0.461074287,0.483617415,0.469872692,0.457730283
Jan,0.805175907,0.445957503,0.479756854,0.427230707,0.425881551,0.460951994,0.461490058,0.484267953,0.471298062,0.457531082
Jan,0.806799788,0.448717359,0.481552553,0.429843835,0.427354894,0.461278159,0.462018732,0.485024225,0.472723431,0.457320383
