,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.365366724,0.291045727,0.263858852,0.290791807,0.276987928,0.271812126,0.30324898,0.283784068,0.255000952,0.272686408
Jan,0.367243642,0.292175957,0.264721248,0.291993343,0.277925979,0.272722349,0.304538635,0.285052852,0.255774391,0.27304448
Jan,0.36912056,0.293306187,0.265583644,0.293194879,0.278864029,0.273632573,0.305828289,0.286321636,0.25654783,0.273402077
Jan,0.370978347,0.294412648,0.266440242,0.294415257,0.279789905,0.274523955,0.307092726,0.28754955,0.257321268,0.273753427
Jan,0.372836134,0.295519109,0.267296841,0.295635634,0.280715781,0.275415337,0.308357162,0.288777464,0.258094707,0.274093203
Jan,0.374693921,0.29662557,0.268153439,0.296856011,0.281641657,0.276306719,0.309621599,0.290005377,0.258868145,0.274416616
Jan,0.376551708,0.29773203,0.269010038,0.298076388,0.282567533,0.277198101,0.310886035,0.291233291,0.259641584,0.274719489
Jan,0.378409495,0.298838491,0.269866636,0.299296765,0.283493409,0.278089484,0.312150472,0.292461205,0.260415023,0.274998254
Jan,0.380267282,0.299944952,0.270723235,0.300517143,0.284419284,0.278980866,0.313414908,0.293689119,0.261188461,0.275249932
Jan,0.382125069,0.301051413,0.271579834,0.30173752,0.28534516,0.279872248,0.314679345,0.294917032,0.2619619,0.275472104
Jan,0.383982856,0.302157874,0.272436432,0.302957897,0.286271036,0.28076363,0.315943781,0.296144946,0.262735338,0.275662886
Jan,0.385840643,0.303264335,0.273293031,0.304178274,0.287196912,0.281655012,0.317208218,0.29737286,0.263508777,0.275820902
Jan,0.38769843,0.304370796,0.274149629,0.305398652,0.288122788,0.282546395,0.318472654,0.298600773,0.264282216,0.275945257
Jan,0.389556217,0.305477257,0.275006228,0.306619029,0.289048664,0.283437777,0.319737091,0.299828687,0.265055654,0.276035515
Jan,0.391414004,0.306583718,0.275862826,0.307839406,0.28997454,0.284329159,0.321001527,0.301056601,0.265829093,0.276091667
Jan,0.393271791,0.307690178,0.276719425,0.309059783,0.290900416,0.285220541,0.322265964,0.302284514,0.266602531,0.276114112
Jan,0.395129579,0.308796639,0.277576024,0.310280161,0.291826292,0.286111923,0.3235304,0.303512428,0.26737597,0.276103624
Jan,0.396987366,0.3099031,0.278432622,0.311500538,0.292752168,0.287003306,0.324794837,0.304740342,0.268149408,0.276061329
Jan,0.398845153,0.311009561,0.279289221,0.312720915,0.293678044,0.287894688,0.326059273,0.305968255,0.268922847,0.275988682
Jan,0.40070294,0.312116022,0.280145819,0.313941292,0.29460392,0.28878607,0.32732371,0.307196169,0.269696286,0.275887434
Jan,0.402560727,0.313222483,0.281002418,0.31516167,0.295529796,0.289677452,0.328588146,0.308424083,0.270469724,0.275759611
Jan,0.404418514,0.314328944,0.281859016,0.316382047,0.296455672,0.290568834,0.329852583,0.309651997,0.271243163,0.275607489
Jan,0.406276301,0.315435405,0.282715615,0.317602424,0.297381548,0.291460216,0.331117019,0.31087991,0.271658962,0.275433562
Jan,0.408134088,0.316541866,0.283572214,0.318822801,0.298307424,0.292351599,0.332381456,0.312107824,0.272074761,0.275240521
Jan,0.409991875,0.317648327,0.284428812,0.320043179,0.2992333,0.293242981,0.333645892,0.313335738,0.27249056,0.275031227
Jan,0.411849662,0.318754787,0.285285411,0.321263556,0.300159176,0.294134363,0.334910329,0.314563651,0.273263998,0.274808685
Jan,0.413707449,0.319861248,0.286142009,0.322483933,0.301085051,0.295025745,0.336174765,0.315791565,0.274037437,0.274576014
Jan,0.415549583,0.320984811,0.286991071,0.323719093,0.302001942,0.295922345,0.337407027,0.316981796,0.274810876,0.274336428
Jan,0.417391718,0.322108374,0.287840134,0.324954254,0.302918832,0.296818945,0.338639288,0.318172028,0.275584314,0.274093203
Jan,0.419233852,0.323231937,0.288689196,0.326189414,0.303835722,0.297715544,0.33987155,0.319362259,0.276357753,0.273849656
Jan,0.421075987,0.3243555,0.289538258,0.327424574,0.304752612,0.298612144,0.341103812,0.320552491,0.277131191,0.273609117
Jan,0.422918121,0.325479063,0.29038732,0.328659734,0.305669502,0.299508744,0.342336073,0.321742722,0.27790463,0.273374897
Jan,0.424760255,0.326602625,0.291236382,0.329894895,0.306586393,0.300405344,0.343568335,0.322932954,0.278678069,0.273150265
Jan,0.42660239,0.327726188,0.292085444,0.331130055,0.307503283,0.301301943,0.344800597,0.324123185,0.279451507,0.272938417
