,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.390592861,0.299199186,0.285705115,0.304914322,0.280254569,0.291420251,0.31465122,0.303750127,0.316914409,0.33328199
Jan,0.391518966,0.299706316,0.286057902,0.305412632,0.280550028,0.291773037,0.315255366,0.304257257,0.317526288,0.333301784
Jan,0.39244507,0.300213446,0.286410688,0.305910943,0.280845486,0.292125823,0.315859512,0.304764388,0.318138167,0.333291848
Jan,0.393371175,0.300720576,0.286763474,0.306409253,0.281140945,0.29247861,0.316463658,0.305271518,0.318750047,0.333253223
Jan,0.394297279,0.301227706,0.28711626,0.306907563,0.281436403,0.292831396,0.317067805,0.305778648,0.319361926,0.333187241
Jan,0.395223384,0.301734836,0.287469046,0.307405874,0.281731861,0.293184182,0.317671951,0.306285778,0.319973805,0.333095507
Jan,0.396149489,0.302241967,0.287821832,0.307904184,0.28202732,0.293536968,0.318276097,0.306792908,0.320585685,0.332979871
Jan,0.397075593,0.302749097,0.288174619,0.308402495,0.282322778,0.293889754,0.318880244,0.307300038,0.321197564,0.332842403
Jan,0.398001698,0.303256227,0.288527405,0.308900805,0.282618237,0.29424254,0.31948439,0.307807168,0.321809443,0.332685373
Jan,0.398927802,0.303763357,0.288880191,0.309399116,0.282913695,0.294595327,0.320088536,0.308314298,0.322421322,0.332511225
Jan,0.399853907,0.304270487,0.289232977,0.309897426,0.283209153,0.294948113,0.320692682,0.308821428,0.323033202,0.332322553
Jan,0.400780012,0.304777617,0.289585763,0.310395737,0.283504612,0.295300899,0.321296829,0.309328558,0.323645081,0.332122076
Jan,0.401706116,0.305284747,0.289938549,0.310894047,0.28380007,0.295653685,0.321900975,0.309835688,0.32425696,0.331912614
Jan,0.402535205,0.305862434,0.290304565,0.311374718,0.284095529,0.296015291,0.322483072,0.310329589,0.32486884,0.331697069
Jan,0.403364293,0.306440122,0.290670581,0.311855389,0.284390987,0.296376897,0.323065169,0.31082349,0.325480719,0.331478393
Jan,0.404193381,0.307017809,0.291036596,0.31233606,0.284686445,0.296738502,0.323647266,0.31131739,0.326092598,0.331259569
Jan,0.40502247,0.307595496,0.291402612,0.312816732,0.284981904,0.297100108,0.324229364,0.311811291,0.326704478,0.331043588
Jan,0.405851558,0.308173184,0.291768627,0.313297403,0.285277362,0.297461714,0.324811461,0.312305192,0.327316357,0.330833417
Jan,0.406680647,0.308750871,0.292134643,0.313778074,0.285572821,0.29782332,0.325393558,0.312799092,0.327928236,0.330631984
Jan,0.407509735,0.309328558,0.292500659,0.314258745,0.285868279,0.298184926,0.325975655,0.313292993,0.328540115,0.330442143
Jan,0.408338823,0.309906246,0.292866674,0.314739416,0.286163737,0.298546532,0.326557752,0.313786893,0.329151995,0.330266656
Jan,0.409167912,0.310483933,0.29323269,0.315220087,0.286459196,0.298908137,0.327139849,0.314280794,0.329763874,0.330108164
Jan,0.409997,0.31106162,0.293598706,0.315700758,0.286754654,0.299269743,0.327721947,0.314774695,0.330375753,0.329969162
Jan,0.410826089,0.311639308,0.293964721,0.316181429,0.287050113,0.299631349,0.328304044,0.315268595,0.330987633,0.329851975
Jan,0.411655177,0.312216995,0.294330737,0.316662101,0.287345571,0.299992955,0.328886141,0.315762496,0.331599512,0.329758733
Jan,0.412484265,0.312794682,0.294696753,0.317142772,0.287641029,0.300354561,0.329468238,0.316256397,0.332211391,0.329691344
Jan,0.413313354,0.31337237,0.295062768,0.317623443,0.287936488,0.300716166,0.330050335,0.316750297,0.33282327,0.329651472
Jan,0.414142442,0.313950057,0.295428784,0.318104114,0.288231946,0.301077772,0.330632432,0.317244198,0.33343515,0.329640507
Jan,0.414971531,0.314527744,0.295794799,0.318584785,0.288527405,0.301439378,0.33121453,0.317738098,0.334047029,0.329659544
Jan,0.415800619,0.315105432,0.296160815,0.319065456,0.288822863,0.301800984,0.331796627,0.318231999,0.334658908,0.329709355
Jan,0.416629707,0.315683119,0.296526831,0.319546127,0.289118321,0.30216259,0.332378724,0.3187259,0.335270788,0.329790368
Jan,0.417458796,0.316260806,0.296892846,0.320026799,0.28941378,0.302524195,0.332960821,0.3192198,0.335882667,0.329902636
Jan,0.418287884,0.316838494,0.297258862,0.32050747,0.289709238,0.302885801,0.333542918,0.319713701,0.336494546,0.330045816
Jan,0.419116973,0.317416181,0.297624878,0.320988141,0.290004697,0.303247407,0.334125015,0.320207601,0.337106425,0.330219141
Jan,0.419946061,0.317993868,0.297990893,0.321468812,0.290300155,0.303609013,0.334707112,0.320701502,0.337718305,0.330421398
Jan,0.42077515,0.318571556,0.298356909,0.321949483,0.290595614,0.303970619,0.33528921,0.321195403,0.338330184,0.330650901
Jan,0.421604238,0.319149243,0.298722925,0.322430154,0.290891072,0.304332224,0.335871307,0.321689303,0.338942063,0.330905465
Jan,0.422389228,0.319793078,0.29908894,0.322888776,0.291173301,0.30469383,0.336426945,0.322200843,0.339553943,0.331182381
Jan,0.423174218,0.320436912,0.299454956,0.323347398,0.29145553,0.305055436,0.336982583,0.322712383,0.340165822,0.331478393
Jan,0.423959208,0.321080747,0.299820971,0.32380602,0.291737759,0.305417042,0.337538221,0.323223923,0.340777701,0.331789671
Jan,0.424744198,0.321724582,0.300186987,0.324264642,0.292019988,0.305778648,0.33809386,0.323735463,0.341389581,0.332111815
Jan,0.425529189,0.322368417,0.300553003,0.324723264,0.292302217,0.306140254,0.338649498,0.324247003,0.34200146,0.332439915
Jan,0.426314179,0.323012251,0.300919018,0.325181886,0.292584445,0.306501859,0.339205136,0.324758543,0.342613339,0.332768648
Jan,0.427099169,0.323656086,0.301285034,0.325640508,0.292866674,0.306863465,0.339760774,0.325270083,0.343225218,0.333092366
Jan,0.427884159,0.324299921,0.30165105,0.32609913,0.293148903,0.307225071,0.340316412,0.325781623,0.343837098,0.333405186
Jan,0.428669149,0.324943756,0.302017065,0.326557752,0.293431132,0.307586677,0.340872051,0.326293163,0.344448977,0.333701084
Jan,0.429454139,0.32558759,0.302383081,0.327016374,0.293713361,0.307948283,0.341427689,0.326804703,0.345060856,0.333973986
Jan,0.430239129,0.326231425,0.302749097,0.327474996,0.29399559,0.308309888,0.341983327,0.327316243,0.345672736,0.334217859
Jan,0.43102412,0.32687526,0.303115112,0.327933618,0.294277819,0.308671494,0.342538965,0.327827782,0.346284615,0.334426801
Jan,0.43180911,0.327519095,0.303481128,0.32839224,0.294560048,0.3090331,0.343094603,0.328339322,0.346896494,0.334595137
Jan,0.4325941,0.328162929,0.303847143,0.328850862,0.294842277,0.309394706,0.343650242,0.328850862,0.347508373,0.334717503
Jan,0.43337909,0.328806764,0.304213159,0.329309484,0.295124506,0.309756312,0.34420588,0.329362402,0.348120253,0.334788946
Jan,0.43416408,0.329450599,0.304579175,0.329768106,0.295406735,0.310117917,0.344761518,0.329873942,0.348732132,0.334805008
Jan,0.43494907,0.330094434,0.30494519,0.330226728,0.295688964,0.310479523,0.345317156,0.330385482,0.349344011,0.334761822
Jan,0.43573406,0.330738268,0.305311206,0.33068535,0.295971193,0.310841129,0.345872794,0.330897022,0.349955891,0.334656201
Jan,0.436519051,0.331382103,0.305677222,0.331143972,0.296253422,0.311202735,0.346428433,0.331408562,0.35056777,0.334485733
Jan,0.437304041,0.332025938,0.306043237,0.331602594,0.29653565,0.311564341,0.346984071,0.331920102,0.351179649,0.334248866
Jan,0.438089031,0.332669772,0.306409253,0.332061216,0.296817879,0.311925946,0.347539709,0.332431642,0.351791528,0.333945006
Jan,0.438874021,0.333313607,0.306775269,0.332519838,0.297100108,0.312287552,0.348095347,0.332943182,0.352403408,0.333574606
Jan,0.439659011,0.333957442,0.307141284,0.33297846,0.297382337,0.312649158,0.348650985,0.333454722,0.353015287,0.333139255
