,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.468323159,0.289611264,0.293894911,0.299704034,0.286733252,0.299526017,0.284249904,0.293016017,0.300864974,0.337703979
Jan,0.471092369,0.289434712,0.294575767,0.300812405,0.287308021,0.300325627,0.283850756,0.292289108,0.301884056,0.337085202
Jan,0.473861578,0.288649217,0.295256623,0.300172582,0.287882791,0.301125238,0.283451608,0.291562199,0.301154946,0.336416103
Jan,0.476630787,0.287863723,0.294189286,0.29953276,0.28845756,0.300176655,0.283052461,0.29083529,0.300425835,0.33571133
Jan,0.479399996,0.287687171,0.294870142,0.298892937,0.289032329,0.299961783,0.282653313,0.290108381,0.299696725,0.334985089
Jan,0.482169206,0.287437752,0.295550999,0.298253114,0.289607099,0.300761394,0.282254165,0.289381472,0.298967614,0.33425099
Jan,0.484938415,0.288400451,0.296231855,0.298222234,0.290181868,0.301561004,0.281855017,0.290402757,0.298238504,0.333521884
Jan,0.487707624,0.28936315,0.296912712,0.299330604,0.290756638,0.302360614,0.281455869,0.291424041,0.297509393,0.332809711
Jan,0.490449916,0.290373351,0.297615735,0.300404141,0.291370992,0.30313014,0.281094723,0.292416825,0.298528476,0.332125335
Jan,0.493192208,0.291383552,0.298318759,0.301477677,0.291985346,0.303899667,0.280733576,0.293409608,0.299547559,0.331478393
Jan,0.495934499,0.292393753,0.299021783,0.302551213,0.2925997,0.304669193,0.28093524,0.294402392,0.300566642,0.330877133
Jan,0.498676791,0.293403954,0.299724807,0.30362475,0.293214054,0.305438719,0.282068063,0.295395176,0.301585724,0.330328316
Jan,0.501419083,0.294414154,0.30042783,0.304698286,0.293828408,0.306208245,0.28345511,0.296387959,0.302604807,0.329837245
Jan,0.504161375,0.295424355,0.301130854,0.305771822,0.294442762,0.306977771,0.284842156,0.297380743,0.30362389,0.329407855
Jan,0.506903666,0.296434556,0.301833878,0.306845358,0.295057116,0.307747297,0.286229203,0.298373526,0.304642973,0.329042801
Jan,0.509645958,0.297444757,0.302536902,0.307918895,0.295671471,0.308516823,0.28761625,0.29936631,0.305662056,0.328743547
Jan,0.51238825,0.298454958,0.303239925,0.308992431,0.296285825,0.309286349,0.289003297,0.300359093,0.306681139,0.32851045
Jan,0.515130541,0.299465158,0.303942949,0.310065967,0.296900179,0.310055875,0.290390344,0.301351877,0.307700222,0.328342856
Jan,0.517872833,0.300475359,0.304645973,0.311139504,0.297514533,0.310825401,0.291777391,0.302344661,0.308719305,0.328239185
Jan,0.520615125,0.30148556,0.305348997,0.31221304,0.298128887,0.311594927,0.293164438,0.303337444,0.309738387,0.328197019
Jan,0.523357417,0.302495761,0.306052021,0.313286576,0.298743241,0.312364453,0.294551485,0.304330228,0.31075747,0.328213191
Jan,0.526099708,0.303505962,0.306755044,0.314360113,0.299357595,0.313133979,0.295938532,0.305323011,0.311776553,0.328283876
Jan,0.528842,0.304516163,0.307458068,0.315433649,0.299971949,0.313903505,0.297325579,0.306315795,0.312795636,0.328404677
Jan,0.531584292,0.305526363,0.308161092,0.316507185,0.300586303,0.314673031,0.298712625,0.307308578,0.313814719,0.328570715
Jan,0.534326583,0.306536564,0.308864116,0.317580721,0.301200658,0.315442557,0.300099672,0.308301362,0.314833802,0.328776717
Jan,0.537068875,0.307546765,0.309567139,0.318654258,0.301815012,0.316212083,0.301486719,0.309235131,0.315852885,0.329017105
Jan,0.539811167,0.308556966,0.310270163,0.319727794,0.302429366,0.316981609,0.302873766,0.309495182,0.315123774,0.329286085
Jan,0.542553459,0.307818973,0.310973187,0.319053137,0.30304372,0.316002941,0.30251262,0.308739772,0.314394664,0.329577736
Jan,0.54529575,0.307080981,0.311676211,0.31837848,0.303658074,0.316772467,0.302151473,0.307984362,0.313665553,0.329886097
Jan,0.548038042,0.307080114,0.312379235,0.317703823,0.304272428,0.317541993,0.301790326,0.307228952,0.312936442,0.330205258
Jan,0.550780334,0.308090314,0.313082258,0.317029165,0.304886782,0.318311519,0.303177373,0.308221736,0.312207332,0.330529446
Jan,0.553522625,0.309100515,0.313785282,0.316354508,0.305501136,0.319081045,0.30456442,0.309214519,0.31248366,0.330853117
Jan,0.555800985,0.310174052,0.314532641,0.315652933,0.306128157,0.319825237,0.30584063,0.310283305,0.313502743,0.331171041
Jan,0.558079344,0.311247588,0.315279999,0.315743345,0.306755179,0.320569429,0.30711684,0.311352091,0.314521826,0.331478393
Jan,0.560357703,0.312321124,0.316027358,0.316789964,0.3073822,0.321313621,0.30839305,0.312420878,0.315540909,0.331770842
Jan,0.562636063,0.31339466,0.316774716,0.317836582,0.308009221,0.322057813,0.30966926,0.313489664,0.316559992,0.33204461
Jan,0.564914422,0.314468197,0.317522075,0.318883201,0.308636242,0.322802005,0.310945469,0.31455845,0.317579075,0.332296479
Jan,0.567192782,0.315541733,0.318269434,0.31992982,0.309263263,0.323546196,0.312221679,0.315627236,0.318598158,0.332523762
Jan,0.569471141,0.316615269,0.319016792,0.320976438,0.309890285,0.324290388,0.313497889,0.316696022,0.31961724,0.332724284
Jan,0.5717495,0.317688806,0.319764151,0.322023057,0.310517306,0.32503458,0.314774099,0.317764808,0.320636323,0.332896354
Jan,0.57402786,0.318762342,0.320511509,0.323069676,0.311144327,0.325778772,0.316050309,0.318833594,0.321655406,0.333038745
Jan,0.576306219,0.319835878,0.321258868,0.324116295,0.311771348,0.326522964,0.317326518,0.31990238,0.322674489,0.333150667
Jan,0.578584578,0.320909415,0.322006227,0.325162913,0.31239837,0.327267156,0.318602728,0.320971167,0.323693572,0.333231744
Jan,0.580862938,0.321982951,0.322753585,0.326209532,0.313025391,0.328011347,0.319878938,0.322039953,0.324712655,0.33328199
Jan,0.583141297,0.323056487,0.323500944,0.327256151,0.313652412,0.328755539,0.321155148,0.323108739,0.325731738,0.333301784
Jan,0.585419656,0.324130023,0.324248302,0.32830277,0.314279433,0.329499731,0.322431358,0.324177525,0.326750821,0.333291848
Jan,0.587698016,0.32520356,0.324995661,0.329349388,0.314906454,0.330243923,0.323707568,0.325246311,0.327769903,0.333253223
Jan,0.589976375,0.326277096,0.32574302,0.330396007,0.315533476,0.330988115,0.324983777,0.326315097,0.328788986,0.333187241
Jan,0.592254734,0.327350632,0.326490378,0.331442626,0.316160497,0.331732307,0.326259987,0.327383883,0.329808069,0.333095507
Jan,0.594533094,0.328424169,0.327237737,0.330741051,0.316787518,0.332476498,0.327536197,0.32845267,0.330827152,0.332979871
Jan,0.596811453,0.327749511,0.327985096,0.330039476,0.317414539,0.33322069,0.328812407,0.329521456,0.330706983,0.332842403
Jan,0.599089813,0.327074854,0.328719517,0.329337901,0.31804156,0.332216689,0.328340423,0.328842048,0.329977873,0.332685373
Jan,0.601368172,0.326400197,0.329466876,0.328636327,0.318668582,0.331212687,0.32786844,0.328162641,0.329248762,0.332511225
Jan,0.603646531,0.326334482,0.330214234,0.327934752,0.319295603,0.331956879,0.327396456,0.329231427,0.328519652,0.332322553
Jan,0.605924891,0.326268767,0.330961593,0.327233177,0.319922624,0.332701071,0.326924472,0.330300213,0.327790541,0.332122076
Jan,0.60820325,0.327342303,0.331708952,0.327899295,0.320549645,0.333445262,0.328200682,0.331368999,0.328809624,0.331912614
Jan,0.610280519,0.328556761,0.332478478,0.328909496,0.321168749,0.334206872,0.32942939,0.332409285,0.329828707,0.331697069
Jan,0.612357788,0.329771218,0.333248004,0.329919696,0.321787854,0.334968481,0.330658099,0.33344957,0.33084779,0.331478393
Jan,0.614435058,0.330985676,0.33401753,0.330929897,0.322406958,0.33573009,0.331886807,0.334489855,0.331866873,0.331259569
Jan,0.616512327,0.332200134,0.334787056,0.331940098,0.323026062,0.336491699,0.333115515,0.33553014,0.332885955,0.331043588
Jan,0.618589596,0.333414592,0.335556582,0.332950299,0.323645166,0.337253308,0.334344223,0.336570425,0.333905038,0.330833417
Jan,0.620666865,0.334629049,0.336326108,0.3339605,0.324264271,0.338014917,0.335572931,0.337610711,0.334924121,0.330631984
Jan,0.622744135,0.335843507,0.337095634,0.3349707,0.324883375,0.338776526,0.33680164,0.338650996,0.335943204,0.330442143
Jan,0.624821404,0.337057965,0.33786516,0.335980901,0.325502479,0.339538135,0.337133292,0.339691281,0.336962287,0.330266656
Jan,0.626898673,0.338272422,0.338634686,0.335843964,0.326121584,0.340299744,0.337464945,0.340731566,0.33798137,0.330108164
Jan,0.628975942,0.33948688,0.339404212,0.335707027,0.326740688,0.341061353,0.337796598,0.341771851,0.339000453,0.329969162
Jan,0.631053211,0.340701338,0.340173738,0.335570089,0.327359792,0.341822962,0.33812825,0.342812136,0.340019536,0.329851975
Jan,0.633130481,0.341915796,0.340943264,0.335433152,0.327978896,0.342584571,0.338459903,0.343852422,0.341038618,0.329758733
Jan,0.63520775,0.343130253,0.34171279,0.335296215,0.328598001,0.343346181,0.339688611,0.344892707,0.342057701,0.329691344
Jan,0.637285019,0.344344711,0.342482316,0.335159277,0.329217105,0.34410779,0.34091732,0.345932992,0.343076784,0.329651472
Jan,0.639362288,0.345559169,0.343251842,0.33502234,0.329836209,0.344869399,0.342146028,0.346973277,0.344095867,0.329640507
Jan,0.641439558,0.346773627,0.344021368,0.334885402,0.330455313,0.345631008,0.343374736,0.348013562,0.34511495,0.329659544
Jan,0.643516827,0.347988084,0.344790894,0.334748465,0.331074418,0.346392617,0.344603444,0.349053847,0.346134033,0.329709355
Jan,0.645594096,0.349202542,0.34556042,0.334611528,0.331693522,0.347154226,0.345832152,0.350094133,0.347153116,0.329790368
Jan,0.647671365,0.350417,0.346329946,0.33447459,0.332312626,0.347915835,0.347060861,0.351134418,0.346424005,0.329902636
Jan,0.649748634,0.349883264,0.345351279,0.333736598,0.33293173,0.346929251,0.346541375,0.35042651,0.345694895,0.330045816
Jan,0.651825904,0.349349528,0.344372611,0.332998605,0.333550835,0.345942666,0.34602189,0.349718601,0.344965784,0.330219141
Jan,0.653903173,0.348815793,0.345142137,0.332260612,0.334169939,0.346704275,0.345502405,0.349010693,0.344236673,0.330421398
Jan,0.655980442,0.35003025,0.345911663,0.333270813,0.334789043,0.347465885,0.34498292,0.350050978,0.345255756,0.330650901
Jan,0.658057711,0.351244708,0.346681189,0.334281014,0.335408148,0.348227494,0.345072376,0.351091263,0.346274839,0.330905465
Jan,0.660039977,0.352606421,0.347450715,0.335248463,0.336008251,0.348990686,0.345109581,0.352171133,0.347293922,0.331182381
Jan,0.662022243,0.353968133,0.348220241,0.336215913,0.336608355,0.349753879,0.345146786,0.353251003,0.348313005,0.331478393
Jan,0.664004509,0.355329846,0.348989767,0.337183362,0.337208458,0.350517071,0.345554068,0.354330873,0.349332088,0.331789671
Jan,0.665986775,0.356691559,0.349759293,0.338150812,0.337808562,0.351280263,0.346730524,0.355410743,0.350351171,0.332111815
Jan,0.667969041,0.358053272,0.350528819,0.339118261,0.338408666,0.352043456,0.347906981,0.356490613,0.351370254,0.332439915
Jan,0.669951307,0.359414984,0.351298345,0.34008571,0.339008769,0.352806648,0.349083437,0.357570482,0.352389336,0.332768648
Jan,0.671933573,0.360776697,0.352067871,0.34105316,0.339608873,0.353569841,0.350259894,0.358650352,0.353408419,0.333092366
Jan,0.673915839,0.36213841,0.352837397,0.342020609,0.340208977,0.354333033,0.35143635,0.359730222,0.354427502,0.333405186
Jan,0.675898105,0.363500122,0.353606923,0.342988059,0.34080908,0.355096226,0.351473555,0.359061898,0.355446585,0.333701084
Jan,0.677880372,0.363113642,0.354376449,0.343955508,0.341409184,0.355859418,0.350901818,0.358393575,0.356465668,0.333973986
Jan,0.679862638,0.362727161,0.355145975,0.344922957,0.342009287,0.356622611,0.350330081,0.357725251,0.357484751,0.334217859
Jan,0.681844904,0.36234068,0.355915501,0.345890407,0.342609391,0.357385803,0.349758344,0.357056928,0.358503834,0.334426801
Jan,0.68382717,0.361954199,0.356685027,0.346857856,0.343209495,0.358148996,0.3509348,0.356388604,0.359522917,0.334595137
Jan,0.685809436,0.361567719,0.357454553,0.347825305,0.343809598,0.358912188,0.352111257,0.35572028,0.360541999,0.334717503
Jan,0.687791702,0.361181238,0.358224079,0.348792755,0.344409702,0.359675381,0.353287713,0.355051957,0.361561082,0.334788946
Jan,0.689773968,0.360794757,0.358993605,0.349760204,0.345009806,0.360438573,0.352715976,0.354383633,0.362580165,0.334805008
Jan,0.691756234,0.360408276,0.359763131,0.350727654,0.345609909,0.361201766,0.352144239,0.35371531,0.363599248,0.334761822
Jan,0.6937385,0.360021796,0.360532658,0.351695103,0.346210013,0.361964958,0.351572502,0.353046986,0.364618331,0.334656201
Jan,0.695720766,0.359635315,0.361302184,0.352662552,0.346810116,0.362728151,0.351000765,0.352378662,0.36388922,0.334485733
Jan,0.697703032,0.359248834,0.360323516,0.351881808,0.34741022,0.36180008,0.350429028,0.351710339,0.36316011,0.334248866
Jan,0.699685298,0.358862353,0.360054983,0.351101064,0.348010324,0.36087201,0.349857291,0.351042015,0.362430999,0.333945006
Jan,0.701667564,0.359084815,0.360824509,0.352068514,0.348610427,0.361635203,0.349894496,0.350373692,0.361701889,0.333574606
Jan,0.70364983,0.360446527,0.361594035,0.353035963,0.349210531,0.362398395,0.349931701,0.349705368,0.362720972,0.333139255
Jan,0.705632096,0.36180824,0.362363561,0.354003412,0.349810635,0.363161588,0.349968906,0.350785238,0.363740054,0.332641773
Jan,0.707391104,0.363154119,0.36312992,0.354953444,0.350402821,0.363905779,0.351173863,0.351966444,0.364759137,0.332086302
Jan,0.709150113,0.364499998,0.363896279,0.355903477,0.350995008,0.364649971,0.352378821,0.353147651,0.36577822,0.331478393
Jan,0.710909121,0.365845877,0.364662638,0.356853509,0.351587195,0.365394163,0.353583778,0.354328858,0.366797303,0.330825102
Jan,0.71266813,0.367191755,0.365428998,0.357803541,0.352179381,0.366138355,0.354788735,0.355510064,0.367816386,0.330135017
Jan,0.714427138,0.368537634,0.366195357,0.358753573,0.352771568,0.366882547,0.355993693,0.356691271,0.368835469,0.329418138
Jan,0.716186146,0.369883513,0.366961716,0.359703605,0.353363755,0.367626739,0.35719865,0.357872477,0.369854552,0.328685707
Jan,0.717945155,0.371229392,0.367728075,0.360653637,0.353955941,0.36837093,0.358403608,0.359053684,0.370873635,0.327950027
Jan,0.719704163,0.372575271,0.368494435,0.361603669,0.354548128,0.369115122,0.359608565,0.360234891,0.371892717,0.327224279
Jan,0.721463172,0.37392115,0.369260794,0.362553701,0.355140315,0.369859314,0.359384933,0.361416097,0.3729118,0.326522354
Jan,0.72322218,0.375267028,0.370027153,0.363503733,0.355732501,0.370603506,0.3591613,0.362597304,0.373930883,0.325858666
Jan,0.724981189,0.376612907,0.370793512,0.364453766,0.356324688,0.371347698,0.358937668,0.36377851,0.374949966,0.325247977
Jan,0.726740197,0.377958786,0.371559872,0.365403798,0.356916875,0.37209189,0.358804105,0.364959717,0.375969049,0.324705218
Jan,0.728499206,0.379304665,0.372326231,0.36635383,0.357509061,0.372836081,0.360009063,0.366140924,0.376988132,0.324245314
Jan,0.730258214,0.379511292,0.37309259,0.367303862,0.358101248,0.373580273,0.36121402,0.36732213,0.378007215,0.323883002
Jan,0.732017223,0.379717919,0.373858949,0.368253894,0.358693435,0.374324465,0.362418978,0.368503337,0.379026298,0.323632654
Jan,0.733776231,0.379924547,0.374625309,0.369203926,0.359285622,0.375068657,0.363623935,0.369684543,0.38004538,0.323508097
Jan,0.73553524,0.379522232,0.375391668,0.370153958,0.359877808,0.375812849,0.364828893,0.37086575,0.381064463,0.323522441
Jan,0.737294248,0.379119918,0.376158027,0.37110399,0.360469995,0.376557041,0.36603385,0.372046957,0.382083546,0.323687892
Jan,0.739053257,0.378717603,0.376924386,0.372054023,0.361062182,0.377301232,0.367238807,0.373228163,0.381354436,0.324015582
Jan,0.740812265,0.378315288,0.375942552,0.371255861,0.361654368,0.376297231,0.366695571,0.372661176,0.380625325,0.324515385
Jan,0.742571273,0.377912974,0.374960718,0.3704577,0.362246555,0.375293229,0.366152335,0.37209419,0.379896215,0.325195741
Jan,0.744330282,0.377510659,0.375727077,0.371407732,0.362838742,0.376037421,0.365691705,0.373275396,0.379167104,0.326063478
Jan,0.74608929,0.378856538,0.376493436,0.372357764,0.363430928,0.376781613,0.366896663,0.374456603,0.378437993,0.327123635
Jan,0.747848299,0.380202417,0.377259796,0.373307796,0.364023115,0.377525805,0.36810162,0.375637809,0.379457076,0.328379279
Jan,0.7493793,0.381488127,0.378034072,0.374319581,0.364620052,0.378288997,0.369330328,0.375295898,0.380476159,0.329831332
Jan,0.7509103,0.382773837,0.378808348,0.375331365,0.365216989,0.37905219,0.370559037,0.376454937,0.381495242,0.331478393
Jan,0.752441301,0.384059547,0.379582624,0.376343149,0.365813926,0.379815382,0.371787745,0.377613976,0.382514325,0.333316557
Jan,0.753972302,0.385345257,0.3803569,0.377354933,0.366410862,0.380578574,0.373016453,0.378773015,0.383533408,0.335339334
Jan,0.755503303,0.386630967,0.381131176,0.378366717,0.367007799,0.381341767,0.374245161,0.379932055,0.384552491,0.337537779
Jan,0.757034303,0.387916678,0.381905453,0.379378502,0.367604736,0.382104959,0.37547387,0.381091094,0.385571573,0.33990071
Jan,0.758565304,0.387496676,0.382679729,0.380390286,0.368201673,0.382868152,0.374954384,0.381208429,0.386590656,0.342414935
Jan,0.760096305,0.387034192,0.383454005,0.379653877,0.36879861,0.381883151,0.374434899,0.380619275,0.387422215,0.345065476
Jan,0.761627306,0.386571709,0.384228281,0.378917467,0.369395547,0.38089815,0.373915414,0.380030121,0.386693104,0.347835786
Jan,0.763158306,0.386109226,0.385002557,0.378181058,0.369992484,0.379913149,0.373395929,0.379440966,0.385963994,0.350707979
Jan,0.764689307,0.385646742,0.385776834,0.377444649,0.37058942,0.378928148,0.372876443,0.378851812,0.385234883,0.353663051
Jan,0.766220308,0.385184259,0.38655111,0.37670824,0.371186357,0.377943147,0.372356958,0.378262658,0.384505772,0.356681102
Jan,0.767751309,0.384721776,0.387325386,0.376124214,0.371783294,0.376958146,0.371837473,0.377673504,0.383776662,0.359741562
Jan,0.769282309,0.384259292,0.388099662,0.375387805,0.372380231,0.375973145,0.371317988,0.377084349,0.383047551,0.362823411
Jan,0.77081331,0.383796809,0.387125745,0.374651396,0.372977168,0.374988144,0.370798502,0.376495195,0.382318441,0.365905405
Jan,0.772344311,0.383334326,0.386151828,0.373914987,0.373574105,0.374003143,0.370279017,0.375906041,0.38158933,0.368966299
Jan,0.773875312,0.382871842,0.38517791,0.373178577,0.374171042,0.373018142,0.369759532,0.375316886,0.380860219,0.371985069
Jan,0.775406312,0.382409359,0.384203993,0.372442168,0.374767978,0.372033141,0.369240047,0.374727732,0.380131109,0.374941138
Jan,0.776937313,0.381946876,0.383230076,0.371705759,0.375364915,0.37104814,0.368720561,0.374138578,0.379401998,0.377814594
Jan,0.778468314,0.381484392,0.382256158,0.37096935,0.374213659,0.370063139,0.368201076,0.373549424,0.378672888,0.38058642
Jan,0.779999315,0.381021909,0.381282241,0.37023294,0.373062402,0.369078138,0.367681591,0.372960269,0.377943777,0.383238714
Jan,0.781530315,0.380559426,0.380308324,0.369496531,0.371911145,0.368093137,0.367162106,0.372371115,0.377214667,0.38575491
Jan,0.783061316,0.380096942,0.3810826,0.368760122,0.372508082,0.36885633,0.36664262,0.371781961,0.376485556,0.388120006
Jan,0.784592317,0.379634459,0.381856876,0.368023713,0.373105019,0.369619522,0.366123135,0.371192807,0.375756445,0.390320784
Jan,0.786014064,0.379119724,0.382673904,0.369054497,0.373760541,0.370487218,0.367315425,0.371394375,0.376795674,0.392346037
