,1980,1985,1990,1995,2000,2005,2010,2015,2020,Observed
4788,0.998168471,0.999650553,0.99964018,0.999617995,0.999617307,0.999631896,0.999349477,0.999263909,0.841289185,0.836381524
4789,0.998662498,0.999650553,0.999645367,0.999634274,0.99963393,0.999641225,0.999500015,0.999457231,0.841301208,0.836379428
4790,0.999156526,0.999650553,0.99964796,0.999642414,0.999642242,0.999645889,0.999575284,0.999553892,0.84131323,0.836371074
4791,0.99940354,0.999650553,0.999649257,0.999646484,0.99805471,0.999648221,0.998446249,0.999602223,0.841246707,0.836356978
4792,0.999527046,0.999650553,0.999649905,0.998608692,0.998586658,0.999649387,0.999048401,0.999626388,0.841213717,0.836337713
4793,0.9995888,0.999650553,0.999650229,0.999129623,0.999118605,0.99964997,0.999349477,0.999638471,0.84114269,0.836313899
4794,0.999619677,0.999650553,0.999650391,0.999390088,0.999384579,0.999650262,0.999500015,0.999644512,0.840805265,0.83628619
4795,0.999635115,0.999650553,0.997658851,0.999520321,0.999517566,0.999650408,0.999575284,0.999647533,0.840467841,0.836255263
4796,0.999642834,0.999650553,0.998322752,0.999585437,0.99958406,0.998456498,0.999612919,0.999649043,0.840130417,0.836221809
4797,0.999646694,0.999650553,0.998986652,0.998608692,0.999617307,0.999053526,0.999631736,0.9965574,0.839803817,0.836186525
4798,0.999648623,0.999650553,0.999318603,0.999129623,0.99963393,0.99935204,0.999641145,0.998103977,0.839477216,0.836150097
4799,0.999649588,0.999650553,0.999484578,0.999390088,0.999642242,0.999501296,0.999645849,0.998877265,0.839150616,0.836113195
4800,0.999650071,0.999650553,0.999567566,0.999520321,0.999646397,0.999575925,0.999648201,0.999263909,0.838824016,0.836076459
4801,0.997690842,0.996234967,0.999609059,0.996558792,0.996478851,0.996703848,0.999649377,0.999457231,0.838836039,0.836040492
4802,0.99818077,0.996918084,0.999629806,0.997074085,0.997007468,0.997293189,0.999649965,0.999553892,0.838848061,0.836005843
4803,0.998670698,0.997601201,0.99964018,0.997589379,0.997536085,0.99788253,0.999650259,0.999602223,0.838860083,0.835973005
4804,0.999160625,0.998284319,0.999645367,0.998104672,0.998064702,0.998471871,0.999650406,0.99668346,0.838872106,0.835942401
4805,0.999405589,0.998967436,0.99964796,0.998619966,0.998593319,0.999061212,0.99965048,0.998167007,0.838884128,0.835914386
4806,0.999528071,0.999308995,0.999649257,0.99913526,0.999121936,0.999355883,0.999650517,0.99890878,0.838896151,0.835889251
4807,0.999589312,0.998284319,0.999649905,0.999392906,0.999386245,0.999503218,0.999650535,0.999279667,0.838908173,0.835867227
4808,0.999619933,0.998967436,0.999650229,0.99952173,0.999518399,0.998471871,0.999650544,0.99946511,0.838920196,0.835848484
4809,0.999635243,0.999308995,0.999650391,0.999586142,0.999584476,0.999061212,0.999650549,0.99668346,0.838932218,0.83583314
4810,0.999642898,0.999479774,0.998310453,0.998619966,0.998064702,0.999355883,0.999650551,0.998167007,0.838944241,0.83582126
4811,0.999646726,0.999565164,0.998980503,0.99913526,0.998593319,0.999503218,0.999650552,0.99890878,0.838956263,0.83581286
4812,0.99964864,0.999607858,0.999315528,0.999392906,0.999121936,0.998471871,0.998464697,0.999279667,0.838968285,0.835807912
4813,0.999649596,0.999629206,0.999483041,0.99952173,0.999386245,0.999061212,0.999057625,0.99946511,0.838980308,0.835806347
4814,0.999650075,0.99963988,0.999566797,0.999586142,0.998064702,0.999355883,0.999354089,0.999557832,0.83899233,0.835808055
4815,0.999650314,0.999645216,0.998310453,0.999618347,0.998593319,0.999503218,0.999502321,0.99668346,0.839004353,0.835812893
4816,0.999650434,0.999647885,0.998980503,0.99963445,0.999121936,0.999576886,0.998464697,0.998167007,0.839016375,0.835820684
4817,0.999650493,0.999649219,0.999315528,0.999642502,0.998064702,0.999613719,0.999057625,0.99668346,0.839028398,0.835831224
4818,0.999650523,0.999649886,0.998310453,0.999646528,0.998593319,0.999632136,0.999354089,0.998167007,0.83904042,0.835844281
4819,0.999650538,0.99965022,0.998980503,0.99964854,0.999121936,0.999641345,0.998464697,0.99890878,0.838721246,0.835859603
4820,0.999650546,0.999650387,0.999315528,0.999649547,0.998064702,0.998471871,0.999057625,0.999279667,0.838402071,0.835876919
4821,0.99965055,0.99965047,0.999483041,0.99965005,0.998593319,0.999061212,0.999354089,0.99946511,0.838123941,0.835895939
4822,0.998670698,0.999650512,0.999566797,0.999650302,0.999121936,0.999355883,0.999502321,0.999557832,0.838124369,0.835916364
4823,0.999160625,0.999650532,0.999608675,0.999650427,0.999386245,0.999503218,0.999576437,0.999604192,0.838136392,0.835937884
4824,0.999405589,0.999650543,0.999629614,0.99965049,0.998602031,0.999576886,0.999613495,0.999627373,0.838148414,0.835960183
4825,0.999528071,0.999650548,0.999640084,0.999650522,0.999126292,0.999613719,0.999632024,0.999638963,0.838160437,0.835982942
4826,0.998193068,0.998307378,0.998306354,0.999650538,0.999388423,0.99790559,0.999641289,0.996800296,0.838172459,0.836005843
4827,0.998678897,0.998978966,0.998978453,0.999650545,0.999519488,0.998487244,0.99848212,0.998225425,0.838184482,0.836028571
4828,0.999164725,0.99931476,0.999314503,0.998120046,0.999585021,0.999068899,0.999066337,0.998937989,0.838196504,0.836050817
4829,0.998193068,0.999482656,0.999482528,0.998630215,0.999617787,0.999359726,0.99848212,0.999294271,0.838208527,0.836072282
4830,0.998678897,0.997635791,0.999566541,0.999140384,0.99963417,0.99950514,0.999066337,0.999472412,0.838220549,0.836092679
4831,0.999164725,0.998307378,0.999608547,0.999395469,0.999642362,0.999577846,0.999358445,0.999561483,0.838232571,0.836111729
4832,0.998193068,0.998978966,0.99962955,0.999523011,0.999646457,0.9996142,0.997897903,0.999606018,0.838244594,0.836129172
4833,0.998678897,0.99931476,0.999640052,0.999586782,0.999648505,0.999632377,0.99848212,0.996800296,0.838256616,0.836144761
4834,0.999164725,0.999482656,0.999645303,0.999618668,0.999649529,0.999641465,0.999066337,0.998225425,0.838268639,0.836158271
4835,0.999407639,0.999566605,0.999647928,0.999634611,0.999650041,0.999646009,0.999358445,0.998937989,0.838280661,0.836169492
4836,0.999529096,0.999608579,0.999649241,0.999642582,0.999650297,0.999648281,0.999504499,0.999294271,0.838292684,0.836178241
4837,0.999589825,0.998307378,0.999649897,0.999646568,0.998602031,0.999649417,0.999577526,0.999472412,0.838304706,0.836184356
4838,0.999620189,0.998978966,0.999650225,0.99964856,0.999126292,0.999649985,0.99848212,0.999561483,0.838316729,0.836187702
4839,0.999635371,0.998307378,0.999650389,0.999649557,0.998077769,0.999650269,0.999066337,0.999606018,0.838328751,0.836188169
4840,0.999642962,0.998978966,0.999650471,0.998120046,0.998602031,0.99790559,0.997897903,0.999628286,0.838340773,0.836185681
4841,0.999646758,0.997635791,0.997634254,0.998630215,0.999126292,0.998487244,0.99848212,0.996800296,0.838352796,0.836180189
4842,0.999648656,0.998307378,0.998306354,0.999140384,0.998602031,0.999068899,0.999066337,0.998225425,0.838364818,0.836171681
4843,0.999649604,0.998978966,0.998978453,0.999395469,0.999126292,0.99790559,0.999358445,0.998937989,0.838027394,0.836160177
4844,0.999650079,0.99931476,0.999314503,0.999523011,0.998077769,0.998487244,0.999504499,0.999294271,0.83768997,0.836145736
4845,0.999650316,0.999482656,0.999482528,0.998630215,0.998602031,0.999068899,0.999577526,0.996800296,0.837476189,0.836128456
4846,0.999650435,0.999566605,0.999566541,0.999140384,0.999126292,0.998487244,0.99961404,0.998225425,0.837488212,0.836108475
4847,0.999650494,0.997657826,0.999608547,0.998129782,0.999388423,0.999068899,0.999632297,0.995482267,0.837500234,0.836085974
4848,0.999650524,0.998329413,0.99962955,0.998639951,0.999519488,0.999359726,0.999641425,0.996907396,0.837512257,0.836061179
4849,0.999650538,0.998989983,0.999640052,0.999145252,0.999585021,0.99950514,0.999645989,0.998278975,0.837524279,0.836034362
4850,0.999650546,0.999320268,0.999645303,0.999397903,0.999617787,0.999577846,0.998498518,0.998964764,0.837536302,0.836005843
4851,0.99965055,0.999485411,0.999647928,0.999524228,0.99963417,0.9996142,0.999074536,0.999307659,0.837548324,0.835975994
4852,0.999650551,0.999567982,0.999649241,0.999587391,0.999642362,0.999632377,0.999362544,0.999479106,0.837560346,0.835945234
4853,0.999650552,0.999609268,0.999649897,0.999618972,0.999646457,0.999641465,0.999506549,0.994164239,0.837572369,0.835914029
4854,0.998686071,0.99962991,0.999650225,0.999634763,0.999648505,0.999646009,0.999578551,0.995535817,0.837584391,0.835882877
4855,0.999168312,0.999640232,0.999650389,0.99813465,0.999649529,0.999648281,0.999614552,0.996907396,0.837596414,0.835852308
4856,0.999409433,0.999645393,0.999650471,0.998639951,0.999650041,0.999649417,0.997922501,0.998278975,0.837608436,0.835822867
4857,0.999529993,0.999647973,0.999650512,0.999145252,0.999650297,0.999649985,0.998498518,0.995535817,0.837620459,0.835795111
4858,0.999590273,0.999649263,0.999650533,0.998639951,0.999650425,0.999650269,0.999074536,0.996907396,0.837631518,0.835769602
4859,0.999620413,0.999649908,0.999650543,0.999145252,0.999650489,0.999650411,0.999362544,0.998278975,0.83764354,0.835746892
4860,0.999635483,0.999650231,0.99831609,0.999397903,0.999650521,0.999650482,0.999506549,0.998964764,0.837655562,0.835727522
4861,0.999643018,0.999650392,0.998983322,0.99813465,0.999650537,0.999650518,0.999578551,0.999307659,0.837667585,0.835712011
4862,0.999646786,0.999650473,0.997648858,0.998639951,0.999650545,0.998501593,0.999614552,0.996907396,0.837679607,0.835700847
4863,0.99964867,0.999650513,0.99831609,0.999145252,0.999650549,0.999076073,0.999632553,0.998278975,0.83769163,0.835694479
4864,0.999649611,0.999650533,0.998983322,0.998639951,0.999650551,0.999363313,0.998498518,0.998964764,0.837703652,0.835693308
4865,0.998686071,0.999650543,0.999316937,0.999145252,0.998091605,0.999506933,0.999074536,0.999307659,0.837715675,0.835697682
4866,0.999168312,0.999650548,0.999483745,0.999397903,0.998611255,0.999578743,0.999362544,0.999479106,0.837727697,0.835707884
4867,0.999409433,0.999650551,0.999567149,0.999524228,0.999130904,0.999614648,0.999506549,0.995535817,0.837390273,0.835724126
4868,0.999529993,0.999650552,0.999608851,0.998639951,0.999390729,0.999632601,0.999578551,0.996907396,0.837052849,0.83574654
4869,0.999590273,0.997668843,0.999629702,0.999145252,0.999520641,0.999641577,0.999614552,0.998278975,0.836715424,0.835775169
4870,0.998686071,0.998329413,0.999640128,0.99813465,0.999585597,0.999646065,0.999632553,0.996907396,0.836378,0.83580996
4871,0.999168312,0.998989983,0.999645341,0.998639951,0.999618075,0.998501593,0.999641553,0.998278975,0.83628099,0.835850755
4872,0.999409433,0.999320268,0.997678836,0.999145252,0.998619966,0.999076073,0.999646053,0.998964764,0.836293012,0.835897284
4873,0.998213822,0.999485411,0.998336075,0.999397903,0.99913526,0.999363313,0.999648303,0.999307659,0.836305035,0.835949154
4874,0.998692732,0.998350936,0.998993314,0.999524228,0.998104672,0.999506933,0.999649428,0.999479106,0.836317057,0.836005843
4875,0.999171643,0.999000745,0.998336075,0.999587391,0.998619966,0.999578743,0.998514404,0.99956483,0.83632908,0.836066693
4876,0.999411098,0.999325649,0.998993314,0.998149255,0.99913526,0.999614648,0.999082478,0.999607691,0.836341102,0.836130903
4877,0.999530826,0.997701127,0.998336075,0.998649688,0.998619966,0.999632601,0.999366516,0.999629122,0.836353124,0.836197544
4878,0.999590689,0.998350936,0.998993314,0.99915012,0.99913526,0.999641577,0.998514404,0.999639838,0.836365147,0.836265575
4879,0.999620621,0.999000745,0.998336075,0.999400337,0.999392906,0.999646065,0.999082478,0.999645196,0.836377169,0.836333855
4880,0.999635587,0.999325649,0.998993314,0.999525445,0.99952173,0.999648309,0.999366516,0.997005784,0.836389192,0.836401165
4881,0.99964307,0.997701127,0.999321934,0.999587999,0.999586142,0.999649431,0.999508535,0.998328169,0.836401214,0.836466221
4882,0.999646812,0.998350936,0.999486244,0.998649688,0.999618347,0.999649992,0.999579544,0.998989361,0.836413237,0.83652769
4883,0.999648683,0.999000745,0.999568398,0.99915012,0.99963445,0.999650273,0.999615049,0.999319957,0.836425259,0.83658421
4884,0.999649618,0.999325649,0.999609476,0.999400337,0.999642502,0.999650413,0.999632801,0.999485255,0.836437282,0.836634403
4885,0.998213822,0.999488101,0.999630015,0.999525445,0.999646528,0.999650483,0.999641677,0.999567904,0.836449304,0.836676893
4886,0.998692732,0.998350936,0.999640284,0.998649688,0.99964854,0.999650518,0.999646115,0.999609229,0.836461327,0.836710319
4887,0.999171643,0.999000745,0.999645419,0.99915012,0.999649547,0.997947098,0.999648334,0.999629891,0.836473349,0.836733358
4888,0.999411098,0.997701127,0.999647986,0.998149255,0.99965005,0.998514916,0.999649444,0.999640222,0.836475893,0.836744736
4889,0.999530826,0.998350936,0.99964927,0.998649688,0.998619966,0.999082735,0.999649999,0.999645388,0.836487915,0.836743246
4890,0.999590689,0.999000745,0.999649911,0.99915012,0.99913526,0.998514916,0.998514404,0.997005784,0.836257434,0.836727763
4891,0.998692732,0.999325649,0.999650232,0.998649688,0.999392906,0.999082735,0.999082478,0.998328169,0.83592001,0.836697265
4892,0.999171643,0.999488101,0.998336075,0.99915012,0.99952173,0.999366644,0.999366516,0.998989361,0.835582586,0.836650843
4893,0.999411098,0.999569327,0.998993314,0.999400337,0.999586142,0.999508599,0.999508535,0.999319957,0.835245161,0.836587721
4894,0.999530826,0.99960994,0.999321934,0.999525445,0.999618347,0.999579576,0.999579544,0.999485255,0.834907737,0.836507275
4895,0.999590689,0.999630247,0.999486244,0.999587999,0.99963445,0.999615065,0.999615049,0.999567904,0.834848154,0.836409043
4896,0.999620621,0.9996404,0.999568398,0.999619276,0.999642502,0.999632809,0.999632801,0.999609229,0.834860177,0.836292745
4897,0.998699907,0.998368359,0.999609476,0.998658911,0.999646528,0.999641681,0.999641677,0.999629891,0.834766811,0.8361583
4898,0.99917523,0.999009456,0.999630015,0.999154732,0.998626115,0.999646117,0.999646115,0.999640222,0.834778834,0.836005843
4899,0.999412892,0.999330005,0.999640284,0.999402643,0.999138334,0.999648335,0.999648334,0.999645388,0.834790856,0.835835736
4900,0.999531722,0.998368359,0.999645419,0.999526598,0.997601677,0.999649444,0.998529777,0.999647971,0.834802879,0.835648583
4901,0.998699907,0.999009456,0.999647986,0.999588576,0.998113896,0.999649999,0.999090165,0.999649262,0.834814901,0.835445212
4902,0.99917523,0.999330005,0.99964927,0.99816309,0.998626115,0.999650276,0.998529777,0.999649908,0.834826924,0.835226658
4903,0.999412892,0.998368359,0.999649911,0.998658911,0.999138334,0.999650415,0.999090165,0.99965023,0.834838946,0.834994141
4904,0.999531722,0.999009456,0.999650232,0.999154732,0.999394444,0.998527727,0.998529777,0.997099048,0.834850969,0.834749048
4905,0.999591138,0.998368359,0.99835606,0.999402643,0.999522499,0.99908914,0.999090165,0.998374801,0.834862991,0.834492906
4906,0.999620846,0.999009456,0.999003307,0.999526598,0.998626115,0.999369847,0.998529777,0.995823295,0.834875013,0.83422737
4907,0.999635699,0.999330005,0.99835606,0.998658911,0.999138334,0.9995102,0.999090165,0.997099048,0.834887036,0.833954196
4908,0.999643126,0.999490279,0.999003307,0.999154732,0.999394444,0.998527727,0.999370359,0.998374801,0.834899058,0.833675222
4909,0.99964684,0.999570416,0.99932693,0.999402643,0.999522499,0.99908914,0.999510456,0.997099048,0.834911081,0.833392347
4910,0.999648697,0.999610485,0.999488742,0.999526598,0.998626115,0.999369847,0.999580505,0.998374801,0.834900586,0.833107515
4911,0.999649625,0.999630519,0.999569647,0.999588576,0.999138334,0.998527727,0.999615529,0.999012677,0.834912609,0.832822686
4912,0.999650089,0.999640536,0.9996101,0.999619564,0.999394444,0.99908914,0.999633041,0.999331615,0.834924631,0.832539823
4913,0.999650321,0.999645545,0.999630327,0.999635059,0.999522499,0.999369847,0.999641797,0.999491084,0.834936654,0.832260867
4914,0.999650437,0.999648049,0.99964044,0.999642806,0.999586526,0.9995102,0.999646175,0.997099048,0.834948676,0.831987717
4915,0.999650495,0.999649301,0.99835606,0.99964668,0.99961854,0.999580377,0.999648364,0.998374801,0.834611252,0.831722214
4916,0.999650524,0.999649927,0.999003307,0.998658911,0.999634546,0.999615465,0.999649459,0.997099048,0.834288858,0.831466111
4917,0.999650539,0.997727261,0.99835606,0.999154732,0.99964255,0.999633009,0.999650006,0.998374801,0.834007524,0.831221062
4918,0.999650546,0.998368359,0.999003307,0.998658911,0.998113896,0.999641781,0.99965028,0.999012677,0.834019546,0.830988596
4919,0.99965055,0.999009456,0.99932693,0.999154732,0.998626115,0.999646167,0.999650416,0.999331615,0.834031569,0.830770097
4920,0.999650551,0.999330005,0.999488742,0.999402643,0.999138334,0.99964836,0.999650485,0.999491084,0.834043591,0.830566785
4921,0.999650552,0.999490279,0.999569647,0.998667623,0.998113896,0.999649457,0.999650519,0.999570819,0.834055828,0.830379695
4922,0.998706056,0.999570416,0.9996101,0.999159088,0.998626115,0.999650005,0.999650536,0.999610686,0.834068065,0.830209654
4923,0.999178305,0.998270995,0.999630327,0.999404821,0.999138334,0.999650279,0.999650545,0.99963062,0.834080301,0.830057264
4924,0.999414429,0.998960774,0.998375533,0.999527687,0.999394444,0.999650416,0.999650549,0.999640586,0.834092538,0.829922889
4925,0.999532491,0.999305664,0.999013043,0.998667623,0.998626115,0.999650485,0.999650551,0.99964557,0.834104775,0.829806659
4926,0.999591522,0.999478109,0.999331798,0.999159088,0.999138334,0.999650519,0.999650552,0.999648062,0.834117011,0.829708495
4927,0.999621038,0.999564331,0.999491176,0.999404821,0.999394444,0.998540026,0.999650553,0.999649307,0.834129248,0.829628114
4928,0.999635796,0.999607442,0.998375533,0.999527687,0.999522499,0.999095289,0.997433598,0.99964993,0.834141485,0.829565055
4929,0.999643174,0.999628998,0.999013043,0.998176158,0.999586526,0.998540026,0.997987836,0.999650242,0.834153721,0.82951869
4930,0.999646864,0.999639775,0.997738023,0.998667623,0.99961854,0.999095289,0.998542075,0.999650398,0.834165958,0.829488244
4931,0.998706056,0.999645164,0.998375533,0.999159088,0.998113896,0.999372921,0.999096314,0.999650475,0.834178195,0.829472807
4932,0.999178305,0.999647859,0.999013043,0.999404821,0.998626115,0.998540026,0.999373434,0.999650514,0.834190431,0.829471354
4933,0.998706056,0.998270995,0.999331798,0.999527687,0.999138334,0.999095289,0.997987836,0.999650534,0.834202668,0.829482762
4934,0.999178305,0.998960774,0.999491176,0.99958912,0.999394444,0.999372921,0.998542075,0.999650544,0.834214904,0.829505821
4935,0.999414429,0.999305664,0.997738023,0.999619837,0.999522499,0.998540026,0.999096314,0.999650548,0.834227141,0.829539258
4936,0.999532491,0.999478109,0.998375533,0.999635195,0.999586526,0.999095289,0.998542075,0.999650551,0.834239378,0.829581746
4937,0.998706056,0.999564331,0.999013043,0.998667623,0.99961854,0.997984762,0.999096314,0.999650552,0.834251614,0.829631927
4938,0.999178305,0.999607442,0.999331798,0.999159088,0.999634546,0.998540026,0.998542075,0.999650553,0.834263851,0.829688423
4939,0.998706056,0.999628998,0.999491176,0.998667623,0.998626115,0.999095289,0.999096314,0.999650553,0.833926641,0.829749856
4940,0.999178305,0.999639775,0.999570865,0.999159088,0.999138334,0.997984762,0.999373434,0.999650553,0.833589431,0.829814863
4941,0.999414429,0.999645164,0.999610709,0.997684692,0.999394444,0.998540026,0.999511994,0.99718565,0.833252221,0.829882112
4942,0.999532491,0.999647859,0.999630631,0.998176158,0.999522499,0.999095289,0.999581273,0.998418102,0.833022992,0.82995032
4943,0.999591522,0.999649206,0.999640592,0.998667623,0.998626115,0.997997573,0.999615913,0.999034328,0.833035229,0.830018266
4944,0.999621038,0.997445164,0.998394493,0.999159088,0.999138334,0.998552837,0.998554374,0.99934244,0.833047465,0.830084812
4945,0.999635796,0.998180294,0.999022523,0.999404821,0.999394444,0.999101695,0.999102464,0.999496497,0.833059702,0.830148918
4946,0.999643174,0.998915423,0.999336538,0.999527687,0.999522499,0.999376124,0.998554374,0.997267128,0.833071939,0.830209654
4947,0.999646864,0.999282988,0.999493546,0.998676847,0.999586526,0.999513339,0.999102464,0.998458841,0.833084175,0.830266223
4948,0.999648709,0.999466771,0.99957205,0.9991637,0.99961854,0.999581946,0.999376508,0.999054697,0.833096412,0.830317967
4949,0.999649631,0.999558662,0.999611301,0.999407127,0.999634546,0.99961625,0.999513531,0.999352625,0.833108649,0.830364366
4950,0.999650092,0.998180294,0.999630927,0.99952884,0.99964255,0.999633401,0.999582042,0.999501589,0.833114065,0.83040503
4951,0.999650323,0.998915423,0.99964074,0.999589697,0.999646552,0.999641977,0.998006284,0.999576071,0.833126302,0.830439691
4952,0.999650438,0.999282988,0.999645647,0.999620125,0.999648552,0.999646265,0.998554374,0.999613312,0.833138538,0.830468194
4953,0.999650496,0.999466771,0.998394493,0.999635339,0.998629702,0.999648409,0.999102464,0.999631933,0.833150775,0.830490488
4954,0.9982438,0.998180294,0.999022523,0.999642946,0.999140128,0.999649481,0.999376508,0.999641243,0.833163012,0.830506618
4955,0.998712717,0.998915423,0.998394493,0.998676847,0.999395341,0.999650017,0.999513531,0.999645898,0.833175248,0.83051672
4956,0.999181635,0.998180294,0.999022523,0.9991637,0.999522947,0.999650285,0.999582042,0.999648226,0.833187485,0.830521007
4957,0.999416094,0.998915423,0.999336538,0.998676847,0.99958675,0.999650419,0.999616298,0.99964939,0.833199722,0.830519766
4958,0.999533324,0.999282988,0.999493546,0.9991637,0.999618652,0.999650486,0.999633425,0.999649971,0.833211958,0.830513346
4959,0.999591939,0.999466771,0.99957205,0.999407127,0.998629702,0.998003978,0.998006284,0.999650262,0.833224195,0.83050215
4960,0.999621246,0.999558662,0.999611301,0.99952884,0.999140128,0.998552837,0.998554374,0.999650408,0.833236431,0.830486631
4961,0.9996359,0.999604608,0.999630927,0.998676847,0.999395341,0.999101695,0.999102464,0.999650481,0.833248668,0.830467277
4962,0.999643226,0.998180294,0.99964074,0.9991637,0.999522947,0.999376124,0.998554374,0.996075415,0.833260905,0.830444608
4963,0.99964689,0.998915423,0.999645647,0.998189994,0.99958675,0.998003978,0.999102464,0.997267128,0.832923695,0.830419166
4964,0.999648722,0.999282988,0.998394493,0.998676847,0.999618652,0.998552837,0.998554374,0.998458841,0.832597309,0.830391506
4965,0.999649637,0.999466771,0.999022523,0.9991637,0.998629702,0.999101695,0.999102464,0.999054697,0.83232582,0.830362188
4966,0.999650095,0.999558662,0.999336538,0.999407127,0.999140128,0.999376124,0.999376508,0.997267128,0.832252437,0.830331768
4967,0.999650324,0.999604608,0.999493546,0.998676847,0.999395341,0.999513339,0.999513531,0.998458841,0.832264674,0.830300794
4968,0.999650439,0.99962758,0.99957205,0.9991637,0.999522947,0.999581946,0.999582042,0.999054697,0.832148345,0.830269791
4969,0.999650496,0.999639067,0.999611301,0.999407127,0.99958675,0.99961625,0.999616298,0.996191483,0.832160581,0.830239257
4970,0.999650525,0.99964481,0.999630927,0.99952884,0.999618652,0.999633401,0.999633425,0.997344506,0.832172818,0.830209654
4971,0.999650539,0.999647682,0.99964074,0.999589697,0.999634602,0.999641977,0.999641989,0.99849753,0.832185055,0.8301814
4972,0.999650546,0.999649117,0.999645647,0.999620125,0.999642578,0.999646265,0.998026269,0.999074042,0.832197291,0.830154861
4973,0.99965055,0.999649835,0.998412941,0.999635339,0.999646566,0.999648409,0.998567697,0.999362297,0.832209528,0.830130354
4974,0.999650552,0.999650194,0.999031747,0.999642946,0.999648559,0.999649481,0.999109125,0.999506425,0.832221765,0.830108146
4975,0.999650552,0.999650374,0.99934115,0.99964675,0.999649556,0.999650017,0.998026269,0.999578489,0.832234001,0.830088457
4976,0.999650553,0.999650464,0.999495852,0.998685046,0.999650055,0.999650285,0.998567697,0.999614521,0.832246238,0.830071462
4977,0.999650553,0.999650508,0.999573203,0.9991678,0.998638926,0.999650419,0.999109125,0.999632537,0.832258475,0.830057295
4978,0.999650553,0.998204891,0.999611878,0.999409176,0.99914474,0.999650486,0.998567697,0.999641545,0.832270711,0.830046046
4979,0.999650553,0.998927722,0.997794135,0.999529865,0.999397647,0.99965052,0.999109125,0.999646049,0.832282948,0.830037768
4980,0.998719892,0.999289138,0.998412941,0.999590209,0.9995241,0.999650537,0.999379839,0.999648301,0.832295184,0.830032477
4981,0.999185222,0.997482059,0.999031747,0.999620381,0.999587327,0.999650545,0.999515196,0.999649427,0.832307421,0.830030152
4982,0.998719892,0.998204891,0.998412941,0.999635467,0.998638926,0.999650549,0.999582875,0.99964999,0.832319658,0.830030743
4983,0.999185222,0.998927722,0.999031747,0.998685046,0.99914474,0.999650551,0.999616714,0.997344506,0.832331894,0.830034164
4984,0.999417888,0.998204891,0.99934115,0.9991678,0.999397647,0.999650552,0.999633634,0.99849753,0.832344131,0.830040303
4985,0.999534221,0.998927722,0.999495852,0.999409176,0.9995241,0.999650553,0.999642093,0.999074042,0.832356368,0.830049022
4986,0.999592387,0.998204891,0.998412941,0.999529865,0.999587327,0.999650553,0.999646323,0.999362297,0.832368604,0.830060154
4987,0.99962147,0.998927722,0.999031747,0.998685046,0.998638926,0.999650553,0.999648438,0.999506425,0.832031394,0.830073513
4988,0.999636012,0.999289138,0.99934115,0.9991678,0.99914474,0.999650553,0.999649496,0.999578489,0.831694184,0.830088889
4989,0.999643282,0.999469845,0.999495852,0.998685046,0.999397647,0.999650553,0.998567697,0.999614521,0.831399046,0.830106055
4990,0.999646918,0.999560199,0.999573203,0.9991678,0.9995241,0.999650553,0.999109125,0.999632537,0.831328248,0.830124764
4991,0.999648736,0.999605376,0.999611878,0.999409176,0.999587327,0.999650553,0.999379839,0.999641545,0.831340485,0.830144758
4992,0.999649644,0.999627965,0.999631216,0.999529865,0.99961894,0.999650553,0.999515196,0.999646049,0.831352722,0.830165762
4993,0.999650099,0.999639259,0.999640884,0.999590209,0.999634747,0.998576409,0.999582875,0.999648301,0.831364958,0.830187492
4994,0.998726553,0.999644906,0.9978195,0.999620381,0.99964265,0.999113481,0.999616714,0.997415735,0.831377195,0.830209654
4995,0.999188553,0.99964773,0.998429851,0.999635467,0.99864815,0.999382017,0.999633634,0.998533144,0.831389432,0.830231947
4996,0.999419553,0.999649142,0.999040202,0.99964301,0.999149352,0.999516285,0.999642093,0.999091849,0.831401668,0.830254065
4997,0.999535053,0.997468992,0.999345378,0.999646782,0.99864815,0.999583419,0.999646323,0.999371201,0.831413905,0.8302757
4998,0.999592803,0.998196179,0.999497966,0.999648668,0.999149352,0.998576409,0.999648438,0.999510877,0.831426142,0.830296545
4999,0.999621678,0.998923366,0.999574259,0.998214591,0.998146949,0.999113481,0.999649496,0.999580715,0.831438378,0.830316296
5000,0.999636116,0.99928696,0.999612406,0.998693245,0.99864815,0.998576409,0.999650025,0.997415735,0.83141666,0.830334656
5001,0.998264553,0.999468757,0.99963148,0.999171899,0.999149352,0.999113481,0.999650289,0.998533144,0.831411788,0.830351339
5002,0.998726553,0.999559655,0.999641017,0.999411226,0.99864815,0.999382017,0.999650421,0.999091849,0.831424024,0.830366071
5003,0.999188553,0.999605104,0.998429851,0.99953089,0.999149352,0.999516285,0.999650487,0.999371201,0.831403857,0.830378593
5004,0.999419553,0.999627829,0.999040202,0.999590722,0.999399953,0.999583419,0.99965052,0.999510877,0.831416094,0.830388667
5005,0.999535053,0.999639191,0.999345378,0.999620637,0.99864815,0.999616986,0.999650537,0.997415735,0.83142833,0.830396076
5006,0.999592803,0.999644872,0.999497966,0.999635595,0.999149352,0.99963377,0.999650545,0.998533144,0.831440567,0.830400628
5007,0.999621678,0.998196179,0.999574259,0.999643074,0.999399953,0.999642162,0.999650549,0.999091849,0.831402224,0.830402157
5008,0.999636116,0.998923366,0.9978195,0.999646814,0.999525253,0.999646357,0.999650551,0.999371201,0.83141446,0.830400532
