,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.613818311,0.265606952,0.257898065,0.269789289,0.263234971,0.271058721,0.277065506,0.273330558,0.272456819,0.268186574
Jan,0.616372483,0.266786971,0.258662396,0.27055362,0.263865208,0.271715777,0.278178479,0.274282619,0.273362208,0.267890833
Jan,0.618926654,0.267966991,0.259426727,0.271317951,0.264495446,0.272372833,0.279291452,0.27523468,0.274267597,0.267588923
Jan,0.621480825,0.26914701,0.260191057,0.272082282,0.265125684,0.27302989,0.280404425,0.276186741,0.275172987,0.26728504
Jan,0.624034996,0.270327029,0.260955388,0.272846612,0.265755921,0.273686946,0.281517397,0.277138802,0.276078376,0.266983569
Jan,0.626589167,0.271507049,0.261719719,0.273610943,0.266386159,0.274344002,0.28263037,0.278090864,0.276983765,0.266689023
Jan,0.629143338,0.272687068,0.262484049,0.274375274,0.267016397,0.275001058,0.283743343,0.279042925,0.277889154,0.266405988
Jan,0.631697509,0.273867088,0.26324838,0.275139604,0.267646634,0.275658114,0.284856316,0.279994986,0.278794544,0.266139062
Jan,0.63425168,0.275047107,0.264012711,0.275903935,0.268276872,0.276315171,0.285969289,0.280947047,0.279699933,0.265892803
Jan,0.636805851,0.276227126,0.264777042,0.276668266,0.268907109,0.276972227,0.287082261,0.281899108,0.280605322,0.265671662
Jan,0.639360022,0.277407146,0.265541372,0.277432597,0.269537347,0.277629283,0.288195234,0.282851169,0.281510711,0.265479934
Jan,0.641914194,0.278587165,0.266305703,0.278196927,0.270167585,0.278286339,0.289308207,0.28380323,0.2824161,0.265321694
Jan,0.644468365,0.279767184,0.267070034,0.278961258,0.270797822,0.278943396,0.29042118,0.284755291,0.28332149,0.265200744
Jan,0.647022536,0.280947204,0.267834365,0.279725589,0.27142806,0.279600452,0.291534153,0.285707352,0.284226879,0.265120549
Jan,0.649576707,0.282127223,0.268598695,0.28048992,0.272058298,0.280257508,0.292647126,0.286659413,0.285132268,0.265084185
Jan,0.652130878,0.283307243,0.269363026,0.28125425,0.272688535,0.280914564,0.293760098,0.287611474,0.286037657,0.265094278
Jan,0.654685049,0.284487262,0.270127357,0.282018581,0.273318773,0.281571621,0.294873071,0.288563535,0.286943047,0.265152947
Jan,0.65723922,0.284828897,0.270891687,0.282782912,0.27394901,0.282228677,0.295986044,0.289515597,0.287848436,0.265261745
Jan,0.659793391,0.285170531,0.271656018,0.283547243,0.274579248,0.282885733,0.297099017,0.290467658,0.288753825,0.265421602
Jan,0.662347562,0.285512166,0.272420349,0.284311573,0.275209486,0.283542789,0.29821199,0.291419719,0.289659214,0.265632769
Jan,0.664901734,0.285853801,0.27318468,0.285075904,0.275839723,0.284199846,0.299324963,0.29237178,0.290564604,0.265894756
Jan,0.667455905,0.286195436,0.27394901,0.285840235,0.276469961,0.284856902,0.300437935,0.293323841,0.291469993,0.266206276
Jan,0.670010076,0.287375455,0.274713341,0.286604565,0.277100199,0.285513958,0.301550908,0.294275902,0.292375382,0.266565188
Jan,0.672564247,0.288555475,0.275477672,0.287368896,0.277730436,0.286171014,0.302663881,0.295227963,0.293280771,0.266968439
Jan,0.675105009,0.289923224,0.276215184,0.288092999,0.278360674,0.286814661,0.303723217,0.296233661,0.29418616,0.267412005
Jan,0.67764577,0.291290974,0.276952696,0.288817102,0.278990911,0.287458308,0.304782552,0.29723936,0.29509155,0.267890833
Jan,0.680186532,0.292658724,0.277690208,0.289541205,0.279621149,0.288101955,0.305841888,0.298245058,0.295996939,0.268398786
Jan,0.682727294,0.294026473,0.27842772,0.290265307,0.280251387,0.288745602,0.306901223,0.299250756,0.296902328,0.268928635
Jan,0.685268056,0.295394223,0.279165232,0.29098941,0.280881624,0.289389249,0.307960559,0.300256455,0.297807717,0.269472172
Jan,0.687808818,0.296761973,0.279902745,0.291713513,0.281511862,0.290032896,0.309019894,0.301262153,0.298713107,0.270020379
Jan,0.690349579,0.298129723,0.280640257,0.292437616,0.2821421,0.290676543,0.31007923,0.302267851,0.299618496,0.270563586
Jan,0.692890341,0.299497472,0.281377769,0.293161719,0.282772337,0.29132019,0.311138566,0.30327355,0.300523885,0.271091641
Jan,0.695431103,0.300865222,0.282115281,0.293885821,0.283402575,0.291963837,0.312197901,0.304279248,0.301429274,0.271594073
Jan,0.697971865,0.302232972,0.282852793,0.294609924,0.284032812,0.292607484,0.313257237,0.305284946,0.302334664,0.27206026
Jan,0.700512627,0.303600722,0.283590305,0.295334027,0.28466305,0.293251131,0.314316572,0.306290645,0.303240053,0.272479592
Jan,0.703053388,0.304968471,0.284327817,0.29605813,0.285293288,0.293894778,0.315375908,0.307296343,0.304145442,0.272841634
Jan,0.70559415,0.306336221,0.285065329,0.296782233,0.285923525,0.294538425,0.316435243,0.308302041,0.305050831,0.273136296
Jan,0.708134912,0.307703971,0.285802841,0.297506335,0.286553763,0.295182071,0.317494579,0.30930774,0.305956221,0.273353998
Jan,0.710675674,0.309071721,0.286540354,0.298230438,0.287184001,0.295825718,0.318553915,0.310313438,0.30686161,0.273485829
Jan,0.713216436,0.31043947,0.287277866,0.298954541,0.287814238,0.296469365,0.31961325,0.311319136,0.307766999,0.273523719
Jan,0.715757197,0.31180722,0.288015378,0.299678644,0.288444476,0.297113012,0.320672586,0.312324835,0.308672388,0.273460603
Jan,0.718297959,0.31317497,0.28875289,0.300402747,0.289074713,0.297756659,0.321731921,0.313330533,0.309577777,0.273290583
Jan,0.720838721,0.314542719,0.289490402,0.301126849,0.289704951,0.298400306,0.322791257,0.314336231,0.310483167,0.273009095
Jan,0.723379483,0.315072085,0.290227914,0.301850952,0.290335189,0.299043953,0.323850593,0.31534193,0.311388556,0.272613076
Jan,0.725920245,0.31560145,0.290965426,0.302575055,0.290965426,0.2996876,0.324909928,0.316347628,0.312293945,0.272101128
Jan,0.728461006,0.316130815,0.291702938,0.303299158,0.291595664,0.300331247,0.325969264,0.317353326,0.313199334,0.271473681
Jan,0.731001768,0.317498565,0.29244045,0.304023261,0.292225901,0.300974894,0.327028599,0.318359025,0.314104724,0.270733162
Jan,0.73354253,0.318866314,0.293177963,0.304747363,0.292856139,0.301618541,0.328087935,0.319364723,0.315010113,0.269884157
Jan,0.735855334,0.320140199,0.293915475,0.305431238,0.293526605,0.302262188,0.329120452,0.320450877,0.315915502,0.26893358
Jan,0.738168137,0.321414083,0.294652987,0.306115113,0.29419707,0.302905835,0.330152969,0.321537031,0.316820891,0.267890833
Jan,0.740480941,0.322687968,0.295390499,0.306798988,0.294867536,0.303549482,0.331185486,0.322623186,0.317726281,0.266767973
Jan,0.742793744,0.323961853,0.296128011,0.307482863,0.295538001,0.304193129,0.332218003,0.32370934,0.31863167,0.265579764
Jan,0.745106548,0.325235737,0.296865523,0.308166738,0.296208467,0.304836775,0.33325052,0.324795494,0.319537059,0.264343477
Jan,0.747419351,0.326509622,0.297603035,0.308850613,0.296878932,0.305480422,0.334283037,0.325881648,0.320442448,0.263078577
Jan,0.749732155,0.327783506,0.298340547,0.309534487,0.297549398,0.306124069,0.335315554,0.326967802,0.321347838,0.261806413
Jan,0.752044958,0.329057391,0.299078059,0.310218362,0.298219864,0.306767716,0.33634807,0.328053957,0.322253227,0.260549902
Jan,0.754357762,0.330331275,0.299815572,0.310902237,0.298890329,0.307411363,0.337380587,0.329140111,0.323158616,0.25933322
Jan,0.756670565,0.33160516,0.300553084,0.311586112,0.299560795,0.30805501,0.338413104,0.330226265,0.324064005,0.258181485
Jan,0.758983369,0.332879044,0.301290596,0.312269987,0.30023126,0.308698657,0.339445621,0.331312419,0.324969394,0.257120447
Jan,0.761296172,0.334152929,0.302028108,0.312953862,0.300901726,0.309342304,0.340478138,0.332398573,0.325874784,0.256176174
Jan,0.763608976,0.335426814,0.30276562,0.313637737,0.301572191,0.309985951,0.341510655,0.333484728,0.326780173,0.255374739
Jan,0.765921779,0.336700698,0.303503132,0.314321611,0.302242657,0.310629598,0.342543172,0.334570882,0.327685562,0.254741908
Jan,0.768234583,0.337974583,0.304240644,0.315005486,0.302913122,0.311273245,0.343575689,0.335657036,0.328590951,0.254302825
Jan,0.770547386,0.339248467,0.304978156,0.315689361,0.303583588,0.311916892,0.344608206,0.33674319,0.329496341,0.254081702
Jan,0.77286019,0.340522352,0.305715668,0.316373236,0.304254054,0.312560539,0.345640723,0.337829344,0.33040173,0.254101504
Jan,0.775172993,0.341796236,0.306453181,0.317057111,0.304924519,0.313204186,0.34667324,0.338915499,0.331307119,0.254383636
Jan,0.777485797,0.343070121,0.307190693,0.317740986,0.305594985,0.313847833,0.347705757,0.340001653,0.332212508,0.254947631
Jan,0.7797986,0.343505621,0.307928205,0.318424861,0.30626545,0.314491479,0.347899889,0.341087807,0.333117898,0.255810838
Jan,0.782111404,0.343941121,0.308665717,0.319108736,0.306935916,0.315135126,0.348094022,0.342173961,0.334023287,0.256988106
Jan,0.784424207,0.345215005,0.309403229,0.31979261,0.307606381,0.315778773,0.349126539,0.343260115,0.334928676,0.258491475
Jan,0.786737011,0.34648889,0.310140741,0.320476485,0.308276847,0.31642242,0.350159056,0.34434627,0.335834065,0.26032986
Jan,0.789049814,0.347762774,0.310878253,0.32116036,0.308947312,0.317066067,0.351191573,0.345432424,0.336739454,0.26250874
Jan,0.791134659,0.348158046,0.311602356,0.321897872,0.309617778,0.317723123,0.351332068,0.345707012,0.337644844,0.265029842
Jan,0.793219505,0.348553318,0.312326459,0.322635384,0.310288244,0.31838018,0.351472563,0.3459816,0.338550233,0.267890833
Jan,0.79530435,0.34894859,0.313050562,0.323372896,0.310958709,0.319037236,0.352451442,0.346256189,0.339455622,0.271085009
Jan,0.797389195,0.349343862,0.313774664,0.324110409,0.311629175,0.319694292,0.353430322,0.346530777,0.340361011,0.274601143
Jan,0.79947404,0.349739135,0.314498767,0.324847921,0.31229964,0.320351348,0.353570817,0.346805365,0.340428016,0.278423713
Jan,0.801558886,0.350134407,0.31522287,0.325585433,0.312970106,0.321008405,0.353711312,0.347079953,0.340495021,0.282533292
Jan,0.803643731,0.350529679,0.315946973,0.326322945,0.313640571,0.321665461,0.353851808,0.347354541,0.340562025,0.286906931
Jan,0.805728576,0.350924951,0.315832691,0.327060457,0.314311037,0.322322517,0.353992303,0.34762913,0.34062903,0.291518558
Jan,0.807813421,0.351320223,0.315718409,0.326959585,0.314981502,0.322979573,0.354132798,0.347903718,0.340696035,0.296339359
Jan,0.809898266,0.351715495,0.315604127,0.326858712,0.315651968,0.32363663,0.354273293,0.348178306,0.340763039,0.301338174
Jan,0.811983112,0.352110767,0.315489846,0.32675784,0.316322434,0.324293686,0.354413788,0.348452894,0.340830044,0.306481887
Jan,0.814067957,0.352506039,0.315387728,0.326656967,0.316166679,0.324950742,0.354554283,0.348727483,0.340897048,0.311735811
Jan,0.816152802,0.352901311,0.316111831,0.326556095,0.316010924,0.325607798,0.354694778,0.349002071,0.340964053,0.317064087
Jan,0.818237647,0.353296583,0.316009713,0.326455222,0.315855169,0.326264855,0.354835273,0.349276659,0.341031058,0.322430064
Jan,0.820322492,0.353691855,0.315907596,0.32635435,0.315699414,0.326921911,0.354975768,0.349551247,0.341098062,0.327796697
Jan,0.822407338,0.354087127,0.315805478,0.326253477,0.315543659,0.326740582,0.355116264,0.349825835,0.341165067,0.333126933
Jan,0.824492183,0.354482399,0.31570336,0.326331877,0.315387905,0.326559254,0.355256759,0.350100424,0.341232072,0.338384103
Jan,0.826577028,0.354877671,0.315601243,0.326410278,0.315219985,0.326377926,0.355397254,0.350375012,0.341299076,0.343532312
Jan,0.828661873,0.355272943,0.315499125,0.326488678,0.315052066,0.326196597,0.355537749,0.3506496,0.341366081,0.348536827
Jan,0.830746719,0.355668215,0.315384843,0.326567078,0.314884147,0.326015269,0.355678244,0.350924188,0.341433086,0.353364471
Jan,0.832831564,0.356063487,0.315270562,0.326645479,0.314716228,0.325833941,0.355818739,0.351198777,0.34150009,0.357984008
Jan,0.834916409,0.356458759,0.31515628,0.326723879,0.314548309,0.325652612,0.355959234,0.351473365,0.341567095,0.36236654
Jan,0.837001254,0.356854031,0.315054162,0.326802279,0.314392554,0.325471284,0.356099729,0.351747953,0.341634099,0.366485889
Jan,0.839086099,0.357249303,0.314952045,0.32688068,0.31506302,0.32612834,0.357073136,0.352022541,0.341701104,0.370318995
