TIMESTAMP,CAMBARI,PROYECTO HIDROELECTRICO CARRIZAL,EL CONDOR,INCAHUASI
07/31/2011 00:00,23.01,78.71,1.59,21.18
08/01/2011 00:00,24.31,78.4,1.58,21.09
08/02/2011 00:00,24.71,78.14,1.56,21.02
08/03/2011 00:00,23.72,77.7,1.55,20.9
08/04/2011 00:00,22.83,77.26,1.54,20.78
08/05/2011 00:00,22.05,76.9,1.54,20.68
08/06/2011 00:00,21.29,76.54,1.53,20.59
08/07/2011 00:00,20.59,76.09,1.52,20.47
08/08/2011 00:00,19.94,75.66,1.51,20.35
08/09/2011 00:00,19.38,75.24,1.5,20.24
08/10/2011 00:00,18.87,74.84,1.49,20.13
08/11/2011 00:00,18.41,74.44,1.48,20.02
08/12/2011 00:00,17.98,74.04,1.47,19.92
08/13/2011 00:00,17.63,73.71,1.46,19.83
08/14/2011 00:00,17.31,73.4,1.45,19.74
08/15/2011 00:00,17,73.04,1.44,19.65
08/16/2011 00:00,16.71,72.67,1.44,19.55
08/17/2011 00:00,16.45,72.31,1.43,19.45
08/18/2011 00:00,16.22,71.96,1.42,19.36
08/19/2011 00:00,16.05,71.61,1.41,19.26
08/20/2011 00:00,16.17,71.27,1.4,19.17
08/21/2011 00:00,16.24,70.94,1.39,19.08
08/22/2011 00:00,16.03,70.62,1.39,19
08/23/2011 00:00,15.85,70.3,1.38,18.91
08/24/2011 00:00,15.67,69.99,1.37,18.82
08/25/2011 00:00,15.48,69.67,1.36,18.74
08/26/2011 00:00,15.3,69.36,1.36,18.66
08/27/2011 00:00,15.13,69.05,1.35,18.57
08/28/2011 00:00,15,68.75,1.34,18.49
08/29/2011 00:00,14.88,68.45,1.33,18.41
08/30/2011 00:00,14.73,68.16,1.33,18.33
08/31/2011 00:00,14.6,67.87,1.32,18.25
09/01/2011 00:00,14.47,67.58,1.31,18.17
09/02/2011 00:00,14.35,67.29,1.3,18.09
09/03/2011 00:00,14.23,67.01,1.3,18.02
09/04/2011 00:00,14.11,66.73,1.29,17.94
09/05/2011 00:00,14.01,66.45,1.28,17.87
09/06/2011 00:00,13.91,66.18,1.28,17.79
09/07/2011 00:00,13.82,65.91,1.27,17.72
09/08/2011 00:00,13.73,65.64,1.26,17.65
09/09/2011 00:00,13.65,65.37,1.25,17.57
09/10/2011 00:00,13.57,65.11,1.25,17.5
09/11/2011 00:00,13.49,64.85,1.24,17.43
09/12/2011 00:00,13.42,64.59,1.23,17.36
09/13/2011 00:00,13.34,64.34,1.23,17.29
09/14/2011 00:00,13.27,64.09,1.22,17.23
09/15/2011 00:00,13.2,64.17,1.22,17.24
09/16/2011 00:00,13.13,64.44,1.21,17.3
09/17/2011 00:00,13.18,64.12,1.2,17.22
09/18/2011 00:00,13.81,63.84,1.2,17.15
09/19/2011 00:00,14.48,63.49,1.19,17.05
09/20/2011 00:00,14.39,63.14,1.19,16.96
09/21/2011 00:00,14.16,62.82,1.18,16.87
09/22/2011 00:00,14.01,62.5,1.17,16.79
09/23/2011 00:00,14.8,62.76,1.17,16.91
09/24/2011 00:00,15.55,63.15,1.16,17.09
09/25/2011 00:00,15.13,62.82,1.16,16.98
09/26/2011 00:00,14.79,62.59,1.16,16.89
09/27/2011 00:00,14.51,62.71,1.16,16.9
09/28/2011 00:00,14.32,62.9,1.16,16.93
09/29/2011 00:00,14.35,62.88,1.15,16.93
09/30/2011 00:00,15.01,62.7,1.15,16.9
10/01/2011 00:00,48.29,63.22,1.14,17.15
10/02/2011 00:00,77.68,63.81,1.14,17.43
10/03/2011 00:00,60.27,63.14,1.13,17.2
10/04/2011 00:00,57.13,62.42,1.12,16.96
10/05/2011 00:00,64.71,65.79,1.12,17.76
10/06/2011 00:00,67.97,71.96,1.11,19.46
10/07/2011 00:00,61.26,71.48,1.11,19.47
10/08/2011 00:00,52.18,69.35,1.1,18.84
10/09/2011 00:00,45.11,67.84,1.09,18.37
10/10/2011 00:00,40.56,66.92,1.09,18.08
10/11/2011 00:00,36.63,65.95,1.09,17.79
10/12/2011 00:00,32.84,64.86,1.09,17.47
10/13/2011 00:00,30.17,63.79,1.08,17.17
10/14/2011 00:00,28.03,62.8,1.07,16.9
10/15/2011 00:00,27.14,61.92,1.07,16.66
10/16/2011 00:00,26.31,61.13,1.06,16.44
10/17/2011 00:00,24.38,60.41,1.05,16.24
10/18/2011 00:00,23.05,60.4,1.04,16.22
10/19/2011 00:00,26.9,60.82,1.04,16.32
10/20/2011 00:00,47.42,63.83,1.03,17.49
10/21/2011 00:00,58.23,66.14,1.03,18.56
10/22/2011 00:00,47.56,64.09,1.02,17.85
10/23/2011 00:00,40.24,62.46,1.02,17.28
10/24/2011 00:00,34.9,61.1,1.01,16.81
10/25/2011 00:00,30.93,59.96,1.01,16.42
10/26/2011 00:00,28.45,59.02,1,16.11
10/27/2011 00:00,26.48,58.22,1,15.85
10/28/2011 00:00,25.32,57.67,0.99,15.66
10/29/2011 00:00,37.77,61.42,0.98,16.6
10/30/2011 00:00,86.11,73.52,1.05,20.54
10/31/2011 00:00,122.19,84.94,1.18,25.09
11/01/2011 00:00,103.02,84.93,1.19,25.13
11/02/2011 00:00,76.95,79.92,1.16,23.25
11/03/2011 00:00,62.74,77.9,1.2,22.29
11/04/2011 00:00,72.47,76.2,1.23,21.99
11/05/2011 00:00,87.18,75.25,1.22,21.88
11/06/2011 00:00,79.85,74.91,1.2,21.54
11/07/2011 00:00,64.58,72.06,1.16,20.56
11/08/2011 00:00,52.78,68.76,1.13,19.43
11/09/2011 00:00,44.59,66.29,1.1,18.58
11/10/2011 00:00,40.62,65.3,1.1,18.16
11/11/2011 00:00,50.28,65.18,1.11,18.02
11/12/2011 00:00,59.67,64.68,1.09,17.82
11/13/2011 00:00,56.78,63.28,1.07,17.41
11/14/2011 00:00,72.25,61.75,1.05,16.96
11/15/2011 00:00,93.36,60.72,1.03,16.68
11/16/2011 00:00,86.44,59.63,1.02,16.37
11/17/2011 00:00,70.87,62,1.04,16.94
11/18/2011 00:00,61.29,69.26,1.32,18.75
11/19/2011 00:00,56.03,88.25,2.25,23.44
11/20/2011 00:00,85.2,105.13,2.85,27.64
11/21/2011 00:00,140.88,99.91,2.6,26.35
11/22/2011 00:00,139.52,91.81,2.31,24.3
11/23/2011 00:00,107.11,89.41,2.09,23.64
11/24/2011 00:00,85.12,87.04,1.91,22.99
11/25/2011 00:00,70.13,80.94,1.75,21.45
11/26/2011 00:00,85.52,79.66,1.68,21.16
11/27/2011 00:00,131.11,78.8,1.63,21.11
11/28/2011 00:00,140.63,80.58,1.86,21.64
11/29/2011 00:00,218.23,82.31,2.04,22.04
11/30/2011 00:00,253.78,93.24,2.6,24.75
12/01/2011 00:00,250.98,121.19,3.63,33.3
12/02/2011 00:00,240.4,128.05,3.65,36.44
12/03/2011 00:00,175.19,115.07,3.16,32.35
12/04/2011 00:00,142.19,105.45,2.77,29.35
12/05/2011 00:00,196.81,100.69,2.48,28.31
12/06/2011 00:00,448.74,111.06,2.38,33.48
12/07/2011 00:00,828.71,122.99,2.34,40.25
12/08/2011 00:00,919.28,128.57,2.21,43.43
12/09/2011 00:00,749.23,130.97,2.1,44.34
12/10/2011 00:00,520.62,135.3,2.07,46.13
12/11/2011 00:00,365.63,150.63,2.35,49.21
12/12/2011 00:00,415.39,246.07,5.24,74.14
12/13/2011 00:00,581.29,445.65,7.85,128.85
12/14/2011 00:00,534.58,575.8,9.44,163.9
12/15/2011 00:00,376.83,570.36,9.08,159.27
12/16/2011 00:00,409.03,521.71,7.45,146.19
12/17/2011 00:00,683.44,565.17,6.28,167.2
12/18/2011 00:00,666.28,537.41,5.45,159.87
12/19/2011 00:00,440.58,488.67,5.08,140.56
12/20/2011 00:00,313.72,507.32,8.41,140.44
12/21/2011 00:00,239.39,492.51,9.44,133.88
12/22/2011 00:00,187.22,456.59,8.19,122.79
12/23/2011 00:00,174.2,437.17,7.42,117.02
12/24/2011 00:00,427.86,459.57,7.58,123.42
12/25/2011 00:00,525.87,452.29,7.58,122.31
12/26/2011 00:00,343.41,403.85,7.24,109.16
12/27/2011 00:00,249.51,383.2,7.25,102.51
12/28/2011 00:00,350.29,461,7.47,123.03
12/29/2011 00:00,469.28,551.05,7.84,147.6
12/30/2011 00:00,524.53,641.67,8.76,172.32
12/31/2011 00:00,535.34,696.81,9.34,187.53
01/01/2012 00:00,432.58,731.77,9.45,196.23
01/02/2012 00:00,319.82,681.75,9.05,182.2
01/03/2012 00:00,243.39,602.23,9.61,160
01/04/2012 00:00,189.52,547.36,9.09,144.44
01/05/2012 00:00,167.27,648.07,10.2,168.44
01/06/2012 00:00,297.4,832.19,10.63,218.38
01/07/2012 00:00,502.63,907.16,10.05,249.67
01/08/2012 00:00,424.55,834.37,8.86,236.26
01/09/2012 00:00,285.5,1002.01,18.2,277.01
01/10/2012 00:00,231.82,1054.23,19.06,287.43
01/11/2012 00:00,257.73,902.12,15.69,247.22
01/12/2012 00:00,489.91,837.58,12.88,229.1
01/13/2012 00:00,535.51,799.29,10.54,216.68
01/14/2012 00:00,429.31,749.95,8.79,202.13
01/15/2012 00:00,398.84,855.91,7.62,229.15
01/16/2012 00:00,324.94,793.07,6.57,213.83
01/17/2012 00:00,271.67,672.02,5.91,181.33
01/18/2012 00:00,351.87,573.27,5.39,154.44
01/19/2012 00:00,402.93,513.41,4.89,137.79
01/20/2012 00:00,418.42,494.68,4.79,132.4
01/21/2012 00:00,461.67,519.42,5.49,139.76
01/22/2012 00:00,579.5,736.08,6.75,196.99
01/23/2012 00:00,653.81,962.14,8.05,258.08
01/24/2012 00:00,694.19,1183.55,8.93,322.49
01/25/2012 00:00,965.57,1238.74,8.99,344.96
01/26/2012 00:00,894.18,1092.6,8.28,307.53
01/27/2012 00:00,558.65,938.69,7.22,260.97
01/28/2012 00:00,364.84,847.31,6.35,231.19
01/29/2012 00:00,264.6,780.94,5.68,210.16
01/30/2012 00:00,208.75,715.4,5.1,190.87
01/31/2012 00:00,259.16,746.12,6.2,204.2
02/01/2012 00:00,871.52,1028.26,8,294.34
02/02/2012 00:00,1181.07,1124.95,9.53,322.19
02/03/2012 00:00,913.44,1207.7,11.83,348.46
02/04/2012 00:00,710.38,1258.21,13.32,358.33
02/05/2012 00:00,516.4,1116.08,11.84,313.47
02/06/2012 00:00,395.93,938.69,9.79,261.26
02/07/2012 00:00,358.72,806.06,8.47,222.85
02/08/2012 00:00,322.73,771.18,7.81,210.16
02/09/2012 00:00,508.84,768.34,8.42,208.11
02/10/2012 00:00,666.17,777,8.59,214.62
02/11/2012 00:00,579.09,769.26,8.57,212.6
02/12/2012 00:00,440.56,770.69,11.08,209.85
02/13/2012 00:00,309.56,771.86,13.01,207.77
02/14/2012 00:00,267.24,748.42,12.17,200.29
02/15/2012 00:00,321.09,715.28,10.65,191.77
02/16/2012 00:00,328.62,659.24,9.82,178.43
02/17/2012 00:00,252.72,594.05,8.8,161.32
02/18/2012 00:00,210.77,523.28,8.03,141.71
02/19/2012 00:00,188.56,471.38,7.76,127.29
02/20/2012 00:00,234.91,492.59,7.96,133.5
02/21/2012 00:00,439.48,609.36,9.09,169.17
02/22/2012 00:00,562.28,760.49,9.59,213.16
02/23/2012 00:00,475.18,811.89,9.29,225.9
02/24/2012 00:00,682.88,899.29,9.01,247.7
02/25/2012 00:00,1133.92,875.04,8.42,252.03
02/26/2012 00:00,939.66,759.01,7.68,220.23
02/27/2012 00:00,559.67,641.12,6.89,183.19
02/28/2012 00:00,372.93,541.84,6.14,153.55
03/01/2012 00:00,292.9,492.86,5.95,138.17
03/02/2012 00:00,270.43,460.8,6.17,127.94
03/03/2012 00:00,241.94,453.71,7.27,124.43
03/04/2012 00:00,211.43,516.3,9.15,139.4
03/05/2012 00:00,223.5,570.32,9.57,154.59
03/06/2012 00:00,295.76,637.37,9.33,174.47
03/07/2012 00:00,487.09,664.76,8.88,186.35
03/08/2012 00:00,460.71,607.88,8.28,171.6
03/09/2012 00:00,298.32,518.88,7.37,145.49
03/10/2012 00:00,217.44,443.8,6.42,124.13
03/11/2012 00:00,167.96,389.95,5.69,108.84
03/12/2012 00:00,138.29,372.62,5.37,103.13
03/13/2012 00:00,145.3,399.1,6.06,108.99
03/14/2012 00:00,306.78,432.92,6.9,118.89
03/15/2012 00:00,382.09,456.44,6.73,127.51
03/16/2012 00:00,292.71,431.46,6.15,121.01
03/17/2012 00:00,234.36,392,5.85,109.27
03/18/2012 00:00,184.31,354.59,5.43,98.54
03/19/2012 00:00,147.48,314.55,4.9,87.5
03/20/2012 00:00,121.78,284.85,4.48,79.3
03/21/2012 00:00,109.26,261.24,4.26,72.83
03/22/2012 00:00,195.55,243.28,4.08,67.91
03/23/2012 00:00,301.22,232.59,3.92,65.37
03/24/2012 00:00,317.12,222.79,3.8,63
03/25/2012 00:00,292.42,213.25,3.8,60.53
03/26/2012 00:00,291.17,214.32,3.83,61.38
03/27/2012 00:00,333.71,233.18,3.89,67.98
03/28/2012 00:00,318.28,262.83,5.15,76.83
03/29/2012 00:00,253.28,288.38,6.46,82.45
03/30/2012 00:00,195.76,306.18,6.78,85.65
03/31/2012 00:00,158.32,299.82,6.59,83.15
04/01/2012 00:00,142.51,289.66,5.98,81.68
04/02/2012 00:00,135.53,273.17,5.33,78.19
04/03/2012 00:00,184.27,248.47,4.84,71.46
04/04/2012 00:00,204.42,241.11,4.54,69.26
04/05/2012 00:00,161.88,237.19,4.35,67.48
04/06/2012 00:00,135.05,227.02,4.14,64.29
04/07/2012 00:00,125.54,213.43,3.88,60.4
04/08/2012 00:00,126.38,201,3.63,56.87
04/09/2012 00:00,172.28,205.03,3.49,57.87
04/10/2012 00:00,224.64,205.95,3.38,58.78
04/11/2012 00:00,312.3,234.71,3.37,66.61
04/12/2012 00:00,588.45,362.91,3.79,107.24
04/13/2012 00:00,740.35,423.15,4.06,132.97
04/14/2012 00:00,585.79,371.82,3.96,118.15
04/15/2012 00:00,478.69,325.87,3.93,102.05
04/16/2012 00:00,388.5,290.27,3.79,89.27
04/17/2012 00:00,302.9,264.92,3.74,80.12
04/18/2012 00:00,292.56,242.85,3.66,73.4
04/19/2012 00:00,312.52,231.8,3.69,69.57
04/20/2012 00:00,396.8,228.6,3.72,69.02
04/21/2012 00:00,435.79,217.65,3.52,66.76
04/22/2012 00:00,347.21,203.58,3.31,62.3
04/23/2012 00:00,257.98,191.85,3.2,58.19
04/24/2012 00:00,212.47,182.66,3.09,54.92
04/25/2012 00:00,189.58,173.87,2.95,51.98
04/26/2012 00:00,192.69,168.48,2.84,50.06
04/27/2012 00:00,194.26,163.38,2.73,48.3
04/28/2012 00:00,181.02,156.34,2.64,46.12
04/29/2012 00:00,158.11,150.27,2.57,44.33
04/30/2012 00:00,130.93,145.01,2.5,42.82
05/01/2012 00:00,111.01,140.35,2.44,41.42
05/02/2012 00:00,95.76,136.09,2.38,40.08
05/03/2012 00:00,83.77,132.19,2.33,38.85
05/04/2012 00:00,74.37,129.23,2.28,37.9
05/05/2012 00:00,67.18,126.53,2.24,37.04
05/06/2012 00:00,61.14,123.79,2.2,36.2
05/07/2012 00:00,55.86,121.37,2.17,35.45
05/08/2012 00:00,51.61,119.09,2.13,34.76
05/09/2012 00:00,48.1,116.99,2.1,34.13
05/10/2012 00:00,45.07,115.39,2.1,33.62
05/11/2012 00:00,42.86,113.95,2.1,33.17
05/12/2012 00:00,43.43,112.4,2.07,32.7
05/13/2012 00:00,50.09,111.02,2.04,32.36
05/14/2012 00:00,55.28,109.71,2.01,32.05
05/15/2012 00:00,53.11,108.47,1.99,31.67
05/16/2012 00:00,49.2,107.3,1.97,31.3
05/17/2012 00:00,46.03,106.2,1.95,30.96
05/18/2012 00:00,57.44,105.2,1.93,30.64
05/19/2012 00:00,75.28,104.33,1.91,30.36
05/20/2012 00:00,77.93,103.47,1.89,30.08
05/21/2012 00:00,76.96,102.57,1.87,29.8
05/22/2012 00:00,79.46,101.71,1.85,29.53
05/23/2012 00:00,81.97,100.9,1.84,29.28
05/24/2012 00:00,113.61,100.17,1.82,29.05
05/25/2012 00:00,132.29,99.45,1.81,28.83
05/26/2012 00:00,111.16,98.71,1.79,28.6
05/27/2012 00:00,93.49,98.01,1.78,28.38
05/28/2012 00:00,80.77,97.33,1.76,28.17
05/29/2012 00:00,71.06,96.67,1.75,27.97
05/30/2012 00:00,63.37,96.03,1.74,27.77
05/31/2012 00:00,57.1,95.42,1.72,27.58
06/01/2012 00:00,52.83,94.83,1.71,27.4
06/02/2012 00:00,49.25,94.25,1.7,27.22
06/03/2012 00:00,47.42,93.69,1.69,27.05
06/04/2012 00:00,46.18,93.14,1.68,26.89
06/05/2012 00:00,43.66,92.62,1.66,26.75
06/06/2012 00:00,41.72,92.11,1.65,26.6
06/07/2012 00:00,40.55,91.63,1.64,26.45
06/08/2012 00:00,39.3,91.14,1.63,26.3
06/09/2012 00:00,37.59,90.65,1.62,26.14
06/10/2012 00:00,35.88,90.16,1.61,25.99
06/11/2012 00:00,34.43,89.67,1.6,25.84
06/12/2012 00:00,33.1,89.2,1.59,25.69
06/13/2012 00:00,31.78,88.73,1.58,25.54
06/14/2012 00:00,30.73,88.27,1.57,25.4
06/15/2012 00:00,29.8,87.81,1.56,25.25
06/16/2012 00:00,29.39,87.37,1.55,25.12
06/17/2012 00:00,30.49,86.94,1.54,24.98
06/18/2012 00:00,33.07,86.51,1.53,24.85
06/19/2012 00:00,35.24,86.09,1.52,24.72
06/20/2012 00:00,35.71,85.66,1.51,24.6
06/21/2012 00:00,34.96,85.25,1.5,24.47
06/22/2012 00:00,33.88,84.84,1.49,24.34
06/23/2012 00:00,32.6,84.43,1.48,24.21
06/24/2012 00:00,31.8,84.02,1.48,24.08
06/25/2012 00:00,31.49,83.63,1.47,23.96
06/26/2012 00:00,30.68,83.23,1.46,23.84
06/27/2012 00:00,29.66,82.84,1.45,23.72
06/28/2012 00:00,28.83,82.45,1.44,23.6
06/29/2012 00:00,27.98,82.07,1.43,23.48
06/30/2012 00:00,27.06,81.69,1.42,23.36
07/01/2012 00:00,26.25,81.31,1.42,23.25
07/02/2012 00:00,25.52,80.94,1.41,23.13
07/03/2012 00:00,25.59,80.57,1.4,23.02
07/04/2012 00:00,25.79,80.22,1.39,22.91
07/05/2012 00:00,25.65,79.87,1.38,22.8
07/06/2012 00:00,25.54,79.51,1.38,22.69
07/07/2012 00:00,25.06,79.15,1.37,22.59
07/08/2012 00:00,24.43,78.8,1.36,22.49
07/09/2012 00:00,23.84,78.47,1.35,22.38
07/10/2012 00:00,23.34,78.14,1.35,22.28
07/11/2012 00:00,22.9,77.81,1.34,22.18
07/12/2012 00:00,22.45,77.49,1.33,22.08
07/13/2012 00:00,22.05,77.16,1.32,21.97
07/14/2012 00:00,21.81,76.82,1.32,21.87
07/15/2012 00:00,22.2,76.49,1.31,21.77
07/16/2012 00:00,22.45,76.16,1.3,21.67
07/17/2012 00:00,22.07,75.83,1.29,21.57
07/18/2012 00:00,21.68,75.51,1.29,21.47
07/19/2012 00:00,21.32,75.18,1.28,21.37
07/20/2012 00:00,20.98,74.85,1.27,21.27
07/21/2012 00:00,20.66,74.53,1.27,21.17
07/22/2012 00:00,20.4,74.21,1.26,21.08
07/23/2012 00:00,20.16,73.89,1.25,20.98
07/24/2012 00:00,19.96,73.8,1.25,20.94
07/25/2012 00:00,19.78,73.8,1.24,20.92
07/26/2012 00:00,19.54,73.48,1.23,20.83
07/27/2012 00:00,19.46,73.22,1.23,20.75
07/28/2012 00:00,19.39,73.02,1.22,20.68
07/29/2012 00:00,19.19,72.77,1.21,20.6
07/30/2012 00:00,19.02,73.11,1.21,20.67
07/31/2012 00:00,18.86,73.47,1.2,20.75
08/01/2012 00:00,18.66,73.02,1.19,20.62
08/02/2012 00:00,18.47,72.55,1.19,20.49
08/03/2012 00:00,18.29,72.1,1.18,20.36
08/04/2012 00:00,18.11,71.66,1.18,20.23
08/05/2012 00:00,17.95,71.25,1.17,20.12
08/06/2012 00:00,17.79,70.84,1.16,20.01
08/07/2012 00:00,17.63,70.44,1.16,19.89
08/08/2012 00:00,17.48,70.06,1.15,19.78
08/09/2012 00:00,17.35,69.7,1.15,19.68
08/10/2012 00:00,17.28,69.35,1.14,19.57
08/11/2012 00:00,17.21,69,1.13,19.47
08/12/2012 00:00,17.07,68.67,1.13,19.38
08/13/2012 00:00,16.95,68.34,1.12,19.28
08/14/2012 00:00,16.83,68.02,1.12,19.19
08/15/2012 00:00,16.71,67.71,1.11,19.1
08/16/2012 00:00,16.61,67.47,1.11,19.02
08/17/2012 00:00,16.54,67.23,1.1,18.95
08/18/2012 00:00,16.46,66.93,1.1,18.86
08/19/2012 00:00,16.37,66.66,1.09,18.78
08/20/2012 00:00,16.27,66.4,1.08,18.7
08/21/2012 00:00,16.17,66.1,1.08,18.62
08/22/2012 00:00,16.08,65.8,1.07,18.53
08/23/2012 00:00,15.98,65.51,1.07,18.44
08/24/2012 00:00,15.91,65.23,1.06,18.36
08/25/2012 00:00,15.88,64.96,1.06,18.28
08/26/2012 00:00,15.83,64.69,1.05,18.2
08/27/2012 00:00,15.78,64.43,1.05,18.13
08/28/2012 00:00,15.73,64.16,1.04,18.05
08/29/2012 00:00,15.64,63.9,1.04,17.97
08/30/2012 00:00,15.56,63.64,1.03,17.89
08/31/2012 00:00,15.47,63.38,1.03,17.82
09/01/2012 00:00,15.39,63.12,1.02,17.74
09/02/2012 00:00,15.31,62.87,1.02,17.67
09/03/2012 00:00,15.26,62.62,1.01,17.59
09/04/2012 00:00,15.34,62.38,1.01,17.52
09/05/2012 00:00,15.41,62.14,1,17.45
09/06/2012 00:00,15.34,61.9,1,17.38
09/07/2012 00:00,15.31,61.66,0.99,17.31
09/08/2012 00:00,15.26,61.46,0.99,17.25
09/09/2012 00:00,15.17,61.57,1,17.26
09/10/2012 00:00,15.08,61.77,1.03,17.3
09/11/2012 00:00,15.02,61.44,1.02,17.21
09/12/2012 00:00,14.97,61.13,1.01,17.12
09/13/2012 00:00,14.89,60.87,1,17.05
09/14/2012 00:00,14.81,60.7,0.99,17
09/15/2012 00:00,14.73,60.49,0.98,16.93
09/16/2012 00:00,14.64,60.21,0.98,16.85
09/17/2012 00:00,14.56,60,0.98,16.79
09/18/2012 00:00,15.38,60.24,0.98,16.84
09/19/2012 00:00,16.26,60.53,0.97,16.9
09/20/2012 00:00,15.94,60.13,0.96,16.79
09/21/2012 00:00,15.7,59.77,0.95,16.69
09/22/2012 00:00,16.1,59.43,0.95,16.6
09/23/2012 00:00,16.42,59.1,0.94,16.51
09/24/2012 00:00,16.08,58.79,0.94,16.42
09/25/2012 00:00,16.1,58.56,0.93,16.35
09/26/2012 00:00,16.78,58.48,0.93,16.33
09/27/2012 00:00,17.12,58.38,0.93,16.29
09/28/2012 00:00,16.7,58.13,0.93,16.22
09/29/2012 00:00,16.34,58.04,0.93,16.19
09/30/2012 00:00,16.02,57.94,0.92,16.15
10/01/2012 00:00,16.32,57.64,0.91,16.07
10/02/2012 00:00,19.51,57.59,0.91,16.05
10/03/2012 00:00,23.12,57.55,0.9,16.03
10/04/2012 00:00,23.98,57.25,0.89,15.95
10/05/2012 00:00,23.35,56.98,0.89,15.88
10/06/2012 00:00,31.08,57.72,0.88,16.05
10/07/2012 00:00,41.29,60.05,0.93,16.62
10/08/2012 00:00,39.34,61.52,1.02,16.99
10/09/2012 00:00,35.7,60.97,1.03,16.86
10/10/2012 00:00,33.33,60.78,1.01,16.8
10/11/2012 00:00,30.8,60.48,0.99,16.73
10/12/2012 00:00,28.53,59.57,0.97,16.49
10/13/2012 00:00,27.18,59.65,0.95,16.54
10/14/2012 00:00,30.08,60.85,0.94,16.86
10/15/2012 00:00,33.82,60.99,0.93,16.87
10/16/2012 00:00,32.41,59.91,0.91,16.58
10/17/2012 00:00,30.11,58.91,0.9,16.31
10/18/2012 00:00,28.94,58.19,0.89,16.12
10/19/2012 00:00,27.17,57.48,0.89,15.93
10/20/2012 00:00,26.81,57.14,0.88,15.83
10/21/2012 00:00,35.86,56.82,0.87,15.74
10/22/2012 00:00,41.78,56.19,0.86,15.57
10/23/2012 00:00,36.98,55.7,0.85,15.44
10/24/2012 00:00,33.4,55.3,0.85,15.34
10/25/2012 00:00,30.75,55,0.85,15.25
10/26/2012 00:00,28.2,54.84,0.85,15.2
10/27/2012 00:00,26.04,54.76,0.85,15.17
10/28/2012 00:00,24.59,56.2,0.85,15.55
10/29/2012 00:00,24.08,61.38,0.94,16.91
10/30/2012 00:00,50.97,82.73,1.08,22.67
10/31/2012 00:00,126.64,131.99,1.08,38.62
11/01/2012 00:00,197.38,157.35,1.33,47.98
11/02/2012 00:00,239.97,147.36,1.64,45.22
11/03/2012 00:00,207.09,131.57,1.61,40.44
11/04/2012 00:00,224.67,152.71,1.88,44.41
11/05/2012 00:00,354.46,196.74,2.22,55.97
11/06/2012 00:00,411.05,267.18,3.8,75.2
11/07/2012 00:00,336.21,314.04,4.73,87.71
11/08/2012 00:00,241.59,276.43,4.01,77.38
11/09/2012 00:00,182.31,227.84,3.43,63.57
11/10/2012 00:00,166.27,192.04,2.98,53.43
11/11/2012 00:00,158.52,167.06,2.6,46.46
11/12/2012 00:00,140.26,149.15,2.3,41.5
11/13/2012 00:00,117.24,133.81,2.05,37.25
11/14/2012 00:00,97.55,121.79,1.93,33.96
11/15/2012 00:00,82.94,112.11,1.81,31.4
11/16/2012 00:00,69.64,103.32,1.67,28.99
11/17/2012 00:00,62.18,99.97,1.68,27.86
11/18/2012 00:00,202.48,130.41,2.44,35.69
11/19/2012 00:00,373.95,180.91,3.28,49.94
11/20/2012 00:00,372.14,204.64,3.45,57.98
11/21/2012 00:00,295.38,223.28,3.3,62.46
11/22/2012 00:00,220.33,226.41,3.05,62.15
11/23/2012 00:00,227.97,202.46,2.74,55.93
11/24/2012 00:00,228.62,179.67,2.52,50.02
11/25/2012 00:00,185.97,169.63,2.54,47.7
11/26/2012 00:00,148.66,156.45,2.44,44.5
11/27/2012 00:00,128.28,137.43,2.19,39.42
11/28/2012 00:00,112.69,123.15,2.07,35.53
11/29/2012 00:00,107.61,122.46,1.95,35.52
11/30/2012 00:00,122.54,133.61,1.78,39.86
12/01/2012 00:00,129.68,132.95,1.64,40.29
12/02/2012 00:00,123.48,122.19,1.54,36.8
12/03/2012 00:00,111.72,126.32,1.49,37.28
12/04/2012 00:00,93.45,127.32,1.56,36.87
12/05/2012 00:00,79.09,138.32,1.59,39.03
12/06/2012 00:00,68.38,144.31,1.56,40.06
12/07/2012 00:00,84.95,158.12,1.74,43.29
12/08/2012 00:00,113.95,183.73,1.94,50.06
12/09/2012 00:00,107.22,193.67,2.07,52.52
12/10/2012 00:00,110.06,202.37,2.15,54.27
12/11/2012 00:00,126.87,270.79,2.64,70.97
12/12/2012 00:00,114.66,309.32,3.17,80.21
12/13/2012 00:00,102.17,365.43,3.94,93.93
12/14/2012 00:00,94.43,377.28,4.99,96.76
12/15/2012 00:00,80.37,361.93,5.35,92.85
12/16/2012 00:00,71.18,333.59,4.92,85.65
12/17/2012 00:00,69.94,329.6,4.32,84.59
12/18/2012 00:00,69.32,337.15,4.2,86.42
12/19/2012 00:00,66.7,327.36,4.11,84.05
12/20/2012 00:00,118.69,339.44,3.89,87.16
12/21/2012 00:00,347.74,401.81,5.26,104.34
12/22/2012 00:00,441.43,429.3,6.47,117.57
12/23/2012 00:00,315.24,386.43,5.9,109.39
12/24/2012 00:00,216.95,377.86,5,104.51
12/25/2012 00:00,206.39,382.45,4.93,103.31
12/26/2012 00:00,335.21,491.36,6.64,133.05
12/27/2012 00:00,345.3,540.67,7.02,146.83
12/28/2012 00:00,236.35,472.47,5.9,127.9
12/29/2012 00:00,174.32,414.04,5.1,111.7
