TIMESTAMP,OKITAS,ROSITAS
11/02/1985 00:00,36.68,1209.38
11/03/1985 00:00,34.46,1136.34
11/04/1985 00:00,26.05,856.15
11/05/1985 00:00,22.45,740.01
11/06/1985 00:00,19.69,653.63
11/07/1985 00:00,16.81,560.63
11/08/1985 00:00,14.49,484.55
11/09/1985 00:00,12.7,426.71
11/10/1985 00:00,12.73,425.85
11/11/1985 00:00,15.29,454.29
11/12/1985 00:00,22.36,552.05
11/13/1985 00:00,28.07,735.68
11/14/1985 00:00,31.07,937.69
11/15/1985 00:00,29.88,947.53
11/16/1985 00:00,25.95,837.33
11/17/1985 00:00,27.61,928.41
11/18/1985 00:00,28.24,972.38
11/19/1985 00:00,24.35,841.49
11/20/1985 00:00,22.76,755.21
11/21/1985 00:00,23.26,768.46
11/22/1985 00:00,25.11,855.89
11/23/1985 00:00,31.27,1102.5
11/24/1985 00:00,58.63,1942.87
11/25/1985 00:00,100.01,3086.41
11/26/1985 00:00,106.56,3165.03
11/27/1985 00:00,87.38,2531.09
11/28/1985 00:00,66.9,1830.58
11/29/1985 00:00,53.19,1357.37
11/30/1985 00:00,44.84,1110.06
12/01/1985 00:00,39.09,989
12/02/1985 00:00,34.54,905.57
12/03/1985 00:00,30.87,822.28
12/04/1985 00:00,27.94,771.62
12/05/1985 00:00,27.19,803.13
12/06/1985 00:00,34.03,908.93
12/07/1985 00:00,40.27,1109.54
12/08/1985 00:00,44.07,1387.22
12/09/1985 00:00,46.61,1548.46
12/10/1985 00:00,58.1,1697.23
12/11/1985 00:00,69.25,1873.35
12/12/1985 00:00,60.75,1679.86
12/13/1985 00:00,50.19,1374.06
12/14/1985 00:00,44.1,1156.62
12/15/1985 00:00,47.66,1192.43
12/16/1985 00:00,54.08,1250.87
12/17/1985 00:00,53.83,1307.85
12/18/1985 00:00,49.4,1335.46
12/19/1985 00:00,48.07,1233.33
12/20/1985 00:00,49.63,1221.92
12/21/1985 00:00,61.69,1673.51
12/22/1985 00:00,79.02,2332.86
12/23/1985 00:00,83.54,2544.6
12/24/1985 00:00,82.84,2449.75
12/25/1985 00:00,80.55,2263.16
12/26/1985 00:00,77.58,2174.91
12/27/1985 00:00,78.03,2296.19
12/28/1985 00:00,80.9,2496.23
12/29/1985 00:00,97.64,2957.11
12/30/1985 00:00,99.47,2945.44
12/31/1985 00:00,77.79,2204.09
01/01/1986 00:00,69.77,1899.03
01/02/1986 00:00,71.24,1837.31
01/03/1986 00:00,93.48,2658.92
01/04/1986 00:00,126.91,3299.01
01/05/1986 00:00,126.37,3151.75
01/06/1986 00:00,100.4,2558.7
01/07/1986 00:00,80.64,1949.17
01/08/1986 00:00,72.25,1727.62
01/09/1986 00:00,65.75,1617
01/10/1986 00:00,60.25,1479.68
01/11/1986 00:00,55.33,1294.37
01/12/1986 00:00,68.95,1258.85
01/13/1986 00:00,77.84,1288.03
01/14/1986 00:00,67.68,1173.66
01/15/1986 00:00,60.72,1091.39
01/16/1986 00:00,59.94,1201.59
01/17/1986 00:00,66.23,1413.75
01/18/1986 00:00,97.49,1910.61
01/19/1986 00:00,99.54,1976.46
01/20/1986 00:00,77.36,1628.44
01/21/1986 00:00,68.62,1516.47
01/22/1986 00:00,63.69,1389.98
01/23/1986 00:00,56.71,1174.27
01/24/1986 00:00,48.98,1010.23
01/25/1986 00:00,43.47,943.42
01/26/1986 00:00,39.59,905.56
01/27/1986 00:00,35.93,849.08
01/28/1986 00:00,33.23,810.36
01/29/1986 00:00,33.56,894.04
01/30/1986 00:00,36,1007.56
01/31/1986 00:00,52.61,1473.87
02/01/1986 00:00,74.29,1997.06
02/02/1986 00:00,74.01,1951.99
02/03/1986 00:00,69.21,1729.76
02/04/1986 00:00,66.68,1591.06
02/05/1986 00:00,63.01,1499.35
02/06/1986 00:00,60.98,1503.87
02/07/1986 00:00,66.47,1648.35
02/08/1986 00:00,64.96,1581.88
02/09/1986 00:00,67.35,1661.08
02/10/1986 00:00,98.47,2416.08
02/11/1986 00:00,102.82,2590.81
02/12/1986 00:00,80.95,2059.17
02/13/1986 00:00,72.99,1808.07
02/14/1986 00:00,69.57,1674.1
02/15/1986 00:00,69.28,1664.29
02/16/1986 00:00,86.14,1957.48
02/17/1986 00:00,121.66,2819.18
02/18/1986 00:00,130.88,3077.39
02/19/1986 00:00,118.33,2504.67
02/20/1986 00:00,114.44,2076.75
02/21/1986 00:00,124.72,1847.67
02/22/1986 00:00,120.35,1638.21
02/23/1986 00:00,100.02,1536.11
02/24/1986 00:00,85.87,1472.79
02/25/1986 00:00,80.91,1560.37
02/26/1986 00:00,81.89,1765.66
02/27/1986 00:00,100.06,2485.75
02/28/1986 00:00,147.67,4409.51
03/01/1986 00:00,155.28,4636.61
03/02/1986 00:00,136.75,3735.03
03/03/1986 00:00,147.04,3936
03/04/1986 00:00,203.86,5549.28
03/05/1986 00:00,224.78,5767.03
03/06/1986 00:00,184.59,4309.92
03/07/1986 00:00,143.88,3071.73
03/08/1986 00:00,121.88,2432.48
03/09/1986 00:00,108.53,2144.39
03/10/1986 00:00,97.45,2029.25
03/11/1986 00:00,112.91,2648.28
03/12/1986 00:00,130.63,3321.57
03/13/1986 00:00,115.48,2919.05
03/14/1986 00:00,115.11,2967.53
03/15/1986 00:00,110.52,2865.34
03/16/1986 00:00,103.38,2696.18
03/17/1986 00:00,109.32,2963.94
03/18/1986 00:00,122.02,3459.23
03/19/1986 00:00,118.55,3403.24
03/20/1986 00:00,112.03,3226.69
03/21/1986 00:00,115.18,3180.18
03/22/1986 00:00,111.48,2929.05
03/23/1986 00:00,98.36,2507.4
03/24/1986 00:00,85.54,2075.19
03/25/1986 00:00,80.67,1831.49
03/26/1986 00:00,74.03,1683.25
03/27/1986 00:00,69.34,1632.35
03/28/1986 00:00,64.42,1524.9
03/29/1986 00:00,56.03,1327.56
03/30/1986 00:00,49.75,1203.14
03/31/1986 00:00,46.52,1171.02
04/01/1986 00:00,44.38,1174.85
04/02/1986 00:00,41.26,1127.91
04/03/1986 00:00,39.32,1085.2
04/04/1986 00:00,39.04,1091.02
04/05/1986 00:00,40.53,1192.26
04/06/1986 00:00,42.32,1319.72
04/07/1986 00:00,39.95,1266.6
04/08/1986 00:00,37.11,1176.97
04/09/1986 00:00,36.05,1147.74
04/10/1986 00:00,33.33,1065.92
04/11/1986 00:00,29.51,950.82
04/12/1986 00:00,28.47,897.39
04/13/1986 00:00,41.72,1166.12
04/14/1986 00:00,55.55,1436.12
04/15/1986 00:00,50.18,1282.25
04/16/1986 00:00,41.76,1095.07
04/17/1986 00:00,38.25,986.9
04/18/1986 00:00,35.62,904.57
04/19/1986 00:00,35.69,862.99
04/20/1986 00:00,34.86,830.33
04/21/1986 00:00,32.1,785.71
04/22/1986 00:00,30.44,753.03
04/23/1986 00:00,27.87,709.97
04/24/1986 00:00,27.43,708.25
04/25/1986 00:00,31.34,789.23
04/26/1986 00:00,34.42,857.48
04/27/1986 00:00,31.53,819.6
04/28/1986 00:00,28.13,770.34
04/29/1986 00:00,26.38,755.46
04/30/1986 00:00,23.92,712.67
05/01/1986 00:00,21.3,652.49
05/02/1986 00:00,19.65,621.68
05/03/1986 00:00,18.47,603.39
05/04/1986 00:00,17.47,580.27
05/05/1986 00:00,17.7,590.45
05/06/1986 00:00,20.47,655.87
05/07/1986 00:00,22.05,670.15
05/08/1986 00:00,20.29,618.15
05/09/1986 00:00,18.72,587.96
05/10/1986 00:00,17.85,570.97
05/11/1986 00:00,17.41,548.68
05/12/1986 00:00,16.87,522.59
05/13/1986 00:00,18.27,496.79
05/14/1986 00:00,19.38,474.81
05/15/1986 00:00,18.25,470.47
05/16/1986 00:00,17.8,465.29
05/17/1986 00:00,19.89,445.38
05/18/1986 00:00,20.3,438.6
05/19/1986 00:00,20.37,441.01
05/20/1986 00:00,24.27,432.73
05/21/1986 00:00,23.24,416.74
05/22/1986 00:00,18.73,401.41
05/23/1986 00:00,17.82,411.8
05/24/1986 00:00,29.92,545.56
05/25/1986 00:00,38.27,652.09
05/26/1986 00:00,31.68,596.38
05/27/1986 00:00,27.12,573.4
05/28/1986 00:00,26.25,580.24
05/29/1986 00:00,35.54,553.65
05/30/1986 00:00,46.13,511.51
05/31/1986 00:00,39.64,476.79
06/01/1986 00:00,30.99,464.34
06/02/1986 00:00,26.81,451.82
06/03/1986 00:00,24.3,441.21
06/04/1986 00:00,23.03,456.78
06/05/1986 00:00,20.97,452.08
06/06/1986 00:00,18.37,424.35
06/07/1986 00:00,17.03,414.51
06/08/1986 00:00,17.52,437.26
06/09/1986 00:00,16.88,438.7
06/10/1986 00:00,14.97,410.29
06/11/1986 00:00,15.72,401
06/12/1986 00:00,16.54,399.76
06/13/1986 00:00,15.36,384.95
06/14/1986 00:00,13.81,364.25
06/15/1986 00:00,12.49,347.4
06/16/1986 00:00,12.11,349.88
06/17/1986 00:00,12.57,370.96
06/18/1986 00:00,12.39,369.48
06/19/1986 00:00,12.4,353.27
06/20/1986 00:00,12.5,340.3
06/21/1986 00:00,12.1,335.81
06/22/1986 00:00,11.79,336.97
06/23/1986 00:00,11.28,328.89
06/24/1986 00:00,10.75,316.9
06/25/1986 00:00,10.45,306.64
06/26/1986 00:00,10.59,311.47
06/27/1986 00:00,10.63,313.16
06/28/1986 00:00,10.45,311.48
06/29/1986 00:00,10.29,310.12
06/30/1986 00:00,10,299.9
07/01/1986 00:00,9.53,289.89
07/02/1986 00:00,8.96,280.43
07/03/1986 00:00,8.49,272.18
07/04/1986 00:00,8.07,264.02
07/05/1986 00:00,7.72,256.77
07/06/1986 00:00,7.59,254.46
07/07/1986 00:00,7.45,251.93
07/08/1986 00:00,7.15,245.44
07/09/1986 00:00,6.9,239.56
07/10/1986 00:00,6.67,234.15
07/11/1986 00:00,6.75,229.11
07/12/1986 00:00,6.75,224.44
07/13/1986 00:00,6.77,228.21
07/14/1986 00:00,6.78,231.29
07/15/1986 00:00,7.09,229.11
07/16/1986 00:00,9.59,231.9
07/17/1986 00:00,11.22,231.29
07/18/1986 00:00,11.05,235.32
07/19/1986 00:00,11.8,239.18
07/20/1986 00:00,15.67,235.89
07/21/1986 00:00,16.75,234.75
07/22/1986 00:00,14.23,241.64
07/23/1986 00:00,12.22,243.12
07/24/1986 00:00,10.66,233.38
07/25/1986 00:00,9.5,225.11
07/26/1986 00:00,8.84,226.46
07/27/1986 00:00,8.33,226.86
07/28/1986 00:00,7.83,218.82
07/29/1986 00:00,7.7,211.81
07/30/1986 00:00,7.37,205.63
07/31/1986 00:00,6.88,200.18
08/01/1986 00:00,6.48,195.29
08/02/1986 00:00,6.15,190.84
08/03/1986 00:00,5.86,186.76
08/04/1986 00:00,5.62,183.05
08/05/1986 00:00,5.41,179.67
08/06/1986 00:00,5.32,176.55
08/07/1986 00:00,5.22,173.61
08/08/1986 00:00,5.05,170.82
08/09/1986 00:00,4.89,168.2
08/10/1986 00:00,5.28,165.87
08/11/1986 00:00,9.56,163.76
08/12/1986 00:00,12.39,161.67
08/13/1986 00:00,10.55,159.74
08/14/1986 00:00,10.13,158.32
08/15/1986 00:00,11,157.18
08/16/1986 00:00,10.66,155.92
08/17/1986 00:00,9.37,157.32
08/18/1986 00:00,8.37,163.47
08/19/1986 00:00,8.39,198.98
08/20/1986 00:00,8.48,228.57
08/21/1986 00:00,7.93,216.96
08/22/1986 00:00,7.89,202.33
08/23/1986 00:00,7.7,189.41
08/24/1986 00:00,7.49,179.48
08/25/1986 00:00,7.76,171.47
08/26/1986 00:00,7.41,165.96
08/27/1986 00:00,6.58,161.15
08/28/1986 00:00,6.41,156.75
08/29/1986 00:00,6.81,153.9
08/30/1986 00:00,6.71,150.82
08/31/1986 00:00,6.51,147.48
09/01/1986 00:00,9.14,151.82
09/02/1986 00:00,10.57,156.8
09/03/1986 00:00,9.59,171.68
09/04/1986 00:00,9.27,192.28
09/05/1986 00:00,8.44,187.04
09/06/1986 00:00,7.49,179.39
09/07/1986 00:00,6.71,170.6
09/08/1986 00:00,6.1,163.12
09/09/1986 00:00,5.65,158.06
09/10/1986 00:00,5.27,153.4
09/11/1986 00:00,4.94,148.38
09/12/1986 00:00,4.89,145.65
09/13/1986 00:00,4.93,146.84
09/14/1986 00:00,5.6,161.44
09/15/1986 00:00,9.47,203.76
09/16/1986 00:00,15.48,286.12
09/17/1986 00:00,17.41,353.3
09/18/1986 00:00,15.85,363.74
09/19/1986 00:00,13.5,331.43
09/20/1986 00:00,11.25,287.63
09/21/1986 00:00,9.79,262.13
09/22/1986 00:00,11.01,333.25
09/23/1986 00:00,12.44,391.94
09/24/1986 00:00,21.36,521.99
09/25/1986 00:00,35.22,773.06
09/26/1986 00:00,54.41,1389.5
09/27/1986 00:00,65.78,1807.45
09/28/1986 00:00,54.39,1464.43
09/29/1986 00:00,43.23,1111.12
09/30/1986 00:00,37.29,925.96
10/01/1986 00:00,31.98,779.61
10/02/1986 00:00,27.9,663.31
10/03/1986 00:00,24.85,578.45
10/04/1986 00:00,22.17,524.57
10/05/1986 00:00,19.63,482.01
10/06/1986 00:00,17.71,442.2
10/07/1986 00:00,17.71,420.37
10/08/1986 00:00,23.86,450.56
10/09/1986 00:00,28.41,480.16
10/10/1986 00:00,24.75,457.1
10/11/1986 00:00,21.08,455.22
10/12/1986 00:00,18.59,451.12
10/13/1986 00:00,16.44,432.69
10/14/1986 00:00,15.18,397.11
10/15/1986 00:00,13.55,351.63
10/16/1986 00:00,12.97,352.29
10/17/1986 00:00,22.87,658.83
10/18/1986 00:00,31.97,963.11
10/19/1986 00:00,28.51,878.91
10/20/1986 00:00,22.52,696.56
10/21/1986 00:00,18.59,577.5
10/22/1986 00:00,17.06,536.95
10/23/1986 00:00,15.66,501.84
10/24/1986 00:00,13.47,436.46
10/25/1986 00:00,11.5,374.73
10/26/1986 00:00,11.36,376.73
10/27/1986 00:00,11.19,377.29
10/28/1986 00:00,12.99,449.29
10/29/1986 00:00,14.77,515.31
10/30/1986 00:00,13.96,481.56
10/31/1986 00:00,13.44,461.37
11/01/1986 00:00,12.57,432.09
11/02/1986 00:00,13.63,470.89
11/03/1986 00:00,14.35,492.8
11/04/1986 00:00,13.93,473.04
11/05/1986 00:00,15.44,529.17
11/06/1986 00:00,16.41,553.19
11/07/1986 00:00,14.45,477.35
11/08/1986 00:00,14.9,511.09
11/09/1986 00:00,23.39,753.58
11/10/1986 00:00,35.92,1142.75
11/11/1986 00:00,35.04,1143.32
11/12/1986 00:00,26.47,866.14
11/13/1986 00:00,21.02,686.51
11/14/1986 00:00,19.06,602.97
11/15/1986 00:00,18.11,566.96
11/16/1986 00:00,19.21,637.03
11/17/1986 00:00,21.79,739.3
11/18/1986 00:00,19.88,669.79
11/19/1986 00:00,16.79,566.32
11/20/1986 00:00,16.87,530.59
11/21/1986 00:00,19.59,567.95
11/22/1986 00:00,26,819.31
11/23/1986 00:00,46.77,1448.8
11/24/1986 00:00,54.13,1601.65
11/25/1986 00:00,43.07,1245.4
11/26/1986 00:00,34.59,952.59
11/27/1986 00:00,32.02,798.32
11/28/1986 00:00,46.02,804.73
11/29/1986 00:00,50.16,802.43
11/30/1986 00:00,38.2,685.07
12/01/1986 00:00,30.69,574.41
12/02/1986 00:00,27.86,541.46
12/03/1986 00:00,26.17,562.55
12/04/1986 00:00,23.9,558.29
12/05/1986 00:00,23.62,605.39
12/06/1986 00:00,28.35,825.14
12/07/1986 00:00,32.03,991.47
12/08/1986 00:00,31.19,987.12
12/09/1986 00:00,29.28,938.16
12/10/1986 00:00,31.63,1046.78
12/11/1986 00:00,41.34,1383.88
12/12/1986 00:00,46.12,1541.4
12/13/1986 00:00,44.79,1507.84
12/14/1986 00:00,63.92,2039.65
12/15/1986 00:00,89.46,2361.31
12/16/1986 00:00,119.52,2829
12/17/1986 00:00,152.55,3880.99
12/18/1986 00:00,148.41,3909.23
12/19/1986 00:00,123.15,3114.83
12/20/1986 00:00,118.94,2989.81
12/21/1986 00:00,121.32,3111.65
12/22/1986 00:00,110.82,2809.51
12/23/1986 00:00,105.72,2741.7
12/24/1986 00:00,109.67,2987.76
12/25/1986 00:00,100.98,2739.59
12/26/1986 00:00,87.29,2281.66
12/27/1986 00:00,75.32,1817.37
12/28/1986 00:00,62.43,1400.33
12/29/1986 00:00,53.41,1192.26
12/30/1986 00:00,46.85,1076.84
12/31/1986 00:00,42.86,1026.03
01/01/1987 00:00,58.6,1156.69
01/02/1987 00:00,68.66,1310.43
01/03/1987 00:00,64.74,1497.25
01/04/1987 00:00,60.24,1565.51
01/05/1987 00:00,64.77,1776.81
01/06/1987 00:00,84.96,2461.93
01/07/1987 00:00,89.39,2583.39
01/08/1987 00:00,83.77,2344.97
01/09/1987 00:00,78.84,2155.91
01/10/1987 00:00,84.18,2435.41
01/11/1987 00:00,83.35,2467.49
01/12/1987 00:00,79.31,2306.05
01/13/1987 00:00,78.83,2234.53
01/14/1987 00:00,80.46,2263.42
01/15/1987 00:00,77.22,2209.33
01/16/1987 00:00,67.22,1896.54
01/17/1987 00:00,59.81,1605.9
01/18/1987 00:00,69.41,1828.43
01/19/1987 00:00,81.69,2003.02
01/20/1987 00:00,82.2,2035.32
01/21/1987 00:00,78.5,2123.75
01/22/1987 00:00,86.88,2504.62
01/23/1987 00:00,121.96,3532.8
01/24/1987 00:00,147.41,3781.61
01/25/1987 00:00,144.95,3342.27
01/26/1987 00:00,129.23,3039.62
01/27/1987 00:00,117.39,2859.27
01/28/1987 00:00,100.21,2341.97
01/29/1987 00:00,82.47,1803.55
01/30/1987 00:00,74.38,1506.76
01/31/1987 00:00,74.28,1421.12
02/01/1987 00:00,70.92,1340.84
02/02/1987 00:00,64.15,1276.04
02/03/1987 00:00,58.19,1208.14
02/04/1987 00:00,53.86,1091.96
02/05/1987 00:00,50.36,1044.03
02/06/1987 00:00,45.21,995.82
02/07/1987 00:00,49.93,1188.23
02/08/1987 00:00,62.82,1462.06
02/09/1987 00:00,59.45,1366.3
02/10/1987 00:00,48.83,1157.55
02/11/1987 00:00,42.08,1008.45
02/12/1987 00:00,37.43,911.81
02/13/1987 00:00,33.3,826.23
02/14/1987 00:00,30.89,794.86
02/15/1987 00:00,33.6,960.65
02/16/1987 00:00,41.48,1330.16
02/17/1987 00:00,44.02,1455.52
02/18/1987 00:00,43.98,1360.47
02/19/1987 00:00,43.44,1212.85
02/20/1987 00:00,41.07,1037.32
02/21/1987 00:00,40.22,949.92
02/22/1987 00:00,36.72,876.22
02/23/1987 00:00,31.13,778.29
02/24/1987 00:00,27.81,718.74
02/25/1987 00:00,27.01,707.92
02/26/1987 00:00,29.24,733.46
02/27/1987 00:00,31.02,760.7
02/28/1987 00:00,29.7,757.93
03/01/1987 00:00,30.27,787.34
03/02/1987 00:00,35.62,971.56
03/03/1987 00:00,40.18,1124.94
03/04/1987 00:00,53.36,1332.19
03/05/1987 00:00,63.61,1533.24
03/06/1987 00:00,59.05,1401.71
03/07/1987 00:00,50.85,1170.03
03/08/1987 00:00,48.97,1206.35
03/09/1987 00:00,55.66,1297.64
03/10/1987 00:00,52.45,1179.52
03/11/1987 00:00,42.78,1009.82
03/12/1987 00:00,36.77,891.92
03/13/1987 00:00,33.39,848.97
03/14/1987 00:00,30.46,810.18
03/15/1987 00:00,27.08,742.93
03/16/1987 00:00,24.1,681.9
03/17/1987 00:00,22.07,648.41
03/18/1987 00:00,20.3,617.14
03/19/1987 00:00,19.04,601.51
03/20/1987 00:00,19.77,639.01
03/21/1987 00:00,20.51,665.52
03/22/1987 00:00,19.91,654.68
03/23/1987 00:00,19.21,643.1
03/24/1987 00:00,18.82,631.24
03/25/1987 00:00,17.81,594.97
03/26/1987 00:00,21.23,554.3
03/27/1987 00:00,24.55,558.63
03/28/1987 00:00,22.71,565.29
03/29/1987 00:00,20.86,540.1
03/30/1987 00:00,23.21,511.61
03/31/1987 00:00,37.51,746.73
04/01/1987 00:00,51.21,988.25
04/02/1987 00:00,44.59,888.53
04/03/1987 00:00,36.02,796.14
04/04/1987 00:00,32.42,745.11
04/05/1987 00:00,29.18,686.26
04/06/1987 00:00,25.75,619.7
04/07/1987 00:00,23.14,572.56
04/08/1987 00:00,21.87,552.77
04/09/1987 00:00,25.36,540.32
04/10/1987 00:00,27.59,556.33
04/11/1987 00:00,24.47,548.63
04/12/1987 00:00,22.14,548.33
04/13/1987 00:00,24.56,594.25
04/14/1987 00:00,29.14,675.21
04/15/1987 00:00,29.4,710.92
04/16/1987 00:00,27.37,722.81
04/17/1987 00:00,27.87,815.57
04/18/1987 00:00,27.53,850.54
04/19/1987 00:00,24.67,771.42
04/20/1987 00:00,22.64,699.06
04/21/1987 00:00,21.43,634.25
04/22/1987 00:00,19.56,574.65
04/23/1987 00:00,17.78,543.91
04/24/1987 00:00,17.08,546.67
04/25/1987 00:00,16.39,535.78
04/26/1987 00:00,17.92,582.15
04/27/1987 00:00,22.65,761.69
04/28/1987 00:00,23.88,828.65
04/29/1987 00:00,21.33,745.48
04/30/1987 00:00,19.17,671.46
05/01/1987 00:00,18.72,625.33
05/02/1987 00:00,18.65,574.38
05/03/1987 00:00,17.33,519.27
05/04/1987 00:00,16.34,478.96
05/05/1987 00:00,17.37,469.83
05/06/1987 00:00,18.62,463.83
05/07/1987 00:00,19.31,445.6
05/08/1987 00:00,20.52,472.7
05/09/1987 00:00,20.97,505.27
05/10/1987 00:00,19.12,486.68
05/11/1987 00:00,16.57,448.27
05/12/1987 00:00,15.48,436.21
05/13/1987 00:00,15.11,435.45
05/14/1987 00:00,14.69,420.75
05/15/1987 00:00,14.45,398.16
05/16/1987 00:00,13.78,372.6
05/17/1987 00:00,13.5,360.9
05/18/1987 00:00,13.49,369.42
05/19/1987 00:00,13.15,369.25
05/20/1987 00:00,13.82,360.07
05/21/1987 00:00,14.26,349.91
05/22/1987 00:00,13.06,329.58
05/23/1987 00:00,11.79,315.4
05/24/1987 00:00,11.33,319.94
05/25/1987 00:00,10.9,322.01
05/26/1987 00:00,10.58,322
05/27/1987 00:00,10.22,318.7
05/28/1987 00:00,9.54,303.74
05/29/1987 00:00,9.26,300.74
05/30/1987 00:00,8.95,295.22
05/31/1987 00:00,8.43,282
06/01/1987 00:00,7.99,270.72
06/02/1987 00:00,7.6,260.12
06/03/1987 00:00,7.57,250.78
06/04/1987 00:00,9.89,248.22
06/05/1987 00:00,36.76,273.45
06/06/1987 00:00,47.23,291.32
06/07/1987 00:00,30.76,277.58
06/08/1987 00:00,22.64,265.38
06/09/1987 00:00,18.6,255.13
06/10/1987 00:00,15.95,245.39
06/11/1987 00:00,13.79,237.87
06/12/1987 00:00,12.26,232.51
06/13/1987 00:00,12.86,236.47
06/14/1987 00:00,14.46,240.85
06/15/1987 00:00,13.63,234.62
06/16/1987 00:00,12.35,240.24
06/17/1987 00:00,11.42,245.04
06/18/1987 00:00,10.49,248.9
06/19/1987 00:00,9.95,257.27
06/20/1987 00:00,9.11,246.82
06/21/1987 00:00,8.44,238.21
06/22/1987 00:00,8.14,238.61
06/23/1987 00:00,7.92,236
06/24/1987 00:00,7.48,225.7
06/25/1987 00:00,7.02,216.49
06/26/1987 00:00,6.65,209.29
06/27/1987 00:00,6.33,203.03
06/28/1987 00:00,6.04,197.16
06/29/1987 00:00,5.8,192.11
06/30/1987 00:00,5.67,190.02
07/01/1987 00:00,8.39,226.17
07/02/1987 00:00,12.42,284.45
07/03/1987 00:00,12.85,310.37
07/04/1987 00:00,12.16,329.18
07/05/1987 00:00,11.08,319.3
07/06/1987 00:00,9.81,289.49
07/07/1987 00:00,8.76,263.45
07/08/1987 00:00,7.85,241.33
07/09/1987 00:00,7.15,224.45
07/10/1987 00:00,6.6,211.27
07/11/1987 00:00,6.63,210.23
07/12/1987 00:00,6.71,210.4
07/13/1987 00:00,6.3,200.51
07/14/1987 00:00,5.92,192.46
07/15/1987 00:00,5.61,185.67
07/16/1987 00:00,5.34,179.24
07/17/1987 00:00,5.1,173.74
07/18/1987 00:00,4.99,169.75
07/19/1987 00:00,4.9,166.82
07/20/1987 00:00,4.76,163.49
07/21/1987 00:00,4.6,159.72
07/22/1987 00:00,4.76,163.73
07/23/1987 00:00,4.88,167.33
07/24/1987 00:00,4.67,162.31
07/25/1987 00:00,4.5,157.98
07/26/1987 00:00,4.63,160.77
07/27/1987 00:00,20.95,166.28
07/28/1987 00:00,62.15,176.91
07/29/1987 00:00,56.11,181.64
07/30/1987 00:00,34.32,173.74
07/31/1987 00:00,25.33,167.26
08/01/1987 00:00,20.89,161.39
08/02/1987 00:00,17.94,156.22
08/03/1987 00:00,16.16,151.62
08/04/1987 00:00,18.67,148.34
08/05/1987 00:00,27.71,145.71
08/06/1987 00:00,27.61,142.57
08/07/1987 00:00,20.32,139.46
08/08/1987 00:00,15.89,136.58
08/09/1987 00:00,13.57,139.1
08/10/1987 00:00,11.88,147.19
08/11/1987 00:00,10.1,149.68
08/12/1987 00:00,8.98,153.37
08/13/1987 00:00,8.13,155.69
08/14/1987 00:00,7.13,149.08
08/15/1987 00:00,6.39,143.55
08/16/1987 00:00,5.84,139.64
08/17/1987 00:00,5.45,136.43
08/18/1987 00:00,5.13,132.97
08/19/1987 00:00,4.83,129.97
08/20/1987 00:00,4.56,127.31
08/21/1987 00:00,4.33,124.8
08/22/1987 00:00,4.13,122.66
08/23/1987 00:00,4.02,122.85
08/24/1987 00:00,3.91,122.8
08/25/1987 00:00,3.74,119.84
08/26/1987 00:00,3.6,117.34
08/27/1987 00:00,3.47,115.1
08/28/1987 00:00,3.37,113.07
08/29/1987 00:00,3.3,111.46
08/30/1987 00:00,3.25,110.01
08/31/1987 00:00,3.18,108.46
09/01/1987 00:00,3.1,107.02
09/02/1987 00:00,3.03,105.85
09/03/1987 00:00,2.98,104.74
09/04/1987 00:00,2.93,103.51
09/05/1987 00:00,2.98,104.13
09/06/1987 00:00,3.28,108.87
09/07/1987 00:00,4.49,110.71
09/08/1987 00:00,5.17,108.66
09/09/1987 00:00,5.41,108.22
09/10/1987 00:00,6.94,162.38
09/11/1987 00:00,8.92,254.27
09/12/1987 00:00,8.71,261.52
09/13/1987 00:00,8.24,257.71
09/14/1987 00:00,7.52,240.73
09/15/1987 00:00,6.53,210.12
09/16/1987 00:00,5.9,192.14
09/17/1987 00:00,5.29,173.92
09/18/1987 00:00,4.83,159.17
09/19/1987 00:00,4.57,152.14
09/20/1987 00:00,4.29,144.49
09/21/1987 00:00,3.97,134.88
09/22/1987 00:00,3.76,129.14
09/23/1987 00:00,3.6,124.91
09/24/1987 00:00,3.41,119.64
09/25/1987 00:00,3.25,114.66
09/26/1987 00:00,3.13,111.37
09/27/1987 00:00,3.03,108.84
09/28/1987 00:00,2.92,105.65
09/29/1987 00:00,3.02,102.6
09/30/1987 00:00,3.62,100.36
10/01/1987 00:00,4.24,99.04
10/02/1987 00:00,4.14,97.57
10/03/1987 00:00,4,100.16
10/04/1987 00:00,3.91,102.96
10/05/1987 00:00,3.61,100.27
10/06/1987 00:00,3.38,98.26
10/07/1987 00:00,3.33,97.38
10/08/1987 00:00,8,101.04
10/09/1987 00:00,12.02,107.41
10/10/1987 00:00,9.9,106.96
10/11/1987 00:00,8.44,106
10/12/1987 00:00,11.67,176.12
10/13/1987 00:00,19.88,423.51
10/14/1987 00:00,21.7,529.84
10/15/1987 00:00,17,423.48
10/16/1987 00:00,14.58,386.73
10/17/1987 00:00,14.17,397.07
10/18/1987 00:00,34.36,1005.12
10/19/1987 00:00,62.51,1951.63
10/20/1987 00:00,55.84,1770.09
10/21/1987 00:00,41.12,1252.44
10/22/1987 00:00,33.62,940.21
10/23/1987 00:00,28.79,765.73
10/24/1987 00:00,24.14,632.31
10/25/1987 00:00,24.1,608.1
10/26/1987 00:00,31.33,835.57
10/27/1987 00:00,37.42,1049.46
