,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - TIQUIMANI,YANACACHI,SISTEMA QUEHATA,,,
2020-04-12 14:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 15:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 16:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 17:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 18:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 19:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 20:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 21:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 22:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-12 23:00:00+00:00,0.595937505,0.639544202,0.528560598,0.476762959,0.592358615,0.541263903,0.473743203,0.18221106,0.37986282,0.851694199,0.541519071,,,
2020-04-13 00:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 01:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 02:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 03:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 04:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 05:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 06:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 07:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 08:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 09:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 10:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 11:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 12:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 13:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 14:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 15:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 16:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 17:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 18:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 19:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 20:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 21:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 22:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-13 23:00:00+00:00,0.573449298,0.619208933,0.512319909,0.462227503,0.573680641,0.523857254,0.459891062,0.176883251,0.364035202,0.830377621,0.541519071,,,
2020-04-14 00:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.541519071,,,
2020-04-14 01:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.538698659,,,
2020-04-14 02:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.535878248,,,
2020-04-14 03:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.533057836,,,
2020-04-14 04:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.530237424,,,
2020-04-14 05:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.527417012,,,
2020-04-14 06:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.5245966,,,
2020-04-14 07:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.521776189,,,
2020-04-14 08:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.518955777,,,
2020-04-14 09:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.516135365,,,
2020-04-14 10:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.513314953,,,
2020-04-14 11:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.510494541,,,
2020-04-14 12:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.507674129,,,
2020-04-14 13:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.504853718,,,
2020-04-14 14:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.502033306,,,
2020-04-14 15:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.499212894,,,
2020-04-14 16:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.496392482,,,
2020-04-14 17:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.49357207,,,
2020-04-14 18:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.490751658,,,
2020-04-14 19:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.487931247,,,
2020-04-14 20:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.485110835,,,
2020-04-14 21:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.482290423,,,
2020-04-14 22:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.479470011,,,
2020-04-14 23:00:00+00:00,0.567827246,0.609041299,0.503461351,0.453506229,0.564341654,0.514739485,0.451579778,0.173686566,0.35875933,0.824564009,0.476649599,,,
2020-04-15 00:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.473829187,,,
2020-04-15 01:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.471008776,,,
2020-04-15 02:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.468188364,,,
2020-04-15 03:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.465367952,,,
2020-04-15 04:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.46254754,,,
2020-04-15 05:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.459727128,,,
2020-04-15 06:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.456906716,,,
2020-04-15 07:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.454086305,,,
2020-04-15 08:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.451265893,,,
2020-04-15 09:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.448445481,,,
2020-04-15 10:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.445625069,,,
2020-04-15 11:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.442804657,,,
2020-04-15 12:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.439984245,,,
2020-04-15 13:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.437163834,,,
2020-04-15 14:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.434343422,,,
2020-04-15 15:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.43152301,,,
2020-04-15 16:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.428702598,,,
2020-04-15 17:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.425882186,,,
2020-04-15 18:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.423061774,,,
2020-04-15 19:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.420241363,,,
2020-04-15 20:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.417420951,,,
2020-04-15 21:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.414600539,,,
2020-04-15 22:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.411780127,,,
2020-04-15 23:00:00+00:00,0.55096109,0.594806611,0.491649941,0.444784956,0.551000243,0.503135052,0.440498066,0.169424319,0.348207585,0.812936784,0.408959715,,,
2020-04-16 00:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 01:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 02:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 03:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 04:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 05:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 06:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 07:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 08:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 09:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 10:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 11:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 12:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 13:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 14:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 15:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 16:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 17:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 18:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 19:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 20:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 21:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 22:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-16 23:00:00+00:00,0.539716986,0.580571922,0.479838531,0.433156591,0.538992974,0.491530619,0.429416353,0.165162072,0.342931712,0.807123172,0.406139303,,,
2020-04-17 00:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 01:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 02:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 03:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 04:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 05:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 06:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 07:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 08:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 09:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 10:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 11:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 12:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 13:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 14:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 15:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 16:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 17:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 18:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 19:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 20:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 21:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 22:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-17 23:00:00+00:00,0.539716986,0.577521632,0.478362105,0.4302495,0.534990551,0.488215067,0.426645925,0.16409651,0.342931712,0.810029978,0.406139303,,,
2020-04-18 00:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.406139303,,,
2020-04-18 01:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.407549509,,,
2020-04-18 02:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.408959715,,,
2020-04-18 03:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.410369921,,,
2020-04-18 04:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.411780127,,,
2020-04-18 05:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.413190333,,,
2020-04-18 06:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.414600539,,,
2020-04-18 07:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.416010745,,,
2020-04-18 08:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.417420951,,,
2020-04-18 09:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.418831157,,,
2020-04-18 10:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.420241363,,,
2020-04-18 11:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.421651569,,,
2020-04-18 12:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.423061774,,,
2020-04-18 13:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.42447198,,,
2020-04-18 14:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.425882186,,,
2020-04-18 15:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.427292392,,,
2020-04-18 16:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.428702598,,,
2020-04-18 17:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.430112804,,,
2020-04-18 18:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.43152301,,,
2020-04-18 19:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.432933216,,,
2020-04-18 20:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.434343422,,,
2020-04-18 21:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.435753628,,,
2020-04-18 22:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.437163834,,,
2020-04-18 23:00:00+00:00,0.528472882,0.566337234,0.468027121,0.421528226,0.524317423,0.479097299,0.418334641,0.160899825,0.332379968,0.795495947,0.43857404,,,
2020-04-19 00:00:00+00:00,0.517228778,0.557186363,0.46064499,0.415714044,0.516312577,0.470808418,0.412793785,0.158768701,0.327104095,0.782899787,0.439984245,,,
2020-04-19 01:00:00+00:00,0.517228778,0.557186363,0.46064499,0.415714044,0.516312577,0.470808418,0.412793785,0.158768701,0.327104095,0.782899787,0.441394451,,,
2020-04-19 02:00:00+00:00,0.517228778,0.557186363,0.46064499,0.415714044,0.516312577,0.470808418,0.412793785,0.158768701,0.327104095,0.782899787,0.442804657,,,
2020-04-19 03:00:00+00:00,0.517228778,0.557186363,0.46064499,0.415714044,0.516312577,0.470808418,0.412793785,0.158768701,0.327104095,0.782899787,0.444214863,,,
2020-04-19 04:00:00+00:00,0.517228778,0.557186363,0.46064499,0.415714044,0.516312577,0.470808418,0.412793785,0.158768701,0.327104095,0.782899787,0.445625069,,,
2020-04-19 05:00:00+00:00,0.517228778,0.557186363,0.46064499,0.415714044,0.516312577,0.470808418,0.412793785,0.158768701,0.327104095,0.782899787,0.447035275,,,
