,[117] - KILPANI,[74] - VALLE DE ZONGO - CAHUA,[27] - SAN JOSE 1,[29] - MISICUNI,[119] - PUNUTUMA,[69] - VALLE DE ZONGO - CUTICUCHO,[67] - VALLE DE ZONGO - TIQUIMANI,[75] - VALLE DE ZONGO - HUAJI,[120] - SAN JACINTO,[68] - VALLE DE ZONGO - BOTIJILACA,[71] - VALLE DE ZONGO - SAINANI,[32] - CHOQUETANGA,[76] - CHOJLLA,[78] - SISTEMA QUEHATA,[30] - MIGUILLA,[72] - VALLE DE ZONGO - CHURURAQUI,[34] - KANATA,[66] - SISTEMA ZONGO,[70] - VALLE DE ZONGO - SANTA ROSA,[118] - LANDARA,[33] - CARABUCO,[73] - VALLE DE ZONGO - HARCA,[77] - YANACACHI,[31] - ANGOSTURA,[26] - SANTA ISABEL,[28] - SAN JOSE 2,[25] - CORANI
2020-02-22 15:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,2.132789580135981,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-22 16:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-22 17:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-22 18:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0677400000000001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-22 19:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-22 20:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-22 21:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-22 22:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-22 23:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 00:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 01:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,10.122967276219939,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 02:00:00,7.08024311052,28.02,55.0,103.9292310595179,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.6060035147020244,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 03:00:00,7.08024311052,28.02,55.0,114.43075194651786,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.6060035147020244,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 04:00:00,7.08024311052,28.02,55.0,86.04955468151832,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.6060035147015697,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 05:00:00,7.08024311052,28.02,55.0,117.94172326516127,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.6060035147015695,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 06:00:00,7.08024311052,28.02,55.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0677400000000001,2.55,25.39,5.9752421599,0.0,11.462939163309994,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 07:00:00,7.08024311052,28.02,55.0,114.55839572136908,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 08:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 09:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 10:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 11:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 12:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,4.408956567748987,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 13:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,4.637984396811589,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 14:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 15:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 16:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 17:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 18:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0677400000000001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 19:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 20:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 21:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 22:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-23 23:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 00:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.0667925698699998,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 01:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.07234878151,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 02:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.07790499315,2.55,25.39,5.9752421599,3.6715554980485194,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 03:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.08346120479,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 04:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.08901741643,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 05:00:00,7.08024311052,28.02,55.0,118.7323352470986,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.0945736261,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 06:00:00,7.08024311052,28.02,55.0,95.46442279059859,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.09926,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 07:00:00,7.08024311052,28.02,55.0,118.90009165961857,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.10568604938,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 08:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,3.9014125535702817,6.81,10.5,6.2,38.4,1.1112422610200001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 09:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.11679847266,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 10:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.1223546843,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 11:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.12791089397,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 12:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,6.515271904649026,6.81,10.5,6.2,38.4,1.1334671056099999,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 13:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,6.756475117389002,6.81,10.5,6.2,38.4,1.13902331725,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 14:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.14457952889,2.55,25.39,5.9752421599,4.060026505896076,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 15:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.15013574053,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 16:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.15569195217,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 17:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.16124816184,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 18:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.1662400000000002,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 19:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.17236058512,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 20:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.17791679676,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 21:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.1834730084,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 22:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.1890292200400001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-24 23:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.19458542971,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 00:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 01:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,2.170031373938059,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 02:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,3.2331342219380588,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 03:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 04:00:00,7.08024311052,28.02,55.0,98.18492421987605,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 05:00:00,7.08024311052,28.02,55.0,101.70896661193808,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 06:00:00,7.08024311052,28.02,55.0,44.2845622100881,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.19973,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 07:00:00,7.08024311052,28.02,55.0,88.63368121920709,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 08:00:00,7.08024311052,28.02,55.0,81.93700871965417,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 09:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 10:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 11:00:00,7.08024311052,28.02,55.0,108.19745543068899,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 12:00:00,7.08024311052,28.02,55.0,103.63346947450901,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 13:00:00,7.08024311052,28.02,55.0,99.85857867108905,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 14:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,0.0,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 15:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,10.477434600489008,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 16:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 17:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 18:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.19973,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 19:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 20:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 21:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 22:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,4.912939163309993,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-25 23:00:00,7.08024311052,28.02,55.0,120.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,69.0,65.24
2020-02-26 00:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 01:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,0.0
2020-02-26 02:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,0.0
2020-02-26 03:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,0.0
2020-02-26 04:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,0.0,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,0.0
2020-02-26 05:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,0.0
2020-02-26 06:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.19973,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 07:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 08:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 09:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 10:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 11:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 12:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 13:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,7.6,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
2020-02-26 14:00:00,7.08024311052,28.02,0.0,0.0,2.6045180016,22.97,9.72,30.15,5.92001326456014,6.81,10.5,6.2,38.4,1.2001416413500001,2.55,25.39,5.9752421599,0.0,17.59,2.52865825545,6.13,25.85,50.79,6.23,91.11,0.0,65.24
