,[68] - VALLE DE ZONGO - BOTIJILACA,[31] - ANGOSTURA,[73] - VALLE DE ZONGO - HARCA,[71] - VALLE DE ZONGO - SAINANI,[34] - KANATA,[76] - CHOJLLA,[77] - YANACACHI,[119] - PUNUTUMA,[32] - CHOQUETANGA,[30] - MIGUILLA,[66] - SISTEMA ZONGO,[26] - SANTA ISABEL,[67] - VALLE DE ZONGO - TIQUIMANI,[74] - VALLE DE ZONGO - CAHUA,[117] - KILPANI,[69] - VALLE DE ZONGO - CUTICUCHO,[27] - SAN JOSE 1,[25] - CORANI,[78] - SISTEMA QUEHATA,[33] - CARABUCO,[72] - VALLE DE ZONGO - CHURURAQUI,[29] - MISICUNI,[75] - VALLE DE ZONGO - HUAJI,[118] - LANDARA,[28] - SAN JOSE 2,[120] - SAN JACINTO,[70] - VALLE DE ZONGO - SANTA ROSA,[8] - QOLLPANA I,[106] - ARJ13,[104] - ARJ11,[13] - BUL01,[20] - CCERI30-31-32,[98] - CCWAR40-41-42,[89] - UNA01,[83] - GCH09,[97] - CCWAR30-31-32,[94] - WAR03,[107] - ARJ14,[80] - GCH02,[95] - WAR04,[85] - GCH11,[105] - ARJ12,[86] - GCH12,[115] - UYUNI_COLCHAK,[114] - CCSUR40-41-42,[112] - SUR04,[22] - CCERI50-51-52,[84] - GCH10,[4] - VHE05,[9] - QOLLPANA II,[12] - CAR03,[23] - ORURO I,[5] - VHE06,[93] - WAR02,[7] - VHE08,[24] - ORURO II,[15] - BUL03,[14] - BUL02,[116] - YUNCHARA,[35] - ALT01,[113] - CCSUR30-31-32,[37] - SBU01,[92] - WAR01,[103] - ARJ09,[79] - GCH01,[99] - ARJ08,[96] - WAR05,[90] - GBE01,[108] - ARJ15,[6] - VHE07,[21] - CCERI40-41-42
28/06/2020 01:00,6.81,6.23,3.072720579,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,28.02,0.195929249,0,55,65.24,0.120569786,6.13,25.39,120,0,0.069974729,69,0,0,0.276680871,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,0,15.64205673,0,0,8.3955,0,1.132857312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,99.05576513
28/06/2020 02:00,6.81,6.23,0,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,28.02,0.195929249,0,55,65.24,0.121125407,6.13,0,120,0,0.069974729,69,0,0,0.282217632,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,0,15.64205673,0,0,8.3955,0,1.161111912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,99.05576513
28/06/2020 03:00,6.81,6.23,0,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,28.02,0.195929249,0,55,65.24,0.121681027,6.13,0,120,0,0.069974729,69,0,0,0.281726916,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,0,15.64205673,0,0,8.3955,0,1.15859316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,99.05576513
28/06/2020 04:00,6.81,6.23,0,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,10.51628655,0.195929249,0,55,65.24,0.122236648,6.13,0,120,0,0.069974729,69,0,0,0.313133688,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,0,15.64205673,0,0,8.3955,0,1.325256696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,99.05576513
28/06/2020 05:00,6.81,6.23,0,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,10.51628655,0.195929249,0,55,65.24,0.122792269,6.13,0,120,0,0.069974729,69,0,0,0.355798929,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,0,15.64205673,0,0,8.3955,0,1.567591968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,99.05576513
28/06/2020 06:00,6.81,6.23,0,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.123347892,6.13,0,120,0,0.069974729,69,0,0,0.412150359,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,0,15.64205673,0,0,8.3955,0,1.909715328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,99.05576513
28/06/2020 07:00,6.81,6.23,1.325071945,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.123903512,6.13,0,120,0,0.069974729,69,0,0,0.411344322,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,0.356419043,15.23531069,0,0,8.3955,0,1.904681736,0,6.210407833,0,0,0,6.210407833,0,0,0.050327,0,0,0,0,0.298,0,0,7.77,21,0,1.958,99.05576513
28/06/2020 08:00,6.81,6.23,1.325071945,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.124459133,6.13,0,120,0,0.069974729,69,0,0,0.375689523,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,7.060937864,11.61600001,0,0,8.3955,0,1.685870352,0,18.0830999,0,0,0,18.0830999,0,0,0.54915,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 09:00,6.81,6.23,1.325071945,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.125014754,6.13,0,120,0,0.069974729,69,0,0,0.644788425,0.31,0,0,73.06216256,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,16.40892653,11.61600001,0,0,8.3955,0,3.423503712,0,26.38536902,0,0,0,26.38536902,0,0,1.257205,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 10:00,6.81,6.23,1.325071945,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.125570375,6.13,0,120,0,0.069974729,69,0,0,0.908973591,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,11.9715,23.30319093,11.61600001,0,0,8.3955,0,5.05482432,0,31.25337543,0,0,0,31.25337543,0,0,1.767,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 11:00,6.81,6.23,12.19805581,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.126125998,6.13,0,120,0,0.069974729,69,0,0,1.00587606,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,12.03703302,27.26436313,11.61600001,0,0,8.3955,0,5.605886808,0,33.23794626,0,0,0,33.23794626,0,0,2.051679,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 12:00,6.81,6.23,12.19805581,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.126681618,6.13,0,120,0,0.069974729,69,0,0,0.870641808,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,12.03703302,28.21296278,11.61600001,0,0,8.3955,0,4.829805792,0,36.24534462,0,0,0,36.24534462,0,0,2.10981,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 13:00,6.81,6.23,12.19805581,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.127237239,6.13,0.826690638,120,0,0.069974729,69,0,0,0.571339449,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,12.03703302,25.91747757,11.61600001,0,0,8.3955,0,2.942815728,0,35.64100178,0,0,0,35.64100178,0,0,1.944685,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 14:00,6.81,6.23,12.19805581,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.12779286,6.13,0.826690638,120,0,0.069974729,69,0,0,0.350280675,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,37.93557367,21.07250145,11.61600001,0,0,8.3955,0,1.53533124,0,31.86300933,0,0,0,31.86300933,0,0,1.558693,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 15:00,6.81,6.23,12.19805581,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,5.289426608,0.195929249,0,55,65.24,0.128348481,6.13,25.39,120,0,0.069974729,69,0,0,0.25600584,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,79.81,14.38023589,11.61600001,0,0,8.3955,0,1.030638744,0,23.48278562,0,0,0,23.48278562,0,0,0.961782,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 16:00,6.81,6.23,25.85,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,28.02,0.195929249,10.97623839,55,65.24,0.128904101,6.13,25.39,120,0,0.069974729,69,0,0,0.230583546,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,79.81,6.29499869,11.61600001,0,0,8.3955,0,0.91243884,0,13.07273702,0,0,0,13.07273702,0,0,0.362327,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 17:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.129459724,6.13,25.39,120,30.15,0.069974729,69,0,0.169868795,0.238966683,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0.405987582,15.21074315,0,0,8.3955,0,0.950472312,0,3.181570187,0,0,0,3.181570187,0,0,0.025326,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 18:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.130015345,6.13,25.39,120,30.15,0.069974729,69,0,17.59,0.223511634,0.31,0,0,83.77333338,50.16794401,0,0,0,0,0,0,0,0,0,79.81,0,77.44000004,0,0,55.97,0,0.881093592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 19:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.130570966,6.13,25.39,120,30.15,0.069974729,69,0,17.59,0.189191568,0.31,0,0,83.77333338,50.16794401,0,0,0,0,0,0,0,0,0,79.81,0,77.44000004,0,0,46.83602267,0,0.738835368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 20:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.131126586,6.13,25.39,120,30.15,0.069974729,69,0,17.59,0.178012908,0.31,0,0,83.77333338,50.16794401,0,0,0,0,0,0,0,0,0,79.81,0,19.88337493,0,0,46.83602267,0,0.69608352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 21:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,3.753964091,28.02,0.195929249,22.97,55,65.24,0.131682207,6.13,25.39,120,30.15,0.069974729,69,0,17.59,0.208832589,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.818229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 22:00,6.81,6.23,25.85,10.5,3.81012405,0,39.6734004,0.072073973,6.2,2.55,0,91.11,0,28.02,0.195929249,22.97,55,65.24,0.13223783,6.13,25.39,120,0,0.069974729,69,0,0,0.219434817,0.31,0,0,83.77333338,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.86333484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
28/06/2020 23:00,6.81,6.23,25.85,10.5,3.81012405,0,14.54104844,0.072073973,6.2,0,0,91.11,0,28.02,0.195929249,22.97,55,65.24,0.132793451,6.13,25.39,120,0,0.069974729,69,0,0,0.213100635,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.836198736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 00:00,6.81,6.23,25.85,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,26.20406539,0.195929249,0,55,65.24,0.133349071,6.13,0,120,0,0.069974729,69,4.026056725,0,0.212101074,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,11.61600001,0,0,8.3955,0,0.831967488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 01:00,6.81,6.23,11.34349956,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.141683389,6.13,0,120,0,0.069974729,69,4.026056725,0,0.216977043,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,11.61600001,0,0,8.3955,0,0.852739512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 02:00,6.81,6.23,11.34349956,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.150017704,6.13,0,120,0,0.069974729,69,4.026056725,0,0.225123015,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,11.61600001,0,0,8.3955,0,0.888175752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 03:00,6.81,6.23,11.34349956,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.158352022,6.13,0,120,0,0.069974729,69,4.026056725,0,0.209682903,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,11.61600001,0,0,8.3955,0,0.821788776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 04:00,6.81,6.23,11.34349956,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.166686339,6.13,0,120,0,0.069974729,69,4.026056725,0,0.213386634,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,11.61600001,0,0,8.3955,0,0.83741196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 05:00,6.81,6.23,11.34349956,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.175020657,6.13,0,120,30.15,0.069974729,69,4.026056725,0,0.230435145,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,11.61600001,0,0,8.3955,0,0.911774088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 06:00,6.81,6.23,25.85,10.5,3.81012405,0,0,0.072073973,6.2,0,0,91.11,0,8.079726128,0.195929249,0,55,65.24,0.183354972,6.13,0,120,30.15,0.069974729,69,4.026056725,0,0.276356862,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0,11.61600001,0,0,8.3955,0,1.131215112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 07:00,6.81,6.23,25.85,10.5,3.81012405,0,50.79,0.072073973,6.2,1.89240612,0,91.11,0,28.02,0.195929249,0,55,65.24,0.19168929,6.13,25.39,120,30.15,0.069974729,69,3.562345446,0,0.253049283,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,0.408707279,11.61600001,0,0,8.3955,0,1.016458608,0,3.070518981,0,0,0,3.070518981,0,0,0.055004,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 08:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,8.103648542,28.02,0.195929249,1.31325746,55,65.24,0.200023607,6.13,25.39,120,30.15,0.069974729,69,0,0,0.164884758,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,7.021256222,11.61600001,0,0,8.3955,0,0.648121464,0,10.76948647,0,0,0,10.76948647,0,0,0.548433,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 09:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,8.103648542,28.02,0.195929249,16.30515425,55,65.24,0.208357925,6.13,25.39,120,30.15,0.069974729,69,0,0,0.276356862,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,16.34856323,11.61600001,0,0,8.3955,0,1.131215112,0,17.84895208,0,0,0,17.84895208,0,0,1.252107,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 10:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,8.103648542,28.02,0.195929249,16.30515425,55,65.24,0.21669224,6.13,25.39,120,30.15,0.069974729,69,0,0,0.245194911,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,23.36079045,11.61600001,0,0,8.3955,0,0.97933548,0,24.0012763,0,0,0,24.0012763,0,0,1.760366,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 11:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,16.30515425,55,65.24,0.225026558,6.13,25.39,120,30.15,0.069974729,69,0,0,0.247185723,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,27.47771426,11.61600001,0,0,8.3955,0,0.988669032,0,27.70619513,0,0,0,27.70619513,0,0,2.044518,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 12:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,16.30515425,55,65.24,0.233360875,6.13,25.39,120,30.15,0.069974729,69,0,0,0.290292657,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,28.63293233,11.61600001,0,0,8.3955,0,1.202960208,0,28.50011588,0,0,0,28.50011588,0,0,2.100257,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 13:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.241695193,6.13,25.39,120,30.15,0.069974729,69,0,0,0.344447262,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,26.90708222,11.61600001,0,0,8.3955,0,1.501506912,0,26.57942982,0,0,0,26.57942982,0,0,1.93251,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 14:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.250029508,6.13,25.39,120,30.15,0.069974729,69,0,8.814687808,0.392684259,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,22.38356122,11.61600001,0,0,8.3955,0,1.789176552,0,22.65363082,0,0,0,22.65363082,0,0,1.563397,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 15:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.258363826,6.13,25.39,120,30.15,0.069974729,69,0,17.59,0.4330473,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,15.30757328,11.61600001,0,0,17.03716596,0,2.041345968,0,16.78749983,0,0,0,16.78749983,0,0,1.003902,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 16:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,0,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.266698143,6.13,25.39,120,30.15,0.069974729,69,0,17.59,0.480958533,0.31,0,0,0,12.40500001,0,0,0,0,0,0,0,0,0,79.81,6.363319943,25.05073529,0,0,17.03716596,0,2.349634944,0,10.21251109,0,0,0,10.21251109,0,0,0.343663,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 17:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,4.912939163,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.27503246,6.13,25.39,120,30.15,0.069974729,69,4.550486758,17.59,0.453126774,0.31,0,0,0,48.14264355,0,0,0,0,0,0,0,0,0,79.81,0.291774483,25.05073529,0,0,55.97,0,2.169615888,0,2.902160316,0,0,0,2.902160316,0,0,0.016323,0,0,0,0,0.298,0,0,7.77,21,0,1.958,125.66
29/06/2020 18:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,11.04,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.283366776,6.13,25.39,120,30.15,0.069974729,69,7.6,17.59,0.348269334,1.55,0,0,0,82.70000004,0,0,0,27.79491908,0,0,0,0,0,79.81,0,77.44000004,0,0,55.97,0,1.523635872,0,0,0,38.86,0,0,0,0,0,6.677741529,0,0,0,0.298,0,13.78796532,38.85,21,0,1.958,125.66
29/06/2020 19:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,11.04,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.291701093,6.13,25.39,120,30.15,0.069974729,69,7.6,17.59,0.288470025,1.55,0,0,0,82.70000004,0,0,0,17.4063124,0,0,0,0,0,79.81,0,77.44000004,0,0,55.97,0,1.19344908,0,0,0,38.86,0,0,0,0,0,3.238,0,0,0,0.298,0,13.78796532,38.85,21,0,1.958,125.66
29/06/2020 20:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,11.04,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.300035411,6.13,25.39,120,30.15,0.069974729,69,7.6,17.59,0.316072812,1.55,0,0,0,82.70000004,0,0,0,7.83,0,0,0,0,0,79.81,0,77.44000004,0,0,55.97,0,1.341394704,0,0,0,20.30242967,0,0,0,0,0,3.238,0,0,0,0.298,0,13.78796532,7.77,21,0,1.958,125.66
29/06/2020 21:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,4.855261409,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.308369728,6.13,25.39,120,30.15,0.069974729,69,0,17.59,0.266563917,0.31,0,0,0,82.70000004,0,0,0,7.83,0,0,0,0,0,79.81,0,44.22816946,0,0,55.97,0,1.0821792,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
29/06/2020 22:00,6.81,6.23,25.85,10.5,3.81012405,38.4,50.79,0.072073973,6.2,2.55,4.855261409,91.11,9.72,28.02,0.195929249,22.97,55,65.24,0.316704044,6.13,25.39,120,30.15,0.069974729,69,0,17.59,0.236256531,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.938073528,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
29/06/2020 23:00,6.81,6.23,25.85,10.5,3.81012405,0,43.67816481,0.072073973,6.2,0,0,91.11,0,28.02,0.195929249,0,55,65.24,0.325038361,6.13,25.39,120,30.15,0.069974729,69,0,0,0.215106468,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.844731624,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
30/06/2020 00:00,6.81,6.23,25.85,10.5,4.245566793,0,0,0.072073973,6.2,0,0,91.11,0,24.54315918,0.195929249,0,55,65.24,0.333372679,6.13,1.033797927,120,30.15,0.069974729,69,0,0,0.194904012,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.76136472,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
30/06/2020 01:00,6.81,6.23,10.43105331,10.5,4.245566793,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.330594573,6.13,1.033797927,120,30.15,0.069974729,69,0,0,0.181570092,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.709496064,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
30/06/2020 02:00,6.81,6.23,8.28306905,10.5,4.245566793,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.33892889,6.13,0,120,30.15,0.069974729,69,0,0,0.15579327,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.61630644,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
30/06/2020 03:00,6.81,6.23,8.28306905,10.5,4.245566793,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.347263206,6.13,0,120,30.15,0.069974729,69,0,0,0.142515999,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.574350264,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
30/06/2020 04:00,6.81,6.23,8.28306905,10.5,4.245566793,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.355597523,6.13,0,120,30.15,0.069974729,69,0,0,0.140874999,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.572044368,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
30/06/2020 05:00,6.81,6.23,25.85,10.5,4.245566793,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.363931841,6.13,2.847149488,120,30.15,0.069974729,69,0,0,0.107664999,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.4870596,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
30/06/2020 06:00,6.81,6.23,25.85,10.5,4.245566793,0,0,0.072073973,6.2,0,0,91.11,0,0,0.195929249,0,55,65.24,0.372266158,6.13,2.847149488,120,30.15,0.069974729,69,0,0,0.062102001,0.31,0,0,0,12.40500001,0,0,0,7.83,0,0,0,0,0,79.81,0,15.64205673,0,0,8.3955,0,0.375073464,0,0,0,7.772,0,0,0,0,0,3.238,0,0,0,0.298,0,3.392,7.77,21,0,1.958,125.66
