,Month,TOTAL,[31] - SISTEMA TAQUESI,[8] - SISTEMA MIGUILLA,[94] - KIL01_KIL02_KIL03,[27] - SISTEMA MISICUNI,[30] - SISTEMA ZONGO,[97] - SJA01_SJA02,[29] - SAN JOSE I_SAN JOSE II,[9] - KANATA,[25] - SISTEMA CORANI,[32] - SISTEMA QUEHATA,[95] - LAN01_LAND02_LAND03,[23] - CCERI40-41-42,[15] - BUL01,[79] - WAR03,[71] - GCH12,[35] - SBU01,[72] - SCZ01,[88] - ARJ09,[68] - GCH09,[102] - CCSUR30-31-32,[82] - CCWAR30-31-32,[6] - VHE07,[28] - ORURO II,[81] - WAR05,[75] - GBE01,[78] - WAR02,[24] - CCERI50-51-52,[33] - ALT01,[100] - SUR03,[101] - SUR04,[83] - CCWAR40-41-42,[69] - GCH10,[14] - CAR03,[10] - QOLLPANA I,[74] - UNA01,[77] - WAR01,[16] - BUL02,[90] - ARJ12,[96] - PUN01,[5] - VHE06,[26] - ORURO I,[65] - GCH02,[17] - BUL03,[7] - VHE08,[91] - ARJ13,[93] - ARJ15,[99] - SUR02,[4] - VHE05,[105] - YUNCHARA,[66] - GCH04,[92] - ARJ14,[89] - ARJ11,[11] - QOLLPANA II,[103] - CCSUR40-41-42,[84] - ARJ08,[22] - CCERI30-31-32,[104] - UYUNI_COLCHAK,[70] - GCH11
15/01/1900 00:00,8,99.84556964,0,21.11,4.664799994,0,0,0,5.781798592,1.269991802,66.78455031,0.151128948,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,19.99693859,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.549452481,14.22,0,0,1.6,0.5662734,9.79,19.99693859,0,0,9.79,1.55,1.6,36.44,9.79,0.845461,0,1.51,0,2.798749968,77.44000004,16.96,0,12.70089721,45.64491908
15/01/1900 00:00,8,206.1526158,0,21.11,4.663342247,0,0,3.235965324,5.796630852,1.269991802,169.8494797,0.143905872,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,7.453728448,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.366042111,14.22,0,0,1.6,0.5662734,9.79,7.453728448,0,0,9.79,1.55,1.6,36.44,9.79,0.101104,0,1.51,0,1.628125824,77.44000004,16.96,0,2.411262874,45.64491908
15/01/1900 00:00,8,474.8179438,0,21.11,4.661884499,0,158.1586562,3.235965324,5.811463236,1.269991802,280.35,0.136682798,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,0,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.1713873,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.671576328,77.44000004,16.96,0,0,45.64491908
15/01/1900 00:00,8,476.2875428,0,21.11,4.660426751,0,162.858069,0,5.826295496,1.269991802,280.35,0.129459724,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,0,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.052587999,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.348876696,77.44000004,16.96,0,0,45.64491908
15/01/1900 00:00,8,432.7691204,0,0,4.658969003,0,137.2075299,3.235965324,5.841127756,1.269991802,280.35,0.122236648,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,0,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.01785,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.20013708,77.44000004,16.96,0,0,45.64491908
15/01/1900 00:00,8,333.5687182,20.12694158,21.11,4.657511255,0,0,0,5.855960016,1.269991802,280.35,0.115013574,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,0,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.021396,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.225193248,77.44000004,16.96,0,0,45.64491908
15/01/1900 00:00,8,212.4963987,0,21.11,4.656053496,0,0,0,5.870792276,1.269991802,179.3984706,0.107790498,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,0,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.043146999,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.32026176,77.44000004,16.96,0,0,45.64491908
15/01/1900 00:00,8,116.8233675,0,21.11,4.654595748,0,0,0,5.88562466,1.269991802,83.71928782,0.100567424,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,0,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.071369001,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.397071024,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,33.17912588,0.068894806,21.11,4.653138001,0,0,0,5.90045692,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,0,0,21,0,0,16.19,37.16,37.07,124.05,55.97,21.81,0.098778,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.4641036,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,12.01545206,0,0,4.65352673,0,0,0,5.91528918,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,9.79,0,0,21,0,0,16.19,37.16,37.07,124.05,55.97,14.04068832,0.109596999,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.489870096,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,12.03067306,0,0,4.653915471,0,0,0,5.93012144,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,1.958,0,0,21,0,0,11.6659083,37.16,37.07,124.05,55.97,5.290036486,0.113928999,14.22,0,0,1.6,0.5662734,9.79,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.503260632,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,12.04589418,0,0,4.654304201,0,0,0,5.944953824,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,1.958,0,0,21,0,0,9.271716486,37.16,37.07,124.05,55.97,5.290036486,0.121394001,14.22,0,0,1.6,0.5662734,1.958,0,0,0,5.888171256,1.55,1.6,36.44,1.958,0,0,1.51,0,0.522195072,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,12.06111517,0,0,4.654692931,0,0,0,5.959786084,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,1.958,0,0,21,0,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.133454001,14.22,0,0,1.6,0.5662734,1.958,0,0,0,5.888171256,1.55,1.6,36.44,1.958,0,0,1.51,0,0.549637464,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,12.07633617,0,0,4.655081672,0,0,0,5.974618344,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,1.958,0,0,21,0,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.14983476,14.22,0,0,1.6,0.5662734,1.958,0,0,0,5.888171256,1.55,1.6,36.44,1.958,0,0,1.51,0,0.596061912,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,12.09155716,0,0,4.655470402,0,0,0,5.989450604,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,0,0,21,0,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.165390291,14.22,0,0,0.32,0.5662734,0,0,0,0,1.958,1.55,0.32,36.44,1.958,0,0,0.302,0,0.649923864,77.44000004,3.392,0,0,40.88643876
16/01/1900 00:00,8,12.10677815,0,0,4.655859131,0,0,0,6.004282864,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,8.453303323,0,21,7.772,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.123657,14.22,0,0,0.32,0.5662734,0,8.453303323,0,0,1.958,1.55,0.32,36.44,1.958,0.268496,0,0.302,0,0.527675688,77.44000004,3.392,0,2.841349531,40.88643876
16/01/1900 00:00,8,12.12199926,0,0,4.656247861,0,0,0,6.019115248,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,21.90248062,0,21,21.96035744,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.181967442,14.22,0,0,0.32,0.5662734,0,21.90248062,0,0,1.958,1.55,0.32,36.44,1.958,1.134455,0,0.302,0,0.7110054,77.44000004,3.392,0,14.2587195,40.88643876
16/01/1900 00:00,8,12.13722026,0,0,4.656636602,0,0,0,6.033947508,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,31.09425361,0,21,21.96035744,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.329742723,14.22,0,0,1.6,0.5662734,0,31.09425361,0,0,1.958,1.55,0.32,36.44,1.958,1.862846,0,0.302,0,1.417583088,77.44000004,3.392,0,24.26289766,40.88643876
16/01/1900 00:00,8,12.15244125,0,0,4.657025332,0,0,0,6.048779768,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,37.30262203,0,21,21.96035744,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.395036751,14.22,0,0,1.6,0.5662734,0,37.30262203,0,0,1.958,1.55,0.32,36.44,1.958,2.372064,0,0.302,0,1.803624864,77.44000004,3.392,0,31.25583061,40.88643876
16/01/1900 00:00,8,12.16766224,0,0,4.657414061,0,0,0,6.063612028,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,40.80050047,0,21,21.96035744,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.505111752,14.22,0,0,1.6,0.5662734,0,40.80050047,0,0,1.958,1.55,1.6,36.44,1.958,2.658624,0,1.51,0,2.507348712,77.44000004,3.392,0,35.13758949,45.64491908
16/01/1900 00:00,8,12.18288337,0,0,4.657802803,0,0,0,6.078444412,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,41.84383609,0,21,21.96035744,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.6371817,14.22,0,0,1.6,0.5662734,0,41.84383609,0,0,1.958,1.55,1.6,36.44,1.958,2.720675,0,1.51,0,3.374057472,77.44000004,3.392,0,36.19489876,45.64491908
16/01/1900 00:00,8,12.19810436,0,0,4.658191532,0,0,0,6.093276672,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,40.44504039,0,21,31.92542193,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.753898674,14.22,0,0,1.6,0.5662734,0,40.44504039,0,0,1.958,1.55,1.6,36.44,1.958,2.563884,0,1.51,0,4.119333744,77.44000004,3.392,0,34.51803257,45.64491908
16/01/1900 00:00,8,12.21332535,0,0,4.658580262,0,0,0,6.108108932,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,36.50857125,0,21,38.86,0,9.271716486,37.16,37.07,124.05,55.97,4.362,0.843506577,14.22,0,0,1.6,0.5662734,0,36.50857125,0,0,1.958,1.55,1.6,36.44,1.958,2.194357,0,1.51,0,4.66804116,77.44000004,14.86296523,0,30.01615317,45.64491908
16/01/1900 00:00,8,23.59717636,0,11.36863001,4.658969003,0,0,0,6.122941192,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,29.91207522,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.866928513,14.22,0,0,1.6,0.5662734,0,29.91207522,0,0,1.958,1.55,1.6,36.44,1.958,1.611029,0,1.51,0,4.807790736,77.44000004,16.96,0,22.78497223,45.64491908
16/01/1900 00:00,8,75.61028773,36.40098521,21.11,4.659357733,0,2.619569854,3.235965324,6.137773452,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,20.43373593,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.78781905,14.22,0,0,1.6,0.5662734,0,20.43373593,0,0,1.958,1.55,1.6,36.44,1.958,0.850399,0,1.51,0,4.3296336,77.44000004,16.96,0,13.03303604,45.64491908
16/01/1900 00:00,8,184.275784,89.19,21.11,4.659746463,0,58.48083023,3.235965324,6.152605836,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,8.301970062,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.566246466,14.22,0,0,1.6,0.5662734,0,8.301970062,0,0,1.958,1.55,1.6,36.44,1.958,0.105697,0,1.51,0,2.909302344,77.44000004,16.96,0,2.543877336,45.64491908
16/01/1900 00:00,8,425.7171421,89.19,21.11,4.660135204,0,188.04,3.235965324,6.167438096,1.269991802,111.8669673,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.348269334,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,1.6,36.44,1.958,0,0,1.51,0,1.523635872,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,443.9727511,89.19,21.11,4.660523933,0,188.04,3.235965324,6.182270356,1.269991802,130.1073553,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.2077014,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,1.6,36.44,1.958,0,0,1.51,0,0.813509064,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,384.628265,89.19,21.11,4.660912663,0,188.04,3.235965324,6.197102616,1.269991802,70.74764825,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.137466,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,1.6,36.44,1.958,0,0,1.51,0,0.563316264,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,313.8958378,89.19,21.11,4.661301404,0,188.04,3.235965324,6.211934876,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.103266999,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,1.6,36.44,1.958,0,0,1.51,0,0.477228216,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,173.2213421,89.19,21.11,4.661690134,0,0,3.235965324,6.22676726,1.269991802,47.35028323,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.125622999,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,1.6,36.44,1.958,0,0,1.51,0,0.532882176,77.44000004,16.96,0,0,45.64491908
16/01/1900 00:00,8,91.19847974,54.50219988,21.11,4.662078864,0,0,3.235965324,6.24159952,1.269991802,0,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.168950349,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,1.6,36.44,1.958,0,0,1.51,0,0.662717184,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,18.8969783,0,6.62478711,4.662467605,0,0,0,6.25643178,1.269991802,0,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,10.06293916,37.16,37.07,124.05,55.97,19.34082104,0.216544689,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,1.6,36.44,1.958,0,0,1.51,0,0.850884288,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,12.28527414,0,0,4.660718298,0,0,0,6.27126404,1.269991802,0,0,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,0,0,21,38.86,0,9.365060837,37.16,37.07,124.05,55.97,4.362,0.253049283,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,0.32,36.44,1.958,0,0,0.302,0,1.016458608,77.44000004,9.07457553,0,0,45.64491908
17/01/1900 00:00,8,12.29835723,0,0,4.658969003,0,0,0,6.286096424,1.269991802,0,0,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,0,0,21,38.86,0,9.365060837,37.16,37.07,124.05,55.97,4.362,0.280909995,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,0.32,36.44,1.958,0,0,0.302,0,1.154406312,77.44000004,9.07457553,0,0,45.64491908
17/01/1900 00:00,8,12.31144018,0,0,4.657219697,0,0,0,6.300928684,1.269991802,0,0,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,0,0,21,38.86,0,9.365060837,37.16,37.07,124.05,55.97,4.362,0.325504065,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,0.32,36.44,1.958,0,0,0.302,0,1.39376424,77.44000004,9.07457553,0,0,45.64491908
17/01/1900 00:00,8,12.32452315,0,0,4.655470402,0,0,0,6.315760944,1.269991802,0,0,0.083299999,125.66,0,0,79.81,0,0,0.298,0,0,0,0,0,0,21,38.86,0,9.365060837,37.16,37.07,124.05,55.97,4.362,0.392879973,14.22,0,0,1.6,0.5662734,0,0,0,0,1.958,1.55,0.32,36.44,1.958,0,0,0.302,0,1.790377272,77.44000004,9.07457553,0,0,45.64491908
17/01/1900 00:00,8,13.9415427,0,1.603936598,4.653721095,0,0,0,6.330593204,1.269991802,0,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.411948756,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,1.908456024,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,27.41225755,0,15.06156849,4.6519718,0,0,0,6.345425464,1.269991802,0,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.445445565,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,2.12036436,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,136.6178005,69.81665297,21.11,4.650222505,0,0,3.235965324,6.360257848,1.269991802,30.09141003,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,10.13463652,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.377789508,14.22,0,0,1.6,0.5662734,0,10.13463652,0,0,9.79,1.55,1.6,36.44,9.79,0.282772,0,1.51,0,1.698529224,77.44000004,16.96,0,3.025223221,45.64491908
17/01/1900 00:00,8,151.2756311,89.19,21.11,4.648473198,0,0,3.235965324,6.375090108,1.269991802,25.36281064,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,22.84635836,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.417210762,14.22,0,0,1.6,0.5662734,0,22.84635836,0,0,9.79,1.55,1.6,36.44,9.79,1.187964,0,1.51,0,1.941394656,77.44000004,16.96,0,15.01229027,45.64491908
17/01/1900 00:00,8,188.9405584,0,21.11,4.646723903,0,0,3.235965324,6.389922368,1.269991802,152.204655,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,32.15109893,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.757818528,14.22,0,0,1.6,0.5662734,0,32.15109893,0,0,9.79,1.55,1.6,36.44,9.79,1.92628,0,1.51,0,4.143793488,77.44000004,16.96,0,25.17033921,45.64491908
17/01/1900 00:00,8,190.7198273,0,21.11,4.644974597,0,0,3.235965324,6.404754628,1.269991802,153.9708409,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,38.35432633,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.753898674,14.22,0,0,1.6,0.5662734,0,38.35432633,0,0,9.79,1.55,1.6,36.44,9.79,2.425232,0,1.51,0,4.119333744,77.44000004,16.96,0,32.19626312,45.64491908
17/01/1900 00:00,8,131.8789977,0,21.11,4.643225302,0,0,3.235965324,6.419587012,1.269991802,95.11692831,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,41.83226878,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.81996468,14.22,0,0,1.6,0.5662734,0,41.83226878,0,0,9.79,1.55,1.6,36.44,9.79,2.710831,0,1.51,0,4.526031024,77.44000004,16.96,0,36.03844546,45.64491908
17/01/1900 00:00,8,161.6511791,0,21.11,4.641475995,0,0,3.235965324,6.434419272,1.269991802,124.8760267,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,42.76152159,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.965066604,14.22,0,0,1.6,0.5662734,0,42.76152159,0,0,9.79,1.55,1.6,36.44,9.79,2.770781,0,1.51,0,5.376854784,77.44000004,16.96,0,36.93970282,45.64491908
17/01/1900 00:00,8,175.4301667,0,21.11,4.6397267,0,138.6419313,3.235965324,6.449251532,1.269991802,0,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,41.2887341,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,1.13663274,14.22,0,0,1.6,0.5662734,0,41.2887341,0,0,9.79,1.55,1.6,36.44,9.79,2.614313,0,1.51,0,6.31195452,77.44000004,16.96,0,35.12139233,45.64491908
17/01/1900 00:00,8,187.5623636,0,21.11,4.637977405,0,0,3.235965324,6.464083792,1.269991802,150.7610452,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,37.38908832,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,1.323467604,14.22,0,0,1.6,0.5662734,0,37.38908832,0,0,9.79,1.55,1.6,36.44,9.79,2.24254,0,1.51,0,7.257184896,77.44000004,16.96,0,30.58433476,45.64491908
17/01/1900 00:00,8,156.4210123,0,21.11,4.636228099,0,0,3.235965324,6.478916052,1.269991802,119.606611,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,30.79554888,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,1.459759173,14.22,0,0,1.6,0.5662734,0,30.79554888,0,0,9.79,1.55,1.6,36.44,9.79,1.655141,0,1.51,0,7.908754512,77.44000004,16.96,0,23.15084274,45.64491908
17/01/1900 00:00,8,190.6299754,0,21.11,4.634478804,0,0,3.235965324,6.493748436,1.269991802,153.8024911,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,21.31765668,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,1.475216535,14.22,0,0,1.6,0.5662734,0,21.31765668,0,0,9.79,1.55,1.6,36.44,9.79,0.881339,0,1.51,0,7.98098328,77.44000004,16.96,0,12.96985988,45.64491908
17/01/1900 00:00,8,256.3839413,0,21.11,4.632729497,0,0,3.235965324,6.508580696,1.269991802,219.543374,0,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,9.074605558,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,1.179264612,14.22,0,0,1.6,0.5662734,0,9.074605558,0,0,9.79,1.55,1.6,36.44,9.79,0.107415,0,1.51,0,6.53372832,77.44000004,16.96,0,2.676767113,45.64491908
17/01/1900 00:00,8,496.3487888,0,21.11,4.630980202,0,179.0517942,3.235965324,6.523412956,1.269991802,280.35,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.739043805,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,4.026274824,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,500.5045623,0,21.11,4.629230895,0,183.1944848,3.235965324,6.538245216,1.269991802,280.35,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.424567248,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,1.987677888,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,482.9479704,0,21.11,4.6274816,0,165.6248097,3.235965324,6.5530776,1.269991802,280.35,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.266882262,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,1.083754848,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,350.8787078,0,21.11,4.625732305,0,33.54246413,3.235965324,6.56790986,1.269991802,280.35,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.15579327,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.61630644,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,263.4077939,0,21.11,4.623982999,0,0,3.235965324,6.58274212,1.269991802,226.4084673,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.114642,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.505211544,77.44000004,16.96,0,0,45.64491908
17/01/1900 00:00,8,113.8206014,0,21.11,4.622233704,0,0,3.235965324,6.59757438,1.269991802,76.80819184,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.092352999,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.45055308,77.44000004,16.96,0,0,45.64491908
18/01/1900 00:00,8,60.20652888,0,21.11,4.620484397,0,0,0,6.61240664,1.269991802,26.41700169,0.09334435,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.049397001,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.33959076,77.44000004,16.96,0,0,45.64491908
18/01/1900 00:00,8,33.80177352,0,21.11,4.622233704,0,0,0,6.627239024,1.26621206,0,0.09278873,0.083299999,125.66,0,0,79.81,0,0,1.49,0,0,0,0,0,0,21,38.86,0,16.19,37.16,37.07,124.05,55.97,21.81,0.016758,14.22,0,0,1.6,0.5662734,0,0,0,0,9.79,1.55,1.6,36.44,9.79,0,0,1.51,0,0.188821872,77.44000004,16.96,0,0,45.64491908
