,[27] - SISTEMA MISICUNI,[25] - SISTEMA CORANI,[31] - SISTEMA TAQUESI,[97] - SJA01_SJA02,[30] - SISTEMA ZONGO,[8] - SISTEMA MIGUILLA
2020-03-24 20:00:00,0.6534529969631752,0.8741133827884391,0.8108928868100075,0.9073131212000605,0.9349080471805017,0.9090018401773472
2020-03-24 21:00:00,0.6534991879315545,0.873812911411054,0.8081737772715706,0.906330494292469,0.9354581989795716,0.9092206174716724
2020-03-24 22:00:00,0.6535454651648069,0.8735793013829816,0.8104169618705617,0.9066838297697144,0.9360080342320971,0.9094392400790496
2020-03-24 23:00:00,0.6535918286629325,0.8736435077369286,0.8126534618335538,0.9070363594612868,0.9365575529380783,0.909657707999479
2020-03-25 00:00:00,0.6536382784259315,0.8739801110785822,0.812169499666059,0.907388083367186,0.9371067550975151,0.9098760212329604
2020-03-25 01:00:00,0.6536848144538036,0.8743172811016189,0.8142162740016221,0.9077390014874122,0.9376556407104074,0.9100942331797133
2020-03-25 02:00:00,0.653731436746196,0.8746550178054211,0.8164327200625269,0.9080891138219651,0.9382042097767554,0.9103123438397375
2020-03-25 03:00:00,0.6537781453034618,0.8749933211906064,0.8186424814874327,0.9084384203708449,0.938752462296559,0.9105303532130331
2020-03-25 04:00:00,0.6538249401256008,0.8753321912571747,0.8208455582763398,0.9087869211340516,0.9393003982671909,0.9107482612996002
2020-03-25 05:00:00,0.6538718212126129,0.8756716280045085,0.8230419504292479,0.9091346161115851,0.9398480176912783,0.9109660680994386
2020-03-25 06:00:00,0.6539187885644983,0.8760116314332252,0.8252316579461572,0.9094815053034455,0.9403953205688216,0.9111837736120483
2020-03-25 07:00:00,0.6539658421812568,0.8763522015433252,0.8277675927900072,0.9084908205391227,0.9407017760670536,0.9114013778379293
2020-03-25 08:00:00,0.6540129820628885,0.8766933383341905,0.8240765763410552,0.9088360981596367,0.9411926458447512,0.9116188807770819
2020-03-25 09:00:00,0.6540602082093935,0.8770350418064389,0.8265991419129075,0.9091805699944777,0.9398725378337129,0.9118362824295058
2020-03-25 10:00:00,0.6541075206207716,0.8773773119594529,0.8228947561919578,0.9081874678731354,0.9403229116306855,0.9120535827952011
2020-03-25 11:00:00,0.654154919297023,0.8777201487938499,0.8191836858409185,0.9085303281366301,0.9400097292198858,0.9122707818736676
2020-03-25 12:00:00,0.6542024042381476,0.8780635523096298,0.8154659308538803,0.9075356144439417,0.9404251937397513,0.9124878796654056
2020-03-25 13:00:00,0.6542499754441454,0.8784075225061755,0.8179273692705461,0.9065400949643102,0.9382048029914682,0.912704876170415
2020-03-25 14:00:00,0.6542976329150164,0.8787520593841042,0.8187253335312221,0.9055437696990055,0.9359840956966408,0.9129217713886958
2020-03-25 15:00:00,0.6543453766507606,0.8790971629434158,0.8202128727903817,0.9045466386480276,0.9337630718552687,0.913138565320248
2020-03-25 16:00:00,0.6543932066513781,0.8794428331834929,0.821371601910771,0.9035487018113768,0.9315417314647251,0.9133552579645715
2020-03-25 17:00:00,0.6544411229168687,0.8797890701049532,0.8195402853523486,0.9025499591890528,0.9293200745276372,0.9135718493221663
2020-03-25 18:00:00,0.6544891254472325,0.8795639377725926,0.8162097344926592,0.9015504107810557,0.9270981010440048,0.9137883393930326
2020-03-25 19:00:00,0.6545372142424696,0.8792628647764262,0.812445187053629,0.9005500565873854,0.9249659208346486,0.9140047281771702
2020-03-25 20:00:00,0.6545853893025798,0.8791044782953615,0.8086739549845091,0.8995488966080419,0.922833424078748,0.9142210156745787
2020-03-25 21:00:00,0.6546336506275633,0.8791510614344386,0.8053233502227324,0.8985469308430254,0.9206105009554825,0.9144372018847592
2020-03-25 22:00:00,0.6546819982174199,0.8793903571863922,0.8015387488816148,0.8975441592923357,0.9184773711064931,0.914653286808211
2020-03-25 23:00:00,0.6547304320721499,0.8797399941949157,0.7977474629044984,0.8965405819559727,0.9173690761304011,0.9148692704449343
2020-03-26 00:00:00,0.654778952191753,0.8800901978842046,0.8001697589481862,0.8955361988339368,0.9173072351485201,0.9150851527949289
2020-03-26 01:00:00,0.6548275585762292,0.8804409682548765,0.8025853703558752,0.8946319149776214,0.9177741029811005,0.9153009338581948
2020-03-26 02:00:00,0.6548762512255787,0.8807923053069315,0.8049942971275653,0.894962688454749,0.9182406542671366,0.9155166136347321
2020-03-26 03:00:00,0.6549250301398014,0.881144209039752,0.8073965392632565,0.8952926561462036,0.9187068890066282,0.9157321921240408
2020-03-26 04:00:00,0.6549738953188973,0.8814966794539555,0.8094391848000092,0.895621818051985,0.9192472278523128,0.9159476693266209
2020-03-26 05:00:00,0.6550228467628664,0.8818497165495421,0.811828057669612,0.8959501741720934,0.9197128294960885,0.9161630452424724
2020-03-26 06:00:00,0.6550718844717087,0.8822033203258942,0.8138573339402762,0.8962777245065287,0.920252535246057,0.9163783198715953
2020-03-26 07:00:00,0.6551210084454243,0.8825574907836292,0.8158799255749416,0.8952677008847808,0.920791924449481,0.9165934932139898
2020-03-26 08:00:00,0.6551702186836603,0.8829122279221299,0.8157815733752638,0.8942568714773597,0.9213309971063607,0.9168085652691552
2020-03-26 09:00:00,0.6552195151867695,0.8832675317420136,0.8142269832048613,0.8932452362842654,0.921869753216696,0.9170235360375922
2020-03-26 10:00:00,0.6552688979547517,0.8836234022432803,0.8137162988324219,0.8922327953054981,0.9224081927804868,0.9172384055193006
2020-03-26 11:00:00,0.6553183669876073,0.8839798394253126,0.8146943105111961,0.8912195485410577,0.9229463157977331,0.9174531737142804
2020-03-26 12:00:00,0.655367922285336,0.8843368432887279,0.8170363909288068,0.890205495990944,0.9234097016130706,0.9176678406225316
2020-03-26 13:00:00,0.655417563847938,0.8846944138335261,0.8193717867163277,0.8891906376551572,0.9238727708818637,0.9178824062435541
2020-03-26 14:00:00,0.6554672916754132,0.88505255105909,0.819153354013891,0.8881749735336972,0.9244099442568496,0.918096870577848
2020-03-26 15:00:00,0.6555171057677617,0.8854112549660368,0.8214753805294143,0.8871585036265641,0.9243439879307056,0.9183112336254131
2020-03-26 16:00:00,0.6555670061249833,0.8857705255543666,0.8207117792208004,0.8861412279337579,0.9248805282126028,0.9185254953862497
2020-03-26 17:00:00,0.6556169927470781,0.8861303628234621,0.823020436464326,0.8857874528747958,0.9233136734752265,0.9187396558603579
2020-03-26 18:00:00,0.6556670656340462,0.8862884128544991,0.8195294543583915,0.8847685656106434,0.9210841028640194,0.9189537150472372
2020-03-26 19:00:00,0.6557172247858873,0.8864122714211806,0.8160317876164581,0.8837488725608178,0.918854215706268,0.9191676729473881
2020-03-26 20:00:00,0.6557674702026017,0.8866476816747861,0.812527436238526,0.8827283737253192,0.9166240120019722,0.9193815295608103
2020-03-26 21:00:00,0.6558178018841894,0.8870097856687962,0.810603277918119,0.8817070691041473,0.9143934917511319,0.919595284887504
2020-03-26 22:00:00,0.6558682198306502,0.8873724563435718,0.8128785119875594,0.8820217268678123,0.912386342722263,0.919808938927469
2020-03-26 23:00:00,0.6559187240419843,0.8877356936997305,0.815147061421001,0.8823355788458042,0.9123478081696529,0.9200224916807053
2020-03-27 00:00:00,0.6559693145181916,0.8880994977372721,0.8174089262184437,0.8826486250381229,0.9122085261360038,0.9200224916807053
2020-03-27 01:00:00,0.6560198420126128,0.8884627605460587,0.8196782320067646,0.8829616125279384,0.9126725371969721,0.9202358418599843
2020-03-27 02:00:00,0.6560703065252479,0.8888254821260901,0.8219549787859635,0.8832745413152506,0.9131409720673584,0.9204490907525349
2020-03-27 03:00:00,0.656120708055744,0.8891876624773666,0.8242391665560403,0.8835874113987896,0.9136138307445356,0.9206622383583568
2020-03-27 04:00:00,0.656171046604454,0.8895493015992705,0.8265307953169955,0.8839002227798255,0.9140911132311309,0.9208752846774502
2020-03-27 05:00:00,0.656221322171378,0.8899103994924192,0.8288298650688285,0.884212975458358,0.914572819524517,0.9210882297093147
2020-03-27 06:00:00,0.6562715347565159,0.8902709561568131,0.8311363758174489,0.8845256694343873,0.9150589496273211,0.9213010734544507
2020-03-27 07:00:00,0.6563216843595148,0.8906309715924519,0.8330974155940079,0.8848383047079134,0.9156239241896534,0.921513815912858
2020-03-27 08:00:00,0.6563717709807275,0.8909904457993354,0.8331673545981825,0.8851508812789362,0.9161933225614038,0.9217264570845368
2020-03-27 09:00:00,0.6564217946201543,0.891349378777464,0.8354961883194372,0.8854633991474556,0.9157757784559301,0.921938996969487
2020-03-27 10:00:00,0.6564717552777948,0.8917077705268374,0.8378324630315698,0.8857758583134719,0.9158701130724757,0.9221514355672084
2020-03-27 11:00:00,0.6565216529536493,0.8920656210474559,0.8356530349456565,0.8860882587769849,0.916452782867226,0.9223637728782011
2020-03-27 12:00:00,0.6565714876473648,0.8924229303393192,0.8380041916395452,0.8864006005379947,0.9155863865923983,0.9225760089024654
2020-03-27 13:00:00,0.6566212593592943,0.8927796984024274,0.8403627893302215,0.8867128835965012,0.9147800384691411,0.9227881436400011
2020-03-27 14:00:00,0.6566709680894376,0.8931359252367806,0.8365085613549724,0.8856883397819945,0.9153350372471143,0.9230001770908081
2020-03-27 15:00:00,0.6567206138377948,0.8934916108423787,0.8326617743706016,0.8860005054354945,0.9151431658466854,0.9232121092548866
2020-03-27 16:00:00,0.6567701966043659,0.8938467552192217,0.8288224283771088,0.8849758442159814,0.9148999988872139,0.9234239401317365
2020-03-27 17:00:00,0.6568197163887981,0.8942013583673097,0.8249905233744942,0.8839511242926951,0.9135970843673467,0.9236356697218576
2020-03-27 18:00:00,0.6568691731914442,0.8941665356272166,0.8211660593627575,0.8829263456669054,0.9115353528435742,0.9238472980252501
2020-03-27 19:00:00,0.6569185670123042,0.8940865899181798,0.8173490363418989,0.8819015083386126,0.9094780451292197,0.9240588250419141
2020-03-27 20:00:00,0.656967897851378,0.8941216757647243,0.8135394543178277,0.8808766123078164,0.9074251612216561,0.9242702507718494
2020-03-27 21:00:00,0.6570171657086658,0.8943459667977603,0.8097373132846344,0.879851657574517,0.9053767011235105,0.9244815752145561
