TIMESTAMP,ANGOSTURA,CARABUCO,CHOJLLA,CHOQUETANGA,MIGUILLA,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - HUAJI,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - SANTA ROSA_1,VALLE DE ZONGO - SANTA ROSA_2,VALLE DE ZONGO - TIQUIMANI,VALLE DE ZONGO - ZONGO,YANACACHI
2020-01-01 20:00:00+00:00,2.83591135,11.88462613,5.865835835,4.310443368,41.30348406,13.12990545,10.82304876,11.44517782,10.24574343,12.54116868,8.833730401,10.96535436,10.29791155,29.61579269,4.763362279,0.309978966,5.300001953
2020-01-01 21:00:00+00:00,2.83591135,11.88462613,5.865835835,4.310443368,41.30348406,13.12990545,10.82304876,11.44517782,10.24574343,12.54116868,8.833730401,10.96535436,10.29791155,29.61579269,4.763362279,0.309978966,5.300001953
2020-01-01 22:00:00+00:00,2.83591135,11.88462613,5.865835835,4.310443368,41.30348406,13.12990545,10.82304876,11.44517782,10.24574343,12.54116868,8.833730401,10.96535436,10.29791155,29.61579269,4.763362279,0.309978966,5.300001953
2020-01-01 23:00:00+00:00,0.885148088,3.694616581,1.82486182,1.343514816,12.84016303,4.49299509,3.705690232,3.918368423,3.507185623,4.293565742,3.024569988,3.753930056,3.525900603,10.14014743,1.628319181,0.106770533,1.647834641
2020-01-02 00:00:00+00:00,0.885148088,3.694616581,1.82486182,1.343514816,12.84016303,4.49299509,3.705690232,3.918368423,3.507185623,4.293565742,3.024569988,3.753930056,3.525900603,10.14014743,1.628319181,0.106770533,1.647834641
2020-01-02 01:00:00+00:00,0.885148088,3.694616581,1.82486182,1.343514816,12.84016303,4.49299509,3.705690232,3.918368423,3.507185623,4.293565742,3.024569988,3.753930056,3.525900603,10.14014743,1.628319181,0.106770533,1.647834641
2020-01-02 02:00:00+00:00,0.885148088,3.694616581,1.82486182,1.343514816,12.84016303,4.49299509,3.705690232,3.918368423,3.507185623,4.293565742,3.024569988,3.753930056,3.525900603,10.14014743,1.628319181,0.106770533,1.647834641
2020-01-02 03:00:00+00:00,0.885148088,3.694616581,1.82486182,1.343514816,12.84016303,4.49299509,3.705690232,3.918368423,3.507185623,4.293565742,3.024569988,3.753930056,3.525900603,10.14014743,1.628319181,0.106770533,1.647834641
2020-01-02 04:00:00+00:00,0.885148088,3.694616581,1.82486182,1.343514816,12.84016303,4.49299509,3.705690232,3.918368423,3.507185623,4.293565742,3.024569988,3.753930056,3.525900603,10.14014743,1.628319181,0.106770533,1.647834641
2020-01-02 05:00:00+00:00,0.885148088,3.694616581,1.82486182,1.343514816,12.84016303,4.49299509,3.705690232,3.918368423,3.507185623,4.293565742,3.024569988,3.753930056,3.525900603,10.14014743,1.628319181,0.106770533,1.647834641
