,AGUAS CALIENTES II ARENALES,MOLINEROS,CACHUELA ESPERANZA,CHEPETE,EL BALA,MIGUILLAS - PALILLADA,MUNECAS,PH_MADERA,OQUITAS
1995-07-16 00:00:00,0.111448425,0.159924254,0.406747427,0.286656119,0.525175049,6.337805265,0.194382706,0.265693091,0.137577508
1995-07-17 00:00:00,0.168533703,0.15889982,0.461627498,0.300908984,0.557916167,6.515668965,0.207215536,0.296317057,0.14008437
1995-07-18 00:00:00,0.159700266,0.157692644,0.487379858,0.293626767,0.637605036,6.322183582,0.206134371,0.313636718,0.134611113
1995-07-19 00:00:00,0.150639296,0.15645126,0.465496443,0.284331007,0.722280339,6.138007786,0.20140261,0.308346519,0.129711015
1995-07-20 00:00:00,0.142303466,0.155239583,0.446427958,0.275570919,0.673074579,5.978061078,0.19569197,0.290895787,0.127279967
1995-07-21 00:00:00,0.134787825,0.154053112,0.438433571,0.266170173,0.652188005,5.799359289,0.188616831,0.279510084,0.125114938
1995-07-22 00:00:00,0.124848081,0.152883745,0.429865661,0.25795696,0.621610812,5.637713751,0.182580921,0.269818339,0.121237148
1995-07-23 00:00:00,0.115549854,0.151735983,0.413819807,0.250711474,0.593479794,5.49431742,0.177232374,0.259225939,0.117751115
1995-07-24 00:00:00,0.106651755,0.150604424,0.399446683,0.244536032,0.584824096,5.364028503,0.172997724,0.250034994,0.114604091
1995-07-25 00:00:00,0.098315682,0.149484568,0.386727177,0.238893722,0.592444874,5.246114618,0.169091413,0.241970318,0.111780019
1995-07-26 00:00:00,0.090696727,0.148380916,0.375199733,0.233360304,0.565066526,5.138069046,0.164930409,0.234836457,0.109222201
1995-07-27 00:00:00,0.083612086,0.147292567,0.364378946,0.228206189,0.547002461,5.0369547,0.161067058,0.228394145,0.106877548
1995-07-28 00:00:00,0.077196917,0.146515689,0.354358096,0.223365206,0.537876345,4.941450266,0.157441011,0.222601832,0.104846023
1995-07-29 00:00:00,0.071399443,0.145824331,0.345093496,0.218971388,0.530820069,4.851329236,0.154051246,0.217433816,0.102985464
1995-07-30 00:00:00,0.068505932,0.144836806,0.34739988,0.217222392,0.527809392,4.766191439,0.154325373,0.216470134,0.101388647
1995-07-31 00:00:00,0.072181466,0.143781764,0.35608988,0.216332752,0.541263357,4.685719762,0.154321281,0.218511427,0.099987317
1995-08-01 00:00:00,0.08581449,0.142672711,0.356869309,0.212880481,0.572216885,4.608411683,0.150709554,0.218283586,0.098572294
1995-08-02 00:00:00,0.117906134,0.141595165,0.349937281,0.210045616,0.535994671,4.544535684,0.147397526,0.217578162,0.100043757
1995-08-03 00:00:00,0.138165816,0.140642747,0.341440838,0.216790077,0.482461063,4.511080063,0.148166719,0.219082501,0.114197629
1995-08-04 00:00:00,0.13224874,0.139711034,0.358599641,0.238671442,0.593762045,4.559311728,0.16673883,0.2298609,0.122493317
1995-08-05 00:00:00,0.124266608,0.138701903,0.38519024,0.245597868,0.603264496,4.559560889,0.177479907,0.243936828,0.118745601
1995-08-06 00:00:00,0.115192511,0.137692773,0.382518823,0.235041372,0.575792064,4.464584981,0.169048453,0.243683491,0.114569728
1995-08-07 00:00:00,0.106129353,0.136689043,0.366829663,0.226544725,0.57466306,4.381734942,0.162480654,0.234876709,0.11044338
1995-08-08 00:00:00,0.097457814,0.135703318,0.353570042,0.219346717,0.515296264,4.305272502,0.156999135,0.226548316,0.106800646
1995-08-09 00:00:00,0.089290933,0.134732896,0.341854143,0.213451908,0.481237975,4.235529878,0.152238734,0.219159404,0.103544687
1995-08-10 00:00:00,0.081963201,0.133779578,0.331428814,0.208220877,0.478509549,4.173299857,0.148028632,0.212694798,0.100705472
1995-08-11 00:00:00,0.075313449,0.132840664,0.321925803,0.203097046,0.475310704,4.111251044,0.14421131,0.206829852,0.098216306
1995-08-12 00:00:00,0.069207735,0.131913452,0.313116695,0.198356751,0.470418353,4.047661959,0.140705961,0.201484963,0.095972755
1995-08-13 00:00:00,0.063512602,0.131000643,0.305014346,0.194440902,0.464302914,3.989539331,0.1381396,0.196624995,0.093937556
1995-08-14 00:00:00,0.07841456,0.130100437,0.300856561,0.191173852,0.417449246,3.937389033,0.135709279,0.193510121,0.095927075
1995-08-15 00:00:00,0.094454669,0.130428112,0.300280774,0.260271261,0.410769306,4.81840214,0.199964466,0.193761725,0.100732605
1995-08-16 00:00:00,0.103689936,0.193865612,0.320525198,0.428727708,0.49365702,9.473958236,0.313144179,0.201866478,0.14386449
1995-08-17 00:00:00,0.116615565,0.318184928,0.357060805,0.472904388,0.669217149,11.25923954,0.322433815,0.215610232,0.229579629
1995-08-18 00:00:00,0.114581137,0.321582305,0.359225886,0.42785155,0.851833554,10.0313254,0.291689643,0.220162225,0.227352637
1995-08-19 00:00:00,0.106613104,0.273318673,0.343263415,0.383733159,0.777601537,8.957362985,0.26405088,0.214227849,0.194015942
1995-08-20 00:00:00,0.098002338,0.242302984,0.327964716,0.347184719,0.73564022,7.99182366,0.241586778,0.206087862,0.169559696
1995-08-21 00:00:00,0.089873378,0.21923071,0.314496357,0.32044915,0.59874848,7.290863855,0.224690116,0.199061398,0.15160133
1995-08-22 00:00:00,0.082229142,0.201430041,0.303345877,0.30004012,0.514731762,6.771067254,0.211455301,0.193149902,0.138043701
1995-08-23 00:00:00,0.075157871,0.187376929,0.29378329,0.283586601,0.494880107,6.363370766,0.200477943,0.187869225,0.127495312
1995-08-24 00:00:00,0.068640604,0.175994727,0.285341778,0.269831569,0.481708393,6.032310375,0.191052266,0.183144506,0.119033072
1995-08-25 00:00:00,0.062667861,0.166739712,0.277722015,0.258158203,0.478509549,5.756948948,0.182912328,0.178908529,0.112184536
1995-08-26 00:00:00,0.057308922,0.159168081,0.27078452,0.248135231,0.474652118,5.523235277,0.175869921,0.175081779,0.106613741
1995-08-27 00:00:00,0.052540937,0.152886445,0.264426965,0.239662746,0.457152555,5.322169338,0.170096886,0.171600376,0.102000021
1995-08-28 00:00:00,0.048216107,0.147617541,0.258982174,0.232173684,0.431655881,5.147499439,0.164933478,0.168529333,0.09811887
1995-08-29 00:00:00,0.04428557,0.143126415,0.253872967,0.225237228,0.399102931,4.993109791,0.159912247,0.165680622,0.094798513
1995-08-30 00:00:00,0.04072672,0.139234825,0.248735882,0.219194254,0.370971913,4.854840151,0.155706237,0.162932484,0.091920443
1995-08-31 00:00:00,0.037429192,0.13584465,0.244368924,0.213706947,0.364950558,4.730734975,0.151874595,0.160531996,0.089406461
1995-09-01 00:00:00,0.034362843,0.132814558,0.240448871,0.208990423,0.358552869,4.648541816,0.148013289,0.158344077,0.088004927
1995-09-02 00:00:00,0.031598656,0.130136445,0.236670835,0.204652223,0.360058207,4.580528224,0.144419974,0.156344308,0.086991124
1995-09-03 00:00:00,0.029145383,0.127760802,0.233523212,0.200333562,0.355636275,4.499777183,0.141213301,0.154640326,0.085248488
1995-09-04 00:00:00,0.026883179,0.125612011,0.230069763,0.196502509,0.355730358,4.412245924,0.138703197,0.152818226,0.083382877
1995-09-05 00:00:00,0.024734499,0.123672068,0.226039265,0.192699787,0.360340458,4.318085454,0.136237076,0.150856101,0.081670179
1995-09-06 00:00:00,0.02275078,0.121896862,0.222156784,0.19037741,0.359775956,4.244582753,0.133627754,0.149508579,0.080173304
1995-09-07 00:00:00,0.020956234,0.120271091,0.219369197,0.188035625,0.351496593,4.174477712,0.131071621,0.148370623,0.078806742
1995-09-08 00:00:00,0.019471313,0.118783951,0.21658747,0.184266899,0.350743924,4.095448153,0.12864846,0.147628463,0.077630951
1995-09-09 00:00:00,0.018080639,0.11751196,0.213234998,0.180973798,0.350179422,4.030537755,0.12656489,0.146825152,0.076869949
1995-09-10 00:00:00,0.016993877,0.116306584,0.21125236,0.188869776,0.341805975,4.272050943,0.136795558,0.145304667,0.07649919
1995-09-11 00:00:00,0.041573648,0.116179655,0.212520684,0.20103583,0.340771055,4.585458605,0.150962201,0.146829489,0.086455828
1995-09-12 00:00:00,0.089183,0.134991255,0.239477084,0.238927718,0.336631373,5.443065614,0.155431087,0.164707479,0.126375959
1995-09-13 00:00:00,0.101563133,0.15246785,0.277358098,0.276413667,0.340018386,6.316996489,0.164852671,0.182490158,0.150600486
1995-09-14 00:00:00,0.092850756,0.146697531,0.285375887,0.280862453,0.396092253,6.67853011,0.182167684,0.19227252,0.14064976
1995-09-15 00:00:00,0.085214298,0.150707047,0.296265826,0.27952122,0.381603368,6.728460604,0.189929164,0.203993153,0.140108054
1995-09-16 00:00:00,0.07765247,0.156166795,0.302857212,0.275232387,0.480673473,6.80422086,0.191654732,0.204331897,0.15586421
1995-09-17 00:00:00,0.070679164,0.162366512,0.291453947,0.300081801,0.625656409,7.94644603,0.208380577,0.195758341,0.166431656
1995-09-18 00:00:00,0.081264071,0.172334491,0.287835998,0.311236167,0.537876345,8.475952386,0.209777807,0.190530412,0.15698797
1995-09-19 00:00:00,0.091008613,0.186345293,0.298162143,0.341892208,0.43062096,9.811157065,0.22071425,0.197888783,0.144149675
1995-09-20 00:00:00,0.086173049,0.229024949,0.332099355,0.397957564,0.748247432,11.33655517,0.23912884,0.214096423,0.137637006
1995-09-21 00:00:00,0.08119163,0.248382073,0.350889965,0.39049794,1.004813602,10.6533236,0.227787343,0.228221506,0.131447773
1995-09-22 00:00:00,0.073639525,0.224754372,0.335605033,0.355648998,0.713154223,9.397699656,0.210081597,0.229043601,0.121312685
1995-09-23 00:00:00,0.066400521,0.200619856,0.31667964,0.326225167,0.633277187,8.458737578,0.196875421,0.215309284,0.112007657
1995-09-24 00:00:00,0.059727433,0.18283179,0.300889373,0.304867556,0.579743578,7.886647223,0.189738911,0.203533738,0.105841172
1995-09-25 00:00:00,0.053712149,0.171380273,0.288259917,0.288021189,0.466843173,7.407350723,0.183375685,0.194256995,0.102616361
1995-09-26 00:00:00,0.050774639,0.164682742,0.319766967,0.274146062,0.453483292,6.996535938,0.176152231,0.198883097,0.102192856
1995-09-27 00:00:00,0.101615398,0.15679874,0.368693927,0.270924927,0.452354288,6.901258016,0.178838268,0.212298161,0.118145726
1995-09-28 00:00:00,0.179036445,0.148595165,0.39714143,0.298399105,0.451037117,7.550807457,0.216732247,0.227428853,0.133140722
1995-09-29 00:00:00,0.191700022,0.141786908,0.567730128,0.317603605,0.608345014,7.796873508,0.240050439,0.286072011,0.127977369
1995-09-30 00:00:00,0.175276072,0.136303755,0.663862423,0.320163176,0.642779637,7.516672305,0.247895793,0.322791615,0.117691417
1995-10-01 00:00:00,0.155685863,0.145299511,0.595516692,0.313332487,0.62311615,7.325210417,0.246522089,0.30733663,0.115195179
1995-10-02 00:00:00,0.137878482,0.177140689,0.541368778,0.311696683,0.540698855,7.844063224,0.235888413,0.286239518,0.119015935
1995-10-03 00:00:00,0.121784893,0.189456404,0.502012606,0.31167239,0.530443735,8.097528622,0.231228252,0.269816114,0.116527697
1995-10-04 00:00:00,0.107933817,0.174662423,0.481458501,0.310839541,0.547096544,7.51890721,0.240582328,0.259826656,0.108901817
1995-10-05 00:00:00,0.376329017,0.16108822,0.485683328,0.305644005,0.560268258,7.047787744,0.242157536,0.257204973,0.123621798
1995-10-06 00:00:00,0.657113588,0.149662809,0.472639554,0.287230933,0.577391486,6.690980645,0.224613401,0.250257634,0.132326756
1995-10-07 00:00:00,0.624498082,0.140446502,0.435971748,0.276381299,0.567512701,6.35261151,0.209180455,0.238176101,0.122022562
1995-10-08 00:00:00,0.714867123,0.13313233,0.408354907,0.288752178,0.537311843,6.464968335,0.221258413,0.232565314,0.120198823
1995-10-09 00:00:00,0.736283431,0.127351209,0.426798268,0.292075563,0.547096544,6.530920681,0.228053287,0.252216053,0.12019414
1995-10-10 00:00:00,0.643225805,0.122509002,0.440493876,0.284103647,0.569770709,6.243810903,0.212621364,0.261932171,0.115362332
1995-10-11 00:00:00,0.57140703,0.118116898,0.415097264,0.281042986,0.577109235,6.022774277,0.205989125,0.262890516,0.109485932
1995-10-12 00:00:00,0.523894915,0.114373843,0.390904393,0.280554986,0.540981106,5.923117149,0.20393624,0.266663878,0.106227846
1995-10-13 00:00:00,0.520615618,0.1120018,0.388752982,0.282138168,0.501842299,5.955357162,0.200304056,0.273077389,0.132716706
1995-10-14 00:00:00,0.591761031,0.110481353,0.46883994,0.289299639,0.562432183,6.114141116,0.201350444,0.307941691,0.148416742
1995-10-15 00:00:00,0.604873354,0.108218236,0.518136307,0.289339627,1.19109927,6.148238517,0.198039439,0.336229152,0.133104054
1995-10-16 00:00:00,0.530572622,0.117384131,0.485215013,0.282057736,0.946481726,6.042624159,0.188587168,0.330396796,0.122761215
1995-10-17 00:00:00,0.461243098,0.135869856,0.454719344,0.283512421,0.700547011,5.868059964,0.182624904,0.313988996,0.118943188
1995-10-18 00:00:00,0.622059881,0.136083205,0.433901063,0.301437102,0.652564339,5.657004907,0.180881947,0.314027938,0.151365367
1995-10-19 00:00:00,0.821367676,0.126863297,0.422803573,0.315937647,0.637040534,5.51540556,0.177166911,0.344314008,0.171431067
1995-10-20 00:00:00,0.787283901,0.120703189,0.412647916,0.367661417,0.577203319,5.704526837,0.205257778,0.386370475,0.155162803
1995-10-21 00:00:00,0.693005959,0.161803884,0.452263377,0.415720144,0.552553397,5.773612581,0.234923853,0.43911989,0.144705345
1995-10-22 00:00:00,0.590443479,0.193426312,0.502508297,0.384328163,0.555375907,5.519377046,0.222548242,0.44493992,0.136962537
1995-10-23 00:00:00,0.505719008,0.168854295,0.485468261,0.342780611,0.566948199,5.306691112,0.206170171,0.411553186,0.123923161
1995-10-24 00:00:00,0.433669298,0.151600051,0.447197348,0.333559812,0.589716447,5.789211613,0.214055417,0.369534747,0.112007321
1995-10-25 00:00:00,0.373710928,0.159128472,0.441107114,0.328552754,0.583695092,6.119698177,0.217983208,0.341709204,0.104967234
1995-10-26 00:00:00,0.339024288,0.171188529,0.466118272,0.3179945,0.705627529,5.789679735,0.214826655,0.327451023,0.103349815
1995-10-27 00:00:00,0.503480141,0.208269805,0.475688178,0.323474708,0.729242531,5.73611752,0.219538982,0.317061423,0.143121689
1995-10-28 00:00:00,0.686286926,0.387674511,0.456961862,0.38841699,0.593856129,7.329181904,0.260876939,0.314459408,0.27629485
1995-10-29 00:00:00,0.668575324,0.623975823,0.488563249,0.424463298,0.703181354,8.245213555,0.29170294,0.338137711,0.411881207
1995-10-30 00:00:00,0.611662883,0.647374871,0.519943305,0.42638651,1.293650471,7.47993228,0.276012232,0.358066408,0.403542454
1995-10-31 00:00:00,0.532906294,0.514301955,0.497487148,0.408024628,1.266366206,6.833682343,0.254137299,0.353201405,0.334449961
1995-11-01 00:00:00,0.459772398,0.39475733,0.464027138,0.366389088,1.002931928,6.360773444,0.234410377,0.334429002,0.270106494
1995-11-02 00:00:00,0.397677259,0.316334105,0.430622672,0.337533754,0.832546401,6.024412704,0.219093014,0.308095892,0.223730731
1995-11-03 00:00:00,0.345014048,0.262031893,0.403824012,0.317117169,0.733005878,5.792209103,0.207039604,0.285682925,0.190064435
1995-11-04 00:00:00,0.300056817,0.223006173,0.3929432,0.300339445,0.665171551,5.567570958,0.196999188,0.270390459,0.164768617
1995-11-05 00:00:00,0.261458845,0.194252701,0.386537306,0.321915884,0.643155972,6.008481456,0.225402028,0.259874989,0.145362342
1995-11-06 00:00:00,0.370200695,0.190463735,0.380859267,0.351850574,0.597337225,6.862849363,0.25029952,0.257813489,0.138458666
1995-11-07 00:00:00,0.588238644,0.19026659,0.415857532,0.348309534,0.591221786,7.282415008,0.241075347,0.274230088,0.139535736
1995-11-08 00:00:00,0.646062676,0.17709838,0.452303425,0.362456567,0.793219427,8.189265428,0.254238562,0.299551324,0.147141844
1995-11-09 00:00:00,0.703577982,0.209106096,0.46570363,0.394699372,0.83790917,9.093873393,0.277605852,0.325961803,0.181856545
1995-11-10 00:00:00,0.873945806,0.309740098,0.483257698,0.414729361,0.806955643,9.825729249,0.286687846,0.352886968,0.22544758
1995-11-11 00:00:00,0.970465046,0.370700231,0.745274154,0.447428839,0.912799772,10.69039584,0.281958131,0.451168039,0.254659661
1995-11-12 00:00:00,0.964616279,0.411500257,0.989874252,0.475685848,0.941777543,10.99225901,0.27396037,0.551381909,0.273215226
1995-11-13 00:00:00,0.972322261,0.388204733,1.080279303,0.451145267,1.081021375,10.11475682,0.269889378,0.633377279,0.255848859
1995-11-14 00:00:00,0.906738768,0.333663066,1.109807787,0.410879291,1.348219,8.993302672,0.259731333,0.671218891,0.230475465
1995-11-15 00:00:00,0.765262297,0.305488426,1.002879782,0.377681003,1.127122374,8.233510505,0.242417343,0.617155448,0.223737446
1995-11-16 00:00:00,0.815878683,0.596952546,0.904670591,0.396530233,0.922019972,8.228980293,0.235891481,0.583451588,0.283868761
1995-11-17 00:00:00,3.415135387,1.134097222,0.843167875,0.518857807,0.714377311,11.34795621,0.247036589,0.562470137,0.672634957
1995-11-18 00:00:00,7.033859399,1.537092335,0.917338053,0.569604797,0.844683195,13.1244791,0.265470613,0.62803257,1.277120614
1995-11-19 00:00:00,6.3262218,1.401152263,1.042674249,0.538762426,1.448888527,12.04243781,0.270734263,0.679418916,1.209466568
1995-11-20 00:00:00,4.540500383,1.019546039,1.010596548,0.530643062,1.331283939,11.89037367,0.295666531,0.701907422,0.866119246
1995-11-21 00:00:00,4.247551544,0.825629115,0.966816414,0.668119785,1.076317192,15.62636455,0.394487304,0.705064586,0.731383068
1995-11-22 00:00:00,4.446472824,0.741132202,1.015874041,0.749969785,1.073494681,17.00415323,0.44408692,0.725234136,0.799222716
1995-11-23 00:00:00,3.861304418,0.753158951,1.024973304,0.699075151,1.207093494,15.18632989,0.410509419,0.777836259,0.809051571
1995-11-24 00:00:00,3.059785114,0.67628948,1.015136507,0.734893709,1.342573979,14.27190647,0.488160011,0.784799148,0.662896424
1995-11-25 00:00:00,2.625454609,0.522123843,1.077795751,0.715955125,1.764068824,13.13973082,0.509723994,0.812536923,0.55103294
1995-11-26 00:00:00,2.565921649,0.415715921,1.100460886,0.834302505,1.476172792,13.56088959,0.647475928,0.874493413,0.483108225
1995-11-27 00:00:00,2.427668563,0.340500129,1.253012999,0.925088111,1.334106449,13.55802045,0.749601569,0.927100289,0.441296528
1995-11-28 00:00:00,2.285445803,0.306933256,1.363664626,0.823740148,1.59095487,12.15841125,0.650507692,0.95850611,0.398822217
1995-11-29 00:00:00,2.071200073,0.336505015,1.239710933,0.739533058,1.861915841,11.19105984,0.55978492,0.909326817,0.354913379
1995-11-30 00:00:00,1.704592261,0.33958822,1.105942475,0.674896158,1.349159836,10.4744557,0.505935312,0.821918297,0.32176538
1995-12-01 00:00:00,3.490858201,0.330767104,1.091598932,0.660290237,1.163815005,11.08052265,0.495525642,0.805850068,0.365904046
1995-12-02 00:00:00,5.192810495,0.32169483,1.190566656,0.682117481,1.281419593,11.77122908,0.523269759,0.817479423,0.434889126
1995-12-03 00:00:00,4.72644061,0.347537937,1.308649591,0.660885696,1.345396489,11.7142994,0.505378875,0.822332747,0.441765672
1995-12-04 00:00:00,4.81563066,0.609675154,1.295547126,0.729243844,1.160051658,13.89099108,0.549657561,0.805067513,0.503929388
1995-12-05 00:00:00,4.614764652,1.100276492,1.328105558,1.07940267,1.458296894,25.03606927,0.795530132,0.84737673,0.647509549
1995-12-06 00:00:00,3.905692816,1.083082562,1.517692396,1.146578626,1.971052899,27.99006994,0.817839782,0.934334699,0.667661057
1995-12-07 00:00:00,3.978498539,1.149868827,1.498545037,1.321878983,1.825223209,35.39794918,0.789857338,0.980277773,0.754525701
1995-12-08 00:00:00,4.547768801,1.542439558,1.475543572,1.431007975,1.505338729,43.71458909,0.806328489,0.980273225,1.017366686
1995-12-09 00:00:00,6.028435451,1.854378858,1.645333443,1.329170384,1.951295328,42.67377273,0.735468681,1.02780731,1.101141094
1995-12-10 00:00:00,8.667697624,1.67098894,1.610233729,1.206022464,1.933419431,35.61811752,0.656425973,1.013260642,0.967294222
1995-12-11 00:00:00,8.635585316,1.378350051,1.416638596,1.110137711,1.60506742,29.61913441,0.59767174,0.947245175,0.932092146
1995-12-12 00:00:00,6.633804711,1.142163066,1.387619064,1.008262997,1.345396489,25.57901525,0.555212726,0.943135372,0.859131471
1995-12-13 00:00:00,5.057724883,0.958872171,1.408417994,0.916122286,1.283301267,22.47091185,0.519935228,0.964928521,0.715724483
1995-12-14 00:00:00,3.899810016,0.854950617,1.313135206,0.838756697,1.133708231,20.26854897,0.487762117,0.919983346,0.621366498
1995-12-15 00:00:00,3.089053258,0.715892233,1.186637999,0.79762101,0.957771767,19.16974588,0.476436986,0.850438154,0.521239399
1995-12-16 00:00:00,2.500311416,0.5788125,1.111807248,0.774033242,0.876671643,18.40044027,0.466626713,0.797869254,0.426911905
1995-12-17 00:00:00,2.064099388,0.477505144,1.058079528,0.75692376,0.865663853,17.56907074,0.461009154,0.750294094,0.368606036
1995-12-18 00:00:00,1.911360516,0.423797968,1.058730232,0.74167132,0.9483634,16.93733259,0.453442018,0.71341222,0.326122955
1995-12-19 00:00:00,2.557996886,0.449341307,1.09372981,0.721741952,1.176986719,16.91256743,0.432829297,0.69488486,0.323324521
1995-12-20 00:00:00,2.934812084,0.869461934,1.105275936,0.767126875,1.42819012,18.01680676,0.416158687,0.678413003,0.413894253
1995-12-21 00:00:00,2.583861757,1.297502572,1.076739361,0.800141113,1.11677317,18.16819137,0.417437265,0.669326464,0.53247964
1995-12-22 00:00:00,2.662744753,1.324760802,1.09154869,0.83062333,1.075376355,19.11976254,0.44622061,0.697898253,0.62376078
1995-12-23 00:00:00,2.593609702,1.51003215,1.205797104,0.83903694,1.507220403,20.13649327,0.45578335,0.743916384,0.648907402
1995-12-24 00:00:00,2.437375183,1.689767233,1.219209261,0.813767388,1.1995668,19.80435318,0.439094329,0.739035311,0.661564076
1995-12-25 00:00:00,2.291034463,2.656858282,1.130185216,0.861585469,1.129004047,22.32043329,0.435801735,0.702101412,0.920767135
1995-12-26 00:00:00,2.04180066,3.450164609,1.079545902,0.984127899,1.134649067,29.75670187,0.438162501,0.67086189,1.363451111
1995-12-27 00:00:00,1.856169158,4.890619856,1.138300088,1.092192709,1.066908824,34.69455817,0.491557959,0.680541377,2.067642664
1995-12-28 00:00:00,1.767635454,5.775180041,1.203887326,1.170908129,1.495930362,35.22278096,0.560774028,0.699103719,2.65934767
1995-12-29 00:00:00,1.706126164,5.176003086,1.223635289,1.190242102,1.398083345,34.59678108,0.615313046,0.739438755,2.847630015
1995-12-30 00:00:00,1.549629107,3.786886574,1.2797534,1.196723513,1.344455653,31.78027236,0.648610283,0.834663531,2.398244377
1995-12-31 00:00:00,1.39265073,2.472298097,1.510536487,1.120370263,1.755601293,28.29042304,0.612690427,0.928722037,1.774924467
1996-01-01 00:00:00,1.207274474,1.664309414,1.60988829,1.024043099,2.226960483,25.466968,0.554925302,0.952549896,1.305203109
1996-01-02 00:00:00,1.031655887,1.234920267,1.479285242,0.976096978,1.561788932,23.52071313,0.510914605,0.913933829,1.002104715
1996-01-03 00:00:00,0.893385785,0.987552726,1.344880933,0.923533977,1.208975167,22.21163268,0.478977776,0.860733818,0.804290499
1996-01-04 00:00:00,1.173185837,0.804358153,1.239870092,1.009125674,1.152524965,23.77636813,0.538427556,0.803500718,0.739515284
1996-01-05 00:00:00,1.608221306,0.703962706,1.235317613,1.075420327,1.049973764,24.3082151,0.604674255,0.825218131,0.776497495
1996-01-06 00:00:00,1.528903177,0.754871142,1.340525057,1.009922443,1.535445504,22.88633235,0.579578329,0.861387509,0.733587055
1996-01-07 00:00:00,1.276633168,0.742269162,1.407955307,0.946685065,2.092420834,21.53829207,0.542065877,0.882532204,0.635753907
1996-01-08 00:00:00,1.081525984,0.824562371,1.354371616,0.910235097,1.684097704,20.35530254,0.506459017,0.879488184,0.586766024
1996-01-09 00:00:00,1.335490336,0.917003601,1.254074198,0.955352411,1.234377758,20.51521905,0.544500289,0.849155825,0.616845275
1996-01-10 00:00:00,1.638435073,1.09558642,1.199250037,0.961904681,1.192980943,20.52556303,0.559189615,0.834172164,0.631458143
1996-01-11 00:00:00,1.490550726,1.785036008,1.159421736,1.031204571,1.270129553,20.25903552,0.58907356,0.850483067,0.753095238
1996-01-12 00:00:00,1.437926409,2.524050926,1.128158598,1.143409854,1.347278163,19.71367342,0.687238677,0.847375832,0.997563662
1996-01-13 00:00:00,5.545000585,2.686529064,1.132740307,1.214793363,1.466764424,21.11532122,0.739831188,0.843159593,1.48194895
1996-01-14 00:00:00,10.59171345,2.532593879,1.153303141,1.267349656,1.390556651,24.85048156,0.822101026,0.853682589,1.918040067
1996-01-15 00:00:00,9.394636641,2.84882716,1.233307397,1.294268559,1.950354491,28.88531546,0.843381676,0.903556015,1.988499786
1996-01-16 00:00:00,7.070323034,3.306563786,1.486627881,1.380975693,2.392547743,34.71509513,0.800598415,1.011723011,2.223141077
1996-01-17 00:00:00,5.393943902,4.687281379,1.599389533,1.817719083,1.678452683,50.99683044,0.96277221,1.044105804,2.553128959
1996-01-18 00:00:00,4.555572019,5.613899177,1.650130186,2.053822813,2.15357522,57.46287848,1.063613136,1.062400791,2.401918011
1996-01-19 00:00:00,4.116331078,5.332215792,1.710964303,2.411468682,4.266694461,62.77893203,1.408358646,1.08745807,2.192054961
1996-01-20 00:00:00,3.780184986,4.076086677,1.828484653,2.397281335,5.313845715,59.65912558,1.514818154,1.128786923,1.900813929
1996-01-21 00:00:00,3.844069274,2.864022634,1.887505612,2.078073838,3.021967499,50.44301194,1.316986356,1.141424741,1.580458163
1996-01-22 00:00:00,3.672447101,2.173240741,1.777546521,2.016107095,2.540259106,49.86299372,1.281493035,1.103661125,1.385044185
1996-01-23 00:00:00,3.045564297,2.24341178,1.714372479,2.286905415,1.699151091,56.45052696,1.564774749,1.082498366,1.30670346
1996-01-24 00:00:00,2.481228781,2.323043981,1.737818758,2.694748012,1.701973601,61.78092618,1.925957656,1.084994215,1.262939002
1996-01-25 00:00:00,2.052302186,2.049165381,1.793498154,2.56213956,2.370908499,61.54120243,1.718715525,1.095184195,1.121257022
1996-01-26 00:00:00,2.336229923,2.145307356,1.874537563,2.783874172,2.31069495,67.87315617,1.921600263,1.113517144,1.098996432
1996-01-27 00:00:00,6.356413689,2.734411008,1.919688823,3.05785722,2.155456893,74.6203039,2.17202764,1.124442006,1.606482837
1996-01-28 00:00:00,9.115665528,3.886431327,1.925928616,3.793565999,3.314567715,82.09047357,3.255351332,1.141200647,2.169323092
1996-01-29 00:00:00,7.539439846,3.941739969,2.101568358,3.47019556,7.493764362,75.02462538,2.764571771,1.211258828,1.984375969
1996-01-30 00:00:00,6.11526752,3.73507073,2.15034082,3.249947154,8.663224388,68.25928129,2.431752836,1.228070827,1.723216565
1996-01-31 00:00:00,5.691876105,3.29936214,2.155096048,3.156596832,5.997834,70.90620905,2.300509374,1.214511914,1.741521621
1996-02-01 00:00:00,5.817918735,3.407611883,2.139316698,3.03648437,4.984552868,69.18095306,2.14684477,1.199538082,1.942662442
1996-02-02 00:00:00,5.446402918,3.224239969,2.042813654,3.03666868,4.223415973,68.32655495,2.007162694,1.16752917,1.974784211
1996-02-03 00:00:00,5.294908671,2.333963477,1.924557722,2.840511542,2.581655921,64.96257004,1.911729642,1.124230782,1.775744479
1996-02-04 00:00:00,4.725930119,1.614104938,1.851130156,2.602930137,2.228842156,58.87456825,1.77996452,1.089194533,1.415015677
1996-02-05 00:00:00,4.608444289,1.288680556,1.830250435,2.395938408,3.115110333,54.61397874,1.626074887,1.090171277,1.242102861
1996-02-06 00:00:00,4.711344665,1.166567644,1.913697623,2.218211014,3.409592222,51.17796345,1.496304346,1.126044444,1.357291625
1996-02-07 00:00:00,4.175207693,1.211956019,1.961295175,2.220272296,3.021026663,49.79126535,1.487119043,1.146477203,1.320280433
