TIMESTAMP,CHOJLLA,YANACACHI,SISTEMA ZONGO,VALLE DE ZONGO - TIQUIMANI,VALLE DE ZONGO - BOTIJILACA,VALLE DE ZONGO - CUTICUCHO,VALLE DE ZONGO - SANTA ROSA,VALLE DE ZONGO - SAINANI,VALLE DE ZONGO - CHURURAQUI,VALLE DE ZONGO - HARCA,VALLE DE ZONGO - CAHUA,VALLE DE ZONGO - HUAJI,QUEHATA
1999-05-14 00:00:00+00:00,3.58896,8.30836,0.2861243,0.260113,0.629465,1.379394,2.020727,2.451387,3.784557,4.901627,6.049067,9.715847,0.3
1999-05-15 00:00:00+00:00,3.48664,8.0608,0.2844424,0.258584,0.624897,1.36812,2.009006,2.444596,3.788136,4.915296,6.070916,9.729066,0.3
1999-05-16 00:00:00+00:00,3.37874,7.81761,0.2733973,0.248543,0.606993,1.330388,1.959147,2.389407,3.708537,4.833577,5.980397,9.575117,0.29
1999-05-17 00:00:00+00:00,3.50191,8.01281,0.263329,0.23939,0.590017,1.294455,1.90857,2.33083,3.61378,4.73785,5.87307,9.56625,0.29
1999-05-18 00:00:00+00:00,3.57453,8.119,0.2543178,0.231198,0.573925,1.260392,1.860462,2.274782,3.523782,4.637082,5.756782,9.537922,0.3
1999-05-19 00:00:00+00:00,3.44411,7.83136,0.2461327,0.223757,0.558638,1.228081,1.814713,2.219493,3.436453,4.523673,5.618223,9.308103,0.32
1999-05-20 00:00:00+00:00,3.33458,7.58843,0.2386109,0.216919,0.544108,1.197371,1.771161,2.166771,3.354201,4.425261,5.499141,9.101461,0.31
1999-05-21 00:00:00+00:00,3.23692,7.37183,0.2316127,0.210557,0.530234,1.168015,1.729433,2.116203,3.276263,4.343883,5.402573,8.920783,0.3
1999-05-22 00:00:00+00:00,3.14718,7.17305,0.2250534,0.204594,0.51696,1.139902,1.689406,2.067656,3.201106,4.256256,5.296646,8.733846,0.3
1999-05-23 00:00:00+00:00,3.06317,6.98723,0.2211572,0.201052,0.504241,1.112903,1.650888,2.020908,3.128228,4.159418,5.177438,8.536338,0.28
1999-05-24 00:00:00+00:00,2.98704,6.82214,0.2174359,0.197669,0.492366,1.087908,1.615151,1.977311,3.060441,4.068551,5.064941,8.348181,0.26
1999-05-25 00:00:00+00:00,2.93051,6.72468,0.2124474,0.193134,0.481434,1.066155,1.584606,1.939266,3.002616,3.988696,4.964546,8.174726,0.26
1999-05-26 00:00:00+00:00,2.87131,6.61376,0.2074204,0.188564,0.470628,1.044107,1.553346,1.900676,2.943766,3.908536,4.864406,8.003756,0.26
1999-05-27 00:00:00+00:00,2.80054,6.45181,0.2020799,0.183709,0.459808,1.02094,1.520031,1.860161,2.880781,3.824751,4.761001,7.831981,0.26
1999-05-28 00:00:00+00:00,2.73344,6.29912,0.1969484,0.179044,0.449383,0.998662,1.487986,1.821186,2.820296,3.744216,4.661546,7.666696,0.26
1999-05-29 00:00:00+00:00,2.66906,6.1531,0.1920633,0.174603,0.439329,0.977153,1.457017,1.783487,2.761827,3.666317,4.565257,7.506527,0.26
1999-05-30 00:00:00+00:00,2.60712,6.01286,0.1873938,0.170358,0.429599,0.956311,1.426952,1.746882,2.705082,3.590712,4.471772,7.351132,0.27
1999-05-31 00:00:00+00:00,2.54769,5.87849,0.1886313,0.171483,0.424639,0.948221,1.412447,1.726037,2.667887,3.535267,4.399017,7.218587,0.27
1999-06-01 00:00:00+00:00,2.49043,5.74934,0.1908225,0.173475,0.420865,0.944022,1.406245,1.716215,2.653855,3.510805,4.362365,7.124015,0.27
1999-06-02 00:00:00+00:00,2.43492,5.62417,0.1879042,0.170822,0.415599,0.939903,1.407458,1.718648,2.673258,3.532998,4.381318,7.086588,0.28
1999-06-03 00:00:00+00:00,2.38126,5.503,0.1836615,0.166965,0.408849,0.929171,1.396105,1.705795,2.662285,3.518155,4.358815,7.009225,0.29
1999-06-04 00:00:00+00:00,2.32965,5.38641,0.17875,0.1625,0.400086,0.908986,1.36645,1.67003,2.60488,3.44421,4.26897,6.86625,0.29
1999-06-05 00:00:00+00:00,2.32296,5.35245,0.1741311,0.158301,0.391571,0.889642,1.338029,1.636339,2.550779,3.377559,4.190929,6.789029,0.29
1999-06-06 00:00:00+00:00,2.31314,5.31381,0.1698092,0.154372,0.383354,0.871079,1.310748,1.603918,2.499038,3.313448,4.115568,6.713028,0.14
1999-06-07 00:00:00+00:00,2.26216,5.19998,0.1657491,0.150681,0.375429,0.853261,1.284599,1.572179,2.448969,3.247249,4.034309,6.580559,0.1
1999-06-08 00:00:00+00:00,2.21333,5.0908,0.1622896,0.147536,0.367783,0.836137,1.259464,1.541624,2.400904,3.183544,3.955984,6.452544,0.07
1999-06-09 00:00:00+00:00,2.29396,5.26232,0.1691679,0.153789,0.383476,0.856071,1.286831,1.582241,2.463291,3.266461,4.060001,6.619351,0.07
1999-06-10 00:00:00+00:00,2.44168,5.58162,0.1943095,0.176645,0.420709,0.916773,1.366945,1.682395,2.610835,3.447075,4.274175,6.931335,0.07
1999-06-11 00:00:00+00:00,2.43659,5.61519,0.2091144,0.190104,0.436126,0.941867,1.396036,1.712346,2.642766,3.475526,4.299926,6.941186,0.07
1999-06-12 00:00:00+00:00,2.36323,5.48331,0.2019556,0.183596,0.429015,0.924429,1.369784,1.679644,2.585314,3.401194,4.209594,6.797794,0.07
1999-06-13 00:00:00+00:00,2.30027,5.32372,0.1915144,0.174104,0.418064,0.901552,1.337336,1.640966,2.524806,3.324396,4.117316,6.654106,0.07
1999-06-14 00:00:00+00:00,2.2434,5.18526,0.1828288,0.166208,0.407599,0.880042,1.306812,1.604422,2.468302,3.252092,4.030012,6.516972,0.07
1999-06-15 00:00:00+00:00,2.19071,5.06017,0.1756711,0.159701,0.39777,0.8599,1.278139,1.569899,2.415159,3.183619,3.946979,6.385629,0.07
1999-06-16 00:00:00+00:00,2.14123,4.94457,0.1696376,0.154216,0.388518,0.840965,1.251074,1.537174,2.364844,3.118444,3.867664,6.259434,0.07
1999-06-17 00:00:00+00:00,2.09434,4.83613,0.1644115,0.149465,0.379761,0.823035,1.225415,1.506035,2.317045,3.056245,3.791745,6.138015,0.05
1999-06-18 00:00:00+00:00,2.04971,4.73359,0.1597684,0.145244,0.371433,0.805985,1.200976,1.476306,2.271436,2.996696,3.718886,6.021026,0.05
1999-06-19 00:00:00+00:00,2.00694,4.63574,0.15554,0.1414,0.363444,0.789633,1.17749,1.44768,2.22759,2.9393,3.64857,5.90781,0.05
1999-06-20 00:00:00+00:00,1.96578,4.54179,0.1516295,0.137845,0.355748,0.773867,1.154825,1.420015,2.185245,2.883785,3.580465,5.797995,0.05
1999-06-21 00:00:00+00:00,1.92591,4.45098,0.1479632,0.134512,0.348304,0.758588,1.132838,1.393158,2.144158,2.829828,3.514228,5.691148,0.05
1999-06-22 00:00:00+00:00,1.88727,4.36322,0.1445092,0.131372,0.341111,0.743779,1.111498,1.367058,2.104248,2.777368,3.449778,5.587078,0.05
1999-06-23 00:00:00+00:00,1.8499,4.27849,0.1412543,0.128413,0.334189,0.729496,1.090877,1.341817,2.065647,2.726557,3.387267,5.485977,0.06
1999-06-24 00:00:00+00:00,1.81366,4.1963,0.1474957,0.134087,0.334069,0.733554,1.092543,1.338983,2.054083,2.703103,3.352413,5.413493,0.06
1999-06-25 00:00:00+00:00,1.77875,4.11711,0.1562066,0.142006,0.335685,0.742156,1.101714,1.345834,2.059584,2.702934,3.344424,5.368844,0.06
1999-06-26 00:00:00+00:00,1.75279,4.06924,0.1545962,0.140542,0.331575,0.734308,1.090938,1.332678,2.040438,2.678038,3.311718,5.300318,0.06
1999-06-27 00:00:00+00:00,1.73906,4.05536,0.1503579,0.136689,0.325485,0.720925,1.071601,1.309081,2.004011,2.630291,3.253201,5.206791,0.06
1999-06-28 00:00:00+00:00,1.71719,4.01021,0.1458039,0.132549,0.319047,0.706885,1.051511,1.284841,1.967311,2.582571,3.194971,5.114451,0.07
1999-06-29 00:00:00+00:00,1.68432,3.93264,0.1415623,0.128693,0.312712,0.69318,1.031907,1.261197,1.931617,2.536137,3.138297,5.024537,0.16
1999-06-30 00:00:00+00:00,1.65265,3.85839,0.139887,0.12717,0.308006,0.683876,1.01771,1.24305,1.90302,2.49708,3.08926,4.94314,0.26
1999-07-01 00:00:00+00:00,1.62183,3.78648,0.141867,0.12897,0.305458,0.680191,1.01034,1.23185,1.883,2.46686,3.04931,4.87164,0.12
1999-07-02 00:00:00+00:00,1.59185,3.71671,0.1417119,0.128829,0.301736,0.672813,0.998511,1.216291,1.857631,2.431571,3.004521,4.796101,0.12
1999-07-03 00:00:00+00:00,1.56287,3.64941,0.1380038,0.125458,0.296196,0.660476,0.980822,1.194972,1.825452,2.389722,2.953402,4.714942,0.12
1999-07-04 00:00:00+00:00,1.53492,3.58495,0.1341439,0.121949,0.290855,0.649708,0.966601,1.177581,1.802401,2.357991,2.913891,4.648481,0.09
1999-07-05 00:00:00+00:00,1.50961,3.5247,0.1308428,0.118948,0.285924,0.640012,0.953842,1.161872,1.781472,2.328772,2.877152,4.585602,0.07
1999-07-06 00:00:00+00:00,1.48472,3.46547,0.1283139,0.116649,0.281392,0.631199,0.941511,1.146411,1.758671,2.297271,2.837341,4.517941,0.08
1999-07-07 00:00:00+00:00,1.45866,3.40545,0.1258114,0.114374,0.276772,0.621855,0.928216,1.129896,1.734226,2.264086,2.795996,4.449176,0.06
1999-07-08 00:00:00+00:00,1.43317,3.34668,0.1230108,0.111828,0.271817,0.610974,0.912442,1.110862,1.705162,2.226372,2.750012,4.376412,0.05
1999-07-09 00:00:00+00:00,1.40839,3.28955,0.1202608,0.109328,0.266914,0.600193,0.896832,1.092062,1.676572,2.189332,2.704822,4.305072,0.05
1999-07-10 00:00:00+00:00,1.38429,3.23401,0.117656,0.10696,0.262154,0.58975,0.881695,1.07383,1.64884,2.15337,2.66088,4.2356,0.05
1999-07-11 00:00:00+00:00,1.36078,3.17987,0.1151876,0.104716,0.257522,0.579601,0.866975,1.056074,1.621844,2.118324,2.618034,4.167804,0.05
1999-07-12 00:00:00+00:00,1.33789,3.12715,0.1128402,0.102582,0.25302,0.569757,0.852694,1.038838,1.595638,2.084258,2.576358,4.101738,0.05
1999-07-13 00:00:00+00:00,1.31578,3.07616,0.1106215,0.100565,0.248669,0.560265,0.838916,1.022185,1.570325,2.051285,2.535965,4.037555,0.05
1999-07-14 00:00:00+00:00,1.31087,3.06706,0.10850422,0.0986402,0.2444468,0.5510518,0.8255258,1.0059998,1.5457098,2.0201298,2.4982798,3.9857298,0.05
1999-07-15 00:00:00+00:00,1.35549,3.16962,0.10645723,0.0967793,0.2403167,0.5420227,0.8123877,0.9901207,1.5215607,1.9896007,2.4613007,3.9346407,0.05
1999-07-16 00:00:00+00:00,1.43331,3.37108,0.10488874,0.0953534,0.2372076,0.5354726,0.8041796,0.9819966,1.5119866,1.9824266,2.4572366,3.9258066,0.05
1999-07-17 00:00:00+00:00,1.51792,3.68418,0.1035474,0.094134,0.234585,0.530307,0.801399,0.984686,1.531196,2.026356,2.526326,4.011326,0.05
1999-07-18 00:00:00+00:00,1.62978,4.01126,0.1020129,0.092739,0.233309,0.529627,0.812792,1.015231,1.628221,2.190231,2.769491,4.372931,0.1
1999-07-19 00:00:00+00:00,1.65235,4.00424,0.10038215,0.0912565,0.2322825,0.5290635,0.8202295,1.0358235,1.6892735,2.2962335,2.9317735,4.6309735,0.08
1999-07-20 00:00:00+00:00,1.59236,3.81926,0.09864844,0.0896804,0.2292846,0.5222446,0.8092766,1.0210496,1.6537396,2.2514596,2.8759096,4.5465596,0.07
1999-07-21 00:00:00+00:00,1.56933,3.76421,0.09690109,0.0880919,0.2256021,0.5137611,0.7960791,1.0041281,1.6190981,2.2059881,2.8189381,4.4617081,0.07
1999-07-22 00:00:00+00:00,1.5658,3.77321,0.09519059,0.0865369,0.2218671,0.5052911,0.7829841,0.9873831,1.5873831,2.1636831,2.7654431,4.3808831,0.06
1999-07-23 00:00:00+00:00,1.55894,3.76897,0.09352772,0.0850252,0.2181848,0.4970028,0.7701978,0.9710448,1.5577948,2.1237548,2.7146248,4.3033648,0.06
1999-07-24 00:00:00+00:00,1.53485,3.70647,0.09191149,0.0835559,0.2145831,0.4889071,0.7577141,0.9550841,1.5297741,2.0856241,2.6660141,4.2286341,0.06
1999-07-25 00:00:00+00:00,1.49707,3.60079,0.09034905,0.0821355,0.2110785,0.4810605,0.7456245,0.9396145,1.5031345,2.0491645,2.6193745,4.1565045,0.05
1999-07-26 00:00:00+00:00,1.46296,3.50994,0.08883259,0.0807569,0.2076621,0.4734221,0.7338581,0.9245531,1.4774931,2.0139631,2.5741631,4.0863531,0.05
1999-07-27 00:00:00+00:00,1.4312,3.42811,0.08735078,0.0794098,0.2043102,0.4659272,0.7223112,0.9097852,1.4526102,1.9802302,2.5308502,4.0185402,0.05
1999-07-28 00:00:00+00:00,1.40132,3.35281,0.08591099,0.0781009,0.2010401,0.4586221,0.7110571,0.8953891,1.4285491,1.9475191,2.4888191,3.9525491,0.05
1999-07-29 00:00:00+00:00,1.373,3.29345,0.08451509,0.0768319,0.1978601,0.4515201,0.7001191,0.8813971,1.4052781,1.9153581,2.4473881,3.8877381,0.04
1999-07-30 00:00:00+00:00,1.35234,3.25652,0.08315681,0.0755971,0.1947539,0.4445869,0.6894399,0.8678199,1.3827529,1.8847229,2.4083429,3.8319929,0.04
1999-07-31 00:00:00+00:00,1.3323,3.20919,0.08234017,0.0748547,0.1921883,0.4387993,0.6799963,0.8555483,1.3618353,1.8558953,2.3713353,3.7786153,0.04
1999-08-01 00:00:00+00:00,1.30694,3.14463,0.08160438,0.0741858,0.1896982,0.4331282,0.6707522,0.8434582,1.3413642,1.8271342,2.3340042,3.7192642,0.05
1999-08-02 00:00:00+00:00,1.28231,3.08314,0.08038437,0.0730767,0.1868213,0.4266783,0.6608283,0.8307583,1.3205733,1.7982633,2.2967633,3.6603433,0.04
1999-08-03 00:00:00+00:00,1.25875,3.0249,0.07912311,0.0719301,0.1839919,0.4203869,0.6511749,0.8184169,1.3004599,1.7702999,2.2606999,3.6032199,0.05
1999-08-04 00:00:00+00:00,1.23578,2.96849,0.0778888,0.070808,0.181227,0.41422,0.641707,0.806322,1.280822,1.743002,2.225542,3.547472,0.04
1999-08-05 00:00:00+00:00,1.2133,2.91353,0.07667803,0.0697073,0.1785097,0.4081427,0.6323657,0.7944037,1.2614827,1.7161627,2.1909827,3.4926827,0.04
1999-08-06 00:00:00+00:00,1.19157,2.86061,0.07549817,0.0686347,0.1758493,0.4021953,0.6232243,0.7827453,1.2426653,1.6920153,2.1600753,3.4419553,0.04
1999-08-07 00:00:00+00:00,1.17072,2.80997,0.07435241,0.0675931,0.1732549,0.3964019,0.6143199,0.7713859,1.2245269,1.6720869,2.1349369,3.3974269,0.04
1999-08-08 00:00:00+00:00,1.15052,2.76101,0.07323635,0.0665785,0.1707165,0.3907375,0.6056155,0.7602815,1.2068115,1.6526815,2.1104615,3.3539015,0.04
1999-08-09 00:00:00+00:00,1.13074,2.71318,0.07214372,0.0655852,0.1682248,0.3851748,0.5970638,0.7493738,1.1892648,1.6300048,2.0813748,3.3061048,0.03
1999-08-10 00:00:00+00:00,1.1114,2.66649,0.07107452,0.0646132,0.1657788,0.3797088,0.5886518,0.7386478,1.1719168,1.6055668,2.0498268,3.2561768,0.09
1999-08-11 00:00:00+00:00,1.09239,2.6207,0.07002523,0.0636593,0.1633727,0.3743197,0.5803547,0.7280747,1.1548407,1.5815207,2.0187807,3.2070607,0.2
1999-08-12 00:00:00+00:00,1.2802,2.97545,0.06940967,0.0630997,0.1625103,0.3706923,0.5739873,0.7230133,1.1441003,1.5836303,2.0326603,3.3989903,0.14
1999-08-13 00:00:00+00:00,1.46102,3.32004,0.06881567,0.0625597,0.1616033,0.3670713,0.5676843,0.7178793,1.1333703,1.5852003,2.0453403,3.5957903,0.14
1999-08-14 00:00:00+00:00,1.39539,3.18003,0.0678183,0.061653,0.159257,0.361913,0.559789,0.707681,1.117077,1.561607,2.014337,3.538027,0.14
1999-08-15 00:00:00+00:00,1.34847,3.0762,0.06682203,0.0607473,0.1569617,0.3568607,0.5520497,0.6976907,1.1011727,1.5396727,1.9856527,3.4833827,0.05
1999-08-16 00:00:00+00:00,1.31005,2.99007,0.06584424,0.0598584,0.1547086,0.3518866,0.5444286,0.6878566,1.0855216,1.5178816,1.9571416,3.4295216,0.05
1999-08-17 00:00:00+00:00,1.27678,2.91554,0.06489043,0.0589913,0.1525007,0.3470137,0.5369577,0.6782177,1.0701487,1.4954287,1.9276887,3.3752687,0.05
1999-08-18 00:00:00+00:00,1.2472,2.84941,0.06396445,0.0581495,0.1503535,0.3422625,0.5296685,0.6688185,1.0552005,1.4746705,1.9005605,3.3239805,0.04
1999-08-19 00:00:00+00:00,1.21984,2.78838,0.06305728,0.0573248,0.1482422,0.3375912,0.5224992,0.6595792,1.0405152,1.4542552,1.8738452,3.2735652,0.03
1999-08-20 00:00:00+00:00,1.19389,2.73057,0.06216386,0.0565126,0.1461554,0.3329804,0.5154234,0.6504574,1.0259974,1.4330274,1.8459974,3.2223074,0.03
1999-08-21 00:00:00+00:00,1.16927,2.67579,0.06128991,0.0557181,0.1441099,0.3284539,0.5084729,0.6415039,1.0117419,1.4122119,1.8187119,3.1721119,0.03
1999-08-22 00:00:00+00:00,1.2086,2.7748,0.06044016,0.0549456,0.1421194,0.3240434,0.5016984,0.6337424,0.9992044,1.3999844,1.8058044,3.2114944,0.04
1999-08-23 00:00:00+00:00,1.24199,2.86047,0.0596145,0.054195,0.140181,0.319749,0.495101,0.626152,0.986945,1.387855,1.792835,3.249045,0.05
1999-08-24 00:00:00+00:00,1.21111,2.78684,0.05880776,0.0534616,0.1382824,0.3155443,0.4886414,0.6177894,0.9736584,1.3681984,1.7669184,3.1982084,0.05
1999-08-25 00:00:00+00:00,1.18352,2.72256,0.05801939,0.0527449,0.1364261,0.3114258,0.4823121,0.6096041,0.9606551,1.3489951,1.7416051,3.1486351,0.03
1999-08-26 00:00:00+00:00,1.17317,2.69334,0.05724587,0.0520417,0.1346033,0.3073725,0.4760763,0.6030323,0.9497283,1.3400183,1.7276483,3.1124683,0.05
1999-08-27 00:00:00+00:00,1.16171,2.6626,0.05648467,0.0513497,0.1328063,0.3033746,0.4699233,0.5964893,0.9388723,1.3308303,1.7134903,3.0764303,0.05
1999-08-28 00:00:00+00:00,1.1382,2.60678,0.05681819,0.0516529,0.1334671,0.3044329,0.4715901,0.5982321,0.9428841,1.3326271,1.7127671,3.0625271,0.05
1999-08-29 00:00:00+00:00,1.13421,2.58806,0.06658157,0.0605287,0.1463193,0.3303833,0.5061853,0.6369573,0.9956913,1.3889313,1.7680113,3.1045813,0.04
1999-08-30 00:00:00+00:00,1.12705,2.56522,0.07754659,0.0704969,0.1575821,0.3523681,0.5342511,0.6671111,1.0328131,1.4253331,1.8001031,3.1142831,0.04
1999-08-31 00:00:00+00:00,1.10288,2.5116,0.09780716,0.0889156,0.1641934,0.3702884,0.5544254,0.6852654,1.0520144,1.4381344,1.8071644,3.0993344,0.03
1999-09-01 00:00:00+00:00,1.08012,2.46117,0.1117413,0.101583,0.169247,0.384866,0.570335,0.699182,1.065897,1.445737,1.809087,3.079587,0.03
1999-09-02 00:00:00+00:00,1.0614,2.41948,0.1139908,0.103628,0.175839,0.39418,0.581653,0.71196,1.082482,1.461412,1.825002,3.096572,0.03
1999-09-03 00:00:00+00:00,1.04701,2.38389,0.1297417,0.117947,0.194401,0.433125,0.634558,0.768815,1.162493,1.543803,1.910133,3.186693,0.03
1999-09-04 00:00:00+00:00,1.03135,2.34694,0.1291741,0.117431,0.201056,0.447728,0.654941,0.789609,1.193069,1.571419,1.934639,3.193949,0.03
1999-09-05 00:00:00+00:00,1.01254,2.30638,0.1152965,0.104815,0.195274,0.432162,0.632677,0.765181,1.157875,1.529975,1.887545,3.125615,0.04
1999-09-06 00:00:00+00:00,1.0488,2.43324,0.10447558,0.0949778,0.1899152,0.4190892,0.6140552,0.7444352,1.1292822,1.4952922,1.8486322,3.0660122,0.04
1999-09-07 00:00:00+00:00,1.08054,2.54857,0.09715332,0.0883212,0.1852518,0.4081558,0.5984698,0.7267738,1.1046588,1.4647188,1.8138588,3.0110288,0.04
1999-09-08 00:00:00+00:00,1.05384,2.4725,0.09185187,0.0835017,0.1810463,0.3985873,0.5848353,0.7111183,1.0814383,1.4356883,1.7794683,2.9568683,0.04
1999-09-09 00:00:00+00:00,1.23383,2.80213,0.0877547,0.079777,0.177155,0.389912,0.572484,0.699298,1.063213,1.426683,1.778073,3.115653,0.04
1999-09-10 00:00:00+00:00,1.38359,3.06628,0.08441664,0.0767424,0.1735046,0.3818766,0.5610576,0.6883066,1.0461676,1.4184276,1.7770076,3.2769476,0.04
1999-09-11 00:00:00+00:00,1.31105,2.90391,0.08160108,0.0741828,0.1700552,0.3743582,0.5503872,0.6756352,1.0272972,1.3934372,1.7463672,3.2180772,0.04
1999-09-12 00:00:00+00:00,1.26044,2.79012,0.0791582,0.071962,0.166771,0.36726,0.540319,0.663616,1.009398,1.369558,1.716988,3.161348,0.04
1999-09-13 00:00:00+00:00,1.28028,2.83303,0.07695765,0.0699615,0.1640435,0.3617785,0.5350085,0.6622615,1.0155485,1.3871485,1.7443585,3.2156985,0.03
1999-09-14 00:00:00+00:00,1.35919,3.0105,0.07495807,0.0681437,0.1628233,0.3644703,0.5493443,0.6901133,1.0975463,1.5092363,1.9072463,3.4848063,0.03
1999-09-15 00:00:00+00:00,1.62105,3.63639,0.09326416,0.0847856,0.1915644,0.4600944,0.7259364,0.9153744,1.5962844,2.1395444,2.7023044,4.6188644,0.03
1999-09-16 00:00:00+00:00,1.83112,4.14304,0.1265242,0.115022,0.232354,0.575631,0.917128,1.147648,1.994308,2.641908,3.337108,5.508688,0.03
1999-09-17 00:00:00+00:00,1.8639,4.20915,0.1442155,0.131105,0.253507,0.62146,0.977045,1.207875,2.034945,2.672765,3.357645,5.478665,0.03
1999-09-18 00:00:00+00:00,2.16692,4.8933,0.1841125,0.167375,0.297395,0.715575,1.104785,1.354345,2.231475,2.891715,3.600705,5.757195,0.03
1999-09-19 00:00:00+00:00,2.65705,5.86898,0.2584175,0.234925,0.375102,0.895927,1.364085,1.651715,2.709705,3.422515,4.191095,6.490735,0.03
1999-09-20 00:00:00+00:00,2.70078,5.93294,0.2828452,0.257132,0.413461,0.976308,1.470608,1.772338,2.859488,3.588558,4.375068,6.727388,0.03
1999-09-21 00:00:00+00:00,2.51586,5.52853,0.2517801,0.228891,0.403775,0.935821,1.401269,1.694199,2.695059,3.405459,4.169939,6.464259,0.03
1999-09-22 00:00:00+00:00,2.42481,5.33018,0.2209713,0.200883,0.389707,0.894617,1.337507,1.622617,2.573157,3.266267,4.010607,6.249057,0.02
1999-09-23 00:00:00+00:00,2.33855,5.14017,0.1975479,0.179589,0.375443,0.857174,1.280631,1.558201,2.467471,3.143961,3.869091,6.053731,0.03
1999-09-24 00:00:00+00:00,2.42756,5.2872,0.1789744,0.162704,0.360055,0.81911,1.223936,1.496146,2.369466,3.042756,3.771156,6.033606,0.03
1999-09-25 00:00:00+00:00,2.4538,5.31977,0.1768283,0.160753,0.35219,0.802461,1.195457,1.462167,2.305627,2.974867,3.703777,6.037347,0.03
1999-09-26 00:00:00+00:00,2.33124,5.04272,0.1729607,0.157237,0.343658,0.783087,1.164283,1.423583,2.236913,2.889743,3.599373,5.874863,0.07
1999-09-27 00:00:00+00:00,2.23176,4.82485,0.1621422,0.147402,0.332586,0.757193,1.126858,1.379488,2.165818,2.803448,3.494928,5.714998,0.05
1999-09-28 00:00:00+00:00,2.1461,4.6608,0.1556225,0.141475,0.324412,0.739328,1.100705,1.347265,2.112345,2.735365,3.409445,5.575915,0.03
1999-09-29 00:00:00+00:00,2.11199,4.66252,0.149226,0.13566,0.315369,0.719032,1.07099,1.31139,2.05476,2.66318,3.32049,5.4349,0.05
1999-09-30 00:00:00+00:00,2.09321,4.76864,0.142109,0.12919,0.305124,0.695415,1.03684,1.27102,1.99256,2.58681,3.22951,5.29378,0.05
1999-10-01 00:00:00+00:00,2.16417,5.06289,0.1357697,0.123427,0.295434,0.673155,1.004623,1.232843,1.933063,2.514653,3.143703,5.159843,0.05
1999-10-02 00:00:00+00:00,2.69903,6.35675,0.2945349,0.267759,0.467758,0.988286,1.429271,1.727261,2.650211,3.329851,4.091721,6.411441,0.05
1999-10-03 00:00:00+00:00,3.02264,7.00781,0.3752705,0.341155,0.576524,1.186824,1.699325,2.059125,3.134755,3.907335,4.788615,7.405055,0.05
1999-10-04 00:00:00+00:00,2.88207,6.58574,0.3149773,0.286343,0.54915,1.139036,1.630657,1.979327,3.005587,3.757467,4.613137,7.160617,0.05
1999-10-05 00:00:00+00:00,2.81543,6.37105,0.300861,0.27351,0.539135,1.133496,1.61791,1.95672,2.96567,3.69776,4.52932,7.01047,0.07
1999-10-06 00:00:00+00:00,2.77578,6.2262,0.2893957,0.263087,0.530532,1.119737,1.594423,1.926123,2.908273,3.626263,4.439673,6.877433,0.06
1999-10-07 00:00:00+00:00,2.66895,5.9643,0.2735172,0.248652,0.523346,1.118313,1.606668,1.944138,2.969928,3.710358,4.544098,6.978798,0.07
1999-10-08 00:00:00+00:00,2.57031,5.7165,0.2841344,0.258304,0.543168,1.170198,1.684906,2.029866,3.097246,3.858356,4.704696,7.115596,0.07
1999-10-09 00:00:00+00:00,2.48028,5.50438,0.2811633,0.255603,0.542103,1.165464,1.676567,2.019407,3.074087,3.834867,4.673057,7.036617,0.07
1999-10-10 00:00:00+00:00,2.39352,5.30945,0.2741233,0.249203,0.538576,1.146794,1.645147,1.985627,3.017817,3.779867,4.616777,6.973037,0.07
1999-10-11 00:00:00+00:00,2.41894,5.31609,0.3143074,0.285734,0.593956,1.230638,1.733416,2.087776,3.117316,3.894276,4.736566,7.150266,0.07
1999-10-12 00:00:00+00:00,2.51049,5.45213,0.358347,0.32577,0.652239,1.343951,1.87542,2.24204,3.304,4.09393,4.93477,7.36301,0.07
1999-10-13 00:00:00+00:00,2.52838,5.47309,0.3511321,0.319211,0.65664,1.351357,1.884629,2.249899,3.306559,4.090249,4.916819,7.302339,0.07
1999-10-14 00:00:00+00:00,2.45434,5.32667,0.3189758,0.289978,0.630316,1.293438,1.806382,2.163472,3.178392,3.948002,4.756162,7.099282,0.05
1999-10-15 00:00:00+00:00,2.35715,5.13328,0.3049783,0.277253,0.618779,1.278077,1.790037,2.138567,3.141577,3.893607,4.679997,6.963447,0.05
1999-10-16 00:00:00+00:00,2.29216,4.98335,0.2938045,0.267095,0.612272,1.261686,1.770055,2.117065,3.121225,3.868295,4.650645,6.935135,0.05
1999-10-17 00:00:00+00:00,2.26516,4.88589,0.2756611,0.250601,0.601206,1.24486,1.773219,2.140199,3.239539,4.033969,4.897869,7.356099,0.05
1999-10-18 00:00:00+00:00,2.2312,4.8186,0.2569974,0.233634,0.578845,1.204343,1.732426,2.107956,3.235216,4.061496,4.980446,7.545496,0.05
1999-10-19 00:00:00+00:00,2.16384,4.69926,0.2401498,0.218318,0.551798,1.14892,1.653992,2.016762,3.083502,3.887422,4.779262,7.276112,0.03
1999-10-20 00:00:00+00:00,2.08741,4.54036,0.2261501,0.205591,0.527032,1.098708,1.583469,1.934059,2.957099,3.738499,4.603889,7.034399,0.03
1999-10-21 00:00:00+00:00,2.07487,4.48539,0.265859,0.24169,0.571113,1.17845,1.68415,2.04364,3.10411,3.89413,4.76842,7.24654,0.05
1999-10-22 00:00:00+00:00,2.23634,4.78088,0.3292289,0.299299,0.649142,1.356719,1.942411,2.336371,3.573771,4.423571,5.339691,7.946291,0.05
