,CARABUCO,CHOQUETANGA,KANATA,QUEHATA,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,index,QOLLPANA I,QOLLPANA II,ORURO I,ORURO II,QOLLPANA I,QOLLPANA II,ORURO I,ORURO II
7383,,,,,,,,,,,,,0.38187475600000004,0.264960592,0.68658066,0.68658066
7384,,,,,,,,,,,,,0.289718246,0.20087475,0.5572383000000001,0.5572383000000001
7385,,,,,,,,,,,,,0.216729585,0.144106095,0.38532922,0.38532922
7386,,,,,,,,,,,,,0.175201443,0.110076674,0.17492712,0.17492712
7387,,,,,,,,,,,,,0.12295484,0.068539502,0.01697332,0.01697332
7388,,,,,,,,,,,,,0.07850211,0.038944114,0.0,0.0
7389,,,,,,,,,,,,,0.066945643,0.032718836,0.0,0.0
7390,,,,,,,,,,,,,0.068295421,0.033410028,0.0,0.0
7391,,,,,,,,,,,,,0.081019861,0.040390922999999995,0.0,0.0
7392,,,,,,,,,,,,,0.08523128099999999,0.042880712,0.0,0.0
7393,,,,,,,,,,,,,0.07850211,0.038944114,0.0,0.0
7394,,,,,,,,,,,,,0.086430958,0.043605607000000005,0.0,0.0
7395,,,,,,,,,,,,,0.081680697,0.040775882,0.0,0.0
7396,,,,,,,,,,,,,0.086797684,0.043828560999999995,0.0,0.0
7397,,,,,,,,,,,,,0.08986522400000001,0.045718137,0.0,0.0
7398,,,,,,,,,,,,,0.11682128,0.064016583,0.0,0.0
7399,,,,,,,,,,,,,0.116028935,0.063440675,0.01378208,0.01378208
7400,,,,,,,,,,,,,0.185974611,0.118938331,0.10328330000000001,0.10328330000000001
7401,,,,,,,,,,,,,0.23081137399999999,0.155445641,0.21949228,0.21949228
7402,,,,,,,,,,,,,0.231012566,0.15560650199999998,0.3566129,0.3566129
7403,,,,,,,,,,,,,0.284682153,0.197129928,0.50689268,0.50689268
7404,,,,,,,,,,,,,0.38155833,0.26475375,0.62731872,0.62731872
7405,,,,,,,,,,,,,0.5293589639999999,0.354152941,0.6699076999999999,0.6699076999999999
7406,,,,,,,,,,,,,0.666446667,0.45601086,0.6475998000000001,0.6475998000000001
7407,,,,,,,,,,,,,0.735826,0.530669088,0.5665653,0.5665653
7408,,,,,,,,,,,,,0.779362333,0.581212,0.44637224,0.44637224
7409,,,,,,,,,,,,,0.781425667,0.583450375,0.3066745,0.3066745
7410,,,,,,,,,,,,,0.735237667,0.530082291,0.14751368,0.14751368
7411,,,,,,,,,,,,,0.555727519,0.36897556200000003,0.019106099999999997,0.019106099999999997
7412,,,,,,,,,,,,,0.29799747600000004,0.206973553,0.0,0.0
7413,,,,,,,,,,,,,0.22308610899999998,0.14924371,0.0,0.0
7414,,,,,,,,,,,,,0.19613815699999998,0.127294706,0.0,0.0
7415,,,,,,,,,,,,,0.185057235,0.118183413,0.0,0.0
7416,,,,,,,,,,,,,0.162794998,0.099917011,0.0,0.0
7417,,,,,,,,,,,,,0.141933801,0.08314450400000001,0.0,0.0
7418,,,,,,,,,,,,,0.14008864,0.081690997,0.0,0.0
7419,,,,,,,,,,,,,0.132531652,0.0758073,0.0,0.0
7420,,,,,,,,,,,,,0.12446881300000001,0.069672641,0.0,0.0
7421,,,,,,,,,,,,,0.103002842,0.054281518,0.0,0.0
7422,,,,,,,,,,,,,0.09571602400000001,0.0494406,0.0,0.0
7423,,,,,,,,,,,,,0.09163371,0.046827185,0.01208858,0.01208858
7424,,,,,,,,,,,,,0.137114774,0.079361739,0.11216342,0.11216342
7425,,,,,,,,,,,,,0.17274367,0.108058244,0.25570618,0.25570618
7426,,,,,,,,,,,,,0.19526683600000003,0.126579196,0.36066076,0.36066076
7427,,,,,,,,,,,,,0.234661092,0.158517613,0.45840036,0.45840036
7428,,,,,,,,,,,,,0.291830321,0.20243738100000003,0.52320978,0.52320978
7429,,,,,,,,,,,,,0.311087579,0.216471406,0.56666736,0.56666736
7430,,,,,,,,,,,,,0.2987608,0.207532255,0.56231064,0.56231064
7431,,,,,,,,,,,,,0.325386312,0.226647407,0.50775258,0.50775258
7432,,,,,,,,,,,,,0.380768226,0.264236917,0.4288396,0.4288396
7433,,,,,,,,,,,,,0.41209465700000003,0.28435347,0.27054374,0.27054374
7434,,,,,,,,,,,,,0.353236292,0.245897107,0.12194044,0.12194044
7435,,,,,,,,,,,,,0.196837547,0.127868862,0.01676452,0.01676452
7436,,,,,,,,,,,,,0.125229841,0.07024459799999999,0.0,0.0
7437,,,,,,,,,,,,,0.111396373,0.060114659,0.0,0.0
7438,,,,,,,,,,,,,0.10593612699999999,0.056290228,0.0,0.0
7439,,,,,,,,,,,,,0.09820784699999999,0.051071287,0.0,0.0
7440,,,,,,,,,,,,,0.11020981699999999,0.059274484,0.0,0.0
7441,,,,,,,,,,,,,0.13017843,0.074000355,0.0,0.0
7442,,,,,,,,,,,,,0.164005202,0.10090410699999999,0.0,0.0
7443,,,,,,,,,,,,,0.14427972,0.085001036,0.0,0.0
7444,,,,,,,,,,,,,0.108677435,0.058196802,0.0,0.0
7445,,,,,,,,,,,,,0.068670039,0.033603565,0.0,0.0
7446,,,,,,,,,,,,,0.035604332999999995,0.020242374,0.0,0.0
7447,,,,,,,,,,,,,0.025760667,0.017226188,0.0160951,0.0160951
7448,,,,,,,,,,,,,0.045727332999999995,0.023440231000000002,0.11471506,0.11471506
7449,,,,,,,,,,,,,0.094782985,0.048836842000000005,0.23862258,0.23862258
7450,,,,,,,,,,,,,0.139680715,0.081370494,0.35190156,0.35190156
7451,,,,,,,,,,,,,0.17584006300000002,0.110601445,0.41835888,0.41835888
7452,,,,,,,,,,,,,0.198066498,0.128877367,0.46556978,0.46556978
7453,,,,,,,,,,,,,0.19318877899999998,0.12487189,0.46804426,0.46804426
7454,,,,,,,,,,,,,0.18480767399999998,0.117978044,0.44823562,0.44823562
7455,,,,,,,,,,,,,0.21025453100000002,0.138844288,0.42611562,0.42611562
7456,,,,,,,,,,,,,0.251408206,0.171723715,0.36604618,0.36604618
7457,,,,,,,,,,,,,0.273908906,0.189029732,0.26968886,0.26968886
7458,,,,,,,,,,,,,0.24560229,0.1671755,0.14340808,0.14340808
7459,,,,,,,,,,,,,0.141728011,0.082982094,0.01919748,0.01919748
7460,,,,,,,,,,,,,0.063967195,0.031227743999999998,0.0,0.0
7461,,,,,,,,,,,,,0.050226284,0.024954211,0.0,0.0
7462,,,,,,,,,,,,,0.06351475200000001,0.031005355,0.0,0.0
7463,,,,,,,,,,,,,0.101070886,0.05297689,0.0,0.0
7464,,,,,,,,,,,,,0.10039347800000001,0.052522985999999994,0.0,0.0
7465,,,,,,,,,,,,,0.10039347800000001,0.052522985999999994,0.0,0.0
7466,,,,,,,,,,,,,0.105646659,0.056090535999999996,0.0,0.0
7467,,,,,,,,,,,,,0.10409065,0.055022577999999996,0.0,0.0
7468,,,,,,,,,,,,,0.099999393,0.052259783,0.0,0.0
7469,,,,,,,,,,,,,0.08066509,0.040185148,0.0,0.0
7470,,,,,,,,,,,,,0.065700549,0.03208979,0.0,0.0
7471,,,,,,,,,,,,,0.038389667,0.021104897999999997,0.026319299999999997,0.026319299999999997
7472,,,,,,,,,,,,,0.056829162,0.027845647999999997,0.19826964,0.19826964
7473,,,,,,,,,,,,,0.078052946,0.038689338999999996,0.45052542,0.45052542
7474,,,,,,,,,,,,,0.099999393,0.052259783,0.6311393,0.6311393
7475,,,,,,,,,,,,,0.15706116,0.095256702,0.75097442,0.75097442
7476,,,,,,,,,,,,,0.24838225600000002,0.16935735600000001,0.79509756,0.79509756
7477,,,,,,,,,,,,,0.35043310200000005,0.24399241300000002,0.79199948,0.79199948
7478,,,,,,,,,,,,,0.4332223,0.297516635,0.73175164,0.73175164
7479,,,,,,,,,,,,,0.47545190200000004,0.322982453,0.63817376,0.63817376
7480,,,,,,,,,,,,,0.5128911820000001,0.344766611,0.50490292,0.50490292
7481,,,,,,,,,,,,,0.545710321,0.36337212399999996,0.34967906,0.34967906
7482,,,,,,,,,,,,,0.5487670929999999,0.365085418,0.17669404,0.17669404
7483,,,,,,,,,,,,,0.405235245,0.280012325,0.01752662,0.01752662
7484,,,,,,,,,,,,,0.234661092,0.158517613,0.0,0.0
7485,,,,,,,,,,,,,0.217015018,0.144337413,0.0,0.0
7486,,,,,,,,,,,,,0.160244925,0.09784080699999999,0.0,0.0
7487,,,,,,,,,,,,,0.11712682599999999,0.064239196,0.0,0.0
7488,,,,,,,,,,,,,0.076663405,0.037907618,0.0,0.0
7489,,,,,,,,,,,,,0.030302,0.018620215,0.0,0.0
7490,,,,,,,,,,,,,0.018695333,0.014864786000000001,0.0,0.0
7491,,,,,,,,,,,,,0.015088333,0.01363336,0.0,0.0
7492,,,,,,,,,,,,,0.004813667,0.007091493000000001,0.0,0.0
7493,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7494,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7495,,,,,,,,,,,,,0.0,0.0,0.02832272,0.02832272
7496,,,,,,,,,,,,,0.004231667,0.0061908430000000006,0.22093342,0.22093342
7497,,,,,,,,,,,,,0.013388999999999998,0.012932704,0.4510769,0.4510769
7498,,,,,,,,,,,,,0.018247667,0.01476518,0.60368228,0.60368228
7499,,,,,,,,,,,,,0.033444333,0.019472648000000002,0.73320544,0.73320544
7500,,,,,,,,,,,,,0.064785483,0.031632716,0.79352718,0.79352718
7501,,,,,,,,,,,,,0.10587819999999999,0.056250241,0.78223174,0.78223174
7502,,,,,,,,,,,,,0.142896723,0.083905422,0.73253256,0.73253256
7503,,,,,,,,,,,,,0.187063509,0.11983434400000001,0.63298818,0.63298818
7504,,,,,,,,,,,,,0.247095645,0.16834848800000002,0.52420756,0.52420756
7505,,,,,,,,,,,,,0.298124573,0.207066621,0.36986556,0.36986556
7506,,,,,,,,,,,,,0.311749029,0.216946678,0.17735689999999998,0.17735689999999998
7507,,,,,,,,,,,,,0.25184322800000003,0.172063172,0.01898542,0.01898542
7508,,,,,,,,,,,,,0.16961138899999997,0.10548925599999999,0.0,0.0
7509,,,,,,,,,,,,,0.131613461,0.07510073,0.0,0.0
7510,,,,,,,,,,,,,0.11241031900000001,0.060836481,0.0,0.0
7511,,,,,,,,,,,,,0.092118954,0.047133963,0.0,0.0
7512,,,,,,,,,,,,,0.067642196,0.033074324,0.0,0.0
7513,,,,,,,,,,,,,0.041085332999999995,0.021943433,0.0,0.0
7514,,,,,,,,,,,,,0.019127667,0.015014476,0.0,0.0
7515,,,,,,,,,,,,,0.011581999999999999,0.012104415,0.0,0.0
7516,,,,,,,,,,,,,0.006084666999999999,0.008470759,0.0,0.0
7517,,,,,,,,,,,,,0.005741,0.008058161,0.0,0.0
7518,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7519,,,,,,,,,,,,,0.0046953329999999995,0.006945456,0.02975388,0.02975388
7520,,,,,,,,,,,,,0.015843333,0.013921473,0.23412622,0.23412622
7521,,,,,,,,,,,,,0.019761,0.015234764,0.46620964,0.46620964
7522,,,,,,,,,,,,,0.010114333,0.011342778999999999,0.60224408,0.60224408
7523,,,,,,,,,,,,,0.005267333000000001,0.007520359,0.7084199000000001,0.7084199000000001
7524,,,,,,,,,,,,,0.0052046670000000005,0.007449824,0.75159552,0.75159552
7525,,,,,,,,,,,,,0.043620667,0.022690635,0.75316364,0.75316364
7526,,,,,,,,,,,,,0.08512734400000001,0.042818232000000005,0.7068994000000001,0.7068994000000001
7527,,,,,,,,,,,,,0.112829271,0.061135755,0.63007066,0.63007066
7528,,,,,,,,,,,,,0.13024345199999998,0.074050108,0.51506066,0.51506066
7529,,,,,,,,,,,,,0.135709634,0.07826726,0.3566455,0.3566455
7530,,,,,,,,,,,,,0.12282915900000001,0.068445721,0.1689501,0.1689501
7531,,,,,,,,,,,,,0.092605458,0.047442596,0.01982476,0.01982476
7532,,,,,,,,,,,,,0.059556355,0.029106008,0.0,0.0
7533,,,,,,,,,,,,,0.042047333,0.022247147000000002,0.0,0.0
7534,,,,,,,,,,,,,0.028092667,0.017853558000000002,0.0,0.0
7535,,,,,,,,,,,,,0.019303333,0.01507446,0.0,0.0
7536,,,,,,,,,,,,,0.011406333000000001,0.012021148999999998,0.0,0.0
7537,,,,,,,,,,,,,0.007349333,0.009505093000000001,0.0,0.0
7538,,,,,,,,,,,,,0.0057033330000000005,0.007990406,0.0,0.0
7539,,,,,,,,,,,,,0.005497999999999999,0.00777126,0.0,0.0
7540,,,,,,,,,,,,,0.005614333000000001,0.007894971,0.0,0.0
7541,,,,,,,,,,,,,0.008202,0.01016977,0.0,0.0
7542,,,,,,,,,,,,,0.017215333,0.014427335,0.0,0.0
7543,,,,,,,,,,,,,0.00997,0.011267102,0.0151424,0.0151424
7544,,,,,,,,,,,,,0.008453,0.010342781,0.08207988,0.08207988
7545,,,,,,,,,,,,,0.008045667,0.010064988,0.21433242,0.21433242
7546,,,,,,,,,,,,,0.004900333,0.00719279,0.31571992,0.31571992
7547,,,,,,,,,,,,,0.011163333000000001,0.011895663999999999,0.37222578,0.37222578
7548,,,,,,,,,,,,,0.016013999999999997,0.013961164,0.41846202,0.41846202
7549,,,,,,,,,,,,,0.011147,0.011895663999999999,0.40267470000000005,0.40267470000000005
7550,,,,,,,,,,,,,0.007977333,0.009971215,0.3542608,0.3542608
7551,,,,,,,,,,,,,0.010119666999999999,0.011353563999999998,0.31059648,0.31059648
7552,,,,,,,,,,,,,0.020906667,0.015688945,0.2849938,0.2849938
7553,,,,,,,,,,,,,0.029406333,0.018353175,0.21823164,0.21823164
7554,,,,,,,,,,,,,0.020225999999999997,0.015466221,0.11804988,0.11804988
7555,,,,,,,,,,,,,0.007542666999999999,0.009601965,0.01730078,0.01730078
7556,,,,,,,,,,,,,0.002304,0.002363983,0.0,0.0
7557,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7558,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7559,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7560,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7561,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7562,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7563,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7564,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7565,,,,,,,,,,,,,0.0051270000000000005,0.007350448000000001,0.0,0.0
7566,,,,,,,,,,,,,0.005895666999999999,0.008285995,0.0,0.0
7567,,,,,,,,,,,,,0.003274667,0.004703443,0.01967824,0.01967824
7568,,,,,,,,,,,,,0.003325,0.004789282,0.10688952,0.10688952
7569,,,,,,,,,,,,,0.009058,0.010638083999999999,0.2550429,0.2550429
7570,,,,,,,,,,,,,0.019623333,0.015184612,0.418472,0.418472
7571,,,,,,,,,,,,,0.019763,0.015244801,0.55843086,0.55843086
7572,,,,,,,,,,,,,0.015269666999999999,0.013702976,0.63856168,0.63856168
7573,,,,,,,,,,,,,0.009051,0.010638083999999999,0.66557082,0.66557082
7574,,,,,,,,,,,,,0.006443333000000001,0.008807305999999999,0.63380348,0.63380348
7575,,,,,,,,,,,,,0.007994,0.010029893,0.57897492,0.57897492
7576,,,,,,,,,,,,,0.015827333,0.013911548999999999,0.45943218,0.45943218
7577,,,,,,,,,,,,,0.025119667000000002,0.017032246,0.29410982,0.29410982
7578,,,,,,,,,,,,,0.029952999999999997,0.018515219,0.11722342,0.11722342
7579,,,,,,,,,,,,,0.023146667000000003,0.016408722,0.01415084,0.01415084
7580,,,,,,,,,,,,,0.010789,0.011706031,0.0,0.0
7581,,,,,,,,,,,,,0.0044596670000000005,0.006512854,0.0,0.0
7582,,,,,,,,,,,,,0.002118,0.001628119,0.0,0.0
7583,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7584,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7585,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7586,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7587,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7588,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7589,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7590,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7591,,,,,,,,,,,,,0.0,0.0,0.028405400000000004,0.028405400000000004
7592,,,,,,,,,,,,,0.001064794,0.0,0.19983092,0.19983092
7593,,,,,,,,,,,,,0.004881333,0.007178365,0.42488544,0.42488544
7594,,,,,,,,,,,,,0.013816,0.01311386,0.61434968,0.61434968
7595,,,,,,,,,,,,,0.048964333,0.024485346,0.72884278,0.72884278
7596,,,,,,,,,,,,,0.09599131300000001,0.049619454,0.76604142,0.76604142
7597,,,,,,,,,,,,,0.144002421,0.084781105,0.72394294,0.72394294
7598,,,,,,,,,,,,,0.19745122199999998,0.128372521,0.60446002,0.60446002
7599,,,,,,,,,,,,,0.257228555,0.176249829,0.46441744,0.46441744
7600,,,,,,,,,,,,,0.30714564899999997,0.213629757,0.33958564,0.33958564
7601,,,,,,,,,,,,,0.34329370299999995,0.23910878600000002,0.22360132,0.22360132
7602,,,,,,,,,,,,,0.318299163,0.22162927300000002,0.10316384,0.10316384
7603,,,,,,,,,,,,,0.222209723,0.148537148,0.012182700000000001,0.012182700000000001
7604,,,,,,,,,,,,,0.12427897800000001,0.069530213,0.0,0.0
7605,,,,,,,,,,,,,0.089758585,0.045651717,0.0,0.0
7606,,,,,,,,,,,,,0.092280982,0.047236634000000007,0.0,0.0
7607,,,,,,,,,,,,,0.112709484,0.061050125,0.0,0.0
7608,,,,,,,,,,,,,0.093038964,0.047718496,0.0,0.0
7609,,,,,,,,,,,,,0.06998890299999999,0.034290798,0.0,0.0
7610,,,,,,,,,,,,,0.045886333,0.023487171,0.0,0.0
7611,,,,,,,,,,,,,0.02957,0.018399316000000002,0.0,0.0
7612,,,,,,,,,,,,,0.02185,0.015995146000000002,0.0,0.0
7613,,,,,,,,,,,,,0.016370667,0.01406036,0.0,0.0
7614,,,,,,,,,,,,,0.012905667,0.012669411,0.0,0.0
7615,,,,,,,,,,,,,0.017217,0.014427335,0.03278246,0.03278246
7616,,,,,,,,,,,,,0.05730084,0.028060832,0.20539906,0.20539906
7617,,,,,,,,,,,,,0.116699186,0.063927711,0.39823416,0.39823416
7618,,,,,,,,,,,,,0.13180988800000001,0.07525172299999999,0.59064648,0.59064648
7619,,,,,,,,,,,,,0.14303463,0.084014529,0.71089288,0.71089288
7620,,,,,,,,,,,,,0.16438474,0.10121389300000001,0.7613518,0.7613518
7621,,,,,,,,,,,,,0.193792976,0.125368406,0.76994982,0.76994982
7622,,,,,,,,,,,,,0.23867226100000002,0.161704491,0.73039662,0.73039662
7623,,,,,,,,,,,,,0.30247551699999997,0.21024256100000002,0.64648186,0.64648186
7624,,,,,,,,,,,,,0.372012839,0.258475163,0.52239762,0.52239762
7625,,,,,,,,,,,,,0.395363222,0.27370318,0.35824140000000004,0.35824140000000004
7626,,,,,,,,,,,,,0.35427397299999996,0.246600375,0.16728628,0.16728628
7627,,,,,,,,,,,,,0.23313461600000002,0.157301064,0.0214776,0.0214776
7628,,,,,,,,,,,,,0.157134685,0.09531626900000001,0.0,0.0
7629,,,,,,,,,,,,,0.157650041,0.095733938,0.0,0.0
7630,,,,,,,,,,,,,0.138124036,0.080150318,0.0,0.0
7631,,,,,,,,,,,,,0.11439279599999999,0.062257850999999996,0.0,0.0
7632,,,,,,,,,,,,,0.105588815,0.05605067,0.0,0.0
7633,,,,,,,,,,,,,0.14539244199999998,0.08588480300000001,0.0,0.0
7634,,,,,,,,,,,,,0.18925681800000002,0.12163882,0.0,0.0
7635,,,,,,,,,,,,,0.234355078,0.158273894,0.0,0.0
7636,,,,,,,,,,,,,0.20584965800000002,0.135250479,0.0,0.0
7637,,,,,,,,,,,,,0.106458212,0.056651189000000005,0.0,0.0
7638,,,,,,,,,,,,,0.046668,0.023739605,0.0,0.0
7639,,,,,,,,,,,,,0.011772666999999999,0.012197731000000002,0.03279448,0.03279448
7640,,,,,,,,,,,,,0.010065000000000001,0.011321188999999999,0.22182612,0.22182612
7641,,,,,,,,,,,,,0.057903915,0.028337664,0.42260994,0.42260994
7642,,,,,,,,,,,,,0.16806145100000003,0.10421976599999999,0.5632543000000001,0.5632543000000001
7643,,,,,,,,,,,,,0.22367206899999997,0.14971579599999998,0.65464798,0.65464798
7644,,,,,,,,,,,,,0.19275816399999998,0.124517966,0.71710604,0.71710604
7645,,,,,,,,,,,,,0.131351836,0.074899758,0.73855496,0.73855496
7646,,,,,,,,,,,,,0.068670039,0.033603565,0.7308685,0.7308685
7647,,,,,,,,,,,,,0.040804,0.021857652999999998,0.69558892,0.69558892
7648,,,,,,,,,,,,,0.056829162,0.027845647999999997,0.58331434,0.58331434
7649,,,,,,,,,,,,,0.083421193,0.041800026000000004,0.40669628,0.40669628
7650,,,,,,,,,,,,,0.07900262400000001,0.03922921,0.18412814,0.18412814
7651,,,,,,,,,,,,,0.058901370999999994,0.028799732,0.02054232,0.02054232
7652,,,,,,,,,,,,,0.05951258,0.029085467,0.0,0.0
7653,,,,,,,,,,,,,0.065379576,0.031928959,0.0,0.0
7654,,,,,,,,,,,,,0.078602092,0.039000964,0.0,0.0
7655,,,,,,,,,,,,,0.09136467300000001,0.046657553,0.0,0.0
7656,,,,,,,,,,,,,0.104320414,0.055179690999999996,0.0,0.0
7657,,,,,,,,,,,,,0.11163450300000001,0.060283865,0.0,0.0
7658,,,,,,,,,,,,,0.134645121,0.077440829,0.0,0.0
7659,,,,,,,,,,,,,0.143172624,0.08412373599999999,0.0,0.0
7660,,,,,,,,,,,,,0.164764925,0.10152430800000001,0.0,0.0
7661,,,,,,,,,,,,,0.161666364,0.09899745300000001,0.0,0.0
7662,,,,,,,,,,,,,0.17464412399999998,0.109618807,0.0,0.0
7663,,,,,,,,,,,,,0.15654717,0.094840445,0.03188018,0.03188018
7664,,,,,,,,,,,,,0.121701357,0.067606178,0.22768008,0.22768008
7665,,,,,,,,,,,,,0.039900332999999996,0.021574855,0.44293742,0.44293742
7666,,,,,,,,,,,,,0.014380667,0.01334424,0.58410422,0.58410422
7667,,,,,,,,,,,,,0.02094,0.015699103,0.65740404,0.65740404
7668,,,,,,,,,,,,,0.070795478,0.034715585,0.66358974,0.66358974
7669,,,,,,,,,,,,,0.12427897800000001,0.069530213,0.67493738,0.67493738
7670,,,,,,,,,,,,,0.150043004,0.08959871400000001,0.6416359,0.6416359
7671,,,,,,,,,,,,,0.14386390300000002,0.084671291,0.54765874,0.54765874
7672,,,,,,,,,,,,,0.124595463,0.069767717,0.43885328,0.43885328
7673,,,,,,,,,,,,,0.10472313300000001,0.055455560999999993,0.32143014,0.32143014
7674,,,,,,,,,,,,,0.085960555,0.043320555,0.16614986,0.16614986
7675,,,,,,,,,,,,,0.062749149,0.030631513,0.02319572,0.02319572
7676,,,,,,,,,,,,,0.025667667,0.017204546,0.0,0.0
7677,,,,,,,,,,,,,0.007803333000000001,0.009793737,0.0,0.0
7678,,,,,,,,,,,,,0.002363333,0.0025430120000000003,0.0,0.0
7679,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7680,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7681,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7682,,,,,,,,,,,,,0.002290333,0.002323935,0.0,0.0
7683,,,,,,,,,,,,,0.010038667,0.011299574,0.0,0.0
7684,,,,,,,,,,,,,0.019218667,0.01504446,0.0,0.0
7685,,,,,,,,,,,,,0.022567,0.016232143,0.0,0.0
7686,,,,,,,,,,,,,0.019403667,0.015104477,0.0,0.0
7687,,,,,,,,,,,,,0.012083333,0.012290687,0.02945278,0.02945278
7688,,,,,,,,,,,,,0.0,0.0,0.21906316,0.21906316
7689,,,,,,,,,,,,,0.0,0.0,0.4749624,0.4749624
7690,,,,,,,,,,,,,0.0,0.0,0.66467772,0.66467772
7691,,,,,,,,,,,,,0.012172667,0.012311296000000001,0.7899048000000001,0.7899048000000001
7692,,,,,,,,,,,,,0.045955333,0.023502845,0.85897708,0.85897708
7693,,,,,,,,,,,,,0.072518052,0.035634162999999996,0.8773235999999999,0.8773235999999999
7694,,,,,,,,,,,,,0.091526049,0.046759264,0.8480880999999999,0.8480880999999999
7695,,,,,,,,,,,,,0.105126657,0.055732606,0.7675267,0.7675267
7696,,,,,,,,,,,,,0.11038736699999999,0.059399889000000004,0.63189992,0.63189992
7697,,,,,,,,,,,,,0.108736162,0.058237948,0.4435965,0.4435965
7698,,,,,,,,,,,,,0.101070886,0.05297689,0.20666442,0.20666442
7699,,,,,,,,,,,,,0.075825559,0.037441006,0.01383618,0.01383618
7700,,,,,,,,,,,,,0.039340667,0.021393582,0.0,0.0
7701,,,,,,,,,,,,,0.014429667,0.013364223,0.0,0.0
7702,,,,,,,,,,,,,0.006581666999999999,0.008921878000000001,0.0,0.0
7703,,,,,,,,,,,,,0.002120667,0.001648994,0.0,0.0
7704,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7705,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7706,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7707,,,,,,,,,,,,,0.002191667,0.002020475,0.0,0.0
7708,,,,,,,,,,,,,0.0036063329999999998,0.005310495,0.0,0.0
7709,,,,,,,,,,,,,0.004373333,0.006391068000000001,0.0,0.0
7710,,,,,,,,,,,,,0.004165333,0.0061130559999999995,0.0,0.0
7711,,,,,,,,,,,,,0.003304333,0.004755006,0.0304665,0.0304665
7712,,,,,,,,,,,,,0.004121667,0.006066173,0.20515638,0.20515638
7713,,,,,,,,,,,,,0.004229999999999999,0.0061908430000000006,0.45458842,0.45458842
7714,,,,,,,,,,,,,0.00556,0.007840129,0.63293612,0.63293612
7715,,,,,,,,,,,,,0.015375,0.013742734,0.75455152,0.75455152
7716,,,,,,,,,,,,,0.036520667,0.020411254,0.8207279000000001,0.8207279000000001
7717,,,,,,,,,,,,,0.061497921,0.03002724,0.83824396,0.83824396
7718,,,,,,,,,,,,,0.08843079400000001,0.044829096,0.7966318,0.7966318
7719,,,,,,,,,,,,,0.11773925,0.064686273,0.71363772,0.71363772
7720,,,,,,,,,,,,,0.138529055,0.080467338,0.57550096,0.57550096
7721,,,,,,,,,,,,,0.144974509,0.08555263199999999,0.37734054,0.37734054
7722,,,,,,,,,,,,,0.132992214,0.076162433,0.17653516,0.17653516
7723,,,,,,,,,,,,,0.09472824099999999,0.048801535,0.022054900000000002,0.022054900000000002
7724,,,,,,,,,,,,,0.041559667,0.022101841,0.0,0.0
7725,,,,,,,,,,,,,0.016927,0.014328125,0.0,0.0
7726,,,,,,,,,,,,,0.020260333000000002,0.015476315,0.0,0.0
7727,,,,,,,,,,,,,0.018633667,0.014844854,0.0,0.0
7728,,,,,,,,,,,,,0.006953666999999999,0.009235171,0.0,0.0
7729,,,,,,,,,,,,,0.002975667,0.003944077,0.0,0.0
7730,,,,,,,,,,,,,0.001701333,0.000238072,0.0,0.0
7731,,,,,,,,,,,,,0.003872667,0.005765541999999999,0.0,0.0
7732,,,,,,,,,,,,,0.016360667,0.014030605,0.0,0.0
7733,,,,,,,,,,,,,0.029178667000000002,0.018284195,0.0,0.0
7734,,,,,,,,,,,,,0.026474,0.017378359,0.0,0.0
7735,,,,,,,,,,,,,0.016400667,0.014129781000000001,0.03228454,0.03228454
7736,,,,,,,,,,,,,0.005572,0.007853861,0.22885184,0.22885184
7737,,,,,,,,,,,,,0.0017823329999999999,0.000573609,0.47628712,0.47628712
7738,,,,,,,,,,,,,0.00395,0.005877053,0.6538111999999999,0.6538111999999999
7739,,,,,,,,,,,,,0.020138,0.015435955,0.76885314,0.76885314
7740,,,,,,,,,,,,,0.049636333,0.02471834,0.83074778,0.83074778
7741,,,,,,,,,,,,,0.076219293,0.037659838,0.8454271999999999,0.8454271999999999
