,CARABUCO,CHOQUETANGA,KANATA,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,QOLLPANA I,QOLLPANA II,ORURO I,ORURO II
1998-05-20 11:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.170390385,0.106127754,0.8026771,0.8026771
1998-05-20 12:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.219502644,0.146351007,0.82205544,0.82205544
1998-05-20 13:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.278530306,0.192519366,0.79291012,0.79291012
1998-05-20 14:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.337418922,0.2350545,0.71444854,0.71444854
1998-05-20 15:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.39699483,0.274751035,0.58410134,0.58410134
1998-05-20 16:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.434975945,0.298595718,0.39458318,0.39458318
1998-05-20 17:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.396831422,0.274646183,0.13695762,0.13695762
1998-05-20 18:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.270053827,0.186101681,0,0
1998-05-20 19:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.234661092,0.158517613,0,0
1998-05-20 20:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.181342011,0.115126178,0,0
1998-05-20 21:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.143379778,0.084287737,0,0
1998-05-20 22:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.109914241,0.059065962,0,0
1998-05-20 23:00:00+00:00,0.589674489,0.557063344,0.370569094,0.401576251,0.349570481,0.424106572,0.09244315,0.047339512,0,0
1998-05-21 00:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.084194656,0.042259879,0,0
1998-05-21 01:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.087375486,0.044181127,0,0
1998-05-21 02:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.082446394,0.04122461,0,0
1998-05-21 03:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.071654299,0.035171626,0,0
1998-05-21 04:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.059994968,0.029312374,0,0
1998-05-21 05:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.048431393,0.024206241,0,0
1998-05-21 06:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.031409667,0.018963087,0,0
1998-05-21 07:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.019779,0.015274926,0.16371654,0.16371654
1998-05-21 08:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.025552,0.017172126,0.4248841,0.4248841
1998-05-21 09:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.033720667,0.019559143,0.60289468,0.60289468
1998-05-21 10:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.033816333,0.019583941,0.69865166,0.69865166
1998-05-21 11:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.063153911,0.03082877,0.75161988,0.75161988
1998-05-21 12:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.114997284,0.062693844,0.7838893,0.7838893
1998-05-21 13:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.177766778,0.112185307,0.75452334,0.75452334
1998-05-21 14:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.239606684,0.162444796,0.66361782,0.66361782
1998-05-21 15:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.293454978,0.203636223,0.5255962,0.5255962
1998-05-21 16:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.347503445,0.241994112,0.34461782,0.34461782
1998-05-21 17:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.270169909,0.186190074,0.11270874,0.11270874
1998-05-21 18:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.182244633,0.115868885,0,0
1998-05-21 19:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.139273551,0.0810509,0,0
1998-05-21 20:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.156620524,0.094899835,0,0
1998-05-21 21:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.199656034,0.130180985,0,0
1998-05-21 22:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.201345528,0.131565511,0,0
1998-05-21 23:00:00+00:00,0.579232909,0.547621592,0.370569094,0.397480276,0.346004951,0.420534753,0.192758164,0.124517966,0,0
1998-05-22 00:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.209884379,0.13854271,0,0
1998-05-22 01:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.205486192,0.134953476,0,0
1998-05-22 02:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.216634514,0.144029036,0,0
1998-05-22 03:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.230309082,0.155043886,0,0
1998-05-22 04:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.25778398,0.176679969,0,0
1998-05-22 05:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.283587516,0.196312443,0,0
1998-05-22 06:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.257228555,0.176249829,0,0
1998-05-22 07:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.217491473,0.144723413,0.03535352,0.03535352
1998-05-22 08:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.239398748,0.162280127,0.16092552,0.16092552
1998-05-22 09:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.273556359,0.188762606,0.35543998,0.35543998
1998-05-22 10:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.294836174,0.204653247,0.4968545,0.4968545
1998-05-22 11:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.320736478,0.223360674,0.57392346,0.57392346
1998-05-22 12:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.343005042,0.238910334,0.59875994,0.59875994
1998-05-22 13:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.339987029,0.236830803,0.44833614,0.44833614
1998-05-22 14:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.299143134,0.20781187,0.30934674,0.30934674
1998-05-22 15:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.242535052,0.164759587,0.22981092,0.22981092
1998-05-22 16:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.172980355,0.108252529,0.1580672,0.1580672
1998-05-22 17:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.095661014,0.049404899,0.05422334,0.05422334
1998-05-22 18:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.048957667,0.024452294,0,0
1998-05-22 19:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.02957,0.018399316,0,0
1998-05-22 20:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.018785333,0.014894695,0,0
1998-05-22 21:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.010976333,0.011801065,0,0
1998-05-22 22:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.007980667,0.00998297,0,0
1998-05-22 23:00:00+00:00,0.567692216,0.537393028,0.370569094,0.391734533,0.341003306,0.414613052,0.009038,0.010626829,0,0
1998-05-23 00:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.021347667,0.015841659,0,0
1998-05-23 01:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.013252667,0.012872125,0,0
1998-05-23 02:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.005482333,0.007757444,0,0
1998-05-23 03:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.005391,0.007660328,0,0
1998-05-23 04:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.006642333,0.00897249,0,0
1998-05-23 05:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.005989667,0.008378695,0,0
1998-05-23 06:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.03435,0.019859248,0,0
1998-05-23 07:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.034609333,0.019935151,0.042626,0.042626
1998-05-23 08:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.020754333,0.0156382,0.16369644,0.16369644
1998-05-23 09:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.015515,0.013792409,0.3586444,0.3586444
1998-05-23 10:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.015671,0.013851992,0.627044,0.627044
1998-05-23 11:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.037315,0.020674554,0.75305002,0.75305002
1998-05-23 12:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.032438333,0.019264483,0.81061862,0.81061862
1998-05-23 13:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.037520333,0.020834606,0.76234344,0.76234344
1998-05-23 14:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.096377379,0.049870827,0.7066803,0.7066803
1998-05-23 15:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.139409188,0.081157331,0.56540762,0.56540762
1998-05-23 16:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.150613451,0.090056364,0.37348646,0.37348646
1998-05-23 17:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.114091206,0.062040776,0.1466907,0.1466907
1998-05-23 18:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.048550028,0.024255193,0,0
1998-05-23 19:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0.007991333,0.010018177,0,0
1998-05-23 20:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0,0,0,0
1998-05-23 21:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0,0,0,0
1998-05-23 22:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0,0,0,0
1998-05-23 23:00:00+00:00,0.556701079,0.526377651,0.370569094,0.386614564,0.336546393,0.409725299,0,0,0,0
1998-05-24 00:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.000728131,0,0,0
1998-05-24 01:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.004519333,0.006603489,0,0
1998-05-24 02:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.016804,0.014278534,0,0
1998-05-24 03:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.048194563,0.024108722,0,0
1998-05-24 04:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.070938272,0.034791143,0,0
1998-05-24 05:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.08917317,0.045288025,0,0
1998-05-24 06:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.103288536,0.054475698,0,0
1998-05-24 07:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.099549972,0.051960397,0.18643696,0.18643696
1998-05-24 08:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.023027333,0.016377469,0.4542903,0.4542903
1998-05-24 09:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0,0,0.64643234,0.64643234
1998-05-24 10:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0,0,0.7708764,0.7708764
1998-05-24 11:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.012750667,0.012567558,0.8401242,0.8401242
1998-05-24 12:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.054122848,0.026633449,0.85819682,0.85819682
1998-05-24 13:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.097096413,0.050340695,0.82731282,0.82731282
1998-05-24 14:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.12076607,0.066912711,0.74649708,0.74649708
1998-05-24 15:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.131155825,0.074749292,0.61248086,0.61248086
1998-05-24 16:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.117616623,0.06459666,0.42176148,0.42176148
1998-05-24 17:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.074017176,0.036446126,0.17859326,0.17859326
1998-05-24 18:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.019339667,0.015084464,0,0
1998-05-24 19:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0,0,0,0
1998-05-24 20:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0,0,0,0
1998-05-24 21:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0,0,0,0
1998-05-24 22:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.001869,0.000903094,0,0
1998-05-24 23:00:00+00:00,0.545709942,0.516149087,0.420299146,0.38126704,0.331891396,0.404273574,0.003818,0.005669253,0,0
1998-05-25 00:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.005248333,0.00749219,0,0
1998-05-25 01:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.006704,0.009035492,0,0
1998-05-25 02:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.007689667,0.009710156,0,0
1998-05-25 03:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.007586,0.009638121,0,0
1998-05-25 04:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.007974333,0.009959451,0,0
1998-05-25 05:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.007686,0.009710156,0,0
1998-05-25 06:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.008992,0.010593017,0,0
1998-05-25 07:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.010583667,0.011599906,0.17668252,0.17668252
1998-05-25 08:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.009555,0.011027116,0.43768896,0.43768896
1998-05-25 09:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.066899329,0.03269529,0.62503626,0.62503626
1998-05-25 10:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.099045598,0.051625392,0.74739022,0.74739022
1998-05-25 11:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.123647411,0.069057075,0.81596564,0.81596564
1998-05-25 12:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.150756294,0.090171029,0.8338547,0.8338547
1998-05-25 13:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.188410776,0.120942828,0.80341732,0.80341732
1998-05-25 14:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.230811374,0.155445641,0.72363032,0.72363032
1998-05-25 15:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.266248823,0.183196504,0.59173812,0.59173812
1998-05-25 16:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.292954201,0.20326699,0.40443716,0.40443716
1998-05-25 17:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.236299267,0.159820891,0.16661838,0.16661838
1998-05-25 18:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.141659458,0.082928008,0,0
1998-05-25 19:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.108794906,0.058279118,0,0
1998-05-25 20:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.087270293,0.044116823,0,0
1998-05-25 21:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.078003114,0.038661137,0,0
1998-05-25 22:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.079907373,0.039747744,0,0
1998-05-25 23:00:00+00:00,0.535817919,0.505920523,0.420299146,0.375919517,0.327236399,0.39882185,0.083010081,0.041556786,0,0
1998-05-26 00:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.083936454,0.042106046,0,0
1998-05-26 01:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.080969134,0.040361462,0,0
1998-05-26 02:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.081527968,0.040686721,0,0
1998-05-26 03:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.090132094,0.045884583,0,0
1998-05-26 04:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.09837511,0.051181685,0,0
1998-05-26 05:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.103746494,0.054787627,0,0
1998-05-26 06:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.125166319,0.070196797,0,0
1998-05-26 07:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.117126826,0.064239196,0.17133306,0.17133306
1998-05-26 08:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.067642196,0.033074324,0.43364632,0.43364632
1998-05-26 09:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.150756294,0.090171029,0.62388986,0.62388986
1998-05-26 10:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.193706567,0.125297402,0.74622154,0.74622154
1998-05-26 11:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.218638717,0.145652204,0.8129131,0.8129131
1998-05-26 12:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.278410916,0.192429496,0.82910638,0.82910638
1998-05-26 13:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.340130209,0.236929654,0.79854576,0.79854576
1998-05-26 14:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.382983979,0.265685026,0.71969186,0.71969186
1998-05-26 15:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.411421398,0.283928894,0.58871266,0.58871266
1998-05-26 16:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.390017915,0.270255839,0.40102352,0.40102352
1998-05-26 17:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.274026515,0.189118816,0.15964142,0.15964142
1998-05-26 18:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.179872636,0.113917296,0,0
1998-05-26 19:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.144904931,0.085497359,0,0
1998-05-26 20:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.125166319,0.070196797,0,0
1998-05-26 21:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.087638737,0.044342278,0,0
1998-05-26 22:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.060082877,0.029353858,0,0
1998-05-26 23:00:00+00:00,0.525376339,0.496478771,0.319234847,0.37188043,0.32372039,0.395156035,0.043196333,0.022615921,0,0
1998-05-27 00:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.04994492,0.024835913,0,0
1998-05-27 01:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.056103964,0.027517078,0,0
1998-05-27 02:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.053249038,0.026250156,0,0
1998-05-27 03:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.049296,0.024601485,0,0
1998-05-27 04:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.048708436,0.024320663,0,0
1998-05-27 05:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.048629199,0.0242879,0,0
1998-05-27 06:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.047572,0.023947323,0,0
1998-05-27 07:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.037335,0.02072773,0.15155554,0.15155554
1998-05-27 08:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.025229667,0.01706444,0.40453756,0.40453756
1998-05-27 09:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.070415364,0.034514971,0.59914092,0.59914092
1998-05-27 10:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.088695582,0.044992492,0.72628428,0.72628428
1998-05-27 11:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.139884582,0.081530632,0.79603562,0.79603562
1998-05-27 12:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.214081365,0.141957323,0.8146662,0.8146662
1998-05-27 13:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.29965361,0.208184965,0.7842938,0.7842938
1998-05-27 14:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.400603705,0.277061508,0.70259728,0.70259728
1998-05-27 15:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.484687088,0.328418769,0.56782552,0.56782552
1998-05-27 16:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.517621874,0.34747416,0.37634874,0.37634874
1998-05-27 17:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.402583384,0.278324751,0.1199951,0.1199951
1998-05-27 18:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.259568754,0.178060044,0,0
1998-05-27 19:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.246454624,0.167845247,0,0
1998-05-27 20:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.220852516,0.147441794,0,0
1998-05-27 21:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.177283565,0.111788,0,0
1998-05-27 22:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.125802394,0.070675925,0,0
1998-05-27 23:00:00+00:00,0.516033873,0.487037019,0.319234847,0.36835334,0.320650073,0.392242182,0.079353886,0.039430041,0,0
1998-05-28 00:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.067595652,0.033050491,0,0
1998-05-28 01:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.079504655,0.039516431,0,0
1998-05-28 02:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.05504581,0.027042578,0,0
1998-05-28 03:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.070320488,0.034465017,0,0
1998-05-28 04:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.087322881,0.044148963,0,0
1998-05-28 05:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.090292401,0.045984723,0,0
1998-05-28 06:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.06017085,0.029395412,0,0
1998-05-28 07:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.02508,0.017021526,0.16907632,0.16907632
1998-05-28 08:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.027693333,0.017730824,0.4300014,0.4300014
1998-05-28 09:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.055425603,0.027212216,0.61953296,0.61953296
1998-05-28 10:00:00+00:00,0.506691407,0.47838208,0.319234847,0.363972922,0.316836937,0.387918401,0.065746464,0.032112841,0.74335006,0.74335006
