,CARABUCO,CHOQUETANGA,KANATA,QUEHATA,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL
2015-01-04 00:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 01:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 02:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 03:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 04:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 05:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 06:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 07:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 08:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 09:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 10:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 11:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 12:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 13:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 14:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 15:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 16:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 17:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 18:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 19:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 20:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 21:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 22:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-04 23:00:00+00:00,3.7589687864926593,3.3675580660645172,0.5053214918435013,1.4200754029411764e-05,3.855336811707273,0.9012866919182607,5.377468306187356
2015-01-05 00:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 01:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 02:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 03:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 04:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 05:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 06:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 07:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 08:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 09:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 10:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 11:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 12:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 13:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 14:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 15:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 16:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 17:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 18:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 19:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 20:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 21:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 22:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-05 23:00:00+00:00,3.7864466284991845,3.3911624450322577,0.5053214918435013,1.0143395735294116e-05,3.742697489187273,0.9047531791948695,5.240235239817254
2015-01-06 00:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 01:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 02:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 03:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 04:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 05:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 06:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 07:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 08:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 09:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 10:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 11:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 12:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 13:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 14:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 15:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 16:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 17:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 18:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 19:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 20:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 21:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 22:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-06 23:00:00+00:00,3.830411175709625,3.4305030766451616,0.5053214918435013,1.14958485e-05,3.639729219610909,0.9186191283013044,5.113341651050379
2015-01-07 00:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 01:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 02:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 03:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 04:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 05:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 06:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 07:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 08:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 09:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 10:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 11:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 12:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 13:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 14:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 15:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 16:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 17:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 18:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 19:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 20:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 21:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 22:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-07 23:00:00+00:00,4.088702890570963,3.6665468663225806,0.5053214918435013,2.231547061764706e-05,3.5890984130236374,0.923076040514087,5.051304785431018
2015-01-08 00:00:00+00:00,4.396454721044046,3.9419312876129036,0.9015577092572946,3.178263997058824e-05,3.5259521261563633,1.0434126702592175,4.9742286796615085
2015-01-08 01:00:00+00:00,4.396454721044046,3.9419312876129036,0.9015577092572946,3.178263997058824e-05,3.5259521261563633,1.0434126702592175,4.9742286796615085
2015-01-08 02:00:00+00:00,4.396454721044046,3.9419312876129036,0.9015577092572946,3.178263997058824e-05,3.5259521261563633,1.0434126702592175,4.9742286796615085
2015-01-08 03:00:00+00:00,4.396454721044046,3.9419312876129036,0.9015577092572946,3.178263997058824e-05,3.5259521261563633,1.0434126702592175,4.9742286796615085
2015-01-08 04:00:00+00:00,4.396454721044046,3.9419312876129036,0.9015577092572946,3.178263997058824e-05,3.5259521261563633,1.0434126702592175,4.9742286796615085
2015-01-08 05:00:00+00:00,4.396454721044046,3.9419312876129036,0.9015577092572946,3.178263997058824e-05,3.5259521261563633,1.0434126702592175,4.9742286796615085
2015-01-08 06:00:00+00:00,4.396454721044046,3.9419312876129036,0.9015577092572946,3.178263997058824e-05,3.5259521261563633,1.0434126702592175,4.9742286796615085
2015-01-08 07:00:00+00:00,4.396454721044046,3.9419312876129036,0.9015577092572946,3.178263997058824e-05,3.5259521261563633,1.0434126702592175,4.9742286796615085
